,bradn,mile,name,fuel,price,year,model,location
0,벤츠,19923.0,C-클래스 W205,디젤,3699.0,2018,C220 d 아방가르드,서울
1,폭스바겐,31791.0,아테온,디젤,3890.0,2019,2.0 TDI 프레스티지,경기
2,BMW,117777.0,2시리즈 액티브 투어러 (F45),디젤,1390.0,2015,조이,경기
3,재규어,34622.0,E-PACE,가솔린,3590.0,2018,P250 R-다이나믹 SE,경기
4,폭스바겐,126594.0,뉴 제타,디젤,770.0,2014,2.0 TDI,경기
5,벤츠,43540.0,GLE-클래스 W167,가솔린,8650.0,2019,GLE450 4MATIC,서울
6,BMW,26064.0,3시리즈 GT (F34),디젤,3290.0,2018,GT 320d,서울
7,폭스바겐,90085.0,뉴 제타,디젤,1250.0,2016,2.0 TDI 블루모션 프리미엄,경기
8,BMW,11028.0,5시리즈 (G30),가솔린,5550.0,2019,530i M 스포츠 플러스,부산
9,푸조,27133.0,3008 2세대,디젤,3090.0,2020,1.5 BlueHDi GT Line,광주
10,벤츠,50858.0,GLC-클래스 X253,가솔린,5620.0,2018,AMG GLC43 4MATIC,서울
11,아우디,80924.0,뉴 A4,가솔린,950.0,2011,2.0 TFSI 콰트로 다이나믹,경기
12,아우디,113275.0,뉴 A4,디젤,1350.0,2015,30 TDI,전북
13,랜드로버,145981.0,프리랜더2,디젤,1250.0,2012,2.2 SD4 HSE,경기
14,벤츠,92182.0,E-클래스 W212,가솔린,3750.0,2016,E400 카브리올레,경기
15,포드,18000.0,익스플로러,가솔린,3980.0,2019,2.3 리미티드 4WD,부산
16,캐딜락,82214.0,CT6,가솔린,5100.0,2019,3.6 플래티넘 AWD,경기
17,벤츠,28404.0,E-클래스 W213,가솔린,4870.0,2020,E300 4MATIC 익스클루시브,경기
18,벤츠,23165.0,E-클래스 W213,가솔린,5490.0,2019,E300 AMG Line,경기
19,폭스바겐,34063.0,더 뉴 파사트,가솔린,1750.0,2016,1.8 TSI,경기
20,폭스바겐,85578.0,더 뉴 파사트,디젤,1290.0,2015,2.0 TDI,경기
21,BMW,163743.0,X1 (E84),디젤,790.0,2010,xDrive 20d,경기
22,벤츠,43683.0,E-클래스 W213,디젤,5750.0,2018,E220d 쿠페,경기
23,닛산,98874.0,알티마,가솔린,1190.0,2017,2.5 스마트,경기
24,미니,99109.0,쿠퍼 D 페이스맨,디젤,1190.0,2013,기본형,경기
25,지프,24713.0,레니게이드,가솔린,2690.0,2019,2.4 리미티드,대전
26,벤츠,174952.0,E-클래스 W212,디젤,1649.0,2014,E250 CDI 4MATIC,울산
27,벤츠,31203.0,E-클래스 W213,가솔린,2674.0,2018,E300 4MATIC 아방가르드,울산
28,벤츠,24970.0,S-클래스 W222,가솔린,10300.0,2015,S63 AMG 4MATIC 쿠페,서울
29,랜드로버,85610.0,레인지로버 스포츠 2세대,디젤,6790.0,2017,3.0 SDV6 AB 다이나믹,서울
30,포르쉐,30562.0,카이엔 (PO536),가솔린,11699.0,2019,3.0,부산
31,포르쉐,22898.0,718 박스터,가솔린,11550.0,2018,2.5 GTS,부산
32,벤츠,47047.0,E-클래스 W213,디젤,6150.0,2018,E220d 카브리올레,부산
33,랜드로버,21633.0,디펜더 (L663),디젤,8980.0,2020,110 D240 SE,경기
34,아우디,11475.0,A6 (C8),가솔린,4750.0,2020,45 TFSI 콰트로,대구
35,랜드로버,171314.0,프리랜더2,디젤,1499.0,2014,2.2 SD4 HSE,경기
36,BMW,213325.0,5시리즈 (F10),디젤,1230.0,2013,520d,경기
37,벤츠,165576.0,C-클래스 W205,디젤,2050.0,2015,C220 블루텍 아방가르드,경기
38,벤츠,104965.0,E-클래스 W212,디젤,2050.0,2014,E220 CDI 아방가르드,경기
39,BMW,22900.0,5시리즈 (G30),디젤,4600.0,2018,520d xDrive M 스포츠 플러스,서울
40,랜드로버,66456.0,레인지로버 스포츠 2세대,디젤,5450.0,2015,3.0 SDV6 HSE,서울
41,벤츠,39460.0,E-클래스 W213,가솔린,5490.0,2018,E300 4MATIC 익스클루시브,서울
42,미니,16635.0,쿠퍼 클럽맨,가솔린,2400.0,2018,기본형,서울
43,아우디,71954.0,뉴 A3,디젤,1450.0,2015,35 TDI 다이나믹,서울
44,벤츠,7334.0,GLS-클래스 X167,가솔린,15400.0,2020,GLS580 4MATIC,서울
45,BMW,18905.0,2시리즈 액티브 투어러 (F45),디젤,2350.0,2018,조이,서울
46,랜드로버,50793.0,레인지로버 4세대,디젤,15500.0,2018,4.4 SDV8 AB LWB 디젤,서울
47,벤츠,23580.0,E-클래스 W213,디젤,5500.0,2020,E220d 아방가르드,서울
48,포르쉐,46659.0,파나메라 (971),가솔린,14200.0,2018,2.9 4S,서울
49,BMW,53985.0,5시리즈 (G30),디젤,6450.0,2018,M550d xDrive,서울
50,아우디,123173.0,뉴 A6,디젤,1950.0,2016,35 TDI,경기
51,BMW,63864.0,Z4 (E89),가솔린,3350.0,2015,sDrive 35iS,경기
52,람보르기니,47800.0,가야르도,가솔린,12500.0,2012,LP550-2 트리콜로레,경기
53,미니,556.0,쿠퍼,가솔린,3300.0,2021,HIGH,대구
54,아우디,140624.0,A7,디젤,2300.0,2015,45 TDI 콰트로,인천
55,랜드로버,153840.0,레인지로버 4세대,디젤,5570.0,2013,3.0 TDV6 Vogue SE 디젤,서울
56,푸조,86183.0,508,디젤,1380.0,2016,2.0 럭스팩,인천
57,BMW,47595.0,3시리즈 (F30),가솔린,3199.0,2017,330i M 스포츠,서울
58,BMW,112153.0,5시리즈 (F10),디젤,1880.0,2015,520d 럭셔리 플러스,인천
59,BMW,107974.0,4시리즈 (F32),디젤,1899.0,2015,420d 럭셔리 쿠페,경기
60,벤츠,53598.0,C-클래스 W205,가솔린,5455.0,2017,C63 AMG,경기
61,아우디,97542.0,A5,디젤,1950.0,2015,35 TDI 콰트로 스포츠백,경기
62,인피니티,82407.0,QX50,가솔린,1750.0,2016,3.7 AWD,경기
63,아우디,88148.0,뉴 A6,가솔린,2799.0,2016,40 TFSI 콰트로 스포츠,경기
64,BMW,120770.0,1시리즈 (F20),디젤,1020.0,2013,118d 어반 5도어,경기
65,지프,41657.0,체로키(KL),가솔린,2680.0,2019,2.4 론지튜드 하이 AWD,경기
66,닛산,22465.0,쥬크,가솔린,1250.0,2014,1.6 SV,경기
67,지프,96522.0,레니게이드,디젤,1850.0,2016,2.0 디젤 리미티드 AWD,경기
68,미니,54239.0,쿠퍼 SD,디젤,2090.0,2015,기본형,광주
69,폭스바겐,113657.0,뉴 티구안,디젤,1680.0,2015,2.0 TDI R-라인,경기
70,포드,11050.0,익스플로러,가솔린,4140.0,2019,2.3 리미티드 4WD,경기
71,랜드로버,21317.0,레인지로버 벨라,디젤,8580.0,2019,3.0 D300 R-다이나믹 HSE,경기
72,도요타,115243.0,뉴 캠리,가솔린+전기,1560.0,2015,하이브리드 XLE,경기
73,BMW,177649.0,4시리즈 (F32),디젤,1690.0,2014,420d 럭셔리 쿠페,대전
74,마세라티,87953.0,기블리,디젤,4290.0,2016,3.0 디젤 스포츠,경기
75,재규어,12193.0,F-PACE,디젤,4250.0,2019,20d 프레스티지,서울
76,폭스바겐,174193.0,뉴 제타,디젤,570.0,2014,1.6 TDI 블루모션,경기
77,혼다,69611.0,올뉴어코드,가솔린,1380.0,2015,2.4,경기
78,볼보,29826.0,V40,디젤,2330.0,2017,D3,서울
79,포르쉐,140484.0,카이엔,가솔린,4100.0,2009,4.8 터보,대구
80,아우디,75954.0,뉴 A4,디젤,1349.0,2013,2.0 TDI 콰트로 다이나믹,경기
81,캐딜락,72129.0,CTS 3세대,가솔린,2150.0,2015,2.0 프리미엄,인천
82,아우디,174801.0,뉴 A6,디젤,1490.0,2015,35 TDI 다이나믹,경기
83,링컨,136467.0,뉴 MKZ,가솔린,1090.0,2014,2.0,전북
84,폭스바겐,146982.0,뉴 CC,디젤,940.0,2013,2.0 TDI 블루모션,인천
85,벤츠,42792.0,CLA-클래스 C117,가솔린,3450.0,2016,CLA45 AMG 4MATIC,서울
86,벤츠,28457.0,E-클래스 W213,가솔린,5600.0,2019,E300 4MATIC 익스클루시브,경기
87,포르쉐,28000.0,718 카이맨,가솔린,9390.0,2019,2.0,서울
88,도요타,28310.0,시에나,가솔린,3420.0,2017,3.5 AWD,경기
89,BMW,100.0,X5 (G05),디젤,8380.0,2021,xDrive 30d M 스포츠,경기
90,볼보,13442.0,XC90 2세대,가솔린,8750.0,2020,T6 인스크립션,경기
91,벤츠,125000.0,C-클래스 W205,디젤,1880.0,2015,C220 블루텍 아방가르드,인천
92,벤츠,30500.0,E-클래스 W213,가솔린,6190.0,2018,E400 4MATIC 익스클루시브,대구
93,벤츠,39502.0,AMG GT,가솔린+전기,11100.0,2020,4도어 43 4MATIC+,경기
94,미니,200155.0,쿠퍼 컨버터블,가솔린,450.0,2007,기본형,강원
95,지프,13939.0,그랜드 체로키,가솔린,4030.0,2020,3.6 리미티드,경기
96,BMW,118842.0,1시리즈 (F20),디젤,1350.0,2015,118d 스포츠 5도어,경기
97,아우디,161396.0,A5,디젤,1390.0,2014,2.0 TDI 콰트로 다이나믹 스포츠백,인천
98,벤츠,46781.0,CLA-클래스 C117,가솔린,3159.0,2017,CLA250 4MATIC AMG Line,경기
99,인피니티,124222.0,Q50,디젤,1180.0,2014,2.2d 프리미엄,경기
100,벤츠,57637.0,A-클래스 W176,디젤,1980.0,2015,A180 CDI 나이트,경기
101,BMW,111402.0,7시리즈 (G11),디젤,5460.0,2016,730d xDrive,광주
102,BMW,39254.0,3시리즈 (F30),가솔린+전기,3650.0,2017,330e i퍼포먼스 M 스포츠,광주
103,벤츠,49000.0,G-클래스 W463,디젤,12800.0,2017,G350 d 스포츠 패키지,경기
104,BMW,42923.0,1시리즈 (F20),디젤,1930.0,2018,118d 조이 5도어,경기
105,인피니티,67955.0,Q30,가솔린,1850.0,2017,2.0 프리미엄,대구
106,혼다,56970.0,올뉴어코드,가솔린,840.0,2010,2.4,경기
107,벤츠,76560.0,GLA-클래스 X156,가솔린,2750.0,2018,GLA220,대전
108,벤츠,25645.0,E-클래스 W213,가솔린,5490.0,2019,E300 익스클루시브,경기
109,벤츠,77971.0,C-클래스 W205,디젤,2740.0,2016,C220 d 아방가르드,경기
110,BMW,89143.0,1시리즈 (F20),디젤,1590.0,2018,118d 조이 5도어,경기
111,BMW,104079.0,X4 (F26),디젤,3000.0,2016,xDrive20d,경기
112,아우디,93589.0,뉴 A3,디젤,1250.0,2014,2.0 TDI 다이나믹,경기
113,BMW,1570.0,1시리즈 (F40),디젤,3390.0,2021,118d 스포츠,경기
114,BMW,84954.0,3시리즈 (F30),가솔린,2190.0,2014,328i 스포츠,대구
115,벤츠,30423.0,E-클래스 W213,디젤,5790.0,2019,E220d 쿠페,대구
116,아우디,63179.0,뉴 A4,가솔린,1200.0,2011,2.0 TFSI 콰트로 다이나믹,경기
117,아우디,108241.0,A7,디젤,2290.0,2013,3.0 TDI 콰트로 다이나믹,경기
118,벤츠,55879.0,E-클래스 W213,가솔린,4350.0,2017,E300 아방가르드,전북
119,아우디,129030.0,SQ5,디젤,9999.0,2015,3.0 TDI 콰트로,경기
120,포르쉐,2000.0,718 박스터,가솔린,14200.0,2021,4.0 GTS,부산
121,폭스바겐,128198.0,골프 6세대,디젤,750.0,2012,2.0 GTD,인천
122,푸조,51769.0,3008 2세대,디젤,2550.0,2019,1.5 BlueHDi 알뤼르,대구
123,폭스바겐,32427.0,더 뉴 파사트,가솔린,2090.0,2018,2.0 TSI,경기
124,벤츠,78897.0,E-클래스 W213,가솔린,4149.0,2017,E300 아방가르드,서울
125,BMW,48650.0,5시리즈 GT (F07),디젤,3099.0,2017,GT ED Edition,부산
126,BMW,85114.0,5시리즈 (F10),디젤,2999.0,2016,520d M 에어로 다이나믹,부산
127,재규어,66000.0,All New XJ,디젤,3790.0,2016,3.0D 프리미엄 럭셔리 LWB,서울
128,포르쉐,146596.0,뉴 카이엔,가솔린,2880.0,2011,4.8 S,경기
129,랜드로버,21633.0,디펜더 (L663),디젤,8980.0,2020,110 D240 SE,경기
130,BMW,77000.0,X6 (F16),디젤,6150.0,2018,xDrive 40d M 스포츠,서울
131,벤츠,21.0,S-클래스 W223,가솔린,19900.0,2021,S500L 4MATIC,서울
132,캐딜락,13259.0,에스컬레이드 5세대,가솔린,18300.0,2021,6.2,경기
133,BMW,151865.0,X6 (E71),디젤,2660.0,2013,30d,경기
134,벤츠,126343.0,E-클래스 W212,디젤,2199.0,2015,E220 블루텍 아방가르드,경기
135,벤츠,135677.0,CLS-클래스 W218,디젤,2990.0,2017,CLS250 d 4MATIC,경기
136,캐딜락,85775.0,에스컬레이드,가솔린,6990.0,2019,6.2,경기
137,폭스바겐,21438.0,티구안 2세대,디젤,3190.0,2020,2.0 TDI 프리미엄,서울
138,BMW,76626.0,5시리즈 (F10),가솔린,3170.0,2016,528i xDrive M 에어로 다이나믹,서울
139,아우디,54577.0,뉴 A6,디젤,2570.0,2016,35 TDI,서울
140,포르쉐,46659.0,파나메라 (971),가솔린,14200.0,2018,2.9 4S,서울
141,랜드로버,66456.0,레인지로버 스포츠 2세대,디젤,5450.0,2015,3.0 SDV6 HSE,서울
142,BMW,22900.0,5시리즈 (G30),디젤,4600.0,2018,520d xDrive M 스포츠 플러스,서울
143,벤츠,39460.0,E-클래스 W213,가솔린,5490.0,2018,E300 4MATIC 익스클루시브,서울
144,미니,16635.0,쿠퍼 클럽맨,가솔린,2400.0,2018,기본형,서울
145,아우디,71954.0,뉴 A3,디젤,1450.0,2015,35 TDI 다이나믹,서울
146,벤츠,7334.0,GLS-클래스 X167,가솔린,15400.0,2020,GLS580 4MATIC,서울
147,랜드로버,50793.0,레인지로버 4세대,디젤,15500.0,2018,4.4 SDV8 AB LWB 디젤,서울
148,벤츠,23580.0,E-클래스 W213,디젤,5500.0,2020,E220d 아방가르드,서울
149,BMW,46966.0,5시리즈 (G30),디젤,4500.0,2018,520d M 스포츠 플러스,서울
150,BMW,23433.0,5시리즈 (G30),가솔린,5390.0,2018,530i xDrive M 스포츠 플러스,서울
151,BMW,13207.0,5시리즈 (G30),가솔린,5100.0,2018,530i M 스포츠 플러스,서울
152,푸조,61332.0,2008,디젤,1089.0,2016,1.6 e-HDi 펠린 L,경기
153,인피니티,85018.0,Q50,디젤,1450.0,2015,2.2d 프리미엄,대구
154,벤츠,65877.0,E-클래스 W213,디젤,4190.0,2017,E220d 익스클루시브,경기
155,벤츠,81673.0,E-클래스 W212,가솔린,2730.0,2014,E300 4MATIC 아방가르드,부산
156,포드,29478.0,익스플로러,가솔린,3490.0,2018,3.5 리미티드 4WD,경기
157,아우디,60807.0,뉴 A6,디젤,2650.0,2016,35 TDI,경기
158,BMW,4733.0,3시리즈 (G20),가솔린,4500.0,2020,320i 럭셔리,경기
159,푸조,24782.0,2008,디젤,1680.0,2017,1.6 BlueHDi 알뤼르,경기
160,BMW,65584.0,5시리즈 (F10),가솔린,3250.0,2016,528i 럭셔리 플러스,부산
161,BMW,106247.0,3시리즈 (F30),디젤,1519.0,2015,320d ED에디션,경기
162,푸조,72008.0,2008,디젤,1120.0,2015,1.6 e-HDi 펠린 L,경기
163,미니,70976.0,쿠퍼 D 컨트리맨,디젤,9999.0,2015,SE,경기
164,벤츠,36242.0,E-클래스 W213,디젤,6450.0,2019,E220d 카브리올레,경기
165,폭스바겐,22473.0,아테온,디젤,3820.0,2019,2.0 TDI 프레스티지,광주
166,랜드로버,169515.0,레인지로버 이보크,디젤,1799.0,2014,2.2 SD4 퓨어,경기
167,BMW,107974.0,4시리즈 (F32),디젤,1899.0,2015,420d 럭셔리 쿠페,경기
168,벤츠,70894.0,E-클래스 W212,가솔린,1549.0,2012,E200 CGI,서울
169,벤츠,53598.0,C-클래스 W205,가솔린,5455.0,2017,C63 AMG,경기
170,BMW,78734.0,5시리즈 (F10),디젤,2500.0,2016,520d M 에어로 다이나믹,경기
171,BMW,200.0,5시리즈 (G30),가솔린+전기,0.0,2021,530e M 스포츠,서울
172,랜드로버,83592.0,레인지로버 이보크,디젤,2450.0,2014,2.2 SD4 퓨어,경기
173,아우디,108935.0,뉴 TT,가솔린,1520.0,2010,쿠페 2.0 TFSI 콰트로,경기
174,아우디,97542.0,A5,디젤,1950.0,2015,35 TDI 콰트로 스포츠백,경기
175,아우디,120877.0,A7,가솔린,1950.0,2012,3.0 TFSI 콰트로 다이나믹,경기
176,BMW,55830.0,M5 (F10),가솔린,4780.0,2012,M5 세단,경기
177,벤츠,93551.0,E-클래스 W212,디젤,2450.0,2016,E220 CDI 아방가르드,서울
178,아우디,21354.0,뉴 A4,디젤,1540.0,2015,35 TDI 콰트로 다이나믹,경기
179,랜드로버,42913.0,디스커버리 5,디젤,5550.0,2018,3.0 TD6 HSE,광주
180,BMW,169112.0,5시리즈 GT (F07),디젤,2690.0,2016,GT 30d xDrive,대구
181,폭스바겐,29040.0,더 뉴 파사트,가솔린,1580.0,2016,1.8 TSI,경기
182,벤츠,46535.0,C-클래스 W205,가솔린,3050.0,2017,C200,서울
183,인피니티,82407.0,QX50,가솔린,1750.0,2016,3.7 AWD,경기
184,BMW,80000.0,5시리즈 (G30),디젤,3900.0,2018,520d M 스포츠 플러스,서울
185,재규어,195901.0,New XF,디젤,799.0,2012,2.2D 럭셔리,경기
186,아우디,88148.0,뉴 A6,가솔린,2799.0,2016,40 TFSI 콰트로 스포츠,경기
187,BMW,120770.0,1시리즈 (F20),디젤,1020.0,2013,118d 어반 5도어,경기
188,지프,910.0,랭글러 (JL),가솔린,6150.0,2021,2.0 루비콘 4도어,경기
189,지프,41657.0,체로키(KL),가솔린,2680.0,2019,2.4 론지튜드 하이 AWD,경기
190,아우디,143697.0,Q5,디젤,2130.0,2015,45 TDI 콰트로,경기
191,닛산,22465.0,쥬크,가솔린,1250.0,2014,1.6 SV,경기
192,벤츠,10233.0,EQC N293,전기,6850.0,2020,EQC400 4MATIC,경기
193,벤틀리,35102.0,컨티넨탈 GT 2세대,가솔린,16000.0,2016,6.0 GT 스피드,경기
194,BMW,122290.0,6시리즈 (F12),디젤,3950.0,2016,640d xDrive M 스포츠 그란쿠페,서울
195,벤츠,162054.0,C-클래스 W205,가솔린,1980.0,2015,C200,대구
196,BMW,94216.0,X4 (F26),디젤,3330.0,2016,xDrive20d,경기
197,미니,54239.0,쿠퍼 SD,디젤,2090.0,2015,기본형,광주
198,폭스바겐,113657.0,뉴 티구안,디젤,1680.0,2015,2.0 TDI R-라인,경기
199,BMW,114346.0,3시리즈 (F30),디젤,1590.0,2015,320d ED에디션,부산
200,BMW,18375.0,5시리즈 (G30),가솔린,6140.0,2019,540i xDrive 럭셔리 플러스,부산
201,랜드로버,21317.0,레인지로버 벨라,디젤,8580.0,2019,3.0 D300 R-다이나믹 HSE,경기
202,벤츠,184794.0,C-클래스 W204,디젤,9999.0,2013,C220 CDI 아방가르드,경기
203,포드,11050.0,익스플로러,가솔린,4140.0,2019,2.3 리미티드 4WD,경기
204,포드,43200.0,익스플로러,가솔린,3320.0,2017,2.3 리미티드 4WD,경기
205,폭스바겐,54788.0,골프 6세대,가솔린,1400.0,2011,2.0 GTI 5도어,경기
206,BMW,108617.0,5시리즈 (F10),디젤,2850.0,2016,520d xDrive M 에어로 다이나믹,충남
207,재규어,49405.0,XF (X260),가솔린,2720.0,2018,25t 프레스티지,경기
208,벤츠,64021.0,E-클래스 W213,가솔린,4390.0,2018,E300 4MATIC 익스클루시브,광주
209,인피니티,107417.0,G37,가솔린,690.0,2009,세단 스포츠,광주
210,아우디,2180.0,Q5 (FY),가솔린,6599.0,2021,45 TFSI 콰트로 프리미엄,대구
211,마세라티,26380.0,르반떼,가솔린,8500.0,2017,3.0 S AWD 스포츠,대구
212,BMW,22891.0,1시리즈 (F20),디젤,2300.0,2017,118d 스포츠 5도어,경기
213,포르쉐,146536.0,파나메라,가솔린,3750.0,2012,3.6 AWD,경기
214,재규어,46399.0,All New XJ,디젤,4310.0,2017,3.0D 프리미엄 럭셔리 SWB,경기
215,도요타,115243.0,뉴 캠리,가솔린+전기,1560.0,2015,하이브리드 XLE,경기
216,BMW,202623.0,5시리즈 (F10),디젤,1099.0,2013,520d,인천
217,BMW,85000.0,X5 (F15),디젤,4280.0,2016,xDrive 30d,경북
218,BMW,48650.0,5시리즈 GT (F07),디젤,3099.0,2017,GT ED Edition,부산
219,BMW,85114.0,5시리즈 (F10),디젤,2999.0,2016,520d M 에어로 다이나믹,부산
220,아우디,146809.0,A7,가솔린,1830.0,2013,3.0 TFSI 콰트로 다이나믹,경기
221,폭스바겐,177728.0,골프 6세대,디젤,460.0,2013,1.6 TDI 블루모션 스타일에디션,경기
222,폭스바겐,100609.0,뉴 제타,디젤,1100.0,2016,2.0 TDI 블루모션 프리미엄,경기
223,아우디,93761.0,뉴 A4,디젤,1190.0,2013,2.0 TDI,대전
224,벤츠,61466.0,C-클래스 W205,디젤,3059.0,2017,C220 d 익스클루시브,경기
225,벤츠,53618.0,C-클래스 W205,디젤,3480.0,2018,C220 d 아방가르드,대구
226,랜드로버,67718.0,레인지로버 이보크,디젤,3960.0,2017,2.0 TD4 HSE 다이나믹,대구
227,캐딜락,13259.0,에스컬레이드 5세대,가솔린,18300.0,2021,6.2,경기
228,BMW,75952.0,3시리즈 GT (F34),디젤,2950.0,2018,GT 320d xDrive,대구
229,아우디,82110.0,뉴 A6,디젤,2850.0,2016,40 TDI 콰트로 프리미엄,대구
230,벤츠,126343.0,E-클래스 W212,디젤,2199.0,2015,E220 블루텍 아방가르드,경기
231,벤츠,135677.0,CLS-클래스 W218,디젤,2990.0,2017,CLS250 d 4MATIC,경기
232,캐딜락,85775.0,에스컬레이드,가솔린,6990.0,2019,6.2,경기
233,벤츠,136292.0,C-클래스 W204,디젤,4990.0,2012,C220 CDI 아방가르드,서울
234,벤츠,30349.0,B-클래스 W246,가솔린,2690.0,2018,B220,서울
235,푸조,4920.0,e-208 2세대,전기,2790.0,2021,알뤼르,서울
236,벤츠,3343.0,A-클래스 W177,가솔린,3530.0,2020,A220 해치백,서울
237,벤츠,15839.0,A-클래스 W176,가솔린,3790.0,2017,A45 AMG 4MATIC,서울
238,벤츠,32912.0,C-클래스 W205,가솔린,4390.0,2016,C450 AMG 4MATIC,서울
239,벤츠,12669.0,C-클래스 W205,가솔린,3270.0,2016,C200 아방가르드,서울
240,벤츠,12381.0,A-클래스 W177,가솔린,3470.0,2020,A220 세단,서울
241,포드,48437.0,익스플로러,가솔린,3390.0,2018,3.5 리미티드 4WD,서울
242,미니,61254.0,쿠퍼 D,디젤,2040.0,2016,5도어 HIGH,서울
243,테슬라,22915.0,모델 3,전기,4260.0,2020,스탠다드 레인지 플러스,서울
244,폭스바겐,21438.0,티구안 2세대,디젤,3190.0,2020,2.0 TDI 프리미엄,서울
245,BMW,146548.0,4시리즈 (F32),디젤,1950.0,2015,420d 럭셔리 그란쿠페,경기
246,BMW,76626.0,5시리즈 (F10),가솔린,3170.0,2016,528i xDrive M 에어로 다이나믹,서울
247,아우디,54577.0,뉴 A6,디젤,2570.0,2016,35 TDI,서울
248,벤츠,55516.0,GLC-클래스 X253,가솔린,5350.0,2019,GLC300 4MATIC 쿠페,경기
249,포드,9200.0,익스플로러,가솔린,4100.0,2019,2.3 리미티드 4WD,경기
250,벤츠,42916.0,C-클래스 W205,디젤,4049.0,2019,C220 d 4MATIC AMG Line,경기
251,포르쉐,20193.0,718 박스터,가솔린,12000.0,2018,2.5 GTS,경기
252,폭스바겐,7485.0,아테온,디젤,4249.0,2020,2.0 TDI 프레스티지,경기
253,볼보,41860.0,V90 크로스컨트리,가솔린,5449.0,2018,T5 프로 AWD,경기
254,벤츠,108407.0,E-클래스 W212,디젤,2379.0,2016,E220 블루텍 아방가르드,경기
255,포르쉐,37790.0,마칸,디젤,7899.0,2017,3.0 S 디젤,경기
256,애스턴마틴,1580.0,밴티지 2세대,가솔린,21500.0,2020,4.0 V8 쿠페,경기
257,BMW,17637.0,3시리즈 (F30),가솔린,3880.0,2018,330i M 스포츠 쉐도우,경기
258,BMW,46966.0,5시리즈 (G30),디젤,4500.0,2018,520d M 스포츠 플러스,서울
259,벤츠,164000.0,M-클래스 W166,디젤,2950.0,2014,ML350 블루텍 4MATIC,대전
260,벤츠,11461.0,E-클래스 W213,가솔린,5099.0,2017,E300 익스클루시브,서울
261,BMW,48931.0,5시리즈 (G30),가솔린,4190.0,2019,520i 럭셔리,광주
262,벤츠,315023.0,S-클래스 W221,가솔린,799.0,2006,S350,경기
263,벤츠,242264.0,GLK-클래스 X204,디젤,899.0,2012,GLK220 CDI,경기
264,BMW,23433.0,5시리즈 (G30),가솔린,5390.0,2018,530i xDrive M 스포츠 플러스,서울
265,푸조,61332.0,2008,디젤,1089.0,2016,1.6 e-HDi 펠린 L,경기
266,벤츠,156460.0,E-클래스 W212,디젤,1200.0,2012,E220 CDI 아방가르드,서울
267,폭스바겐,93849.0,골프 7세대,디젤,999.0,2014,2.0 TDI,대구
268,BMW,217095.0,X6 (E71),디젤,2050.0,2013,40d,경기
269,랜드로버,44120.0,디스커버리 스포츠,디젤,3590.0,2018,2.0 TD4 HSE 럭셔리,경기
270,BMW,13207.0,5시리즈 (G30),가솔린,5100.0,2018,530i M 스포츠 플러스,서울
271,벤츠,42250.0,A-클래스 W176,가솔린,3770.0,2018,A45 AMG 4MATIC,경기
272,아우디,60946.0,Q7 (4M),가솔린,5200.0,2019,45 TFSI 콰트로,대전
273,벤츠,46339.0,C-클래스 W205,가솔린,5100.0,2018,C43 AMG 4MATIC 쿠페,인천
274,벤츠,172594.0,E-클래스 W212,가솔린,880.0,2012,E300 엘레강스,인천
275,벤츠,27000.0,C-클래스 W205,가솔린,2950.0,2017,C200,서울
276,폭스바겐,115670.0,골프 7세대,가솔린,1580.0,2014,2.0 GTI,경기
277,푸조,79357.0,3008,디젤,1250.0,2015,1.6 e-HDi,경기
278,폭스바겐,120924.0,골프 7세대,가솔린,1699.0,2014,2.0 GTI,충남
279,미니,90693.0,쿠퍼 SD 컨트리맨,디젤,1380.0,2014,기본형,충남
280,폭스바겐,82261.0,뉴 티구안,디젤,1670.0,2014,2.0 TDI 프리미엄,광주
281,폭스바겐,32473.0,골프 7세대,디젤,1780.0,2016,2.0 TDI,경기
282,아우디,111630.0,A5,디젤,1890.0,2015,35 TDI 콰트로 다이나믹 스포츠백,인천
283,벤츠,55314.0,E-클래스 W213,가솔린,5176.0,2019,E300 익스클루시브,서울
284,폭스바겐,136011.0,골프 6세대,디젤,690.0,2013,2.0 TDI 스타일에디션,울산
285,벤츠,65877.0,E-클래스 W213,디젤,4190.0,2017,E220d 익스클루시브,경기
286,벤츠,98124.0,C-클래스 W205,디젤,2950.0,2015,C250 블루텍 4MATIC,전북
287,벤츠,66000.0,S-클래스 W222,가솔린,13010.0,2018,S63 AMG 4MATIC+ 퍼포먼스 에디션,서울
288,랜드로버,81893.0,프리랜더2,디젤,1879.0,2012,2.2 SD4 HSE,서울
289,폭스바겐,97416.0,시로코,가솔린,1890.0,2013,2.0 TSI R,경기
290,벤츠,26084.0,E-클래스 W213,디젤,5030.0,2019,E220d 4MATIC 익스클루시브,광주
291,랜드로버,109812.0,레인지로버 스포츠,디젤,2150.0,2011,3.0 TDV6,서울
292,아우디,83543.0,A7,가솔린,3380.0,2015,50 TFSI 콰트로 프레스티지,대구
293,포드,64462.0,익스플로러,가솔린,1650.0,2013,3.5 리미티드 4WD,서울
294,벤츠,29945.0,E-클래스 W213,디젤,4855.0,2019,E220d 쿠페,서울
295,랜드로버,35496.0,디스커버리 스포츠 2세대,디젤,5500.0,2020,D180 SE,서울
296,BMW,111336.0,5시리즈 GT (F07),디젤,3230.0,2016,GT 30d xDrive,경기
