,bradn,mile,name,fuel,price,year,model,location
0,BMW,77022.0,5시리즈 (F10),가솔린,1550.0,2010,528i,서울
1,아우디,65525.0,뉴 A6,디젤,2950.0,2016,40 TDI 콰트로,대구
2,사브,122481.0,9-3,가솔린,290.0,2003,2.0T 아크,경기
3,험머,174000.0,H3,가솔린,1850.0,2006,3.5,경기
4,미니,121666.0,쿠퍼 D 컨트리맨,디젤,1090.0,2012,기본형,충남
5,벤츠,80262.0,S-클래스 W222,가솔린,9790.0,2018,S560L 4MATIC,서울
6,벤츠,219146.0,S-클래스 W221,디젤,899.0,2008,S320 CDI,경기
7,벤츠,135431.0,E-클래스 W212,가솔린,2139.0,2014,E300 4MATIC 아방가르드,인천
8,마세라티,49.0,콰트로포르테,가솔린,13450.0,2020,S Q4 3.0 V6 그란루쏘,서울
9,볼보,52947.0,V40,디젤,1720.0,2016,D3,서울
10,벤츠,135102.0,S-클래스 W222,디젤,5200.0,2015,S350 블루텍 4MATIC,경기
11,아우디,65447.0,뉴 A6,디젤,2660.0,2016,35 TDI 프리미엄,경기
12,아우디,1000.0,A6 (C8),디젤,5280.0,2021,40 TDI,서울
13,아우디,120132.0,뉴 A6,가솔린,699.0,2010,3.0 TFSI 콰트로,전북
14,BMW,43012.0,M5 (F10),가솔린,5290.0,2016,M5 세단,경기
15,벤츠,33283.0,E-클래스 W213,가솔린,5699.0,2019,E300 AMG Line,경기
16,BMW,218225.0,7시리즈 (G11),디젤,3600.0,2016,730d xDrive 프리미엄,경기
17,아우디,214415.0,뉴 A8,가솔린,1699.0,2012,4.2 FSI 콰트로 LWB,대구
18,포드,115004.0,뉴 토러스,가솔린,1230.0,2017,2.0 Limited 에코부스트,경기
19,포르쉐,183494.0,뉴 카이엔,디젤,2680.0,2011,3.0 디젤,경기
20,캐딜락,131620.0,에스컬레이드,가솔린,1850.0,2008,6.2,경기
21,벤츠,188735.0,E-클래스 W212,디젤,2030.0,2015,E250 블루텍 4MATIC 아방가르드,경기
22,아우디,84921.0,Q5,디젤,1780.0,2012,2.0 TDI 콰트로,경기
23,BMW,169197.0,3시리즈 (F30),디젤,1190.0,2013,320d,대구
24,벤츠,46783.0,S-클래스 W222,디젤,7490.0,2016,S350L d 4MATIC,경기
25,BMW,38000.0,5시리즈 (G30),디젤,6862.0,2018,M550d xDrive,광주
26,아우디,133554.0,Q3,디젤,1450.0,2014,2.0 TDI 콰트로 다이나믹,경기
27,링컨,148728.0,MKX,가솔린,559.0,2007,3.5 AWD,경기
28,미니,39356.0,쿠퍼,가솔린,730.0,2010,SE,경기
29,벤틀리,53299.0,뮬산,가솔린,29900.0,2018,6.8,경기
30,포르쉐,3098.0,파나메라 (971),가솔린,15900.0,2018,2.9 4S,서울
31,쉐보레,291459.0,익스프레스밴,가솔린+LPG,1299.0,2006,5.3,경기
32,포르쉐,141363.0,파나메라,가솔린,3500.0,2010,4.8 S,경기
33,아우디,179771.0,A7,가솔린,1889.0,2012,3.0 TFSI 콰트로 프레스티지,경기
34,벤츠,71630.0,S-클래스 W222,가솔린,14900.0,2018,마이바흐 S560 4MATIC,서울
35,벤츠,22004.0,S-클래스 W222,가솔린,24500.0,2019,마이바흐 S650,서울
36,아우디,215670.0,뉴 A8,가솔린,550.0,2006,4.2 FSI 콰트로 LWB,경기
37,포르쉐,34440.0,파나메라 (971),가솔린,13900.0,2018,2.9 4S,서울
38,아우디,116412.0,A7,디젤,3270.0,2016,50 TDI 콰트로 프리미엄,경기
39,아우디,107699.0,뉴 A6,가솔린,2370.0,2015,50 TFSI 콰트로,경남
40,벤틀리,57439.0,플라잉스퍼 2세대,가솔린,12900.0,2016,6.0,서울
41,벤츠,64385.0,S-클래스 W222,가솔린,10900.0,2019,S500L,서울
42,BMW,19525.0,7시리즈 (G11),가솔린+전기,11100.0,2020,745e i퍼포먼스 M 스포츠,서울
43,벤츠,74019.0,S-클래스 W222,가솔린,11300.0,2019,S560L 4MATIC,서울
44,벤츠,3380.0,AMG GT,가솔린,17900.0,2019,4도어 63 S 4MATIC+,서울
45,포르쉐,73040.0,파나메라,가솔린,4290.0,2010,4.8 S,경기
46,벤츠,59610.0,S-클래스 W222,가솔린,11800.0,2019,S560L 4MATIC,서울
47,벤츠,57697.0,E-클래스 W213,디젤,4300.0,2019,E220d 아방가르드,서울
48,볼보,127139.0,XC90 2세대,디젤,4849.0,2017,D5 인스크립션,서울
49,벤츠,15178.0,S-클래스 W222,가솔린+전기,13300.0,2019,S560eL,서울
50,지프,56288.0,그랜드 체로키,가솔린,3890.0,2020,3.6 리미티드-X,경기
51,BMW,42970.0,7시리즈 (G11),가솔린,6750.0,2016,750Li xDrive,경기
52,벤츠,47894.0,GLC-클래스 X253,디젤,5249.0,2017,GLC220 d 4MATIC 쿠페,경기
53,포드,138316.0,몬데오 4세대,디젤,999.0,2016,2.0 트렌드,경기
54,포르쉐,43476.0,파나메라 (971),가솔린,13449.0,2018,3.0 AWD,경기
55,포르쉐,24968.0,카이엔 (PO536),가솔린,14500.0,2020,3.0 쿠페,경기
56,포드,39312.0,익스플로러,가솔린,3429.0,2018,2.3 리미티드 4WD,경기
57,포르쉐,20839.0,718 박스터,가솔린,12099.0,2018,2.5 GTS,경기
58,벤츠,72473.0,E-클래스 W213,디젤,3899.0,2017,E220d 아방가르드,경기
59,벤츠,21884.0,S-클래스 W222,가솔린,12800.0,2020,S450L 4MATIC,서울
60,BMW,119535.0,5시리즈 (F10),디젤,2779.0,2016,520d xDrive M 에어로 다이나믹,서울
61,미니,153259.0,쿠퍼 S 컨트리맨,가솔린,9999.0,2011,기본형,인천
62,마세라티,49.0,콰트로포르테,가솔린,13450.0,2020,S Q4 3.0 V6 그란루쏘,서울
63,아우디,133619.0,S7,가솔린,4549.0,2016,4.0 TFSI 콰트로,서울
64,포드,31900.0,F150,가솔린,6990.0,2015,3.5L,서울
65,쉐보레,158224.0,실버라도,가솔린,2940.0,2009,5.3,경기
66,벤츠,84544.0,S-클래스 W222,가솔린,7590.0,2016,S500L 4MATIC,경기
67,벤츠,80262.0,S-클래스 W222,가솔린,9790.0,2018,S560L 4MATIC,서울
68,벤츠,12696.0,E-클래스 W213,디젤,5849.0,2019,E220d 4MATIC 익스클루시브,서울
69,BMW,91872.0,3시리즈 (F30),디젤,2530.0,2018,320d M 스포츠,서울
70,재규어,42294.0,F-PACE,디젤,3550.0,2018,20d 포트폴리오,경기
71,벤츠,45063.0,C-클래스 W205,가솔린,3430.0,2017,C200 아방가르드,경기
72,BMW,2500.0,5시리즈 (G30),가솔린+전기,7270.0,2021,530e M 스포츠,서울
73,벤츠,114300.0,S-클래스 W222,가솔린,7750.0,2016,마이바흐 S500 4MATIC,경기
74,벤츠,68201.0,S-클래스 W222,가솔린,7780.0,2016,S400L 4MATIC,대구
75,폭스바겐,171940.0,뉴 투아렉,디젤,2750.0,2015,V6 3.0 TDI 블루모션 프리미엄,대구
76,벤츠,135102.0,S-클래스 W222,디젤,5200.0,2015,S350 블루텍 4MATIC,경기
77,벤츠,40721.0,C-클래스 W205,가솔린,4950.0,2018,C43 AMG 4MATIC 쿠페,경기
78,벤츠,29401.0,CLS-클래스 C257,디젤,7500.0,2019,CLS400d 4MATIC,인천
79,벤츠,229226.0,S-클래스 W221,가솔린,1170.0,2010,S350L,대구
80,BMW,84691.0,5시리즈 (G30),가솔린,4130.0,2017,530i xDrive M 스포츠 플러스,경기
81,벤츠,37446.0,S-클래스 W222,가솔린,13870.0,2018,S63 AMG 4MATIC+,서울
82,링컨,162773.0,뉴 MKS,가솔린,800.0,2014,3.7,경기
83,포드,14831.0,머스탱,가솔린,4150.0,2020,쿠페,경기
84,포드,37578.0,머스탱,가솔린,3650.0,2018,쿠페,경기
85,벤츠,22070.0,S-클래스 W222,디젤,10200.0,2019,S350 d,경기
86,벤츠,41485.0,GLE-클래스 W166,디젤,6490.0,2017,GLE350 d 4MATIC 쿠페,경기
87,BMW,198456.0,5시리즈 (F10),디젤,1030.0,2013,520d,서울
88,BMW,42463.0,4시리즈 (F32),디젤,2450.0,2015,420d xDrive 스포츠 그란쿠페,광주
89,벤츠,93671.0,S-클래스 W222,디젤,8632.0,2018,S400L d,부산
90,BMW,62089.0,7시리즈 (G11),가솔린,7580.0,2017,750Li xDrive,경기
91,BMW,107105.0,2시리즈 (F22),디젤,2270.0,2015,220d M 스포츠 쿠페,서울
92,BMW,66050.0,3시리즈 (F30),디젤,2099.0,2016,320d ED에디션,서울
93,지프,32546.0,그랜드 체로키,가솔린,3350.0,2018,3.6 리미티드,경기
94,벤츠,134887.0,E-클래스 W212,가솔린,1350.0,2013,E300 엘레강스,인천
95,도요타,39796.0,시에나,가솔린,2770.0,2015,3.5 AWD,경기
96,아우디,110103.0,A7,디젤,3450.0,2016,50 TDI 콰트로 프리미엄,경기
97,푸조,4579.0,508 2세대,디젤,3350.0,2020,2.0 BlueHDi 알뤼르,경기
98,랜드로버,54000.0,레인지로버 4세대,가솔린,7720.0,2014,5.0 SC AB,경기
99,롤스로이스,14229.0,팬텀,가솔린,72500.0,2019,6.7 EWB V12,서울
100,롤스로이스,38810.0,컬리넌,가솔린,45900.0,2019,6.7 V12,서울
101,벤틀리,5184.0,플라잉스퍼 3세대,가솔린,36900.0,2020,6.0,서울
102,벤츠,69.0,S-클래스 W222,가솔린,53000.0,2019,마이바흐 S650 풀만,서울
103,BMW,110397.0,5시리즈 GT (F07),가솔린,3120.0,2015,GT xDrive,경기
104,BMW,3497.0,X7 (G07),가솔린,12550.0,2021,xDrive 40i 디자인 퓨어 엑셀런스 7인승,경기
105,벤츠,28503.0,E-클래스 W213,가솔린,5290.0,2019,E300 AMG Line,경기
106,포르쉐,77745.0,뉴 카이엔,가솔린,7499.0,2015,4.8 터보,대구
107,BMW,129000.0,7시리즈 (G11),디젤,4790.0,2016,730d xDrive,대구
108,아우디,90949.0,S6,가솔린,2990.0,2013,4.0 TFSI 콰트로,대구
109,벤츠,241000.0,S-클래스 W222,가솔린,5899.0,2015,S600L,대구
110,벤츠,148996.0,S-클래스 W222,가솔린,7400.0,2016,마이바흐 S500,대구
111,벤츠,169350.0,S-클래스 W222,가솔린,4990.0,2015,S500L,대구
112,벤츠,131923.0,S-클래스 W222,디젤,6990.0,2018,S350 d 4MATIC,경기
113,볼보,127139.0,XC90 2세대,디젤,4849.0,2017,D5 인스크립션,서울
114,포르쉐,87724.0,파나메라,가솔린,6950.0,2016,3.6 AWD 에디션,서울
115,벤츠,94944.0,S-클래스 W222,가솔린,5250.0,2014,S550L,서울
116,포르쉐,23837.0,718 박스터,가솔린,10900.0,2017,S 2.5,경기
117,아우디,113495.0,S7,가솔린,3730.0,2015,4.0 TFSI 콰트로,경기
118,BMW,42667.0,5시리즈 (G30),디젤,4450.0,2017,520d xDrive M 스포츠 플러스,충남
119,랜드로버,19443.0,레인지로버 벨라,디젤,7950.0,2018,3.0 D300 R-다이나믹 HSE,경기
120,쉐보레,136752.0,익스프레스밴,가솔린,2500.0,2012,6.0,경기
121,랜드로버,33000.0,레인지로버 스포츠 2세대,디젤,9600.0,2018,3.0 SDV6 AB 다이나믹,경기
122,BMW,47705.0,4시리즈 (F32),디젤,2399.0,2017,420d xDrive M 스포츠 쿠페,대구
123,BMW,2695.0,X4 (G02),디젤,5411.0,2021,xDrive20d M 스포츠,인천
124,벤츠,93671.0,S-클래스 W222,디젤,8632.0,2018,S400L d,부산
125,BMW,62089.0,7시리즈 (G11),가솔린,7580.0,2017,750Li xDrive,경기
126,포르쉐,125268.0,뉴 카이엔,디젤,3890.0,2014,3.0 디젤 플래티넘 에디션,서울
127,미니,169011.0,쿠퍼 S,가솔린,690.0,2010,캠든,대구
128,포르쉐,107452.0,뉴 카이엔,가솔린,6990.0,2016,3.6 GTS,경기
129,BMW,112820.0,7시리즈 (F01),가솔린,1400.0,2009,740Li,서울
130,포드,89565.0,머스탱,가솔린,3330.0,2017,GT 쿠페,대구
131,벤츠,221588.0,M-클래스 W166,디젤,1850.0,2012,ML250 블루텍 4MATIC,경기
132,BMW,107105.0,2시리즈 (F22),디젤,2270.0,2015,220d M 스포츠 쿠페,서울
133,BMW,156759.0,5시리즈 (F10),디젤,1190.0,2012,520d,경기
134,BMW,66050.0,3시리즈 (F30),디젤,2099.0,2016,320d ED에디션,서울
135,아우디,84752.0,A5,디젤,2120.0,2015,35 TDI 콰트로 다이나믹 스포츠백,서울
136,BMW,80451.0,1시리즈 (F20),디젤,1720.0,2016,118d 스포츠 5도어,서울
137,아우디,102201.0,A7,가솔린,2900.0,2012,3.0 TFSI 콰트로 프레스티지,경기
138,지프,32546.0,그랜드 체로키,가솔린,3350.0,2018,3.6 리미티드,경기
139,벤츠,29347.0,GLC-클래스 X253,가솔린+전기,5049.0,2018,GLC350e 4MATIC 프리미엄,서울
140,아우디,198696.0,A7,디젤,2500.0,2016,50 TDI 콰트로,경기
141,벤츠,15.0,S-클래스 W223,가솔린,22300.0,2021,S580L 4MATIC,경기
142,지프,45890.0,체로키(KL),디젤,2479.0,2016,2.2 디젤 리미티드 4WD,서울
143,포르쉐,65900.0,뉴 카이엔,가솔린,8300.0,2016,3.6 GTS,광주
144,BMW,89083.0,4시리즈 (F32),가솔린,2870.0,2015,428i M 스포츠 컨버터블,경기
145,도요타,39796.0,시에나,가솔린,2770.0,2015,3.5 AWD,경기
146,벤츠,134887.0,E-클래스 W212,가솔린,1350.0,2013,E300 엘레강스,인천
147,랜드로버,16900.0,레인지로버 스포츠 2세대,디젤,11599.0,2020,3.0 SDV6 HSE 다이나믹,서울
148,푸조,4579.0,508 2세대,디젤,3350.0,2020,2.0 BlueHDi 알뤼르,경기
149,벤츠,81718.0,S-클래스 W222,가솔린,9700.0,2018,S450L 4MATIC,인천
150,캐딜락,27367.0,에스컬레이드,가솔린,9200.0,2015,6.2,충남
151,아우디,113624.0,뉴 A6,디젤,2349.0,2016,40 TDI 콰트로 프리미엄,경기
152,렉서스,13359.0,ES300h 7세대,가솔린+전기,5550.0,2021,이그제큐티브,대구
153,마세라티,118816.0,콰트로포르테,가솔린,4600.0,2014,S Q4 3.0 V6,경기
154,벤츠,156000.0,E-클래스 W213,디젤,3090.0,2017,E220d 아방가르드,대구
155,BMW,110397.0,5시리즈 GT (F07),가솔린,3120.0,2015,GT xDrive,경기
156,BMW,3497.0,X7 (G07),가솔린,12550.0,2021,xDrive 40i 디자인 퓨어 엑셀런스 7인승,경기
157,벤츠,28503.0,E-클래스 W213,가솔린,5290.0,2019,E300 AMG Line,경기
158,벤츠,122248.0,E-클래스 W211,가솔린,760.0,2007,E350,서울
159,아우디,6266.0,A6 (C8),가솔린,5500.0,2020,45 TFSI 콰트로 프리미엄,광주
160,벤츠,24460.0,S-클래스 W222,디젤,9640.0,2019,S350 d,서울
161,BMW,72699.0,5시리즈 (G30),디젤,3850.0,2017,520d M 스포츠 플러스,서울
162,아우디,8733.0,A8 (D5),디젤,10600.0,2020,50 TDI 콰트로 LWB,광주
163,아우디,50975.0,뉴 A3,가솔린,2070.0,2018,40 TFSI,광주
164,랜드로버,90899.0,레인지로버 4세대,디젤,8450.0,2017,4.4 SDV8 AB 디젤,서울
165,아우디,4944.0,A8 (D5),디젤,10600.0,2020,50 TDI 콰트로 LWB,광주
166,벤츠,5206.0,A-클래스 W177,가솔린,4190.0,2021,A250 4MATIC 세단,서울
167,폭스바겐,2243.0,티구안 2세대,디젤,3999.0,2020,2.0 TDI 4모션 프레스티지,경기
168,벤츠,102805.0,G-클래스 W463,가솔린,8550.0,2013,G63 AMG,경기
169,렉서스,148600.0,LS600hL,가솔린+전기,2050.0,2012,5인승,경기
170,벤츠,50986.0,E-클래스 W213,가솔린,4690.0,2017,E300 AMG Line,인천
171,벤츠,126001.0,S-클래스 W222,가솔린,5650.0,2015,S500L 4MATIC,서울
172,벤츠,25000.0,S-클래스 W222,디젤,8470.0,2017,S350 d 4MATIC,경기
173,볼보,32305.0,XC60 2세대,디젤,5410.0,2019,D5 모멘텀,경기
174,BMW,91118.0,X6 (F16),디젤,4290.0,2015,xDrive 30d,경기
175,BMW,63295.0,M4 (F82),가솔린,5090.0,2016,M4 쿠페,광주
176,혼다,57977.0,올뉴어코드,가솔린,1750.0,2017,2.4,서울
177,크라이슬러,70150.0,더 뉴 300C,가솔린,1930.0,2016,3.6,경기
178,벤츠,163279.0,M-클래스 W166,디젤,2290.0,2012,ML250 블루텍 4MATIC,서울
179,시트로엥,101090.0,C4 칵투스,디젤,1150.0,2017,1.6 BlueHDi 샤인,서울
180,벤츠,113294.0,S-클래스 W222,가솔린,5790.0,2015,S500L 4MATIC,서울
181,포드,111129.0,익스플로러,가솔린,1550.0,2013,3.5 리미티드 4WD,서울
182,아우디,104674.0,A7,디젤,2390.0,2015,45 TDI 콰트로,서울
183,BMW,62854.0,X6 (F16),디젤,5590.0,2017,xDrive 30d,서울
184,BMW,83843.0,5시리즈 (F10),가솔린,1990.0,2012,528i,서울
185,벤츠,8800.0,GLB-클래스 X247,가솔린,3955.0,2020,GLB250 4MATIC,경남
186,BMW,11765.0,M2 (F87),가솔린,6000.0,2020,M2 컴패티션,경기
187,마세라티,52548.0,르반떼,가솔린,7750.0,2019,3.0 AWD,서울
188,인피니티,144080.0,G35,가솔린,330.0,2006,쿠페,부산
189,벤츠,2300.0,C-클래스 W205,가솔린,7800.0,2021,C43 AMG 4MATIC 쿠페,인천
190,포르쉐,23837.0,718 박스터,가솔린,10900.0,2017,S 2.5,경기
191,벤츠,1630.0,E-클래스 W213,가솔린,3730.0,2019,E350 4MATIC AMG Line,서울
192,BMW,184742.0,5시리즈 (E60),가솔린,850.0,2008,535i 세단,경기
193,벤츠,93253.0,S-클래스 W222,디젤,5680.0,2016,S350 d 4MATIC,경기
194,벤츠,94944.0,S-클래스 W222,가솔린,5250.0,2014,S550L,서울
195,벤츠,115546.0,S-클래스 W222,디젤,6000.0,2016,S350L d,울산
196,링컨,13370.0,MKC,가솔린,2790.0,2018,2.0 AWD,경기
197,벤츠,170345.0,S-클래스,가솔린,950.0,2002,S500L,서울
198,벤츠,60828.0,G-클래스 W463,가솔린,10990.0,2015,G63 AMG,서울
199,벤츠,4605.0,GLA-클래스 X156,가솔린,3720.0,2019,GLA220 프리미엄,서울
200,아우디,217331.0,A7,디젤,1600.0,2012,3.0 TDI 콰트로 엔트리,경기
201,BMW,16568.0,X3 (G01),가솔린,5750.0,2020,xDrive 20i 럭셔리,경기
202,벤츠,139594.0,C-클래스 W204,디젤,1090.0,2013,C220 CDI 쿠페,경기
203,아우디,70170.0,뉴 A8,가솔린,2300.0,2011,4.2 FSI 콰트로,서울
204,아우디,113495.0,S7,가솔린,3730.0,2015,4.0 TFSI 콰트로,경기
205,BMW,42667.0,5시리즈 (G30),디젤,4450.0,2017,520d xDrive M 스포츠 플러스,충남
206,푸조,119449.0,3008 2세대,디젤,1799.0,2017,1.6 BlueHDi 알뤼르,경기
207,BMW,163069.0,7시리즈 (F01),디젤,3090.0,2015,740d xDrive 인디비주얼,경기
208,벤츠,28584.0,S-클래스 W222,가솔린+전기,13500.0,2020,S560eL,경기
209,벤츠,13569.0,GLA-클래스 X156,가솔린,5150.0,2020,GLA250 4MATIC,경기
210,테슬라,29249.0,모델 3,전기,87.0,2020,롱 레인지,대구
211,BMW,83112.0,1시리즈 (F20),디젤,1400.0,2016,118d 스포츠 5도어,경기
212,벤츠,11767.0,GLE-클래스 W166,디젤,9900.0,2016,GLE250 d 4MATIC,서울
213,랜드로버,19443.0,레인지로버 벨라,디젤,7950.0,2018,3.0 D300 R-다이나믹 HSE,경기
214,재규어,100000.0,All New XJ,디젤,2190.0,2012,3.0D 프리미엄 럭셔리 LWB,전북
215,BMW,111503.0,X5 (F15),디젤,4180.0,2017,xDrive 30d,경기
216,벤츠,57894.0,S-클래스 W222,가솔린,6499.0,2014,S500L,경기
217,혼다,48117.0,오딧세이,가솔린,3740.0,2018,3.5,경기
218,벤츠,54758.0,E-클래스 W213,가솔린,6350.0,2019,E450 4MATIC 익스클루시브,서울
219,아우디,19130.0,A4 (B9),가솔린,2240.0,2016,45 TFSI,경기
220,아우디,114000.0,A7,가솔린,1790.0,2012,3.0 TFSI 콰트로 엔트리,부산
221,혼다,51063.0,오딧세이,가솔린,3850.0,2019,3.5,경기
222,아우디,155066.0,뉴 A6,디젤,1290.0,2014,2.0 TDI,경기
223,벤츠,7290.0,S-클래스 W222,디젤,10039.0,2020,S350 d 4MATIC AMG Line,경기
224,폭스바겐,2243.0,티구안 2세대,디젤,3999.0,2020,2.0 TDI 4모션 프레스티지,경기
225,벤츠,46000.0,스프린터,디젤,7200.0,2017,3.0 디젤,서울
226,BMW,41000.0,3시리즈 (F30),가솔린,3400.0,2018,330i M 스포츠 쉐도우,경기
227,벤츠,102805.0,G-클래스 W463,가솔린,8550.0,2013,G63 AMG,경기
228,벤츠,17106.0,S-클래스 W222,디젤,11390.0,2020,S350 d 4MATIC AMG Line,경기
229,아우디,31000.0,A5 (F5),가솔린,0.0,2019,45 TFSI 콰트로 프리미엄 스포트백,서울
230,벤츠,32436.0,E-클래스 W212,가솔린,5490.0,2016,E63 AMG 4MATIC,경기
231,벤츠,13041.0,E-클래스 W213,가솔린,9302.0,2019,E63 AMG 4MATIC+,서울
232,벤츠,229770.0,S-클래스 W221,가솔린,1590.0,2012,S500L 블루이피션시,경기
233,벤츠,266487.0,S-클래스 W221,가솔린,620.0,2006,S500,경기
234,포드,61650.0,몬데오 4세대,디젤,1370.0,2015,2.0 트렌드,경기
235,BMW,20300.0,5시리즈 (G30),디젤,5590.0,2020,520d xDrive M 스포츠 플러스,서울
236,도요타,109768.0,시에나,가솔린,1790.0,2013,3.5,경기
237,혼다,57977.0,올뉴어코드,가솔린,1750.0,2017,2.4,서울
238,볼보,84724.0,XC60 2세대,디젤,4900.0,2018,D4 인스크립션,경기
239,랜드로버,24000.0,레인지로버 이보크 2세대,디젤,5155.0,2020,D180 SE,부산
240,벤츠,100000.0,S-클래스 W222,디젤,8890.0,2018,S400L d 4MATIC,대구
241,벤츠,26024.0,E-클래스 W213,가솔린,4430.0,2017,E300 아방가르드,경기
242,벤츠,40104.0,GLA-클래스 X156,가솔린,2890.0,2018,GLA220,충북
243,벤츠,47800.0,S-클래스 W222,가솔린,6770.0,2014,S500L,서울
244,벤츠,105779.0,S-클래스,가솔린,1499.0,2003,S600,전북
245,BMW,287.0,Z4 (G29),가솔린,8599.0,2021,M40i,경기
246,BMW,91118.0,X6 (F16),디젤,4290.0,2015,xDrive 30d,경기
247,아우디,108707.0,뉴 A4,가솔린,670.0,2009,2.0 TFSI 콰트로,경기
248,인피니티,82219.0,Q50,디젤,1580.0,2016,2.2d 프리미엄,경기
249,벤츠,570.0,E-클래스 W213,가솔린,4690.0,2021,E250 아방가르드,경기
250,BMW,5000.0,X6 (G06),가솔린,12321.0,2020,M50i 25주년 에디션,광주
251,벤츠,56000.0,뉴 SL-클래스,가솔린,4890.0,2009,SL63 AMG,서울
252,폭스바겐,101819.0,골프 6세대,디젤,850.0,2010,2.0 GTD,경기
253,쉐보레,162597.0,익스프레스밴,가솔린,2890.0,2014,5.3,부산
254,아우디,137073.0,뉴 A8,디젤,3090.0,2013,4.2 TDI 콰트로 LWB,대구
255,벤츠,50986.0,E-클래스 W213,가솔린,4690.0,2017,E300 AMG Line,인천
256,벤츠,126001.0,S-클래스 W222,가솔린,5650.0,2015,S500L 4MATIC,서울
257,벤츠,25000.0,S-클래스 W222,디젤,8470.0,2017,S350 d 4MATIC,경기
258,캐딜락,100293.0,CT6,가솔린,3090.0,2017,3.6 프리미엄 AWD,경기
259,볼보,32305.0,XC60 2세대,디젤,5410.0,2019,D5 모멘텀,경기
260,아우디,60797.0,뉴 A6,가솔린,3180.0,2016,40 TFSI 콰트로 스포츠,경기
261,아우디,157368.0,뉴 A6,디젤,1490.0,2015,45 TDI 콰트로,인천
262,랜드로버,150000.0,레인지로버 스포츠 2세대,디젤,4990.0,2016,3.0 SDV6 HSE 다이나믹,대구
263,벤츠,228536.0,CLS-클래스 W218,디젤,1660.0,2014,CLS250 CDI 슈팅브레이크,인천
264,벤츠,149720.0,S-클래스 W222,가솔린,4790.0,2015,S500L,경기
265,벤츠,75620.0,E-클래스 W213,가솔린,4450.0,2017,E300 4MATIC 아방가르드,경기
266,BMW,138337.0,7시리즈 (F01),디젤,2249.0,2012,730Ld,경기
267,아우디,127188.0,뉴 A8,디젤,3380.0,2015,60 TDI 콰트로,서울
268,벤츠,28181.0,S-클래스 W222,가솔린,10450.0,2018,S450L 4MATIC,경기
269,벤츠,138843.0,S-클래스 W222,가솔린,8399.0,2018,S560L 4MATIC,경기
270,아우디,5251.0,Q3 (F3),디젤,4380.0,2020,35 TDI 프리미엄 스포트백,경기
271,BMW,22639.0,X6 (G06),가솔린,10350.0,2020,xDrive40i M 스포츠,경기
272,링컨,74321.0,컨티넨탈 10세대,가솔린,3030.0,2017,3.0 AWD,경기
273,벤츠,159765.0,S-클래스 W222,디젤,4650.0,2015,S350 블루텍 4MATIC,경기
274,벤츠,66262.0,C-클래스 W205,가솔린,6450.0,2016,C63 AMG,서울
275,벤츠,167620.0,S-클래스 W221,가솔린,2800.0,2007,S65 AMG,서울
276,재규어,73698.0,All New XJ,가솔린,4100.0,2016,3.0 SC AWD 프리미엄 럭셔리 LWB,서울
277,재규어,57077.0,XF (X260),디젤,2450.0,2018,20d 프레스티지,서울
278,혼다,48117.0,오딧세이,가솔린,3740.0,2018,3.5,경기
279,벤츠,227751.0,S-클래스 W221,가솔린,1150.0,2008,S600L,경기
280,폭스바겐,115872.0,폴로,디젤,799.0,2013,1.6 TDI R-Line,대구
281,BMW,8673.0,X5 (G05),디젤,9900.0,2021,xDrive 30d M 스포츠,충남
282,BMW,66550.0,X5 (F15),디젤,5280.0,2015,xDrive 40d,충남
283,BMW,16800.0,7시리즈 (G11),디젤,11800.0,2021,730Ld xDrive M 스포츠,충남
284,BMW,21387.0,5시리즈 (G30),가솔린,5400.0,2019,530i M 스포츠 플러스,충남
285,벤츠,12360.0,GLA-클래스 X156,가솔린,3690.0,2019,GLA220 프리미엄,대전
286,벤츠,160000.0,CLK-클래스 C209,가솔린,770.0,2007,CLK350 쿠페,경기
287,BMW,144000.0,3시리즈 (E90),디젤,710.0,2010,320d 세단,경기
288,지프,210000.0,그랜드 체로키,가솔린,1150.0,2011,3.6 라레도,경기
289,벤츠,134716.0,S-클래스 W222,가솔린,5350.0,2015,S400L 4MATIC,경기
290,포르쉐,20679.0,718 박스터,가솔린,11302.0,2020,S 2.5,서울
291,재규어,35282.0,All New XJ,디젤,6500.0,2019,3.0D XJ50 LWB,대구
292,렉서스,31945.0,LS500 5세대,가솔린,6850.0,2018,3.5 슈프림,서울
293,포르쉐,18287.0,파나메라 (971),가솔린,20490.0,2019,4.0 터보,전북
294,혼다,51063.0,오딧세이,가솔린,3850.0,2019,3.5,경기
295,미니,4686.0,쿠퍼 S 컨트리맨,가솔린,4790.0,2021,ALL4,경기
296,BMW,3238.0,3시리즈 (G20),가솔린,4990.0,2021,320i 투어링 럭셔리,경기
297,미니,19362.0,쿠퍼 S 클럽맨,가솔린,3200.0,2019,기본형,광주
298,BMW,10043.0,3시리즈 GT (F34),디젤,3770.0,2020,GT 320d,경기
299,혼다,14667.0,어코드 10세대,가솔린,3220.0,2020,2.0 터보 스포츠,경기
300,아우디,82134.0,뉴 A3,가솔린,1490.0,2015,35 TFSI 다이나믹,경기
301,BMW,29106.0,5시리즈 (G30),가솔린,4450.0,2018,530i 럭셔리 플러스,광주
302,지프,10084.0,레니게이드,가솔린,3240.0,2021,2.4 리미티드,인천
303,닷지,47506.0,램픽업,가솔린,6200.0,2017,5.7,인천
