,brand,mile,name,fuel,price,year,model,location
69,렉서스,26967.0,CT200h,가솔린+전기,2320.0,2016,1.8 슈프림,경기
70,미니,34463.0,쿠퍼 S,가솔린,2880.0,2018,JCW,경기
71,피아트,67017.0,500X,디젤,1590.0,2016,2.0 디젤 크로스 플러스 AWD,부산
72,포드,39190.0,머스탱,가솔린,3099.0,2017,쿠페,경기
73,지프,65457.0,랭글러 (JK),디젤,2130.0,2009,2.8 디젤 루비콘 2도어,서울
74,포르쉐,128886.0,박스터,가솔린,4999.0,2014,2.7,광주
75,포르쉐,105826.0,박스터,가솔린,7080.0,2015,3.4 GTS,경기
76,포드,65553.0,머스탱,가솔린,4500.0,2019,GT 컨버터블,경기
77,미니,34463.0,쿠퍼 S,가솔린,2880.0,2018,JCW,경기
78,렉서스,26967.0,CT200h,가솔린+전기,2320.0,2016,1.8 슈프림,경기
79,피아트,67017.0,500X,디젤,1590.0,2016,2.0 디젤 크로스 플러스 AWD,부산
80,미니,23994.0,쿠퍼,가솔린,1899.0,2016,5도어 기본형,경기
81,미니,53109.0,쿠퍼 D 컨트리맨,디젤,2850.0,2018,ALL4 HIGH,경기
82,포드,77000.0,F150,가솔린,5900.0,2014,6.2L,부산
83,포르쉐,128886.0,박스터,가솔린,4999.0,2014,2.7,광주
84,볼보,163537.0,XC70,디젤,1750.0,2015,D4,경기
85,BMW,6712.0,M5 (F90),가솔린,14000.0,2021,M5 세단 컴페티션,경기
86,미니,23994.0,쿠퍼,가솔린,1899.0,2016,5도어 기본형,경기
87,미니,87138.0,쿠퍼 D 페이스맨,디젤,1230.0,2013,SE,서울
88,폭스바겐,93489.0,더 비틀,디젤,1270.0,2015,2.0 TDI,서울
89,지프,12717.0,레니게이드,가솔린,2950.0,2020,2.4 리미티드,경기
90,포드,45653.0,머스탱,가솔린,2490.0,2017,쿠페,전북
91,폭스바겐,106612.0,골프 7세대,디젤,950.0,2014,1.6 TDI,경기
92,벤츠,91400.0,C-클래스 W205,가솔린,4399.0,2017,C200 카브리올레,경기
93,미니,53109.0,쿠퍼 D 컨트리맨,디젤,2850.0,2018,ALL4 HIGH,경기
94,지프,17989.0,랭글러 (JL),가솔린,4890.0,2018,2.0 사하라 4도어,경기
95,미니,59000.0,쿠퍼 컨버터블,가솔린,1320.0,2010,기본형,경기
96,미니,142983.0,쿠퍼,가솔린,620.0,2008,기본형,경기
97,미니,6780.0,쿠퍼,가솔린,2470.0,2020,기본형,서울
98,폭스바겐,93489.0,더 비틀,디젤,1270.0,2015,2.0 TDI,서울
99,지프,17989.0,랭글러 (JL),가솔린,4890.0,2018,2.0 사하라 4도어,경기
100,지프,12717.0,레니게이드,가솔린,2950.0,2020,2.4 리미티드,경기
101,포르쉐,15000.0,911,가솔린,14600.0,2018,카레라 4 GTS,서울
102,BMW,46394.0,X4 (G02),디젤,5600.0,2019,xDrive20d M 스포츠,서울
103,지프,86863.0,랭글러 (JK),디젤,3355.0,2015,2.8 디젤 루비콘 4도어,대구
104,포르쉐,53000.0,718 박스터,가솔린,7690.0,2018,2.0,경기
105,랜드로버,55500.0,레인지로버 스포츠 2세대,디젤,9000.0,2018,3.0 SDV6 HSE,강원
106,BMW,6068.0,X6 (G06),디젤,9900.0,2021,xDrive30d M 스포츠,부산
107,페라리,5432.0,F8 스파이더,가솔린,50990.0,2021,3.9 V8,서울
108,미니,11230.0,쿠퍼,가솔린,2590.0,2020,기본형,충남
109,BMW,14780.0,X4 (G02),디젤,5690.0,2019,xDrive20d xLine,경북
110,혼다,35352.0,오딧세이,가솔린,4040.0,2018,3.5,경기
111,미니,28053.0,쿠퍼,가솔린,2490.0,2016,5도어 HIGH,광주
112,포르쉐,64018.0,박스터,가솔린,6090.0,2014,2.7,경기
113,캐딜락,98900.0,CTS 2세대,가솔린,690.0,2010,3.0 Performance,대전
114,미니,164070.0,쿠퍼,가솔린,580.0,2010,SE,전북
115,미니,72492.0,쿠퍼 D,디젤,1850.0,2018,HIGH,경기
116,혼다,35352.0,오딧세이,가솔린,4040.0,2018,3.5,경기
117,벤츠,22991.0,A-클래스 W176,가솔린,3390.0,2017,A45 AMG 4MATIC,서울
118,미니,92085.0,쿠퍼 D 컨트리맨,디젤,1250.0,2012,기본형,경기
119,미니,49815.0,쿠퍼 D,디젤,2220.0,2018,HIGH,대구
120,미니,28053.0,쿠퍼,가솔린,2490.0,2016,5도어 HIGH,광주
121,미니,65229.0,쿠퍼 컨버터블,가솔린,1750.0,2014,기본형,경기
122,포드,3209.0,머스탱,가솔린,4090.0,2018,GT 쿠페,경기
123,미니,49190.0,쿠퍼,가솔린,1890.0,2017,5도어 기본형,경기
124,포르쉐,64018.0,박스터,가솔린,6090.0,2014,2.7,경기
125,벤츠,40132.0,E-클래스 W212,가솔린,3350.0,2014,E200 카브리올레,경기
126,미니,72492.0,쿠퍼 D,디젤,1850.0,2018,HIGH,경기
127,포드,71000.0,F150,가솔린,5990.0,2014,6.2L,서울
128,포르쉐,49085.0,718 박스터,가솔린,9390.0,2018,S 2.5,경기
129,BMW,38550.0,M4 (F82),가솔린,6100.0,2016,M4 쿠페 페인트워크 에디션,경기
130,미니,92085.0,쿠퍼 D 컨트리맨,디젤,1250.0,2012,기본형,경기
131,미니,49190.0,쿠퍼,가솔린,1890.0,2017,5도어 기본형,경기
132,미니,166000.0,쿠퍼 D,디젤,929.0,2015,기본형,대구
133,포르쉐,49085.0,718 박스터,가솔린,9390.0,2018,S 2.5,경기
134,미니,93894.0,쿠퍼 D 컨트리맨,디젤,1190.0,2014,기본형,경기
135,미니,59425.0,쿠퍼 D 컨트리맨,디젤,1910.0,2016,ALL4,경기
136,포르쉐,14624.0,718 박스터,가솔린,10199.0,2017,S 2.5,서울
137,미니,93894.0,쿠퍼 D 컨트리맨,디젤,1190.0,2014,기본형,경기
138,포르쉐,15890.0,파나메라 (971),가솔린,13500.0,2018,3.0 AWD,서울
139,미니,59425.0,쿠퍼 D 컨트리맨,디젤,1910.0,2016,ALL4,경기
140,스마트,20439.0,포투 카브리오,가솔린,990.0,2008,카브리오,대구
141,BMW,14866.0,3시리즈 (G20),디젤,4050.0,2020,320d,경기
142,미니,55004.0,쿠퍼 D,디젤,1480.0,2015,기본형,서울
