,brand,mile,name,fuel,price,year,model,location
429,볼보,115192.0,S80,디젤,650.0,2010,D5,서울
430,벤츠,73500.0,E-클래스 W213,디젤,5700.0,2018,E220d 쿠페,인천
431,미니,16000.0,쿠퍼 S 컨버터블,가솔린,3866.0,2020,클래식,경기
432,BMW,93000.0,5시리즈 (F10),가솔린,1690.0,2011,528i,광주
433,도요타,127472.0,시에나,가솔린,1599.0,2011,3.5 AWD,경기
434,벤츠,60000.0,스프린터,디젤,6500.0,2015,3.0 디젤,서울
435,벤츠,95697.0,C-클래스 W204,가솔린,890.0,2010,C200 CGI 아방가르드,경기
436,BMW,10729.0,3시리즈 GT (F34),디젤,4100.0,2020,GT 320d xDrive 스포츠,대전
437,BMW,8000.0,M2 (F87),가솔린,6414.0,2020,M2 컴패티션,서울
438,벤츠,35000.0,S-클래스 W222,가솔린,8600.0,2016,S63 AMG 4MATIC,인천
439,랜드로버,138000.0,레인지로버,디젤,2000.0,2008,3.7 TDV8 Vogue,대전
440,BMW,171256.0,X5 (E70),가솔린,1290.0,2008,xDrive 30si,광주
441,BMW,235730.0,5시리즈 GT (F07),디젤,1800.0,2015,GT 30d xDrive,대구
442,폭스바겐,174000.0,골프 7세대,디젤,840.0,2015,2.0 TDI,전북
443,페라리,36173.0,캘리포니아,가솔린,10900.0,2011,4.3 V8,서울
444,폭스바겐,72473.0,더 뉴 파사트,가솔린,1150.0,2013,2.5,경기
445,폭스바겐,72473.0,더 뉴 파사트,가솔린,1150.0,2013,2.5,경기
446,포르쉐,75113.0,카이엔,가솔린,2600.0,2008,4.8 터보,서울
447,재규어,101134.0,All New XJ,가솔린,1830.0,2012,5.0 프리미엄 럭셔리 LWB,경기
448,볼보,70000.0,S60,디젤,1630.0,2016,D3,광주
449,BMW,132139.0,X5 (E70),가솔린,1300.0,2007,xDrive 30si,경기
450,렉서스,155000.0,LS460,가솔린,1150.0,2009,AWD,충북
451,BMW,147800.0,X5 (E70),디젤,1330.0,2009,xDrive 30d,경기
452,닛산,70483.0,알티마,가솔린,560.0,2011,2.5,경기
453,벤츠,180713.0,E-클래스 W212,디젤,2190.0,2015,E350 블루텍 4MATIC,대구
454,볼보,126712.0,C30,가솔린,450.0,2009,2.4i,경기
455,볼보,126344.0,V90 크로스컨트리,디젤,4390.0,2018,D5 프로 AWD,경기
456,포르쉐,1844.0,718 박스터,가솔린,16500.0,2021,4.0 GTS,서울
457,볼보,163623.0,S80,가솔린,360.0,2007,3.2,인천
458,크라이슬러,132769.0,PT 크루저,가솔린,640.0,2007,Cabrio 2.4L,인천
459,BMW,190368.0,X1 (E84),디젤,870.0,2013,xDrive 20d,서울
460,벤츠,86391.0,C-클래스 W204,가솔린,1230.0,2012,C200 CGI 아방가르드,경기
461,혼다,93856.0,레전드 4세대,가솔린,490.0,2007,3.5,서울
462,벤츠,30299.0,CLS-클래스 C257,가솔린,8190.0,2019,CLS450 4MATIC AMG Line,경기
463,아우디,165434.0,A7,디젤,2050.0,2014,3.0 TDI 콰트로 엔트리,경기
464,쉐보레,131732.0,익스프레스밴,가솔린,2250.0,2011,5.3,서울
465,BMW,260000.0,7시리즈 (E65),가솔린,380.0,2006,730Li,경남
466,벤츠,75229.0,E-클래스 W213,가솔린,5690.0,2017,E43 AMG 4MATIC,부산
467,BMW,179000.0,5시리즈 (E60),가솔린,415.0,2004,530i 세단,경기
468,벤츠,60297.0,GLC-클래스 X253,가솔린,5600.0,2018,AMG GLC43 4MATIC,경기
469,BMW,135274.0,7시리즈 (F01),디젤,2890.0,2015,740d xDrive,경기
470,BMW,26700.0,5시리즈 (G30),디젤,5150.0,2019,520d M 스포츠 플러스,서울
471,아우디,72632.0,뉴 A6,디젤,2350.0,2015,35 TDI,부산
472,BMW,55435.0,5시리즈 (G30),디젤,4300.0,2018,520d xDrive 럭셔리 플러스,부산
473,지프,129501.0,그랜드 체로키,가솔린,1249.0,2011,3.6 라레도,경기
474,크라이슬러,62000.0,PT 크루저,가솔린,490.0,2007,2.4L,서울
475,아우디,162591.0,Q7,디젤,2550.0,2015,35 TDI 콰트로 다이나믹,경기
476,벤츠,104345.0,CLS-클래스 W218,디젤,3579.0,2016,CLS350 d 4MATIC,경남
477,닷지,41000.0,챌린저,가솔린,6600.0,2017,6.4,서울
478,아우디,223000.0,뉴 A6,디젤,1500.0,2016,35 TDI 프리미엄,전북
479,벤츠,35054.0,E-클래스 W213,가솔린,4700.0,2017,E300 4MATIC 아방가르드 인텔리전트 드라이브,울산
480,포르쉐,59159.0,파나메라 (971),가솔린,15890.0,2018,4.0 터보,서울
481,아우디,131099.0,A7,디젤,2790.0,2016,50 TDI 콰트로 프리미엄,경기
482,아우디,58978.0,뉴 A6,가솔린,3600.0,2018,40 TFSI 프리미엄,대구
483,미니,29787.0,쿠퍼,가솔린,2450.0,2019,기본형,경기
484,BMW,140000.0,X5 (E70),가솔린,1190.0,2009,xDrive 30i,경기
485,아우디,99493.0,뉴 A6,디젤,2839.0,2016,50 TDI 콰트로 프리미엄,경기
486,BMW,1800.0,6시리즈 GT (G32),가솔린,8900.0,2021,630i xDrive M 스포츠,부산
487,BMW,204000.0,X6 (F16),디젤,3270.0,2015,xDrive 40d,대전
488,랜드로버,58000.0,디스커버리 5,디젤,5799.0,2017,3.0 TD6 HSE 럭셔리,경기
489,아우디,238617.0,뉴 A8,가솔린,1399.0,2011,4.2 FSI 콰트로 RSE,경기
490,지프,199660.0,그랜드 체로키,디젤,1140.0,2012,3.0 디젤 라레도,서울
491,재규어,92788.0,XF (X260),디젤,2550.0,2016,30d 포트폴리오,인천
492,볼보,15563.0,S90,디젤,4600.0,2019,D5 AWD 모멘텀,경기
493,링컨,33800.0,에비에이터 2세대,가솔린,8400.0,2020,3.0 블랙라벨 AWD,서울
494,BMW,31769.0,5시리즈 (G30),가솔린,5480.0,2019,530i xDrive M 스포츠 플러스,경기
495,BMW,32608.0,5시리즈 (G30),가솔린,4980.0,2018,530i xDrive M 스포츠 플러스,경기
496,벤츠,30190.0,S-클래스 W222,디젤,8999.0,2019,S350 d,경기
497,랜드로버,1239.0,디스커버리 스포츠 2세대,디젤,5600.0,2020,D180 S,경기
498,BMW,61550.0,5시리즈 (G30),가솔린,3790.0,2018,530i M 스포츠 플러스,대구
499,포르쉐,1913.0,718 박스터,가솔린,15993.0,2021,4.0 GTS,경기
500,BMW,199715.0,6시리즈 (F12),디젤,2050.0,2014,640d xDrive 그란쿠페,경기
501,포르쉐,102945.0,파나메라,가솔린,3870.0,2011,3.6 AWD,서울
502,BMW,31000.0,M4 (F82),가솔린,6980.0,2019,M4 쿠페 컴패티션,서울
503,BMW,135365.0,7시리즈 (F01),가솔린,1520.0,2011,740Li,부산
504,캐딜락,11000.0,CT6,가솔린,4681.0,2019,3.6 스포츠 AWD,서울
505,닛산,27000.0,GT-R,가솔린,8999.0,2013,3.8,경기
506,마세라티,39060.0,콰트로포르테,디젤,8850.0,2019,3.0 디젤 그란루쏘,경기
507,벤츠,111546.0,E-클래스 W213,디젤,3299.0,2017,E220d 아방가르드,경기
508,벤츠,21165.0,E-클래스 W213,가솔린,7699.0,2019,E450 4MATIC 쿠페,경기
509,혼다,39369.0,오딧세이,가솔린,3999.0,2019,3.5,경기
510,BMW,17417.0,5시리즈 (G30),가솔린,4590.0,2019,520i 럭셔리,경남
511,지프,34182.0,랭글러 (JL),가솔린,5000.0,2019,2.0 오버랜드 4도어,서울
512,아우디,145000.0,뉴 A8,디젤,4350.0,2015,60 TDI 콰트로,경기
513,BMW,146859.0,X5 (E70),가솔린,1690.0,2011,xDrive 35i,경기
514,아우디,166112.0,뉴 A6,가솔린,360.0,2006,2.4 FSI,인천
515,BMW,62273.0,5시리즈 (G30),디젤,4200.0,2018,520d xDrive M 스포츠 플러스,서울
516,BMW,54232.0,5시리즈 (G30),디젤,4400.0,2018,520d xDrive M 스포츠 플러스,서울
517,험머,154246.0,H2,가솔린,3400.0,2006,6.0,광주
518,폭스바겐,164937.0,CC,디젤,890.0,2010,2.0 TDI,광주
519,아우디,154761.0,뉴 A4,가솔린,860.0,2009,2.0 TFSI 콰트로,광주
520,미니,187168.0,쿠퍼 클럽맨,가솔린,520.0,2008,기본형,인천
521,BMW,209000.0,6시리즈 (E63),가솔린,1300.0,2004,645Ci 컨버터블,경기
522,BMW,190666.0,7시리즈 (F01),가솔린,1330.0,2012,740Li,경기
523,벤츠,91387.0,B-클래스 W245,가솔린,770.0,2011,B200,경기
524,벤츠,148.0,C-클래스 W205,가솔린,6300.0,2019,C43 AMG 4MATIC,경남
525,시트로엥,126400.0,DS3,디젤,520.0,2013,1.4 e-HDi 시크,인천
526,아우디,21097.0,Q3 (F3),디젤,4290.0,2020,35 TDI 프리미엄 스포트백,경기
527,벤츠,36000.0,CLS-클래스 C257,가솔린,10200.0,2019,AMG CLS53 4MATIC+,서울
528,벤츠,15000.0,GLE-클래스 W167,디젤,8572.0,2020,GLE300d 4MATIC,서울
529,벤츠,256000.0,E-클래스 W211,가솔린,299.0,2005,E200K,경남
530,아우디,40311.0,뉴 A6,디젤,2620.0,2016,35 TDI,경기
531,아우디,40311.0,뉴 A6,디젤,2620.0,2016,35 TDI,경기
532,포르쉐,75112.0,카이엔,가솔린,2390.0,2008,4.5 터보,서울
533,아우디,6400.0,A4 (B9),가솔린,3700.0,2020,40 TFSI,부산
