,brand,mile,name,fuel,price,year,model,location
1830,BMW,44000.0,M5 (F90),가솔린,8520.0,2018,M5 세단,서울
1831,BMW,167925.0,5시리즈 (G30),디젤,4640.0,2018,M550d xDrive,경기
1832,BMW,100000.0,5시리즈 (F10),디젤,1670.0,2015,520d xDrive 럭셔리,인천
1833,BMW,60767.0,3시리즈 (F30),가솔린,3150.0,2018,330i M 스포츠 쉐도우,경기
1834,도요타,94567.0,프리우스,가솔린+전기,1250.0,2015,1.8 E,경기
1835,BMW,139803.0,5시리즈 (F10),디젤,1550.0,2013,520d,경기
1836,미니,91900.0,쿠퍼 D,디젤,850.0,2013,SE,경기
1837,재규어,41000.0,XF (X260),디젤,3050.0,2017,20d 포트폴리오 AWD,제주
1838,푸조,67885.0,207GT,가솔린,780.0,2011,1.6,경기
1839,BMW,120589.0,5시리즈 (F10),디젤,1890.0,2011,535d,경기
1840,아우디,10917.0,A6 (C8),가솔린,4890.0,2021,45 TFSI,경기
1841,포르쉐,37010.0,911,가솔린,15500.0,2014,터보 S 카브리올레,경남
1842,BMW,89200.0,3시리즈 (F30),가솔린,2790.0,2016,328i M 스포츠,대구
1843,BMW,102000.0,4시리즈 (F32),디젤,1950.0,2014,420d xDrive 스포츠 쿠페,경기
1844,BMW,22000.0,1시리즈 (F40),디젤,2912.0,2021,118d 스포츠,충남
1845,벤츠,107284.0,E-클래스 W213,디젤,9999.0,2018,E220d 4MATIC 아방가르드,경기
1846,롤스로이스,4802.0,레이스,가솔린,43500.0,2020,6.6,서울
1847,마세라티,45808.0,콰트로포르테,가솔린,1190.0,2005,4.2 V8,경기
1848,포르쉐,41000.0,마칸,가솔린,8200.0,2018,2.0,서울
1849,폭스바겐,131948.0,시로코,디젤,1290.0,2014,2.0 TDI R-Line,경기
1850,벤츠,39319.0,GLC-클래스 X253,가솔린,6165.0,2018,AMG GLC63 S 4MATIC+ 쿠페,경기
1851,폭스바겐,131948.0,시로코,디젤,1290.0,2014,2.0 TDI R-Line,경기
1852,BMW,15866.0,X4 (G02),디젤,5990.0,2020,xDrive20d xLine,경기
1853,랜드로버,81000.0,레인지로버 스포츠 2세대,디젤,6400.0,2017,3.0 SDV6 HSE 다이나믹,서울
1854,마세라티,67967.0,기블리,디젤,4440.0,2016,3.0 디젤 스포츠,경기
1855,BMW,131332.0,5시리즈 (F10),가솔린,1150.0,2010,528i,경기
1856,BMW,137395.0,5시리즈 (F10),가솔린,2250.0,2012,550i xDrive,대구
1857,BMW,110000.0,3시리즈 (F30),디젤,1280.0,2013,320d ED에디션,경기
1858,벤츠,70000.0,CLA-클래스 C117,가솔린,2490.0,2017,CLA250 4MATIC,경기
1859,BMW,124000.0,M3 (E90),가솔린,3200.0,2013,M3 쿠페,서울
1860,아우디,155043.0,A7,디젤,1870.0,2012,3.0 TDI 콰트로 다이나믹,대구
1861,재규어,10614.0,F-TYPE,가솔린,8150.0,2019,P380 R-다이나믹 컨버터블,경기
1862,포르쉐,4746.0,911 (992),가솔린,21900.0,2021,카레라 카브리올레,경기
1863,도요타,199160.0,툰드라,가솔린,2150.0,2008,4.7,서울
1864,BMW,51909.0,7시리즈 (G11),가솔린,7100.0,2018,740Li xDrive M 스포츠,부산
1865,BMW,51909.0,7시리즈 (G11),가솔린,7100.0,2018,740Li xDrive M 스포츠,부산
1866,BMW,10000.0,5시리즈 (G30),가솔린+전기,5990.0,2021,530e 럭셔리,경기
1867,BMW,6497.0,1시리즈 (F40),디젤,3190.0,2021,118d 스포츠,경기
1868,혼다,43839.0,N-ONE,가솔린,1090.0,2013,0.6 4WD,경기
1869,미니,112000.0,쿠퍼 D,디젤,1390.0,2015,HIGH,대구
1870,BMW,189785.0,5시리즈 (E60),디젤,699.0,2009,520d 세단,대전
1871,포르쉐,27000.0,카이엔 (PO536),가솔린,11900.0,2019,3.0,서울
1872,BMW,104332.0,5시리즈 (G30),디젤,3600.0,2017,520d xDrive M 스포츠 플러스,서울
1873,포르쉐,102530.0,파나메라,가솔린,3600.0,2011,3.6 2WD,서울
1874,폭스바겐,130981.0,뉴 티구안,디젤,1150.0,2012,2.0 TDI 프리미엄,경기
1875,BMW,179714.0,3시리즈 (F30),디젤,1090.0,2012,320d ED에디션,경남
1876,BMW,167912.0,5시리즈 (E60),가솔린,770.0,2010,528i 세단 SE,서울
1877,BMW,10380.0,3시리즈 (G20),디젤,4350.0,2021,320d 투어링 M 스포츠,전북
1878,BMW,5622.0,2시리즈 액티브 투어러 (F45),디젤,3190.0,2021,스포츠,전북
1879,BMW,46200.0,X5 (G05),디젤,8250.0,2019,xDrive 30d M 스포츠 퍼스트 에디션,전북
1880,BMW,11400.0,5시리즈 (G30),가솔린+전기,6500.0,2021,530e M 스포츠,전북
1881,아우디,144504.0,TT (8S),가솔린,3699.0,2016,로드스터 45 TFSI 콰트로,전북
1882,마세라티,111000.0,콰트로포르테,가솔린,2850.0,2010,4.2 V8,경기
1883,포드,76098.0,F150,가솔린,6290.0,2018,3.5L,경기
1884,BMW,14061.0,M4 (F82),가솔린,7390.0,2020,M4 쿠페 컴패티션,경기
1885,BMW,20570.0,5시리즈 (G30),디젤,7090.0,2019,M550d xDrive,부산
1886,폭스바겐,109900.0,폴로,디젤,799.0,2014,1.6 TDI R-Line,경기
1887,벤츠,26302.0,C-클래스 W205,디젤,3600.0,2019,C220 d 아방가르드,대구
1888,미니,67473.0,쿠퍼,가솔린,2180.0,2017,5도어 HIGH,대구
1889,BMW,119654.0,1시리즈 (F20),디젤,1830.0,2018,118d M 스포츠 섀도우 5도어,경기
1890,BMW,129440.0,5시리즈 (F10),디젤,1950.0,2014,520d,대구
1891,BMW,127077.0,5시리즈 (F10),디젤,2320.0,2016,520d M 에어로 다이나믹,경기
1892,BMW,127077.0,5시리즈 (F10),디젤,2320.0,2016,520d M 에어로 다이나믹,경기
1893,BMW,27940.0,M2 (F87),가솔린,4630.0,2017,M2 쿠페 M 퍼포먼스 스티어링 휠 에디션,경기
1894,아우디,78784.0,뉴 A6,디젤,2480.0,2016,40 TDI 콰트로 프리미엄,부산
1895,아우디,78784.0,뉴 A6,디젤,2480.0,2016,40 TDI 콰트로 프리미엄,부산
1896,인피니티,81238.0,QX60,가솔린,2630.0,2017,3.5 AWD,경기
1897,인피니티,81238.0,QX60,가솔린,2630.0,2017,3.5 AWD,경기
1898,벤틀리,25917.0,컨티넨탈 GT 2세대,가솔린,12800.0,2014,6.0 GT 스피드,서울
1899,BMW,60000.0,4시리즈 (F32),가솔린,3590.0,2015,428i M 스포츠 컨버터블,인천
1900,BMW,167000.0,7시리즈 (E65),가솔린,990.0,2008,750Li,대전
1901,BMW,190000.0,7시리즈,가솔린,800.0,2001,735iL,경기
1902,BMW,57174.0,3시리즈 (F30),디젤,2350.0,2017,320d,서울
1903,BMW,57174.0,3시리즈 (F30),디젤,2350.0,2017,320d,서울
1904,캐딜락,2708.0,CT4,가솔린,3890.0,2020,2.0 스포츠,경기
1905,BMW,71080.0,4시리즈 (F32),디젤,2670.0,2016,420d 럭셔리 그란쿠페,경기
