,brand,mile,name,fuel,price,year,model,location
198,벤츠,58894.0,E-클래스 W213,가솔린,4650.0,2018,E300 익스클루시브,충북
199,미니,113028.0,쿠퍼 SD,디젤,990.0,2012,기본형,경기
200,푸조,14601.0,3008 2세대,디젤,2999.0,2019,1.5 BlueHDi GT,경기
201,포르쉐,25625.0,마칸,가솔린,8450.0,2019,2.0,경기
202,폭스바겐,175054.0,뉴 티구안,디젤,890.0,2014,2.0 TDI 컴포트,부산
203,폭스바겐,179869.0,뉴 제타,디젤,490.0,2012,2.0 TDI,부산
204,폭스바겐,85815.0,뉴 CC,디젤,1230.0,2015,2.0 TDI 블루모션,경기
205,폭스바겐,145000.0,뉴 CC,디젤,1099.0,2014,2.0 TDI 블루모션 4모션,경기
206,벤츠,85100.0,E-클래스 W212,가솔린,1120.0,2012,E300 엘레강스,경기
207,벤츠,100600.0,GLC-클래스 X253,디젤,4380.0,2018,GLC220 d 4MATIC 쿠페,경기
208,미니,108923.0,쿠퍼 D 컨트리맨,디젤,1290.0,2014,기본형,경기
209,아우디,102755.0,뉴 A6,디젤,2590.0,2016,40 TDI 콰트로 프리미엄,부산
210,BMW,111125.0,6시리즈 (F12),디젤,2950.0,2014,640d xDrive 그란쿠페,서울
211,도요타,10594.0,툰드라,가솔린,7700.0,2019,5.7,경기
212,지프,46500.0,랭글러 (JK),가솔린,3050.0,2015,3.6 스포츠 2도어,경북
213,BMW,22905.0,X6 (G06),디젤,9490.0,2020,xDrive30d M 스포츠,전북
214,재규어,71950.0,All New XJ,디젤,2700.0,2012,3.0D 프리미엄 럭셔리 LWB,경기
215,도요타,62061.0,캠리 (XV70),가솔린+전기,2780.0,2019,2.5 XLE 하이브리드,경기
216,폭스바겐,114000.0,뉴 제타,디젤,630.0,2015,2.0 TDI 블루모션,인천
217,재규어,106865.0,XJ-8,가솔린,1450.0,2006,3.5,경기
218,아우디,45122.0,뉴 A6,디젤,2940.0,2018,35 TDI 콰트로,경기
219,도요타,10514.0,캠리 (XV70),가솔린+전기,3499.0,2021,2.5 XLE 하이브리드,경기
220,도요타,22197.0,아발론 5세대,가솔린+전기,3350.0,2019,2.5 하이브리드,경기
221,아우디,61184.0,R8,가솔린,9100.0,2011,5.2 V10 스파이더,서울
222,폭스바겐,110000.0,더 비틀,디젤,990.0,2013,2.0 TDI,인천
223,폭스바겐,166089.0,뉴 CC,디젤,1120.0,2015,2.0 TDI 블루모션,경남
224,포르쉐,168118.0,뉴 카이엔,디젤,2700.0,2012,3.0 디젤,경기
225,아우디,95969.0,뉴 A6,디젤,2699.0,2018,35 TDI 프리미엄,경기
226,볼보,189275.0,XC60,디젤,990.0,2010,D5 AWD,경기
227,도요타,21017.0,캠리 (XV70),가솔린+전기,3140.0,2019,2.5 XLE 하이브리드,경기
228,렉서스,80566.0,뉴 ES300h,가솔린+전기,2950.0,2017,슈프림,부산
229,BMW,72101.0,X1 (F48),디젤,2480.0,2016,xDrive 20d,부산
230,랜드로버,87629.0,레인지로버 4세대,디젤,6350.0,2014,4.4 SDV8 Vogue SE 디젤,서울
231,폭스바겐,83897.0,뉴 CC,가솔린,1500.0,2014,2.0 TSI,경기
232,지프,46410.0,컴패스,가솔린,1270.0,2014,2.4 리미티드,경기
233,벤츠,113212.0,CLS-클래스 W219,가솔린,1590.0,2008,CLS63 AMG,경기
234,지프,46410.0,컴패스,가솔린,1270.0,2014,2.4 리미티드,경기
235,닛산,91541.0,큐브,가솔린,850.0,2014,1.8 SL,경기
236,닛산,91541.0,큐브,가솔린,850.0,2014,1.8 SL,경기
237,미니,106895.0,쿠퍼 D 컨트리맨,디젤,1330.0,2013,SE,경기
238,미니,106895.0,쿠퍼 D 컨트리맨,디젤,1330.0,2013,SE,경기
239,벤츠,59595.0,GLC-클래스 X253,디젤,4590.0,2018,GLC250 d 4MATIC,경기
240,아우디,42900.0,뉴 A6,디젤,3300.0,2018,35 TDI 프리미엄,전북
241,볼보,174016.0,XC70,디젤,2490.0,2014,D5,경기
242,마세라티,76605.0,콰트로포르테,가솔린,5380.0,2016,S Q4 3.0 V6,경기
243,볼보,75390.0,XC70,디젤,2750.0,2016,D4,경기
244,아우디,92709.0,A7,가솔린,2880.0,2013,3.0 TDI 콰트로 프레스티지,대구
245,포르쉐,99914.0,파나메라,가솔린,3890.0,2011,3.6 2WD,경기
246,BMW,98628.0,5시리즈 (F10),디젤,1900.0,2013,525d,서울
247,렉서스,139295.0,RX400h,가솔린+전기,1550.0,2008,STD,대구
248,아우디,100928.0,뉴 A8,디젤,3400.0,2015,50 TDI 콰트로,경기
249,다이하쯔,1123.0,탄토,가솔린,1750.0,2016,0.6,경기
250,다이하쯔,41.0,탄토,가솔린,1750.0,2016,0.6,경기
251,닛산,149000.0,알티마,가솔린,590.0,2013,2.5,대전
252,포드,171000.0,F150,가솔린,2990.0,2011,5.0L,대구
253,폭스바겐,112000.0,뉴 투아렉,디젤,3450.0,2016,V6 3.0 TDI 블루모션 프리미엄,충북
254,포르쉐,87000.0,파나메라,가솔린,5500.0,2014,3.6 AWD,경기
255,피아트,62629.0,500,가솔린,1190.0,2015,1.4 컬러 플러스,전북
256,인피니티,91500.0,Q50,디젤,1250.0,2014,2.2d 프리미엄,경기
257,푸조,61462.0,508,디젤,1380.0,2015,2.0 럭스팩,광주
258,볼보,155777.0,XC60,디젤,970.0,2009,D5 AWD,대구
