,bradn,mile,name,fuel,price,year,model,location
0,푸조,80394.0,3008,디젤,899.0,2014,2.0 HDi,서울
1,BMW,96507.0,7시리즈 (G11),디젤,6590.0,2017,740Ld xDrive M 스포츠,경기
2,벤츠,39621.0,CLS-클래스 C257,디젤,7050.0,2019,CLS400d 4MATIC,부산
3,BMW,14311.0,X1 (F48),디젤,3780.0,2020,xDrive 18d 어드밴티지,경기
4,아우디,103453.0,Q3,디젤,1570.0,2014,2.0 TDI 콰트로,서울
5,포르쉐,88785.0,카이맨,가솔린,5690.0,2014,S 3.4,서울
6,BMW,24375.0,5시리즈 GT (F07),디젤,3450.0,2015,GT ED Edition,경기
7,지프,33420.0,그랜드 체로키,가솔린,4120.0,2019,3.6 오버랜드,인천
8,폭스바겐,123713.0,골프 7세대,디젤,1649.0,2015,2.0 GTD,경기
9,포르쉐,70827.0,718 박스터,가솔린,7000.0,2018,S 2.5,경기
10,포드,43843.0,머스탱,가솔린,3230.0,2015,GT 쿠페,경기
11,벤츠,45671.0,GLA-클래스 X156,가솔린,3000.0,2018,GLA220 프리미엄,광주
12,혼다,27957.0,파일럿 3세대,가솔린,3730.0,2019,3.5,경기
13,BMW,67393.0,5시리즈 (F10),가솔린,1990.0,2012,528i,대구
14,BMW,52591.0,5시리즈 (G30),가솔린,4280.0,2018,530i xDrive M 스포츠 플러스,경기
15,BMW,125572.0,X1 (E84),디젤,1170.0,2011,xDrive 20d,대구
16,BMW,125526.0,5시리즈 (F10),디젤,2499.0,2016,520d M 에어로 다이나믹,대구
17,미니,22308.0,쿠퍼 SD 컨트리맨,디젤,4400.0,2020,ALL4,경기
18,푸조,125604.0,3008,디젤,490.0,2011,1.6 HDi,경기
19,볼보,53586.0,XC60 2세대,디젤,5050.0,2019,D5 모멘텀,경기
20,볼보,43344.0,XC60 2세대,가솔린,5400.0,2018,T6 인스크립션,경기
21,볼보,2319.0,V60 크로스컨트리 2세대,가솔린,5630.0,2021,B5 프로 AWD,경기
22,볼보,6125.0,V60 크로스컨트리 2세대,가솔린,5600.0,2021,B5 프로 AWD,경기
23,볼보,980.0,S60 3세대,가솔린,5080.0,2021,B5 인스크립션,경기
24,볼보,8018.0,XC60 2세대,가솔린,6500.0,2021,B5 인스크립션,경기
25,테슬라,50117.0,모델 S,전기,8650.0,2019,100D,경기
26,BMW,8699.0,X4 (G02),가솔린,6150.0,2020,xDrive20i xLine,경기
27,재규어,100678.0,New XF,가솔린,1150.0,2013,3.0SC 럭셔리,경기
28,링컨,94204.0,MKX 2세대,가솔린,2490.0,2017,2.7 AWD,대구
29,벤츠,79841.0,GLC-클래스 X253,디젤,4680.0,2018,GLC220 d 4MATIC 쿠페,서울
30,렉서스,39807.0,ES300h 7세대,가솔린+전기,4480.0,2019,럭셔리 플러스,서울
31,닛산,75481.0,쥬크,가솔린,1150.0,2016,1.6 SV,서울
32,도요타,46234.0,프리우스 4세대,가솔린+전기,1920.0,2017,1.8 E,서울
33,BMW,160585.0,5시리즈 GT (F07),디젤,2130.0,2016,GT ED Edition,서울
34,BMW,97372.0,5시리즈 (F10),디젤,2399.0,2015,520d xDrive,경기
35,벤츠,73678.0,E-클래스 W213,가솔린,5390.0,2019,E300 4MATIC 익스클루시브,부산
36,BMW,80934.0,3시리즈 (F30),디젤,2550.0,2017,320d M 스포츠,경기
37,폭스바겐,35904.0,아테온,디젤,3720.0,2019,2.0 TDI 프레스티지,경기
38,인피니티,43570.0,Q50,디젤,1830.0,2016,2.2d 프리미엄,경기
39,인피니티,71146.0,G37,가솔린,890.0,2010,세단 스포츠,경기
40,벤츠,117720.0,E-클래스 W212,가솔린,1150.0,2011,E300 엘레강스,경기
41,볼보,69500.0,V90 크로스컨트리,디젤,4530.0,2019,D5 AWD,경기
42,볼보,180454.0,S80,디젤,680.0,2011,D5,경기
43,재규어,140843.0,X-TYPE,디젤,490.0,2009,2.2D,경기
44,BMW,96507.0,7시리즈 (G11),디젤,6590.0,2017,740Ld xDrive M 스포츠,경기
45,벤츠,39621.0,CLS-클래스 C257,디젤,7050.0,2019,CLS400d 4MATIC,부산
46,벤츠,70100.0,C-클래스 W205,가솔린,7260.0,2017,C63 AMG 카브레올레,경기
47,스바루,150265.0,레거시,가솔린,390.0,2011,3.6R,경기
48,BMW,14311.0,X1 (F48),디젤,3780.0,2020,xDrive 18d 어드밴티지,경기
49,아우디,103453.0,Q3,디젤,1570.0,2014,2.0 TDI 콰트로,서울
50,벤츠,195810.0,M-클래스 W166,디젤,2680.0,2012,ML350 블루텍 4MATIC,경기
51,포르쉐,88785.0,카이맨,가솔린,5690.0,2014,S 3.4,서울
52,아우디,131955.0,뉴 A6,가솔린,1250.0,2012,3.0 TFSI 콰트로 다이나믹,인천
53,BMW,24375.0,5시리즈 GT (F07),디젤,3450.0,2015,GT ED Edition,경기
54,벤츠,73976.0,GLS-클래스 X166,디젤,6590.0,2017,GLS350 d 4MATIC,인천
55,지프,33420.0,그랜드 체로키,가솔린,4120.0,2019,3.6 오버랜드,인천
56,지프,143779.0,그랜드 체로키,디젤,1590.0,2012,3.0 디젤 오버랜드,인천
57,벤츠,98294.0,E-클래스 W212,디젤,2450.0,2016,E220 CDI 아방가르드,대구
58,폭스바겐,123713.0,골프 7세대,디젤,1649.0,2015,2.0 GTD,경기
59,벤츠,62815.0,C-클래스 W205,디젤,3700.0,2019,C220 d 4MATIC AMG Line,경기
60,링컨,61143.0,뉴 MKZ,가솔린,1450.0,2014,2.0,경기
61,BMW,45837.0,4시리즈 (F32),가솔린,3499.0,2015,428i M 스포츠 컨버터블,경기
62,BMW,59166.0,X3 (G01),디젤,4790.0,2018,xDrive 20d,경기
63,벤츠,53384.0,E-클래스 W212,디젤,2490.0,2015,E220 CDI 아방가르드,대구
64,포르쉐,62473.0,카이엔 (PO536),가솔린,11599.0,2019,3.0,부산
65,벤츠,151751.0,E-클래스 W213,가솔린,3450.0,2017,E300 아방가르드 인텔리전트 드라이브,경기
66,BMW,112312.0,5시리즈 (G30),디젤,3349.0,2018,520d M 스포츠,대구
67,지프,7273.0,그랜드 체로키,가솔린,3990.0,2020,3.6 리미티드,대구
68,벤츠,20524.0,GLA-클래스 X156,가솔린,3600.0,2018,GLA220 프리미엄,전남
69,벤츠,35930.0,E-클래스 W213,가솔린,7350.0,2018,E400 카브리올레,전남
70,벤츠,2290.0,CLS-클래스 C257,디젤,7990.0,2020,CLS300d AMG Line,전남
71,재규어,47261.0,XF (X260),디젤,2680.0,2018,20d 프레스티지,경기
72,BMW,97372.0,5시리즈 (F10),디젤,2399.0,2015,520d xDrive,경기
73,벤츠,73678.0,E-클래스 W213,가솔린,5390.0,2019,E300 4MATIC 익스클루시브,부산
74,BMW,72000.0,4시리즈 (F32),디젤,2850.0,2018,420d 럭셔리 그란쿠페,서울
75,아우디,131035.0,S8,가솔린,830.0,2007,5.2 FSI 콰트로,경기
76,BMW,80934.0,3시리즈 (F30),디젤,2550.0,2017,320d M 스포츠,경기
77,BMW,78621.0,5시리즈 (E60),가솔린,990.0,2008,535i 세단,서울
78,벤츠,58135.0,E-클래스 W213,가솔린,3850.0,2017,E200 아방가르드,대구
79,BMW,36125.0,5시리즈 (G30),가솔린,4080.0,2018,530i xDrive M 스포츠 플러스,경기
80,벤츠,36038.0,E-클래스 W213,가솔린,4880.0,2018,E300 아방가르드,광주
81,벤츠,18477.0,CLS-클래스 C257,가솔린,10400.0,2020,AMG CLS53 4MATIC+,인천
82,폭스바겐,35904.0,아테온,디젤,3720.0,2019,2.0 TDI 프레스티지,경기
83,푸조,19757.0,3008 2세대,디젤,2830.0,2018,1.6 BlueHDi GT Line,서울
84,인피니티,43570.0,Q50,디젤,1830.0,2016,2.2d 프리미엄,경기
85,BMW,69316.0,5시리즈 (G30),디젤,3750.0,2017,520d M 스포츠,경기
86,BMW,108224.0,X6 (F16),디젤,6050.0,2017,M50d,경기
87,BMW,96090.0,5시리즈 (G30),디젤,3690.0,2017,520d M 스포츠 플러스,대구
88,BMW,111664.0,X6 (F16),디젤,4599.0,2017,xDrive 30d,충남
89,BMW,94050.0,X1 (E84),디젤,1180.0,2010,xDrive 23d,경기
90,벤츠,26429.0,C-클래스 W205,디젤,2770.0,2016,C200 d,인천
91,폭스바겐,155221.0,뉴 CC,디젤,1050.0,2013,2.0 TDI 블루모션 4모션,경기
92,벤츠,62815.0,C-클래스 W205,디젤,3700.0,2019,C220 d 4MATIC AMG Line,경기
93,링컨,61143.0,뉴 MKZ,가솔린,1450.0,2014,2.0,경기
94,BMW,105734.0,5시리즈 (F10),디젤,1490.0,2012,520d,경기
95,BMW,59166.0,X3 (G01),디젤,4790.0,2018,xDrive 20d,경기
96,BMW,13600.0,5시리즈 (G30),가솔린,5950.0,2020,530i xDrive M 스포츠 플러스,경기
97,미니,92090.0,쿠퍼 S,가솔린,1099.0,2012,기본형,울산
98,벤츠,80480.0,S-클래스 W222,가솔린,8380.0,2015,S63 AMG 4MATIC,서울
99,BMW,45900.0,5시리즈 (G30),디젤,4480.0,2018,520d xDrive M 스포츠 플러스,서울
100,포르쉐,62473.0,카이엔 (PO536),가솔린,11599.0,2019,3.0,부산
101,BMW,69580.0,5시리즈 (G30),가솔린,4650.0,2018,530i xDrive M 스포츠 플러스,부산
102,벤츠,30917.0,GLC-클래스 X253,디젤,4500.0,2018,GLC220 d 4MATIC 프리미엄,서울
103,벤츠,52740.0,GLE-클래스 W166,디젤,6100.0,2017,GLE350 d 4MATIC 쿠페,서울
104,벤츠,2674.0,GLC-클래스 X253,가솔린,7700.0,2021,GLC300 4MATIC 프리미엄 쿠페,서울
105,벤츠,52368.0,C-클래스 W205,디젤,2690.0,2016,C220 d 4MATIC,서울
106,BMW,56434.0,X4 (F26),디젤,4200.0,2017,xDrive20d M 스포츠,서울
107,폭스바겐,159344.0,뉴 티구안,디젤,970.0,2013,2.0 TDI 프리미엄,서울
108,랜드로버,200501.0,프리랜더2,디젤,590.0,2008,2.2 TD4 HSE,인천
109,BMW,108949.0,X1 (E84),디젤,1030.0,2011,xDrive 20d,경기
110,BMW,90935.0,5시리즈 (F10),디젤,2150.0,2014,520d,경기
111,BMW,126882.0,X4 (F26),디젤,2990.0,2016,xDrive20d,인천
112,랜드로버,114086.0,레인지로버 벨라,디젤,5090.0,2018,2.0 D240 SE,경기
113,BMW,8140.0,X3 (G01),디젤,6299.0,2020,xDrive 20d M 스포츠,서울
114,렉서스,74796.0,CT200h,가솔린+전기,2120.0,2017,1.8 슈프림,광주
115,BMW,51115.0,3시리즈 (F30),디젤,2690.0,2016,320d M 스포츠,부산
116,BMW,103044.0,4시리즈 (F32),디젤,1990.0,2015,420d xDrive 스포츠 쿠페,대전
117,BMW,13908.0,X6 (G06),디젤,10280.0,2021,xDrive30d M 스포츠,경기
118,벤츠,78954.0,GLE-클래스 W166,디젤,5690.0,2017,GLE350 d 4MATIC 쿠페,경기
119,벤츠,43808.0,GLA-클래스 X156,가솔린,3350.0,2018,GLA220 프리미엄,경기
120,지프,77941.0,랭글러 (JK),디젤,3980.0,2013,2.8 디젤 루비콘 4도어,서울
121,BMW,105135.0,5시리즈 (G30),디젤,3555.0,2017,520d M 스포츠 플러스,광주
122,폭스바겐,107514.0,더 뉴 파사트,가솔린,950.0,2015,1.8 TSI,경기
123,BMW,47127.0,3시리즈 GT (F34),디젤,3650.0,2020,GT 320d,부산
124,BMW,67703.0,X5 (F15),디젤,6690.0,2017,xDrive M50d,서울
125,미니,46000.0,쿠퍼 SD 컨트리맨,디젤,2790.0,2017,ALL4,서울
126,렉서스,28000.0,ES300h 7세대,가솔린+전기,4250.0,2020,이그제큐티브,서울
127,렉서스,53000.0,뉴 IS300,가솔린,2550.0,2018,슈프림,서울
128,BMW,15321.0,M5 (F90),가솔린,12290.0,2020,M5 세단 컴페티션,경기
129,포드,74027.0,익스플로러,가솔린,2720.0,2016,2.3 리미티드 4WD,경기
130,BMW,106927.0,3시리즈 GT (F34),디젤,2190.0,2014,GT 320d 럭셔리,경기
131,벤츠,94821.0,C-클래스 W205,디젤,2460.0,2015,C220 블루텍 익스클루시브,부산
132,벤츠,85495.0,S-클래스 W222,디젤,6550.0,2016,S350L d 4MATIC,부산
133,BMW,11275.0,1시리즈 (F40),디젤,2970.0,2020,118d 조이 퍼스트 에디션,서울
134,벤츠,30917.0,GLC-클래스 X253,디젤,4500.0,2018,GLC220 d 4MATIC 프리미엄,서울
135,벤츠,52740.0,GLE-클래스 W166,디젤,6100.0,2017,GLE350 d 4MATIC 쿠페,서울
136,벤츠,2674.0,GLC-클래스 X253,가솔린,7700.0,2021,GLC300 4MATIC 프리미엄 쿠페,서울
137,벤츠,52368.0,C-클래스 W205,디젤,2690.0,2016,C220 d 4MATIC,서울
138,BMW,56434.0,X4 (F26),디젤,4200.0,2017,xDrive20d M 스포츠,서울
139,BMW,27643.0,6시리즈 GT (G32),가솔린,8890.0,2021,630i xDrive 월드 프리미어 에디션,서울
140,아우디,5832.0,A4 (B9),가솔린,3490.0,2019,40 TFSI,경기
141,재규어,41510.0,XF (X260),가솔린,2490.0,2017,25t 프레스티지,경기
142,벤츠,76203.0,S-클래스 W222,가솔린,7490.0,2016,S500L 4MATIC,경기
143,볼보,4013.0,S60,디젤,3190.0,2018,D4,부산
144,BMW,10421.0,2시리즈 그란쿠페 (F44),디젤,3860.0,2021,218d M 스포츠,경기
145,벤츠,74138.0,C-클래스 W205,디젤,3300.0,2018,C220 d 4MATIC,경기
146,BMW,7527.0,2시리즈 그란쿠페 (F44),디젤,3080.0,2021,218d 어드밴티지,경기
147,BMW,90935.0,5시리즈 (F10),디젤,2150.0,2014,520d,경기
148,재규어,109834.0,New XF,디젤,1660.0,2014,3.0D 럭셔리,경기
149,BMW,65621.0,4시리즈 (F32),가솔린,3180.0,2018,420i 럭셔리 그란쿠페,울산
150,마세라티,58040.0,기블리,가솔린,4960.0,2015,3.0S Q4,서울
151,BMW,126882.0,X4 (F26),디젤,2990.0,2016,xDrive20d,인천
152,볼보,59816.0,XC90 2세대,가솔린,6850.0,2017,T6 인스크립션,광주
153,포드,84499.0,익스플로러,가솔린,2690.0,2017,2.3 리미티드 4WD,대구
154,BMW,8140.0,X3 (G01),디젤,6299.0,2020,xDrive 20d M 스포츠,서울
155,BMW,107358.0,7시리즈 (G11),디젤,5450.0,2016,740Ld xDrive,충남
156,벤츠,23572.0,S-클래스 W222,디젤,10890.0,2020,S350 d 4MATIC AMG Line,대구
157,지프,29537.0,랭글러 (JL),가솔린,5250.0,2019,2.0 오버랜드 4도어,경기
158,랜드로버,114086.0,레인지로버 벨라,디젤,5090.0,2018,2.0 D240 SE,경기
159,아우디,19841.0,Q7 (4M),디젤+전기,6650.0,2020,45 TDI 콰트로,경기
160,BMW,89490.0,5시리즈 (G30),디젤,3900.0,2017,520d xDrive M 스포츠 플러스,부산
161,BMW,51115.0,3시리즈 (F30),디젤,2690.0,2016,320d M 스포츠,부산
162,렉서스,74796.0,CT200h,가솔린+전기,2120.0,2017,1.8 슈프림,광주
163,포르쉐,14913.0,카이엔 (PO536),가솔린+전기,13900.0,2019,3.0 E-하이브리드,경기
164,폭스바겐,42666.0,티구안 2세대,디젤,3180.0,2018,2.0 TDI 4모션 프레스티지,전북
165,미니,62037.0,쿠퍼 SD 컨트리맨,디젤,2040.0,2016,ALL4 파크레인,경기
166,도요타,17489.0,프리우스 C,가솔린+전기,1900.0,2020,1.5,경기
167,벤츠,32669.0,E-클래스 W213,가솔린,4499.0,2017,E300 4MATIC AMG Line,경기
168,아우디,77244.0,뉴 A6,디젤,2390.0,2016,35 TDI 프리미엄,서울
169,BMW,131239.0,4시리즈 (F32),디젤,1950.0,2016,420d xDrive 스포츠 그란쿠페,서울
170,BMW,70031.0,7시리즈 (G11),디젤,7580.0,2019,730Ld xDrive M 스포츠,대구
171,렉서스,159043.0,뉴 GS350,가솔린,1280.0,2013,슈프림,부산
172,BMW,106927.0,3시리즈 GT (F34),디젤,2190.0,2014,GT 320d 럭셔리,경기
173,BMW,196337.0,X6 (F16),디젤,3360.0,2015,xDrive 30d,부산
174,벤츠,94821.0,C-클래스 W205,디젤,2460.0,2015,C220 블루텍 익스클루시브,부산
175,벤츠,85495.0,S-클래스 W222,디젤,6550.0,2016,S350L d 4MATIC,부산
176,테슬라,16711.0,모델 3,전기,4320.0,2020,스탠다드 레인지 플러스,서울
177,BMW,14461.0,5시리즈 (G30),가솔린,5590.0,2021,520i M 스포츠,서울
178,BMW,11275.0,1시리즈 (F40),디젤,2970.0,2020,118d 조이 퍼스트 에디션,서울
179,도요타,91038.0,시에나,가솔린,2349.0,2017,3.5 AWD,경기
180,포르쉐,69500.0,카이맨,가솔린,5549.0,2015,2.7,경기
181,볼보,26730.0,XC90 2세대,디젤,7800.0,2019,D5 인스크립션,경기
182,BMW,27643.0,6시리즈 GT (G32),가솔린,8890.0,2021,630i xDrive 월드 프리미어 에디션,서울
183,BMW,50701.0,7시리즈 (G11),디젤,7590.0,2019,730Ld xDrive M 스포츠,경기
184,벤츠,18.0,C-클래스 W205,가솔린,5100.0,2021,C200 AMG Line,서울
185,벤츠,10000.0,S-클래스 W222,가솔린,15500.0,2020,S560L 4MATIC,서울
186,벤츠,76203.0,S-클래스 W222,가솔린,7490.0,2016,S500L 4MATIC,경기
187,BMW,151750.0,5시리즈 (F10),디젤,1470.0,2013,520d,경기
188,BMW,184539.0,5시리즈 GT (F07),가솔린,1180.0,2011,GT,경기
189,볼보,4013.0,S60,디젤,3190.0,2018,D4,부산
190,BMW,110695.0,7시리즈 (G11),가솔린,5990.0,2017,750Li xDrive,경기
191,재규어,275446.0,New XF,디젤,990.0,2015,2.2D 프리미엄,경기
192,캐딜락,7712.0,XT5,가솔린,4820.0,2020,3.6 프리미엄 럭셔리 AWD,광주
193,BMW,7527.0,2시리즈 그란쿠페 (F44),디젤,3080.0,2021,218d 어드밴티지,경기
194,도요타,228326.0,시에나,가솔린,1190.0,2014,3.5 AWD,경기
195,재규어,41510.0,XF (X260),가솔린,2490.0,2017,25t 프레스티지,경기
196,아우디,50620.0,R8,가솔린,10300.0,2015,5.2 V10 쿠페,광주
197,BMW,23179.0,5시리즈 (G30),가솔린,4250.0,2018,530i xDrive 럭셔리 플러스,부산
198,벤츠,40031.0,A-클래스 W176,가솔린,3750.0,2018,A45 AMG 4MATIC,광주
199,렉서스,74610.0,NX300h,가솔린+전기,3490.0,2017,이그제큐티브,경기
200,BMW,251704.0,5시리즈,가솔린,1250.0,2001,540i,대구
201,벤츠,32923.0,C-클래스 W205,가솔린,3290.0,2017,C200 아방가르드,경기
202,BMW,16950.0,5시리즈 (G30),가솔린,5449.0,2020,530i M 스포츠 플러스,서울
203,BMW,34789.0,5시리즈 (G30),가솔린,4190.0,2018,520i 럭셔리,서울
204,벤츠,20690.0,E-클래스 W213,가솔린,5200.0,2020,E250 아방가르드,경기
205,벤츠,57027.0,GLC-클래스 X253,디젤,5090.0,2018,GLC220 d 4MATIC 쿠페,서울
206,크라이슬러,151661.0,더 뉴 300C,가솔린,749.0,2012,3.6,경기
207,혼다,25147.0,어코드 10세대,가솔린+전기,3260.0,2019,2.0 하이브리드 투어링,경기
208,아우디,5832.0,A4 (B9),가솔린,3490.0,2019,40 TFSI,경기
209,폭스바겐,13142.0,제타 7세대,가솔린,2680.0,2021,1.4 TSI 프레스티지,서울
210,벤츠,74138.0,C-클래스 W205,디젤,3300.0,2018,C220 d 4MATIC,경기
211,렉서스,92389.0,NX300h,가솔린+전기,2990.0,2015,이그제큐티브,서울
212,아우디,54906.0,뉴 A6,디젤,3150.0,2018,35 TDI 프리미엄,서울
213,BMW,10421.0,2시리즈 그란쿠페 (F44),디젤,3860.0,2021,218d M 스포츠,경기
214,벤츠,45737.0,E-클래스 W213,가솔린,4690.0,2018,E300 4MATIC 익스클루시브 스탠다드,경기
215,벤츠,73107.0,CLA-클래스 C117,가솔린,3550.0,2018,CLA45 AMG 4MATIC,울산
216,도요타,17489.0,프리우스 C,가솔린+전기,1900.0,2020,1.5,경기
217,BMW,84967.0,1시리즈 (F20),디젤,1250.0,2014,118d 어반 팩1 5도어,경기
218,닷지,44101.0,챌린저,가솔린,4650.0,2018,3.6,경기
219,미니,130483.0,쿠퍼 D 컨트리맨,디젤,1450.0,2016,ALL4,경기
220,벤츠,14291.0,G-클래스 W463b,가솔린,17900.0,2019,G500,서울
221,BMW,119733.0,Z4 (E89),가솔린,2070.0,2009,sDrive 35i,경기
222,벤츠,153962.0,C-클래스 W205,디젤,1849.0,2015,C220 블루텍 익스클루시브,경기
223,아우디,71690.0,뉴 A3,디젤,1420.0,2014,2.0 TDI 다이나믹,울산
224,BMW,141265.0,5시리즈 GT (F07),가솔린,1390.0,2011,GT xDrive,대구
225,벤츠,99169.0,S-클래스 W222,가솔린,7600.0,2014,S63 AMG 4MATIC,서울
226,벤츠,19355.0,C-클래스 W205,디젤,2900.0,2016,C200 d,서울
227,포르쉐,93710.0,파나메라,가솔린,8100.0,2016,4.8 GTS,경기
228,BMW,74845.0,5시리즈 (G30),디젤,3649.0,2017,520d M 스포츠 플러스,경기
229,벤츠,100889.0,E-클래스 W211,가솔린,680.0,2008,E280 엘레강스,서울
230,포르쉐,21331.0,718 카이맨,가솔린,9499.0,2020,2.0,경기
231,지프,39891.0,체로키(KL),가솔린,2149.0,2018,2.4 론지튜드 하이 AWD,경기
232,BMW,94611.0,5시리즈 (G30),디젤,3549.0,2017,520d M 스포츠 플러스,경기
233,BMW,84386.0,5시리즈 (G30),디젤,3949.0,2018,520d xDrive M 스포츠 플러스,경기
234,BMW,82685.0,5시리즈 (G30),디젤,3849.0,2018,520d M 스포츠 플러스,경기
235,도요타,91038.0,시에나,가솔린,2349.0,2017,3.5 AWD,경기
236,포르쉐,69500.0,카이맨,가솔린,5549.0,2015,2.7,경기
237,포르쉐,30.0,파나메라 (971),가솔린,26500.0,2021,4.0 GTS,대구
238,폭스바겐,13142.0,제타 7세대,가솔린,2680.0,2021,1.4 TSI 프레스티지,서울
239,포르쉐,91742.0,카이맨,가솔린,5650.0,2014,S 3.4,경기
240,아우디,50620.0,R8,가솔린,10300.0,2015,5.2 V10 쿠페,광주
241,BMW,162557.0,3시리즈 (E90),디젤,580.0,2011,320d 세단,서울
242,캐딜락,7712.0,XT5,가솔린,4820.0,2020,3.6 프리미엄 럭셔리 AWD,광주
243,BMW,121232.0,5시리즈 (F10),디젤,2030.0,2014,520d,서울
244,렉서스,75721.0,NX300h,가솔린+전기,3099.0,2017,슈프림,전북
245,렉서스,74610.0,NX300h,가솔린+전기,3490.0,2017,이그제큐티브,경기
246,벤츠,50000.0,GLC-클래스 X253,가솔린+전기,3100.0,2019,GLC350e 4MATIC 프리미엄,서울
247,인피니티,25480.0,Q30,가솔린,2080.0,2018,2.0 프리미엄,경기
248,벤츠,45737.0,E-클래스 W213,가솔린,4690.0,2018,E300 4MATIC 익스클루시브 스탠다드,경기
249,폭스바겐,117292.0,폴로,디젤,780.0,2013,1.6 TDI R-Line,경기
250,BMW,79307.0,1시리즈 (F20),디젤,1800.0,2017,118d 스포츠 5도어,충남
251,재규어,26855.0,XE,디젤,3199.0,2019,20d 포트폴리오,서울
252,포르쉐,88083.0,파나메라,디젤,5900.0,2014,3.0 디젤,경기
253,아우디,121800.0,A5,디젤,1460.0,2014,2.0 TDI 콰트로 다이나믹 스포츠백,경기
254,혼다,33495.0,오딧세이,가솔린,3925.0,2018,3.5,대구
255,벤츠,170.0,G-클래스 W463,가솔린,27900.0,2018,G500,서울
256,볼보,116557.0,V90 크로스컨트리,디젤,4290.0,2018,D5 프로 AWD,경기
257,지프,106043.0,그랜드 체로키,디젤,3190.0,2016,3.0 디젤 오버랜드서밋,경기
258,폭스바겐,157378.0,뉴 CC,디젤,850.0,2013,2.0 TDI 블루모션,인천
259,포드,23579.0,머스탱,가솔린,3990.0,2017,컨버터블,대구
260,마세라티,87498.0,그란투리스모,가솔린,3999.0,2008,4.2,대구
261,벤츠,19355.0,C-클래스 W205,디젤,2900.0,2016,C200 d,서울
262,포르쉐,93710.0,파나메라,가솔린,8100.0,2016,4.8 GTS,경기
263,벤츠,230996.0,E-클래스 W212,가솔린,1170.0,2014,E200 엘레강스,경기
264,폭스바겐,2198.0,제타 7세대,가솔린,2680.0,2020,1.4 TSI 프레스티지,서울
265,랜드로버,41341.0,레인지로버 4세대,디젤,12650.0,2018,4.4 SDV8 AB 디젤,서울
266,지프,6615.0,랭글러 (JL),가솔린,5140.0,2020,2.0 루비콘 2도어,광주
267,벤츠,9612.0,EQC N293,전기,6470.0,2020,EQC400 4MATIC,인천
268,BMW,29000.0,X4 (G02),디젤,5920.0,2019,xDrive20d M 스포츠,대구
269,BMW,79307.0,1시리즈 (F20),디젤,1800.0,2017,118d 스포츠 5도어,충남
270,재규어,26855.0,XE,디젤,3199.0,2019,20d 포트폴리오,서울
271,BMW,7700.0,X5 (G05),가솔린,9341.0,2020,xDrive 40i M 스포츠,서울
272,포르쉐,88083.0,파나메라,디젤,5900.0,2014,3.0 디젤,경기
273,BMW,8777.0,5시리즈 (G30),가솔린+전기,5500.0,2020,530e 럭셔리,경기
274,벤츠,21506.0,S-클래스 W222,가솔린+전기,13700.0,2020,S560eL,인천
275,벤츠,70000.0,GLA-클래스 X156,디젤,2350.0,2015,GLA200 CDI 4MATIC,서울
276,벤츠,191847.0,E-클래스 W212,가솔린,1559.0,2014,E300 4MATIC 아방가르드,경기
277,지프,22282.0,그랜드 체로키,가솔린,4300.0,2020,3.6 오버랜드,충남
278,BMW,74101.0,5시리즈 (E60),가솔린,910.0,2008,528i 세단 스포츠,서울
279,벤츠,11000.0,GLC-클래스 X253,가솔린,6300.0,2020,GLC300 4MATIC 쿠페,서울
280,혼다,33495.0,오딧세이,가솔린,3925.0,2018,3.5,대구
281,BMW,156638.0,4시리즈 (F32),디젤,1590.0,2014,420d 럭셔리 쿠페,경기
282,BMW,57000.0,3시리즈 (F30),가솔린,2599.0,2017,320i M 스포츠,경기
283,지프,106043.0,그랜드 체로키,디젤,3190.0,2016,3.0 디젤 오버랜드서밋,경기
284,아우디,12411.0,Q8,디젤,9500.0,2021,50 TDI 콰트로 프리미엄,광주
285,랜드로버,20002.0,레인지로버 스포츠 2세대,디젤,8750.0,2019,3.0 SDV6 HSE,서울
286,아우디,15.0,SQ5 (FY),디젤,7300.0,2020,3.0 TDI 콰트로,광주
287,벤츠,56405.0,G-클래스 W463,가솔린,11400.0,2016,G63 AMG,경기
288,벤츠,109028.0,S-클래스 W222,디젤,4700.0,2015,S350 블루텍 4MATIC,경기
289,아우디,112978.0,Q5,디젤,2299.0,2016,35 TDI 콰트로 다이나믹,서울
290,벤츠,10248.0,E-클래스 W213,가솔린,6390.0,2021,E250 익스클루시브,경기
291,벤츠,17449.0,CLA-클래스 C118,가솔린,5050.0,2020,CLA250 4MATIC,경기
292,포르쉐,11311.0,파나메라 (971),가솔린,16650.0,2020,3.0 AWD,경기
293,벤츠,205540.0,CLS-클래스 W218,디젤,1630.0,2013,CLS250 CDI 슈팅브레이크,경기
294,미니,30316.0,쿠퍼 D,디젤,2250.0,2017,5도어 기본형,서울
295,혼다,118744.0,올뉴어코드,가솔린,630.0,2011,3.5,서울
296,혼다,6636.0,어코드 10세대,가솔린,2950.0,2020,1.5 터보,서울
297,BMW,35435.0,1시리즈 (F20),디젤,2250.0,2017,118d 스포츠 5도어,서울
298,BMW,174000.0,3시리즈 (F30),디젤,1400.0,2012,320d 럭셔리,서울
299,닛산,139635.0,패스파인더 4세대,가솔린,1830.0,2017,3.5 4WD,경기
300,랜드로버,41341.0,레인지로버 4세대,디젤,12650.0,2018,4.4 SDV8 AB 디젤,서울
