,brand,name,type,km,year,accident,color,location,price,wd,trim
184,도요타,RAV4,하이브리드,52873,2018,무사고,흰색,경기,2900,4WD,2.5기본형
185,도요타,RAV4,하이브리드,6590,2020,무사고,회색,경기,3850,4WD,2.5기본형
186,도요타,RAV4,하이브리드,88101,2018,무사고,흰색,인천,2190,4WD,2.5기본형
187,도요타,RAV4,하이브리드,88101,2018,무사고,흰색,인천,2190,4WD,2.5기본형
188,도요타,RAV4,하이브리드,88101,2018,무사고,흰색,인천,2190,4WD,2.5기본형
189,도요타,RAV4,하이브리드,88101,2018,무사고,흰색,인천,2190,4WD,2.5기본형
190,도요타,RAV4,하이브리드,88101,2018,무사고,흰색,인천,2190,4WD,2.5기본형
191,도요타,캠리,하이브리드,45848,2019,무사고,흰색,경기,3150,2WD,XV70 2.5XLE
192,도요타,캠리,하이브리드,16000,2019,무사고,회색,경기,3290,2WD,XV70 2.5XLE
194,도요타,캠리,하이브리드,10500,2021,무사고,회색,경기,3599,2WD,XV70 2.5XLE
195,도요타,캠리,하이브리드,37663,2018,무사고,흰색,경기,2850,2WD,XV70 2.5XLE
196,도요타,캠리,하이브리드,30853,2018,무사고,흰색,경기,3000,2WD,XV70 2.5XLE
197,도요타,캠리,하이브리드,35229,2019,무사고,흰색,부산,3220,2WD,XV70 2.5XLE
198,도요타,프리우스,하이브리드,94567,2015,무사고,기타,경기,1250,2WD,1.8E
199,도요타,프리우스,하이브리드,94567,2015,무사고,기타,경기,1250,2WD,1.8E
200,도요타,프리우스,하이브리드,94567,2015,무사고,기타,경기,1250,2WD,1.8E
201,도요타,프리우스,하이브리드,94567,2015,무사고,기타,경기,1250,2WD,1.8E
202,도요타,프리우스,하이브리드,94567,2015,무사고,기타,경기,1250,2WD,1.8E
