,brand,name,type,km,year,accident,color,location,price,wd,trim
226,렉서스,X3,가솔린,149865,2010,무사고,회색,경기,1340,2WD,Premium
227,렉서스,LS,가솔린,177297,2012,무사고,회색,서울,1190,2WD,슈프림
228,렉서스,S3,하이브리드,187438,2014,무사고,회색,경기,1490,2WD,슈프림
230,렉서스,S3,가솔린,109346,2007,무사고,회색,경기,700,2WD,STD
231,렉서스,LS,가솔린,117061,2007,무사고,회색,경기,950,2WD,STD
232,렉서스,S3,가솔린,115728,2008,무사고,회색,부산,590,2WD,프리미엄
233,렉서스,S3,가솔린,124646,2011,무사고,회색,부산,890,2WD,프리미엄
234,렉서스,X3,가솔린,152966,2013,무사고,회색,경기,2190,2WD,이그제큐티브
235,렉서스,X3,가솔린,136184,2015,무사고,회색,경기,2350,2WD,이그제큐티브
236,렉서스,S3,하이브리드,130785,2015,무사고,회색,경기,2090,2WD,슈프림
237,렉서스,S3,가솔린,87911,2007,무사고,회색,경기,750,2WD,슈페리어
238,렉서스,S3,가솔린,40277,2014,무사고,회색,울산,2190,2WD,이그제큐티브
239,렉서스,S3,하이브리드,20692,2015,무사고,회색,서울,2790,2WD,슈프림
240,렉서스,S4,하이브리드,99783,2013,무사고,회색,서울,2390,2WD,슈프림
241,렉서스,S3,가솔린,126606,2011,무사고,회색,경기,850,2WD,슈페리어
243,렉서스,S3,가솔린,113411,2013,무사고,회색,부산,1600,2WD,슈프림
244,렉서스,S3,하이브리드,132339,2013,무사고,회색,경기,1639,2WD,슈프림
245,렉서스,S4,가솔린,70602,2008,무사고,회색,경기,1250,2WD,STD
246,렉서스,IS250,가솔린,131012,2010,무사고,회색,경기,830,2WD,프리미엄
248,렉서스,S3,가솔린,47286,2015,무사고,회색,서울,2550,2WD,슈프림
249,렉서스,S3,하이브리드,17841,2019,무사고,회색,경기,4750,2WD,럭셔리 플러스
250,렉서스,LS,하이브리드,88135,2012,무사고,회색,경기,2700,2WD,5인승
251,렉서스,S3,가솔린,82191,2009,무사고,회색,경기,790,2WD,프리미엄
252,렉서스,LS,가솔린,100018,2007,무사고,회색,경기,990,2WD,STD
253,렉서스,X4,하이브리드,151783,2010,무사고,회색,경기,1650,2WD,크리스털 에디션
254,렉서스,X3,가솔린,53723,2015,무사고,회색,서울,2690,2WD,이그제큐티브
255,렉서스,S3,가솔린,112209,2004,무사고,회색,경기,550,2WD,L-Grade
256,렉서스,S3,가솔린,218000,2006,무사고,회색,경기,330,2WD,P-Grade
257,렉서스,200,하이브리드,139391,2011,무사고,회색,경기,1050,2WD,컴팩트 트랜디
258,렉서스,LS,가솔린,77003,2008,무사고,회색,대구,1490,2WD,5인승
259,렉서스,LS,가솔린,145048,2010,무사고,회색,경기,3555,2WD,5인승
260,렉서스,500,하이브리드,72324,2018,무사고,회색,광주,6850,AWD,럭셔리
261,렉서스,X4,하이브리드,80746,2016,무사고,회색,인천,4100,2WD,이그제큐티브
262,렉서스,S3,가솔린,82487,2011,무사고,회색,울산,950,2WD,프리미엄
