,brand,name,info,type,km,year,accident,color,location,price,wd
9813,포르쉐,파나메라,3.0 AWD,가솔린,17358,2018,무사고,회색,서울,13000,AWD
9814,포르쉐,911,카레라 4 GTS 카브리올레,가솔린,31081,2018,무사고,회색,서울,16900,2WD
9880,포르쉐,카이엔,3.0 디젤,디젤,129252,2012,무사고,회색,대구,2999,2WD
9881,포르쉐,카이엔,4.5 터보,가솔린,174519,2004,무사고,회색,경기,999,2WD
9902,포르쉐,파나메라,2.9 4S 이그제큐티브,가솔린,64138,2017,무사고,회색,충북,14900,2WD
9925,포르쉐,카이엔,3.0,가솔린,29452,2019,무사고,회색,경기,11930,2WD
9941,포르쉐,파나메라,3.6 AWD,가솔린,103720,2011,무사고,회색,대구,3670,AWD
9947,포르쉐,박스터,S 2.5,가솔린,45418,2017,무사고,회색,경기,9999,2WD
9950,포르쉐,파나메라,2.9 AWD E-하이브리드,가솔린+전기,41202,2018,무사고,회색,충북,13690,AWD
9980,포르쉐,파나메라,3.6 AWD 에디션,가솔린,74362,2016,무사고,기타,경기,7300,AWD
9984,포르쉐,카이엔,3.6,가솔린,68475,2016,무사고,기타,광주,6790,2WD
10020,포르쉐,카이엔,3.6,가솔린,58674,2016,무사고,기타,광주,7470,2WD
10039,포르쉐,카이엔,3.0 디젤,디젤,158817,2013,무사고,기타,경기,3550,2WD
10042,포르쉐,카이엔,3.0 디젤,디젤,104749,2016,무사고,기타,서울,5890,2WD
10059,포르쉐,파나메라,3.0 AWD,가솔린,4397,2020,무사고,기타,부산,15480,AWD
10066,포르쉐,카이엔,3.0 디젤,디젤,87768,2013,무사고,기타,경기,3790,2WD
10080,포르쉐,파나메라,4.8 4S,가솔린,75048,2011,무사고,기타,서울,4850,2WD
10081,포르쉐,911,터보 S,가솔린,19865,2014,무사고,기타,서울,15350,2WD
10348,포르쉐,박스터,S 2.5,가솔린,28585,2017,무사고,회색,경기,8500,2WD
10501,포르쉐,파나메라,2.9 4S,가솔린,38532,2017,무사고,회색,경기,13900,2WD
10547,포르쉐,카이맨,2.5 GTS,가솔린,51586,2018,무사고,회색,인천,8790,2WD
10556,포르쉐,박스터,2.7,가솔린,75424,2015,무사고,회색,서울,5790,2WD
10738,포르쉐,911,카레라 4 GTS 카브리올레,가솔린,83052,2015,무사고,회색,경기,11850,2WD
10748,포르쉐,박스터,2.5 GTS,가솔린,35264,2019,무사고,회색,경기,11998,2WD
10860,포르쉐,박스터,S 2.5,가솔린,45565,2017,무사고,회색,서울,9130,2WD
10972,포르쉐,카이엔,3.2,가솔린,165530,2006,무사고,회색,경기,2002,2WD
10976,포르쉐,파나메라,3.6 AWD 에디션,가솔린,159906,2016,무사고,회색,광주,7050,AWD
11417,포르쉐,파나메라,2.9 4S,가솔린,67191,2017,무사고,회색,서울,12600,2WD
11526,포르쉐,파나메라,3.0 AWD,가솔린,33842,2018,무사고,기타,서울,14700,AWD
11556,포르쉐,카이엔,3.0 쿠페,가솔린,4710,2021,무사고,회색,경기,16000,2WD
11583,포르쉐,911,카레라 4,가솔린,37494,2017,무사고,회색,경기,11370,2WD
11606,포르쉐,파나메라,3.6 AWD,가솔린,102945,2011,무사고,회색,서울,3870,AWD
11642,포르쉐,파나메라,4.0 터보 S E-하이브리드,가솔린+전기,1934,2021,무사고,회색,서울,34000,2WD
11684,포르쉐,파나메라,4.0 터보,가솔린,59159,2018,무사고,회색,서울,15890,2WD
11688,포르쉐,박스터,4.0 GTS,가솔린,1844,2021,무사고,회색,서울,16500,2WD
11700,포르쉐,박스터,4.0 GTS,가솔린,1913,2021,무사고,회색,경기,15993,2WD
11740,포르쉐,카이맨,S 3.4,가솔린,92922,2015,무사고,기타,경기,5999,2WD
11753,포르쉐,파나메라,3.6 AWD,가솔린,186217,2011,무사고,기타,인천,2890,AWD
11771,포르쉐,박스터,2.0,가솔린,15977,2019,무사고,기타,경기,9500,2WD
11776,포르쉐,911,카레라 4S,가솔린,54351,2013,무사고,기타,경기,9550,2WD
11782,포르쉐,카이맨,2.7,가솔린,78735,2014,무사고,기타,경기,4699,2WD
11784,포르쉐,카이맨,2.0,가솔린,43369,2018,무사고,기타,경기,7399,2WD
11789,포르쉐,카이맨,S 3.4,가솔린,100125,2014,무사고,기타,경기,5850,2WD
11794,포르쉐,카이맨,2.5 GTS,가솔린,18021,2018,무사고,기타,경기,9990,2WD
11795,포르쉐,911,카레라 4,가솔린,69728,2013,무사고,기타,경기,7790,2WD
11797,포르쉐,카이맨,S 2.5,가솔린,24109,2017,무사고,기타,부산,8990,2WD
11798,포르쉐,박스터,2.5 GTS,가솔린,16628,2019,무사고,기타,부산,12150,2WD
11807,포르쉐,박스터,S 3.4,가솔린,105180,2015,무사고,기타,경기,5490,2WD
11808,포르쉐,카이맨,S 2.5,가솔린,24109,2017,무사고,기타,부산,168,2WD
11810,포르쉐,박스터,4.0 스파이더,가솔린,6257,2020,무사고,기타,서울,16900,2WD
34355,포르쉐,박스터,2.0,가솔린,30481,2018,무사고,기타,인천,8400,2WD
34415,포르쉐,박스터,2.0,가솔린,30481,2018,무사고,기타,인천,8400,2WD
34777,포르쉐,마칸,3.0 S 디젤95B,디젤,92589,2017,무사고,기타,인천,6900,2WD
35616,포르쉐,박스터,S 3.4981,가솔린,63058,2013,단순교환,검정색,충남,6850,2WD
35642,포르쉐,박스터,S 2.5,가솔린,35617,2018,무사고,기타,서울,9500,2WD
35784,포르쉐,마칸,2.095B,가솔린,14430,2019,무사고,기타,인천,8450,2WD
36426,포르쉐,파나메라,2.9 4S,가솔린,29450,2017,무사고,흰색,서울,16600,2WD
36959,포르쉐,카이엔,3.0 디젤958,디젤,105814,2015,무사고,검정색,인천,5780,2WD
40122,포르쉐,마칸,3.0 S95B,가솔린,103021,2015,무사고,흰색,인천,5350,2WD
45086,포르쉐,마칸,3.0 S 디젤    ,디젤,88000,2015,무사고,회색,경북,7300,2WD
