,brand,name,info,type,km,year,accident,color,location,price,wd
14215,현대,제네시스,BH330 모던,가솔린,179992,2013,무사고,검정색,충남,959,2WD
14217,현대,그랜저,LPG HG300 프라임,LPG(일반인 구입),183766,2012,무사고,검정색,경기,870,2WD
14218,현대,제네시스,G380 프레스티지 AWD,가솔린,182488,2014,무사고,검정색,경기,1740,AWD
14220,현대,에쿠스,JS380,가솔린,244468,2006,무사고,검정색,경기,230,2WD
14223,현대,제네시스,G330 프리미엄 AWD,가솔린,141087,2016,무사고,검정색,대구,2080,AWD
14224,현대,제네시스,G330 모던,가솔린,76213,2016,무사고,검정색,인천,2130,2WD
14225,현대,에쿠스,VL500,가솔린,156264,2014,무사고,검정색,경기,2550,2WD
14227,현대,제네시스,BH330 럭셔리,가솔린,187531,2008,무사고,검정색,충남,590,2WD
14228,현대,싼타페,디젤 2.0 2WD,디젤,69657,2016,무사고,검정색,경기,1790,2WD
14233,현대,크루즈,디젤 2WD 300VX,디젤,194132,2008,무사고,검정색,경기,699,2WD
14237,현대,코나,1.6 터보 2WD,가솔린,7905,2020,무사고,검정색,서울,2250,2WD
14239,현대,쏘나타,2.0,가솔린,41597,2020,무사고,검정색,서울,2280,2WD
14240,현대,쏘나타,N20 프리미어 블랙,가솔린,113812,2008,무사고,검정색,대전,480,2WD
14242,현대,에쿠스,JS330,가솔린,191467,2009,무사고,검정색,경기,350,2WD
14244,현대,그랜저,HG240 모던,가솔린,148170,2016,무사고,검정색,광주,1188,2WD
14246,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),125242,2019,무사고,검정색,광주,1899,2WD
14249,현대,그랜저,HG240 모던,가솔린,78672,2014,무사고,검정색,경기,1299,2WD
14251,현대,제네시스,BH380 로얄,가솔린,156454,2008,무사고,검정색,경기,560,2WD
14252,현대,쏘나타,2.0,가솔린,36944,2020,무사고,검정색,충북,2200,2WD
14258,현대,제네시스,G330 프리미엄,가솔린,48193,2014,무사고,검정색,경기,2350,2WD
14259,현대,쏘나타,1.6 터보,가솔린,21514,2021,무사고,검정색,충북,2550,2WD
14269,현대,그랜저,Q270 럭셔리,가솔린,106933,2010,무사고,검정색,경기,530,2WD
14271,현대,그랜저,HG240 모던,가솔린,90129,2014,무사고,검정색,경기,1330,2WD
14272,현대,투싼,디젤 1.7 2WD,디젤,143462,2016,무사고,검정색,인천,1330,2WD
14273,현대,제네시스,200 터보 R,가솔린,147336,2010,무사고,검정색,대구,730,2WD
14276,현대,쏠라티,15인승,디젤,41964,2016,무사고,검정색,인천,3150,2WD
14277,현대,에쿠스,VS380,가솔린,137888,2010,무사고,검정색,전북,1159,2WD
14281,현대,아슬란,G300 모던,가솔린,55974,2016,무사고,검정색,경기,1750,2WD
14282,현대,그랜저,HG240 럭셔리,가솔린,65200,2011,무사고,검정색,서울,1060,2WD
14283,현대,그랜저,2.4 프리미엄,가솔린,75838,2018,무사고,검정색,광주,2090,2WD
14284,현대,에쿠스,VS380,가솔린,118322,2010,무사고,검정색,인천,1250,2WD
14287,현대,그랜저,2.2 디젤 모던,디젤,92821,2019,무사고,검정색,경기,1950,2WD
14288,현대,싼타페,디젤 2.0 2WD,디젤,139117,2016,무사고,검정색,서울,1590,2WD
14289,현대,에쿠스,VS380,가솔린,162572,2012,무사고,검정색,전북,1188,2WD
14290,현대,에쿠스,VS380,가솔린,209666,2011,무사고,검정색,경기,780,2WD
14292,현대,아슬란,G300 모던,가솔린,103147,2015,무사고,검정색,전북,1450,2WD
14299,현대,그랜저,HG220 디젤 프리미엄,디젤,104617,2016,무사고,검정색,대전,1580,2WD
14302,현대,그랜저,Q270 럭셔리,가솔린,156349,2007,무사고,검정색,경기,250,2WD
14303,현대,그랜저,Q270 럭셔리,가솔린,163680,2007,무사고,검정색,경기,260,2WD
14307,현대,그랜저,HG300 프리미엄,가솔린,222919,2014,무사고,검정색,경기,750,2WD
14308,현대,에쿠스,VS500,가솔린,153846,2012,무사고,검정색,경기,1380,2WD
14309,현대,에쿠스,VS380,가솔린,217107,2012,무사고,검정색,경기,900,2WD
14312,현대,그랜저,HG240 럭셔리,가솔린,135298,2012,무사고,검정색,광주,900,2WD
14314,현대,그랜저,Q270 럭셔리,가솔린,116652,2009,무사고,검정색,경기,620,2WD
14316,현대,에쿠스,VS380,가솔린,218022,2010,무사고,검정색,경기,800,2WD
14317,현대,그랜저,Q270 럭셔리,가솔린,144750,2010,무사고,검정색,전북,650,2WD
14322,현대,제네시스,BH330 프리미엄,가솔린,198418,2013,무사고,검정색,대구,1150,2WD
14323,현대,그랜저,Q240 디럭스,가솔린,125637,2009,무사고,검정색,경기,330,2WD
14325,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),95278,2017,무사고,검정색,충남,1859,2WD
14326,현대,투싼,디젤 1.7 2WD,디젤,82023,2018,무사고,검정색,광주,1720,2WD
14327,현대,싼타페,2WD(2.0 e-VGT) MLX,디젤,105089,2011,무사고,검정색,서울,820,2WD
14331,현대,쏘나타,2.0,가솔린+전기,96586,2014,무사고,검정색,경기,1050,2WD
14335,현대,그랜저,2.4 프리미엄,가솔린,84360,2018,무사고,검정색,광주,2130,2WD
14339,현대,그랜저,HG240 모던,가솔린,135541,2014,무사고,검정색,경기,1080,2WD
14340,현대,그랜저,HG240 모던,가솔린,101935,2013,무사고,검정색,충남,1050,2WD
14343,현대,그랜저,Q270 프리미어,가솔린,167448,2006,무사고,검정색,인천,299,2WD
14344,현대,쏘나타,F24 GDI,가솔린,133081,2010,무사고,검정색,대구,599,2WD
14345,현대,그랜저,2.5,가솔린,5737,2021,무사고,검정색,서울,3899,2WD
14346,현대,쏘나타,2.0 모던,가솔린,49655,2018,무사고,검정색,대전,1790,2WD
14347,현대,팰리세이드,디젤 2.2 2WD,디젤,49222,2019,무사고,검정색,서울,3890,2WD
14349,현대,그랜저,익스클루시브,가솔린+전기,21268,2019,무사고,검정색,경기,3390,2WD
14352,현대,팰리세이드,디젤 2.2 2WD,디젤,24735,2019,무사고,검정색,부산,3849,2WD
14354,현대,크루즈,디젤 4WD 300VX,디젤,196733,2009,무사고,검정색,대구,999,4WD
14357,현대,그랜저,HG240 모던,가솔린,67930,2015,무사고,검정색,경기,1460,2WD
14358,현대,그랜저,HG300 프리미엄,가솔린,192478,2013,무사고,검정색,경기,690,2WD
14361,현대,그랜저,HG240 모던,가솔린,101239,2015,무사고,검정색,서울,1250,2WD
14362,현대,아반떼,1.6 e-VGT 스마트,디젤,96819,2017,무사고,검정색,경기,1360,2WD
14363,현대,그랜저,2.4 모던,가솔린,53766,2018,무사고,검정색,경기,2090,2WD
14366,현대,벨로스터,익스트림,가솔린,166305,2013,무사고,검정색,대구,649,2WD
14368,현대,그랜저,3.0 LPi 익스클루시브 (렌터카),LPG(일반인 구입),126870,2019,무사고,검정색,충남,2280,2WD
14369,현대,스타리아,라운지 7인승,디젤,207,2022,무사고,검정색,충남,4250,2WD
14373,현대,그랜저,HG240 모던,가솔린,87709,2014,무사고,검정색,서울,1170,2WD
14374,현대,그랜저,2.4 프리미엄,가솔린,61231,2018,무사고,검정색,서울,2130,2WD
14375,현대,제네시스,200 터보 RW,가솔린,133893,2010,무사고,검정색,경기,650,2WD
14383,현대,크루즈,디젤 2WD 300VX,디젤,144748,2007,무사고,검정색,경기,680,2WD
14386,현대,그랜저,3.0 익스클루시브,가솔린,28180,2019,무사고,검정색,서울,2780,2WD
14387,현대,그랜저,프리미엄,가솔린+전기,243218,2018,무사고,검정색,인천,1480,2WD
14388,현대,에쿠스,VS380,가솔린,121311,2010,무사고,검정색,충북,1190,2WD
14389,현대,스타렉스,12인승 LPi 왜건,LPG(일반인 구입),79278,2018,무사고,검정색,서울,1600,2WD
14390,현대,에쿠스,VS460,가솔린,182661,2010,무사고,검정색,경기,899,2WD
14394,현대,제네시스,G330 프리미엄 AWD,가솔린,169519,2016,무사고,검정색,충남,1840,AWD
14395,현대,그랜저,2.4 프리미엄,가솔린,52033,2018,무사고,검정색,광주,2270,2WD
14398,현대,싼타페,2WD(2.0 e-VGT) SLX,디젤,120282,2011,무사고,검정색,전북,960,2WD
14399,현대,제네시스,G330 프리미엄,가솔린,99349,2016,무사고,검정색,경기,2210,2WD
14407,현대,그랜저,프리미엄,가솔린+전기,196112,2014,무사고,검정색,광주,1090,2WD
14410,현대,그랜저,HG240 모던,가솔린,129411,2015,무사고,검정색,광주,1299,2WD
14413,현대,그랜저,2.4 프리미엄,가솔린,89909,2018,무사고,검정색,경기,2150,2WD
14415,현대,제네시스,G330 프리미엄,가솔린,206424,2016,무사고,검정색,광주,1730,2WD
14418,현대,에쿠스,VL500,가솔린,121191,2011,무사고,검정색,광주,1450,2WD
14419,현대,아슬란,G300 모던,가솔린,37038,2015,무사고,검정색,충북,1880,2WD
14420,현대,쏘나타,2.0,가솔린,31452,2020,무사고,검정색,충남,2290,2WD
14422,현대,그랜저,HG300 로얄,가솔린,149966,2011,무사고,검정색,경기,830,2WD
14430,현대,그랜저,2.4 프리미엄,가솔린,25022,2019,무사고,검정색,경기,2399,2WD
14431,현대,그랜저,익스클루시브,가솔린+전기,75094,2019,무사고,검정색,경기,2850,2WD
14437,현대,아반떼,1.6 터보 스포츠,가솔린,37993,2018,무사고,검정색,경기,1450,2WD
14440,현대,스타렉스,11인승 왜건,디젤,49684,2017,무사고,검정색,경기,1590,2WD
14441,현대,그랜저,LPI Q270 장애인용,LPG(일반인 구입),278088,2007,무사고,검정색,경기,290,2WD
14442,현대,그랜저,2.4 프리미엄,가솔린,122168,2018,무사고,검정색,서울,1830,2WD
14444,현대,제네시스,G330 프리미엄 AWD,가솔린,130974,2016,무사고,검정색,대구,2359,AWD
14445,현대,그랜저,2.4 프리미엄,가솔린,56175,2019,무사고,검정색,경기,2450,2WD
14448,현대,제네시스,BH330 그랜드,가솔린,75020,2011,무사고,검정색,서울,1099,2WD
14449,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),148493,2018,무사고,검정색,경기,1560,2WD
14452,현대,그랜저,LPI Q270 장애인용,LPG(일반인 구입),209838,2009,무사고,검정색,경기,330,2WD
14455,현대,그랜저,3.0 프리미엄,가솔린,37827,2019,무사고,검정색,대전,2590,2WD
14456,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),94461,2019,무사고,검정색,광주,1930,2WD
14462,현대,그랜저,HG300 프리미엄,가솔린,75309,2014,무사고,검정색,경기,1330,2WD
14466,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),143122,2017,무사고,검정색,대구,1530,2WD
14467,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),58825,2018,무사고,검정색,광주,2200,2WD
14470,현대,제네시스,G330 모던 AWD,가솔린,112840,2015,무사고,검정색,서울,1850,AWD
14471,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),74868,2018,무사고,검정색,대구,1999,2WD
14477,현대,그랜저,3.0 익스클루시브,가솔린,33793,2019,무사고,검정색,서울,4999,2WD
14480,현대,쏘나타,2.0,가솔린,15368,2020,무사고,검정색,경기,2050,2WD
14481,현대,에쿠스,VS380,가솔린,186284,2014,무사고,검정색,광주,1710,2WD
14482,현대,에쿠스,JS330,가솔린,115373,2009,무사고,검정색,경기,390,2WD
14484,현대,그랜저,3.0 익스클루시브,가솔린,66318,2018,무사고,검정색,인천,2350,2WD
14485,현대,그랜저,2.4 프리미엄,가솔린,84407,2017,무사고,검정색,광주,2160,2WD
14488,현대,쏘나타,2.0 LPG,LPG(일반인 구입),28776,2020,무사고,검정색,광주,2250,2WD
14491,현대,그랜저,LPG HG300 모던,LPG(일반인 구입),179606,2014,무사고,검정색,광주,899,2WD
14492,현대,그랜저,2.2 디젤 프리미엄,디젤,108521,2017,무사고,검정색,경기,2340,2WD
14494,현대,쏘나타,Y20 프라임,가솔린,171496,2010,무사고,검정색,광주,425,2WD
14495,현대,그랜저,HG300 익스클루시브,가솔린,124397,2013,무사고,검정색,경기,1070,2WD
14497,현대,에쿠스,VS380,가솔린,214682,2015,무사고,검정색,경기,1270,2WD
14499,현대,그랜저,2.4 프리미엄,가솔린,67669,2019,무사고,검정색,경기,2199,2WD
14503,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),100784,2019,무사고,검정색,서울,1800,2WD
14504,현대,아반떼,M16 GDI 럭셔리,가솔린,93973,2011,무사고,검정색,대구,719,2WD
14505,현대,그랜저,HG220 디젤 모던,디젤,40342,2015,무사고,검정색,서울,1480,2WD
14508,현대,크루즈,디젤 4WD 300VXL,디젤,123967,2011,무사고,검정색,충남,1369,4WD
14516,현대,그랜저,HG240 럭셔리,가솔린,134207,2012,무사고,검정색,충남,877,2WD
14517,현대,아반떼,1.6 GDI 스마트,가솔린,13791,2018,무사고,검정색,서울,1489,2WD
14518,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),44168,2018,무사고,검정색,부산,1980,2WD
14520,현대,그랜저,3.0 익스클루시브,가솔린,72619,2017,무사고,검정색,경기,2220,2WD
14521,현대,그랜저,2.4 프리미엄,가솔린,25348,2018,무사고,검정색,경기,2230,2WD
14522,현대,그랜저,HG240 럭셔리,가솔린,156548,2011,무사고,검정색,경기,629,2WD
14526,현대,그랜저,LPG HG300 모던,LPG(일반인 구입),174651,2015,무사고,검정색,광주,950,2WD
14527,현대,쏘나타,LPI 스마트,LPG(일반인 구입),177931,2015,무사고,검정색,광주,890,2WD
14531,현대,스타렉스,리무진,디젤,141697,2012,무사고,검정색,대구,1499,2WD
14532,현대,쏘나타,1.7 디젤 스마트,디젤,131491,2016,무사고,검정색,광주,1250,2WD
14534,현대,그랜저,Q270 디럭스,가솔린,178540,2010,무사고,검정색,전북,290,2WD
14537,현대,쏘나타,2.0 스마트,가솔린,126273,2015,무사고,검정색,충남,1259,2WD
14539,현대,크루즈,디젤 4WD 익스클루시브,디젤,98571,2015,무사고,검정색,광주,2120,4WD
14548,현대,제네시스,BH330 럭셔리,가솔린,173360,2009,무사고,검정색,부산,790,2WD
14549,현대,그랜저,3.0 익스클루시브,가솔린,85967,2018,무사고,검정색,울산,2120,2WD
14552,현대,그랜저,HG240 럭셔리,가솔린,131828,2012,무사고,검정색,충남,880,2WD
14561,현대,그랜저,HG240 모던,가솔린,173090,2014,무사고,검정색,경기,790,2WD
14569,현대,그랜저,3.0 익스클루시브,가솔린,29662,2019,무사고,검정색,서울,2590,2WD
14570,현대,그랜저,2.4 스페셜,가솔린,159501,2018,무사고,검정색,대구,1850,2WD
14571,현대,벨로스터,2.0 N,가솔린,54989,2019,무사고,검정색,충남,2049,2WD
14578,현대,에쿠스,VL500,가솔린,41275,2013,무사고,검정색,경기,3150,2WD
14579,현대,에쿠스,VS460,가솔린,161491,2010,무사고,검정색,경기,950,2WD
14583,현대,그랜저,LPG HG300 이그제큐티브,LPG(일반인 구입),171316,2011,무사고,검정색,충남,850,2WD
14584,현대,그랜저,LPG HG300 모던,LPG(일반인 구입),79054,2015,무사고,검정색,대전,1480,2WD
14585,현대,에쿠스,VS380,가솔린,191886,2012,무사고,검정색,경기,990,2WD
14594,현대,그랜저,2.4 프리미엄,가솔린,62070,2019,무사고,검정색,광주,2280,2WD
14596,현대,그랜저,3.3,가솔린,18038,2020,무사고,검정색,경기,3700,2WD
14606,현대,에쿠스,VS380,가솔린,283292,2012,무사고,검정색,광주,890,2WD
14608,현대,제네시스,G330 프리미엄 AWD,가솔린,204589,2016,무사고,검정색,대구,1750,AWD
14613,현대,그랜저,3.0 LPi (택시형),LPG(일반인 구입),88179,2020,무사고,검정색,충남,2499,2WD
14615,현대,제네시스,BH380 로얄,가솔린,164782,2011,무사고,검정색,경기,1050,2WD
14621,현대,제네시스,G330 프리미엄 AWD,가솔린,78420,2016,무사고,검정색,경기,2800,AWD
14623,현대,그랜저,HG300 로얄,가솔린,210328,2011,무사고,검정색,충남,750,2WD
14624,현대,아슬란,G300 모던,가솔린,75679,2015,무사고,검정색,경기,1730,2WD
14625,현대,쏘나타,2.0 모던,가솔린,87576,2019,무사고,검정색,대구,1680,2WD
14627,현대,그랜저,Q270 럭셔리,가솔린,177934,2010,무사고,검정색,광주,399,2WD
14629,현대,벨로스터,1.6 터보 스포츠,가솔린,41033,2018,무사고,검정색,충남,1588,2WD
14630,현대,쏘나타,Y20 로얄,가솔린,190077,2012,무사고,검정색,대구,550,2WD
14632,현대,제네시스,BH380 럭셔리,가솔린,198678,2012,무사고,검정색,광주,880,2WD
14635,현대,그랜저,Q270 럭셔리,가솔린,81139,2009,무사고,검정색,광주,530,2WD
14638,현대,제네시스,BH330 럭셔리,가솔린,202705,2008,무사고,검정색,전북,549,2WD
14639,현대,제네시스,G330 모던 AWD,가솔린,99718,2015,무사고,검정색,충북,2050,AWD
14643,현대,싼타페,디젤 2.2 2WD,디젤,35256,2020,무사고,검정색,경기,3130,2WD
14645,현대,그랜저,3.0 프리미엄,가솔린,43106,2019,무사고,검정색,광주,2650,2WD
14648,현대,그랜저,HG240 럭셔리,가솔린,156676,2012,무사고,검정색,충남,750,2WD
14649,현대,아슬란,G300 모던 스페셜,가솔린,55961,2016,무사고,검정색,대구,1699,2WD
14650,현대,그랜저,3.0 LPI 택시형,LPG(일반인 구입),157133,2018,무사고,검정색,충남,1498,2WD
14653,현대,그랜저,HG240 럭셔리,가솔린,236133,2012,무사고,검정색,광주,640,2WD
14666,현대,에쿠스,VS500,가솔린,176290,2015,무사고,검정색,광주,1850,2WD
14669,현대,그랜저,HG300 프리미엄,가솔린,66708,2015,무사고,검정색,서울,1530,2WD
14674,현대,제네시스,G330 프리미엄,가솔린,40068,2016,무사고,검정색,대구,2570,2WD
14677,현대,그랜저,3.0 익스클루시브,가솔린,34152,2018,무사고,검정색,인천,2740,2WD
14678,현대,에쿠스,VS500,가솔린,214441,2015,무사고,검정색,대구,2530,2WD
14680,현대,그랜저,2.4 익스클루시브,가솔린,68698,2019,무사고,검정색,경기,2550,2WD
14681,현대,그랜저,LPG HG300 모던,LPG(일반인 구입),195461,2015,무사고,검정색,인천,760,2WD
14684,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),111911,2018,무사고,검정색,광주,1820,2WD
14687,현대,그랜저,HG220 디젤 프리미엄,디젤,198695,2015,무사고,검정색,대구,1029,2WD
14693,현대,크루즈,디젤 2.2 4WD,디젤,50091,2017,무사고,검정색,경기,2690,4WD
14696,현대,제네시스,BH330 럭셔리,가솔린,134562,2012,무사고,검정색,부산,1270,2WD
14698,현대,그랜저,LPG HG300 익스클루시브,LPG(일반인 구입),179143,2015,무사고,검정색,대구,1230,2WD
14699,현대,아반떼,1.6 GDI 스마트,가솔린,32852,2016,무사고,검정색,경기,1290,2WD
14700,현대,제네시스,G380 프레스티지 AWD,가솔린,282075,2015,무사고,검정색,광주,1350,AWD
14701,현대,그랜저,2.4 모던,가솔린,92164,2019,무사고,검정색,전북,2089,2WD
14706,현대,그랜저,프리미엄,가솔린+전기,99850,2018,무사고,검정색,인천,4400,2WD
14708,현대,크루즈,디젤(e-VGT) 2.2 2WD 익스클루시브,디젤,70078,2014,무사고,검정색,서울,1650,2WD
14709,현대,제네시스,G330 모던 AWD,가솔린,88209,2016,무사고,검정색,인천,2190,AWD
14710,현대,그랜저,3.0 LPi 장애인용,LPG(일반인 구입),36627,2017,무사고,검정색,울산,2390,2WD
14711,현대,그랜저,HG240 모던,가솔린,70284,2015,무사고,검정색,광주,1570,2WD
14712,현대,스타렉스,리무진,디젤,133139,2010,무사고,검정색,경기,1299,2WD
14715,현대,그랜저,HG240 모던,가솔린,79717,2016,무사고,검정색,인천,1460,2WD
14717,현대,제네시스,BH330 럭셔리,가솔린,118681,2012,무사고,검정색,서울,1150,2WD
14718,현대,쏘나타,2.0 LPG,LPG(일반인 구입),6044,2021,무사고,검정색,부산,2990,2WD
14721,현대,그랜저,Q270 럭셔리,가솔린,195897,2009,무사고,검정색,충북,299,2WD
14723,현대,그랜저,LPG HG300 이그제큐티브,LPG(일반인 구입),77311,2011,무사고,검정색,서울,1190,2WD
14725,현대,그랜저,LPG HG300 익스클루시브,LPG(일반인 구입),136298,2015,무사고,검정색,대구,1420,2WD
14728,현대,그랜저,Q270 프리미어,가솔린,163732,2009,무사고,검정색,경기,260,2WD
14730,현대,그랜저,2.4 스페셜,가솔린,84793,2018,무사고,검정색,대구,2499,2WD
14735,현대,에쿠스,VL500,가솔린,151900,2014,무사고,검정색,서울,2350,2WD
14739,현대,그랜저,3.3,가솔린,9414,2020,무사고,검정색,광주,4130,2WD
14740,현대,제네시스,G330 프리미엄,가솔린,84747,2016,무사고,검정색,대구,2450,2WD
14743,현대,그랜저,3.0 LPi 익스클루시브 (렌터카),LPG(일반인 구입),75960,2018,무사고,검정색,대구,2350,2WD
14746,현대,아반떼,1.6 GDI 스마트,가솔린,22381,2018,무사고,검정색,경기,1470,2WD
14752,현대,그랜저,프리미엄,가솔린+전기,61350,2018,무사고,검정색,경기,2590,2WD
14753,현대,제네시스,G380 익스클루시브 AWD,가솔린,219527,2015,무사고,검정색,경기,1690,AWD
14755,현대,그랜저,2.4 익스클루시브,가솔린,21413,2019,무사고,검정색,경기,2850,2WD
14758,현대,에쿠스,VS380,가솔린,79055,2014,무사고,검정색,경기,2250,2WD
14761,현대,제네시스,G330 프리미엄 AWD,가솔린,93801,2015,무사고,검정색,서울,2150,AWD
14762,현대,마르샤,2.0 VL,가솔린,50787,1997,무사고,검정색,광주,360,2WD
14767,현대,제네시스,G330 프리미엄,가솔린,136534,2014,무사고,검정색,광주,2160,2WD
14769,현대,그랜저,3.0 LPi 모던 베이직 (렌터카),LPG(일반인 구입),172556,2018,무사고,검정색,광주,1280,2WD
14771,현대,그랜저,HG300 프리미엄,가솔린,192751,2014,무사고,검정색,경기,849,2WD
14773,현대,그랜저,3.0 익스클루시브,가솔린,62334,2018,무사고,검정색,경기,2299,2WD
14774,현대,크루즈,디젤 4WD 익스클루시브,디젤,118474,2015,무사고,검정색,대구,9999,4WD
14775,현대,그랜저,HG300 프리미엄,가솔린,176360,2013,무사고,검정색,충남,770,2WD
14779,현대,싼타페,디젤 2.0 4WD,디젤,60407,2019,무사고,검정색,서울,2680,4WD
14781,현대,그랜저,3.0 익스클루시브,가솔린,39519,2018,무사고,검정색,울산,2510,2WD
14783,현대,그랜저,HG220 디젤 모던,디젤,106096,2016,무사고,검정색,대구,1299,2WD
14784,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),98458,2019,무사고,검정색,광주,1955,2WD
14785,현대,에쿠스,VL500,가솔린,96892,2015,무사고,검정색,경기,2760,2WD
14792,현대,그랜저,Q270 디럭스,가솔린,75790,2010,무사고,검정색,대전,620,2WD
14795,현대,에쿠스,VS380,가솔린,119333,2014,무사고,검정색,경기,2000,2WD
14796,현대,제네시스,200 터보 S,가솔린,94315,2013,무사고,검정색,대구,1690,2WD
14797,현대,그랜저,2.2 디젤 프리미엄,디젤,166034,2017,무사고,검정색,경기,1720,2WD
14798,현대,그랜저,HG330 셀러브리티,가솔린,116871,2014,무사고,검정색,충남,1380,2WD
14800,현대,싼타페,디젤 2.0 2WD,디젤,119910,2016,무사고,검정색,서울,1749,2WD
14801,현대,쏘나타,LPG N20 (장애인용),LPG(일반인 구입),162954,2007,무사고,검정색,전북,290,2WD
14807,현대,그랜저,3.0 LPi 모던 (렌터카),LPG(일반인 구입),134317,2018,무사고,검정색,서울,1699,2WD
14809,현대,그랜저,3.3 셀러브리티,가솔린,74368,2018,무사고,검정색,인천,2250,2WD
14815,현대,에쿠스,VS380,가솔린,153841,2015,무사고,검정색,충남,1769,2WD
14822,현대,코나,1.6 터보 2WD,가솔린,46786,2018,무사고,검정색,경기,1930,2WD
14823,현대,그랜저,HG300 노블,가솔린,189633,2011,무사고,검정색,경기,750,2WD
14828,현대,그랜저,3.0 익스클루시브,가솔린,47977,2019,무사고,검정색,경기,2550,2WD
14829,현대,그랜저,HG240 모던,가솔린,112388,2014,무사고,검정색,서울,1150,2WD
14834,현대,그랜저,3.0 LPI 익스클루시브,LPG(일반인 구입),36634,2018,무사고,검정색,서울,2690,2WD
14837,현대,그랜저,2.4 모던,가솔린,49607,2018,무사고,검정색,경기,2080,2WD
14841,현대,제네시스,G330 프리미엄,가솔린,71810,2015,무사고,검정색,울산,2350,2WD
14844,현대,제네시스,G330 프리미엄,가솔린,78036,2015,무사고,검정색,서울,2300,2WD
14853,현대,제네시스,200 터보 D,가솔린,172383,2009,무사고,검정색,대구,785,2WD
14857,현대,쏘나타,LPI 스마트,LPG(일반인 구입),29008,2017,무사고,검정색,인천,1360,2WD
14858,현대,스타렉스,3인승 밴,디젤,180641,2017,무사고,검정색,서울,1170,2WD
14861,현대,그랜저,LPG HG300 이그제큐티브,LPG(일반인 구입),142191,2012,무사고,검정색,울산,1100,2WD
14863,현대,쏘나타,Y20 탑,가솔린,172932,2010,무사고,검정색,경기,499,2WD
14864,현대,그랜저,3.0 익스클루시브,가솔린,13210,2019,무사고,검정색,경기,2650,2WD
14865,현대,크루즈,디젤 4WD 300VX,디젤,77279,2013,무사고,검정색,충남,1780,4WD
14867,현대,쏘나타,N20 럭셔리,가솔린,201302,2007,무사고,검정색,울산,240,2WD
14868,현대,그랜저,HG240 모던,가솔린,66938,2015,무사고,검정색,인천,1399,2WD
14874,현대,투싼,디젤(e-VGT) 2WD,디젤,65924,2014,무사고,검정색,울산,1350,2WD
14875,현대,제네시스,G380 익스클루시브 AWD,가솔린,164919,2016,무사고,검정색,충남,1888,AWD
14880,현대,쏘나타,2.0,가솔린,42927,2020,무사고,검정색,경기,2070,2WD
14882,현대,아반떼,2.0 GDi 프리미엄,가솔린,101157,2014,무사고,검정색,경기,790,2WD
14884,현대,그랜저,2.2 디젤 프리미엄,디젤,76753,2018,무사고,검정색,경기,2190,2WD
14885,현대,그랜저,HG240 모던 컬렉션,가솔린,52461,2017,무사고,검정색,부산,1650,2WD
14886,현대,그랜저,3.0 익스클루시브,가솔린,56039,2017,무사고,검정색,부산,2430,2WD
14887,현대,그랜저,HG300 익스클루시브,가솔린,171531,2014,무사고,검정색,서울,929,2WD
14888,현대,그랜저,LPG HG300 프라임,LPG(일반인 구입),210346,2012,무사고,검정색,대전,790,2WD
14893,현대,쏘나타,2.0 스마트,가솔린,29651,2015,무사고,검정색,경기,1550,2WD
14894,현대,그랜저,2.4 프리미엄,가솔린,75741,2018,무사고,검정색,인천,2070,2WD
14896,현대,그랜저,HG240 럭셔리,가솔린,171744,2011,무사고,검정색,대구,770,2WD
14899,현대,에쿠스,4.6 수출형,가솔린,101054,2011,무사고,검정색,울산,1330,2WD
14906,현대,그랜저,R25,가솔린,47988,2003,무사고,검정색,경기,260,2WD
14908,현대,싼타페,가솔린 2.0T 2WD,가솔린,43044,2020,무사고,검정색,경기,3120,2WD
14909,현대,스타렉스,리무진,디젤,18300,2019,무사고,검정색,경기,3690,2WD
14911,현대,그랜저,2.4 모던,가솔린,54173,2019,무사고,검정색,경기,2120,2WD
14912,현대,그랜저,Q270 럭셔리,가솔린,179832,2010,무사고,검정색,경기,380,2WD
14913,현대,그랜저,HG240 럭셔리,가솔린,151326,2012,무사고,검정색,경기,690,2WD
14916,현대,벨로스터,익스트림,가솔린,96459,2013,무사고,검정색,서울,811,2WD
14922,현대,싼타페,디젤 2.2 4WD,디젤,110704,2018,무사고,검정색,경기,2250,4WD
14926,현대,쏘나타,N20 프리미어 블랙,가솔린,114639,2008,무사고,검정색,광주,380,2WD
14927,현대,제네시스,G330 모던 AWD,가솔린,118236,2016,무사고,검정색,광주,2050,AWD
14929,현대,제네시스,G330 프리미엄 AWD,가솔린,66797,2015,무사고,검정색,경기,2590,AWD
