,brand,name,info,type,km,year,accident,color,location,price,wd
1599,폭스바겐,티구안,2.0 TDI 프레스티지,디젤,22617,2020,무사고,검정색,경기,3470,2WD
1604,폭스바겐,티구안,2.0 TDI 프레스티지,디젤,71115,2018,무사고,검정색,서울,3130,2WD
1630,폭스바겐,골프,2.0 TDI,디젤,116282,2016,무사고,검정색,부산,1330,2WD
1665,폭스바겐,제타,2.0 TDI 블루모션,디젤,101580,2015,무사고,검정색,경기,820,2WD
1679,폭스바겐,골프,2.0 TDI,디젤,78748,2016,무사고,검정색,부산,1640,2WD
1713,폭스바겐,골프,2.0 GTI 5도어,가솔린,123697,2006,무사고,검정색,경기,750,2WD
1729,폭스바겐,투아렉,V8 4.2 TDI R-Line,디젤,158586,2013,무사고,검정색,경기,3299,2WD
1744,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,36814,2020,무사고,검정색,경기,3040,2WD
1746,폭스바겐,골프,2.0 TDI 프리미엄,디젤,58174,2015,무사고,검정색,서울,1840,2WD
1765,폭스바겐,페이톤,V6 3.0 TDI,디젤,259473,2008,무사고,검정색,광주,790,2WD
1776,폭스바겐,티구안,2.0 TDI R-라인,디젤,104166,2014,무사고,검정색,경기,1580,2WD
1794,폭스바겐,페이톤,V6 3.0 TDI,디젤,215898,2006,무사고,검정색,전북,400,2WD
1812,폭스바겐,골프,2.0 GTI 5도어,가솔린,195981,2009,무사고,검정색,대구,650,2WD
1900,폭스바겐,비틀,2.0 TDI 프리미엄,디젤,82531,2013,무사고,검정색,경기,1530,2WD
1901,폭스바겐,제타,1.4 TSI 프레스티지,가솔린,2216,2021,무사고,검정색,경기,2820,2WD
1907,폭스바겐,티구안,2.0 TDI 프레스티지,디젤,20373,2020,무사고,검정색,경기,3600,2WD
1947,폭스바겐,GT,2.0 TDI 프레스티지,디젤,153283,2018,무사고,검정색,경기,1950,2WD
1962,폭스바겐,아테온,2.0 TDI 프레스티지 4모션,디젤,14201,2020,무사고,검정색,경기,4330,2WD
1964,폭스바겐,제타,1.4 TSI 프레스티지,가솔린,8046,2020,무사고,검정색,경기,2620,2WD
1967,폭스바겐,시로코,2.0 TDI R-Line,디젤,60439,2014,무사고,검정색,부산,1600,2WD
1981,폭스바겐,비틀,DELUXE 2.0,가솔린,156655,2000,무사고,검정색,경기,350,2WD
2011,폭스바겐,제타,2.0 TDI 블루모션 프리미엄,디젤,132613,2016,무사고,검정색,경기,1050,2WD
2012,폭스바겐,페이톤,V8 4.2 LWB,가솔린,186548,2014,무사고,검정색,경기,1690,2WD
2044,폭스바겐,티구안,2.0 TDI 프레스티지,디젤,38698,2018,무사고,검정색,서울,3429,2WD
2075,폭스바겐,뉴 CC,2.0 TDI 블루모션,디젤,113177,2015,무사고,검정색,부산,1350,2WD
2099,폭스바겐,폴로,1.4 TDI R-Line,디젤,88851,2015,무사고,검정색,부산,970,2WD
2110,폭스바겐,GT,2.0 TDI 프리미엄,디젤,53712,2018,무사고,검정색,대구,2480,2WD
2120,폭스바겐,제타,2.0 TDI 블루모션,디젤,130086,2015,무사고,검정색,경기,790,2WD
2172,폭스바겐,뉴 CC,2.0 TDI 블루모션,디젤,53139,2014,무사고,검정색,경기,1560,2WD
2179,폭스바겐,티구안,2.0 TDI 프레스티지,디젤,88804,2018,무사고,검정색,경기,2890,2WD
2210,폭스바겐,시로코,2.0 TDI R-Line,디젤,114478,2014,무사고,검정색,경기,1490,2WD
2229,폭스바겐,뉴 CC,2.0 TSI,가솔린,166753,2014,무사고,검정색,경기,770,2WD
2258,폭스바겐,파사트,1.8 TSI,가솔린,72751,2015,무사고,검정색,경기,1430,2WD
2270,폭스바겐,골프,1.6 TDI,디젤,116189,2014,무사고,검정색,경기,1190,2WD
2271,폭스바겐,페이톤,V6 3.0 TDI,디젤,139095,2014,무사고,검정색,서울,1550,2WD
2285,폭스바겐,투아렉,V6 3.0 TDI 블루모션 프리미엄,디젤,111726,2015,무사고,검정색,경기,3200,2WD
