,brand,name,info,type,km,year,accident,color,location,price,wd
18847,쌍용,티볼리,디젤 AX 2WD,디젤,137580,2018,무사고,흰색,경기,970,2WD
18850,쌍용,티볼리,가솔린 1.5 A3 2WD,가솔린,1366,2021,무사고,흰색,경기,2100,2WD
18855,쌍용,렉스턴,디젤 2.2 4WD,디젤,65617,2018,무사고,흰색,충남,2450,4WD
18874,쌍용,코란도,2.0 RX 2WD,디젤,58645,2015,무사고,흰색,울산,1230,2WD
18890,쌍용,코란도,CX7 4WD,디젤,49383,2012,무사고,흰색,충남,1299,4WD
18925,쌍용,렉스턴,2.0 4WD 어드벤처 60th 에디션,디젤,138672,2015,무사고,흰색,전북,1280,4WD
18936,쌍용,렉스턴,디젤 2.2 2WD,디젤,60637,2018,무사고,흰색,서울,2390,2WD
18940,쌍용,코란도,가솔린 1.5 2WD C5,가솔린,20383,2020,무사고,흰색,경기,2050,2WD
18941,쌍용,렉스턴,디젤 2.2 4WD,디젤,28366,2021,무사고,흰색,대구,3190,4WD
18942,쌍용,티볼리,디젤 LX 2WD,디젤,95621,2016,무사고,흰색,경기,1150,2WD
18944,쌍용,렉스턴,디젤 2.2 4WD,디젤,14736,2020,무사고,흰색,경기,2950,4WD
18945,쌍용,티볼리,TX 2WD,가솔린,36760,2018,무사고,흰색,경기,1510,2WD
18946,쌍용,렉스턴,디젤 2.2 4WD,디젤,114767,2018,무사고,흰색,경기,1850,4WD
18983,쌍용,코란도,클러비 2WD,디젤,86709,2013,무사고,흰색,충남,799,2WD
19001,쌍용,코란도,디젤 1.6 2WD C5,디젤,52011,2020,무사고,흰색,경기,1790,2WD
19006,쌍용,코란도,가솔린 1.5 2WD C5,가솔린,7491,2021,무사고,흰색,경기,1950,2WD
19013,쌍용,티볼리,VX 2WD,가솔린,60805,2017,무사고,흰색,경기,1300,2WD
19027,쌍용,티볼리,가솔린 1.6 RX 2WD,가솔린,26715,2017,무사고,흰색,대구,1619,2WD
19040,쌍용,티볼리,가솔린 1.5 2WD,가솔린,2119,2020,무사고,흰색,인천,2230,2WD
19048,쌍용,렉스턴,디젤 2.2 2WD,디젤,108420,2019,무사고,흰색,인천,1899,2WD
19065,쌍용,코란도,가솔린 1.5 2WD C5,가솔린,7414,2021,무사고,흰색,경기,2250,2WD
19066,쌍용,렉스턴,디젤 2.2 4WD,디젤,58470,2019,무사고,흰색,충남,2260,4WD
19073,쌍용,코란도,CX7 4WD,디젤,98261,2015,무사고,흰색,충남,1350,4WD
19102,쌍용,티볼리,VX 2WD,가솔린,49030,2018,무사고,흰색,경기,1520,2WD
19108,쌍용,코란도,CX7 4WD,디젤,123199,2014,무사고,흰색,경기,1150,4WD
19127,쌍용,티볼리,LX 2WD,가솔린,61956,2015,무사고,흰색,부산,1390,2WD
19174,쌍용,티볼리,가솔린 1.6 IX 2WD,가솔린,78586,2018,무사고,흰색,광주,1470,2WD
19177,쌍용,렉스턴,디젤 2.2 4WD,디젤,70848,2018,무사고,흰색,대구,2530,4WD
19188,쌍용,코란도,CX7 4WD,디젤,167289,2012,무사고,흰색,충남,899,4WD
19208,쌍용,티볼리,디젤 LX 2WD,디젤,27188,2017,무사고,흰색,경기,1530,2WD
19209,쌍용,티볼리,VX 2WD,가솔린,34812,2018,무사고,흰색,경기,1520,2WD
19244,쌍용,티볼리,LX 2WD,가솔린,41311,2017,무사고,흰색,광주,1520,2WD
19253,쌍용,로디우스,11인승 4WD RD500,디젤,167799,2010,무사고,흰색,경기,390,4WD
19292,쌍용,티볼리,가솔린 1.6 RX 2WD,가솔린,65696,2017,무사고,흰색,부산,1359,2WD
19297,쌍용,티볼리,가솔린 1.5 2WD,가솔린,11347,2021,무사고,흰색,서울,2120,2WD
19367,쌍용,티볼리,가솔린 1.5 2WD,가솔린,3376,2022,무사고,흰색,경기,2310,2WD
19370,쌍용,코란도,CX7 4WD,디젤,84942,2016,무사고,흰색,경기,1540,4WD
19372,쌍용,티볼리,가솔린 1.5 A3 2WD,가솔린,14801,2021,무사고,흰색,울산,2040,2WD
19398,쌍용,티볼리,가솔린 1.6 RX 2WD,가솔린,65690,2018,무사고,흰색,경기,1540,2WD
19401,쌍용,티볼리,디젤 TX 2WD,디젤,76999,2016,무사고,흰색,경기,1090,2WD
19436,쌍용,티볼리,디젤 VX 2WD,디젤,112436,2016,무사고,흰색,대구,1030,2WD
19456,쌍용,코란도,4WD RX 9인승,디젤,41281,2018,무사고,흰색,경기,1800,4WD
19459,쌍용,코란도,CX7 4WD,디젤,66181,2014,무사고,흰색,경기,1470,4WD
19466,쌍용,티볼리,가솔린 1.6 IX 2WD,가솔린,42768,2018,무사고,흰색,서울,1500,2WD
19480,쌍용,코란도,CX7 4WD,디젤,142355,2013,무사고,흰색,경기,950,4WD
19486,쌍용,티볼리,디젤 LX 2WD,디젤,49794,2017,무사고,흰색,경기,1320,2WD
19492,쌍용,코란도,4WD GT 11인승,디젤,147067,2014,무사고,흰색,경기,899,4WD
19493,쌍용,코란도,클러비 2WD,디젤,80541,2013,무사고,흰색,경기,799,2WD
19513,쌍용,코란도,CX7 4WD,디젤,147056,2015,무사고,흰색,충남,1130,4WD
19531,쌍용,렉스턴,디젤 2.2 4WD,디젤,36973,2020,무사고,흰색,경기,3090,4WD
19545,쌍용,티볼리,디젤 IX 2WD,디젤,64478,2019,무사고,흰색,경기,1599,2WD
19566,쌍용,렉스턴,디젤 2.2 4WD,디젤,26121,2019,무사고,흰색,충남,2790,4WD
19614,쌍용,렉스턴,디젤 2.2 4WD,디젤,13256,2021,무사고,흰색,경기,2755,4WD
19616,쌍용,코란도,CX7 4WD,디젤,43829,2013,무사고,흰색,경기,1290,4WD
19637,쌍용,코란도,가솔린 1.5 2WD C7,가솔린,17097,2020,무사고,흰색,대전,2380,2WD
19651,쌍용,코란도,2.2 익스트림 4WD,디젤,67598,2016,무사고,흰색,서울,1200,4WD
19656,쌍용,티볼리,가솔린 1.5 2WD,가솔린,53658,2020,무사고,흰색,충남,1770,2WD
19658,쌍용,렉스턴,2.0 4WD RX7,디젤,90108,2015,무사고,흰색,충남,1400,4WD
19660,쌍용,코란도,2.2 RX 4WD,디젤,51307,2017,무사고,흰색,경기,1650,4WD
19663,쌍용,코란도,2.2 RX 2WD,디젤,122926,2018,무사고,흰색,충북,1250,2WD
19671,쌍용,티볼리,VX 2WD,가솔린,35005,2018,무사고,흰색,충남,1450,2WD
19685,쌍용,렉스턴,디젤 2.2 4WD,디젤,99202,2019,무사고,흰색,충남,2000,4WD
19686,쌍용,티볼리,LX 2WD,가솔린,23005,2018,무사고,흰색,경기,1570,2WD
19708,쌍용,코란도,2WD GT 11인승,디젤,217563,2014,무사고,흰색,경기,500,2WD
19712,쌍용,티볼리,TX 2WD,가솔린,77476,2019,무사고,흰색,인천,1250,2WD
19749,쌍용,렉스턴,디젤 2.2 4WD,디젤,2132,2021,무사고,흰색,경기,3800,4WD
19752,쌍용,티볼리,기어 에디션 2WD,가솔린,43017,2018,무사고,흰색,서울,1650,2WD
19760,쌍용,코란도,가솔린 1.5 2WD C5,가솔린,28082,2021,무사고,흰색,경기,2050,2WD
19764,쌍용,티볼리,가솔린 1.6 IX 2WD,가솔린,43716,2019,무사고,흰색,서울,1650,2WD
19799,쌍용,코란도,2.2 RX 2WD,디젤,125978,2016,무사고,흰색,광주,990,2WD
19800,쌍용,코란도,2.2 CX7 4WD,디젤,65422,2018,무사고,흰색,충남,1699,4WD
19801,쌍용,티볼리,TX 2WD,가솔린,79138,2019,무사고,흰색,광주,1390,2WD
19806,쌍용,티볼리,TX 2WD,가솔린,74142,2019,무사고,흰색,대구,1440,2WD
19813,쌍용,코란도,4WD LT 11인승,디젤,144867,2014,무사고,흰색,경기,790,4WD
19816,쌍용,코란도,CX7 4WD,디젤,93067,2016,무사고,흰색,충남,1330,4WD
19878,쌍용,티볼리,디젤 IX 4WD,디젤,73867,2017,무사고,흰색,광주,1690,4WD
19884,쌍용,티볼리,LX 2WD,가솔린,7863,2015,무사고,흰색,광주,1580,2WD
19898,쌍용,티볼리,LX 2WD,가솔린,37079,2016,무사고,흰색,경기,1430,2WD
19900,쌍용,코란도,4WD TX 9인승,디젤,80247,2016,무사고,흰색,경기,1350,4WD
19904,쌍용,렉스턴,2.0 4WD RX7,디젤,145193,2014,무사고,흰색,광주,1150,4WD
19905,쌍용,티볼리,디젤 TX 2WD,디젤,108145,2017,무사고,흰색,광주,1040,2WD
19911,쌍용,티볼리,디젤 LX 2WD,디젤,86433,2016,무사고,흰색,서울,1190,2WD
19914,쌍용,코란도,CX5 2WD,디젤,182978,2012,무사고,흰색,경기,740,2WD
19963,쌍용,코란도,2WD GT 11인승,디젤,209364,2014,무사고,흰색,경기,529,2WD
19998,쌍용,티볼리,LX 2WD,가솔린,41759,2017,무사고,흰색,울산,1480,2WD
20008,쌍용,티볼리,가솔린 1.5 2WD,가솔린,15546,2021,무사고,흰색,경기,1770,2WD
20013,쌍용,렉스턴,2.0 4WD RX7,디젤,57907,2013,무사고,흰색,경기,1340,4WD
20028,쌍용,티볼리,가솔린 1.5 2WD,가솔린,14142,2021,무사고,흰색,경기,2080,2WD
20112,쌍용,코란도,CX7 4WD,디젤,97529,2016,무사고,흰색,경기,1350,4WD
20126,쌍용,코란도,CX7 4WD,디젤,146330,2016,무사고,흰색,광주,1299,4WD
20132,쌍용,티볼리,디젤 VX 2WD,디젤,56473,2016,무사고,흰색,대구,1299,2WD
20173,쌍용,티볼리,기어 에디션 2WD,가솔린,32347,2018,무사고,흰색,충남,1580,2WD
20175,쌍용,액티언,2WD AX5 클럽,디젤,220369,2009,무사고,흰색,부산,320,2WD
20190,쌍용,렉스턴,2.2 4WD RX7,디젤,98807,2016,무사고,흰색,경기,1570,4WD
20202,쌍용,코란도,가솔린 1.5 2WD C5,가솔린,16277,2020,무사고,흰색,광주,2050,2WD
20215,쌍용,티볼리,가솔린 1.6 RX 2WD,가솔린,45641,2019,무사고,흰색,경기,1570,2WD
20234,쌍용,티볼리,기어Ⅱ 2WD,가솔린,40996,2018,무사고,흰색,경기,1560,2WD
20258,쌍용,티볼리,가솔린 1.5 2WD,가솔린,476,2022,무사고,흰색,경기,2099,2WD
20274,쌍용,티볼리,기어 에디션 2WD,가솔린,9868,2018,무사고,흰색,서울,1490,2WD
20276,쌍용,렉스턴,디젤 2.2 4WD,디젤,16105,2020,무사고,흰색,충남,2950,4WD
20302,쌍용,코란도,2WD 익스트림 11인승,디젤,122078,2015,무사고,흰색,경기,840,2WD
20304,쌍용,티볼리,디젤 AX 2WD,디젤,45598,2019,무사고,흰색,경기,1450,2WD
20309,쌍용,코란도,2.2 CX7 4WD,디젤,67017,2018,무사고,흰색,경기,1925,4WD
20315,쌍용,코란도,CX7 4WD,디젤,107673,2015,무사고,흰색,서울,1200,4WD
20332,쌍용,코란도,4WD TX 9인승,디젤,128366,2016,무사고,흰색,경기,1099,4WD
20351,쌍용,코란도,디젤 1.6 2WD C5,디젤,14496,2020,무사고,흰색,울산,1970,2WD
20361,쌍용,티볼리,VX 2WD,가솔린,65402,2015,무사고,흰색,광주,1250,2WD
20366,쌍용,렉스턴,디젤 2.2 2WD,디젤,81102,2019,무사고,흰색,인천,2199,2WD
20376,쌍용,티볼리,TX 2WD,가솔린,70464,2019,무사고,흰색,경기,1350,2WD
20384,쌍용,코란도,CX7 4WD,디젤,75614,2014,무사고,흰색,전북,1380,4WD
20401,쌍용,렉스턴,디젤 2.2 4WD,디젤,92228,2018,무사고,흰색,전북,2120,4WD
20418,쌍용,티볼리,디젤 LX 2WD,디젤,18155,2017,무사고,흰색,경기,1470,2WD
20422,쌍용,코란도,4WD 아웃도어 에디션 9인승,디젤,19090,2018,무사고,흰색,대구,2150,4WD
20455,쌍용,티볼리,LX 2WD,가솔린,55091,2016,무사고,흰색,경기,1320,2WD
20468,쌍용,코란도,CX7 4WD,디젤,114666,2016,무사고,흰색,경기,1190,4WD
20473,쌍용,티볼리,디젤 LX 2WD,디젤,68069,2017,무사고,흰색,광주,1390,2WD
20485,쌍용,렉스턴,4WD RX4,디젤,115351,2012,무사고,흰색,인천,599,4WD
20529,쌍용,코란도,CX5 2WD,디젤,51196,2014,무사고,흰색,부산,1490,2WD
20532,쌍용,티볼리,디젤 LX 2WD,디젤,25041,2017,무사고,흰색,경기,1470,2WD
20544,쌍용,티볼리,디젤 LX 2WD,디젤,38422,2017,무사고,흰색,경기,1450,2WD
20546,쌍용,티볼리,VX 2WD,가솔린,63593,2016,무사고,흰색,충남,1250,2WD
20553,쌍용,코란도,2.2 RX 4WD,디젤,38105,2017,무사고,흰색,인천,1470,4WD
20560,쌍용,렉스턴,디젤 2.2 4WD,디젤,94015,2019,무사고,흰색,충남,2150,4WD
20572,쌍용,코란도,2.2 DX 2WD,디젤,80933,2016,무사고,흰색,충남,1120,2WD
20593,쌍용,티볼리,디젤 IX 2WD,디젤,41821,2016,무사고,흰색,경기,1350,2WD
20626,쌍용,렉스턴,디젤 2.2 4WD,디젤,53640,2020,무사고,흰색,경기,2499,4WD
20655,쌍용,티볼리,디젤 IX 2WD,디젤,109988,2017,무사고,흰색,인천,1080,2WD
20667,쌍용,티볼리,VX 2WD,가솔린,30887,2018,무사고,흰색,경기,1440,2WD
20682,쌍용,코란도,4WD 아웃도어 에디션 9인승,디젤,91667,2016,무사고,흰색,인천,1650,4WD
20702,쌍용,코란도,클러비 2WD,디젤,86111,2013,무사고,흰색,충남,790,2WD
20726,쌍용,렉스턴,디젤 2.2 4WD,디젤,23564,2020,무사고,흰색,경기,2599,4WD
20729,쌍용,티볼리,VX 2WD,가솔린,61308,2016,무사고,흰색,서울,1070,2WD
20737,쌍용,티볼리,LX 2WD,가솔린,54514,2015,무사고,흰색,충남,1380,2WD
20761,쌍용,코란도,가솔린 1.5 2WD C5,가솔린,20069,2020,무사고,흰색,경기,2290,2WD
20779,쌍용,액티언,2WD CX5 클럽,디젤,113151,2009,무사고,흰색,경기,390,2WD
20786,쌍용,코란도,어드벤처 60th 에디션 4WD,디젤,74729,2015,무사고,흰색,대구,1399,4WD
20806,쌍용,티볼리,VX 2WD,가솔린,18961,2018,무사고,흰색,서울,1490,2WD
20813,쌍용,티볼리,디젤 기어 플러스 2WD,디젤,15965,2019,무사고,흰색,경기,1620,2WD
20820,쌍용,티볼리,가솔린 1.5 2WD,가솔린,19350,2021,무사고,흰색,경기,1950,2WD
20825,쌍용,렉스턴,2.0 4WD 노블레스,디젤,215787,2013,무사고,흰색,대구,890,4WD
20846,쌍용,코란도,CX7 4WD,디젤,103437,2013,무사고,흰색,경기,1150,4WD
20870,쌍용,코란도,2.2 RX 2WD,디젤,112692,2016,무사고,흰색,서울,990,2WD
20886,쌍용,티볼리,가솔린 1.5 A3 2WD,가솔린,847,2022,무사고,흰색,서울,2250,2WD
20902,쌍용,렉스턴,디젤 2.2 4WD,디젤,83901,2018,무사고,흰색,전북,2150,4WD
20946,쌍용,티볼리,LX 2WD,가솔린,15027,2018,무사고,흰색,대구,1750,2WD
20947,쌍용,코란도,2.2 익스트림 4WD,디젤,49012,2018,무사고,흰색,대구,1890,4WD
20949,쌍용,티볼리,디젤 LX 2WD,디젤,92551,2016,무사고,흰색,대구,1250,2WD
20954,쌍용,렉스턴,디젤 2.2 4WD,디젤,18726,2019,무사고,흰색,충남,2450,4WD
20955,쌍용,렉스턴,디젤 2.2 2WD,디젤,12791,2019,무사고,흰색,경기,2780,2WD
20973,쌍용,티볼리,디젤 VX 2WD,디젤,51944,2018,무사고,흰색,경기,1490,2WD
20996,쌍용,코란도,CX7 4WD,디젤,106886,2013,무사고,흰색,경기,1090,4WD
20997,쌍용,티볼리,VX 2WD,가솔린,38882,2019,무사고,흰색,광주,1600,2WD
21010,쌍용,코란도,시크 2WD,디젤,72666,2013,무사고,흰색,인천,600,2WD
21025,쌍용,렉스턴,디젤 2.2 4WD,디젤,37749,2018,무사고,흰색,경기,2950,4WD
21053,쌍용,코란도,시크 2WD,디젤,152488,2012,무사고,흰색,경기,480,2WD
21057,쌍용,코란도,4WD GT 11인승,디젤,166335,2014,무사고,흰색,대구,839,4WD
21098,쌍용,티볼리,VX 2WD,가솔린,37313,2017,무사고,흰색,광주,1399,2WD
21144,쌍용,렉스턴,디젤 2.2 4WD,디젤,15706,2020,무사고,흰색,경기,3260,4WD
21154,쌍용,티볼리,기어 플러스 2WD,가솔린,15417,2019,무사고,흰색,서울,1690,2WD
21167,쌍용,렉스턴,디젤 2.2 4WD,디젤,19578,2019,무사고,흰색,전북,2860,4WD
21205,쌍용,렉스턴,디젤 2.2 4WD,디젤,31414,2020,무사고,흰색,경기,3350,4WD
21222,쌍용,티볼리,VX 2WD,가솔린,42320,2016,무사고,흰색,서울,1280,2WD
21232,쌍용,렉스턴,디젤 2.2 4WD,디젤,83126,2018,무사고,흰색,충남,2349,4WD
21238,쌍용,티볼리,가솔린 1.6 IX 2WD,가솔린,22212,2017,무사고,흰색,서울,1550,2WD
21246,쌍용,코란도,2.2 익스트림 4WD,디젤,68809,2017,무사고,흰색,광주,1780,4WD
21248,쌍용,코란도,클러비 2WD,디젤,69249,2013,무사고,흰색,서울,820,2WD
21252,쌍용,액티언,4WD AX7 패션,디젤,133070,2011,무사고,흰색,충남,570,4WD
21255,쌍용,코란도,CX7 4WD,디젤,255143,2015,무사고,흰색,경기,890,4WD
21274,쌍용,티볼리,디젤 IX 2WD,디젤,42434,2017,무사고,흰색,경기,1399,2WD
21303,쌍용,코란도,2.2 익스트림 2WD,디젤,96001,2017,무사고,흰색,인천,1230,2WD
21315,쌍용,티볼리,디젤 VX 2WD,디젤,57041,2016,무사고,흰색,경기,9999,2WD
21320,쌍용,코란도,CX7 4WD,디젤,197797,2014,무사고,흰색,경기,1000,4WD
21332,쌍용,코란도,2.0 어드벤처 60th 에디션 4WD,디젤,96022,2015,무사고,흰색,충남,970,4WD
21337,쌍용,렉스턴,2.0 4WD RX7,디젤,84768,2014,무사고,흰색,울산,1370,4WD
21342,쌍용,코란도,디젤 1.6 2WD C5,디젤,9810,2020,무사고,흰색,경기,2220,2WD
21350,쌍용,티볼리,TX 2WD,가솔린,45397,2018,무사고,흰색,대전,1450,2WD
21418,쌍용,티볼리,가솔린 1.5 2WD,가솔린,10800,2020,무사고,흰색,충남,1719,2WD
21432,쌍용,티볼리,디젤 IX 4WD,디젤,60241,2016,무사고,흰색,경기,1420,4WD
21452,쌍용,티볼리,가솔린 1.5 2WD,가솔린,5303,2021,무사고,흰색,경기,1890,2WD
21477,쌍용,코란도,4WD TX 9인승,디젤,139336,2016,무사고,흰색,경기,9999,4WD
21488,쌍용,코란도,2.0 CVT 2WD,디젤,122516,2014,무사고,흰색,광주,820,2WD
21502,쌍용,코란도,CX7 4WD,디젤,92226,2013,무사고,흰색,광주,1270,4WD
21503,쌍용,코란도,CX7 4WD,디젤,92997,2014,무사고,흰색,충남,1250,4WD
21523,쌍용,티볼리,가솔린 1.5 A3 2WD,가솔린,295,2022,무사고,흰색,경기,2199,2WD
21525,쌍용,코란도,클러비 2WD,디젤,151682,2012,무사고,흰색,충남,569,2WD
21548,쌍용,액티언,4WD CX5 클럽,디젤,191213,2010,무사고,흰색,경기,350,4WD
21549,쌍용,코란도,2.2 익스트림 4WD,디젤,54637,2017,무사고,흰색,대구,1880,4WD
21551,쌍용,렉스턴,디젤 2.2 4WD,디젤,19714,2021,무사고,흰색,광주,2800,4WD
21616,쌍용,액티언,4WD AX7 패션,디젤,158535,2011,무사고,흰색,전북,570,4WD
21619,쌍용,티볼리,디젤 기어 플러스Ⅰ 2WD,디젤,60362,2019,무사고,흰색,울산,1670,2WD
21629,쌍용,티볼리,VX 2WD,가솔린,60965,2017,무사고,흰색,대전,1480,2WD
21641,쌍용,티볼리,가솔린 1.6 IX 2WD,가솔린,26329,2018,무사고,흰색,경기,1600,2WD
21646,쌍용,코란도,CX7 4WD,디젤,111239,2013,무사고,흰색,광주,1220,4WD
21655,쌍용,티볼리,디젤 AX 2WD,디젤,63942,2018,무사고,흰색,인천,1320,2WD
21668,쌍용,코란도,클러비 2WD,디젤,97258,2012,무사고,흰색,경기,730,2WD
21696,쌍용,티볼리,LX 2WD,가솔린,37034,2015,무사고,흰색,인천,1480,2WD
21709,쌍용,코란도,4WD GT 11인승,디젤,117472,2014,무사고,흰색,서울,870,4WD
21766,쌍용,티볼리,가솔린 1.6 RX 2WD,가솔린,6711,2019,무사고,흰색,서울,1840,2WD
21783,쌍용,티볼리,가솔린 1.5 2WD,가솔린,16438,2020,무사고,흰색,서울,1990,2WD
21788,쌍용,코란도,시크 2WD,디젤,134784,2011,무사고,흰색,광주,559,2WD
21823,쌍용,렉스턴,디젤 2.2 4WD,디젤,50028,2019,무사고,흰색,서울,2550,4WD
21827,쌍용,코란도,CX7 4WD,디젤,236426,2013,무사고,흰색,경기,670,4WD
21837,쌍용,티볼리,가솔린 1.6 RX 2WD,가솔린,104701,2017,무사고,흰색,충북,1250,2WD
21845,쌍용,티볼리,LX 2WD,가솔린,25849,2017,무사고,흰색,서울,1599,2WD
21938,쌍용,코란도,디젤 1.6 2WD C5,디젤,33130,2020,무사고,흰색,광주,2200,2WD
21963,쌍용,로디우스,4WD RD400,디젤,152787,2013,무사고,흰색,광주,594,4WD
22009,쌍용,티볼리,디젤 VX 2WD,디젤,58974,2016,무사고,흰색,인천,1190,2WD
22013,쌍용,체어맨,CM400S,가솔린,144885,2005,무사고,흰색,충남,399,2WD
22043,쌍용,티볼리,기어 플러스 2WD,가솔린,34930,2019,무사고,흰색,경기,1750,2WD
22044,쌍용,코란도,2.0 DX 2WD,디젤,145885,2015,무사고,흰색,경기,850,2WD
22049,쌍용,티볼리,기어 플러스 2WD,가솔린,43458,2019,무사고,흰색,울산,1750,2WD
22098,쌍용,코란도,가솔린 1.5 2WD R-플러스,가솔린,5390,2021,무사고,흰색,경기,2400,2WD
22099,쌍용,코란도,가솔린 1.5 2WD C5,가솔린,6031,2021,무사고,흰색,경기,2320,2WD
22107,쌍용,티볼리,가솔린 1.5 2WD,가솔린,26425,2020,무사고,흰색,경기,1899,2WD
22119,쌍용,코란도,CX7 4WD,디젤,97823,2015,무사고,흰색,충남,1350,4WD
22130,쌍용,티볼리,디젤 IX 2WD,디젤,86095,2017,무사고,흰색,대구,1290,2WD
22132,쌍용,티볼리,디젤 VX 2WD,디젤,89459,2018,무사고,흰색,경기,1290,2WD
22141,쌍용,액티언,2WD AX5 클럽,디젤,257510,2009,무사고,흰색,대구,340,2WD
22144,쌍용,코란도,클러비 4WD,디젤,85677,2012,무사고,흰색,경기,670,4WD
22148,쌍용,렉스턴,디젤 2.2 4WD,디젤,8446,2019,무사고,흰색,경기,3250,4WD
22173,쌍용,티볼리,기어 에디션 2WD,가솔린,31742,2018,무사고,흰색,경기,1599,2WD
22190,쌍용,렉스턴,디젤 2.2 4WD,디젤,37278,2019,무사고,흰색,광주,2990,4WD
22192,쌍용,렉스턴,디젤 2.2 4WD,디젤,46539,2019,무사고,흰색,대구,3050,4WD
22202,쌍용,티볼리,디젤 VX 2WD,디젤,72177,2016,무사고,흰색,경기,1150,2WD
22214,쌍용,액티언,2WD CX5,디젤,138087,2006,무사고,흰색,인천,210,2WD
22238,쌍용,티볼리,기어 플러스 2WD,가솔린,41625,2019,무사고,흰색,경기,1750,2WD
22247,쌍용,티볼리,가솔린 1.6 IX 2WD,가솔린,21501,2018,무사고,흰색,경기,1600,2WD
22269,쌍용,티볼리,디젤 VX 2WD,디젤,96526,2016,무사고,흰색,충남,1160,2WD
22301,쌍용,티볼리,가솔린 1.5 2WD,가솔린,5573,2021,무사고,흰색,서울,1999,2WD
22331,쌍용,액티언,2WD AX5 패션,디젤,51230,2011,무사고,흰색,전북,690,2WD
22344,쌍용,티볼리,VX 2WD,가솔린,24445,2016,무사고,흰색,전북,1500,2WD
22346,쌍용,티볼리,디젤 1.6 2WD,디젤,51567,2020,무사고,흰색,인천,1590,2WD
22369,쌍용,코란도,CX5 2WD,디젤,171255,2012,무사고,흰색,광주,895,2WD
22395,쌍용,티볼리,VX 2WD,가솔린,12065,2017,무사고,흰색,부산,1450,2WD
22407,쌍용,코란도,클러비 2WD,디젤,28415,2013,무사고,흰색,서울,1050,2WD
22423,쌍용,렉스턴,디젤 2.2 4WD,디젤,25560,2019,무사고,흰색,서울,2310,4WD
22425,쌍용,티볼리,가솔린 1.5 2WD,가솔린,13776,2021,무사고,흰색,전북,1850,2WD
22427,쌍용,티볼리,디젤 LX 2WD,디젤,89499,2016,무사고,흰색,충남,1199,2WD
22431,쌍용,티볼리,디젤 IX 4WD,디젤,27564,2019,무사고,흰색,경기,1840,4WD
22449,쌍용,티볼리,가솔린 1.6 RX 2WD,가솔린,32368,2018,무사고,흰색,광주,1670,2WD
22462,쌍용,티볼리,VX 2WD,가솔린,22014,2016,무사고,흰색,경기,1450,2WD
22472,쌍용,렉스턴,디젤 2.2 4WD,디젤,4506,2021,무사고,흰색,경기,3570,4WD
22487,쌍용,티볼리,디젤 RX 2WD,디젤,71596,2017,무사고,흰색,경기,1400,2WD
22498,쌍용,코란도,4WD GT 11인승,디젤,128387,2014,무사고,흰색,광주,890,4WD
22510,쌍용,코란도,CX7 4WD,디젤,173105,2014,무사고,흰색,경기,900,4WD
22523,쌍용,티볼리,TX 2WD,가솔린,48483,2018,무사고,흰색,경기,1450,2WD
22534,쌍용,티볼리,VX 2WD,가솔린,66453,2015,무사고,흰색,인천,1180,2WD
22544,쌍용,티볼리,디젤 AX 2WD,디젤,60450,2018,무사고,흰색,경기,1320,2WD
22554,쌍용,티볼리,VX 2WD,가솔린,98449,2018,무사고,흰색,인천,1110,2WD
22556,쌍용,코란도,2.0 CVT 2WD,디젤,89980,2015,무사고,흰색,부산,990,2WD
22562,쌍용,티볼리,디젤 LX 2WD,디젤,75556,2018,무사고,흰색,인천,1650,2WD
22563,쌍용,티볼리,디젤 IX 2WD,디젤,25327,2019,무사고,흰색,부산,1690,2WD
22573,쌍용,코란도,클러비 2WD,디젤,43338,2013,무사고,흰색,경기,790,2WD
22600,쌍용,코란도,2.0 어드벤처 60th 에디션 2WD,디젤,82008,2015,무사고,흰색,인천,980,2WD
22603,쌍용,체어맨,CM500S,가솔린,81691,2007,무사고,흰색,서울,340,2WD
22616,쌍용,코란도,2.2 RX 2WD,디젤,79228,2016,무사고,흰색,대구,1099,2WD
22625,쌍용,티볼리,가솔린 1.5 2WD,가솔린,27304,2021,무사고,흰색,광주,1795,2WD
22639,쌍용,티볼리,디젤 LX 2WD,디젤,102109,2016,무사고,흰색,부산,1130,2WD
22671,쌍용,코란도,CX7 4WD,디젤,125002,2014,무사고,흰색,전북,1170,4WD
22680,쌍용,코란도,CX7 4WD,디젤,20982,2014,무사고,흰색,경기,1520,4WD
22697,쌍용,티볼리,가솔린 1.6 IX 2WD,가솔린,18025,2017,무사고,흰색,경기,1750,2WD
22709,쌍용,렉스턴,디젤 2.2 4WD,디젤,30734,2020,무사고,흰색,울산,4000,4WD
22728,쌍용,렉스턴,디젤 2.2 4WD,디젤,31297,2020,무사고,흰색,경기,3100,4WD
22729,쌍용,코란도,클러비 2WD,디젤,150501,2012,무사고,흰색,경기,540,2WD
22730,쌍용,코란도,2.0 RX 4WD,디젤,113818,2015,무사고,흰색,경기,1000,4WD
22732,쌍용,티볼리,디젤 기어 플러스 2WD,디젤,74009,2019,무사고,흰색,경기,1550,2WD
22757,쌍용,코란도,2.2 DX 2WD,디젤,90048,2017,무사고,흰색,부산,1490,2WD
22758,쌍용,티볼리,LX 2WD,가솔린,48677,2016,무사고,흰색,서울,1230,2WD
22766,쌍용,코란도,클러비 2WD,디젤,95207,2013,무사고,흰색,경기,770,2WD
