,brand,name,info,type,km,year,accident,color,location,price,wd
11813,기아,K5,2.0 럭셔리,가솔린,110575,2011,무사고,검정색,인천,650,2WD
11815,기아,모하비,가솔린 4WD KV460,가솔린,213823,2011,무사고,검정색,대구,1550,4WD
11817,기아,K5,럭셔리,가솔린,106819,2014,무사고,검정색,인천,940,2WD
11818,기아,K7,3.3 GDI 노블레스,가솔린,110857,2016,무사고,검정색,경기,1780,2WD
11819,기아,스포티지,디젤 1.7 2WD 노블레스,디젤,129624,2018,무사고,검정색,경기,2100,2WD
11822,기아,K5,2.0,가솔린,29151,2019,무사고,검정색,충북,1890,2WD
11826,기아,카니발,가솔린 7인승 리무진,가솔린,34516,2019,무사고,검정색,대구,3430,2WD
11827,기아,카니발,9인승 노블레스 스페셜,디젤,72175,2018,무사고,검정색,인천,2620,2WD
11828,기아,카니발,그랜드 카니발 GLX,디젤,104368,2013,무사고,검정색,경기,920,2WD
11830,기아,쏘렌토,디젤 2.0 4WD,디젤,93132,2016,무사고,검정색,광주,2180,4WD
11831,기아,K7,3.0 GDI 프레스티지,가솔린,50938,2015,무사고,검정색,서울,1590,2WD
11835,기아,레이,프레스티지,가솔린,39097,2018,무사고,검정색,경기,1350,2WD
11842,기아,모하비,디젤 3.0 4WD,디젤,43813,2018,무사고,검정색,경기,3580,4WD
11847,기아,카니발,9인승 프레스티지,디젤,39004,2019,무사고,검정색,서울,2850,2WD
11848,기아,모하비,4WD KV300,디젤,51482,2014,무사고,검정색,서울,2350,4WD
11855,기아,K9,3.3 GDI 프레스티지,가솔린,134112,2017,무사고,검정색,대구,1899,2WD
11859,기아,K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),61709,2017,무사고,검정색,광주,1870,2WD
11860,기아,쏘렌토,디젤 2.0 2WD,디젤,181517,2014,무사고,검정색,광주,1070,2WD
11862,기아,K7,2.2 디젤 노블레스,디젤,58018,2020,무사고,검정색,광주,3080,2WD
11865,기아,카니발,9인승 하이리무진,디젤,106003,2017,무사고,검정색,서울,2700,2WD
11875,기아,포르테,1.6 CVVT 프리미엄 Si,가솔린,35638,2010,무사고,검정색,경기,550,2WD
11879,기아,K9,3.8 GDI AWD,가솔린,13457,2021,무사고,검정색,경기,4830,AWD
11883,기아,쏘렌토,디젤 2.2 2WD,디젤,61468,2016,무사고,검정색,대구,2430,2WD
11894,기아,카니발,9인승 하이리무진,디젤,123923,2018,무사고,검정색,서울,3050,2WD
11897,기아,K7,LPI 3.0 럭셔리,LPG(일반인 구입),180891,2014,무사고,검정색,대전,880,2WD
11898,기아,카니발,9인승 시그니처,디젤,39036,2021,무사고,검정색,경기,4600,2WD
11901,기아,K9,3.8 GDI AWD,가솔린,33640,2019,무사고,검정색,인천,4100,AWD
11903,기아,K9,3.8 GDI VIP,가솔린,70639,2017,무사고,검정색,충남,3439,2WD
11906,기아,모닝,스포츠 RUN,가솔린,38539,2016,무사고,검정색,대구,830,2WD
11908,기아,K5,1.6 터보,가솔린,8766,2021,무사고,검정색,경기,3190,2WD
11909,기아,K5,2.0 프레스티지,가솔린,101196,2012,무사고,검정색,대구,820,2WD
11915,기아,모하비,디젤 3.0 4WD,디젤,57621,2018,무사고,검정색,대구,3350,4WD
11920,기아,카니발,9인승 프레스티지,디젤,92066,2019,무사고,검정색,경기,2370,2WD
11925,기아,카니발,9인승 럭셔리,디젤,57571,2018,무사고,검정색,서울,2050,2WD
11927,기아,K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),127045,2017,무사고,검정색,전북,1599,2WD
11928,기아,쏘렌토,디젤 2.0 4WD,디젤,95833,2017,무사고,검정색,경기,1820,4WD
11932,기아,카니발,가솔린 9인승 하이리무진,가솔린,57002,2018,무사고,검정색,서울,3330,2WD
11933,기아,모하비,디젤 3.0 4WD,디젤,46818,2018,무사고,검정색,서울,3349,4WD
11934,기아,카니발,가솔린 7인승 하이리무진,가솔린,43682,2019,무사고,검정색,경기,4130,2WD
11936,기아,카니발,7인승 리무진,디젤,140241,2016,무사고,검정색,광주,1950,2WD
11937,기아,K7,2.4 GDI 리미티드,가솔린,56438,2018,무사고,검정색,경기,2490,2WD
11941,기아,카니발,9인승 노블레스 스페셜,디젤,140568,2018,무사고,검정색,서울,1949,2WD
11945,기아,K5,2.0,가솔린,44437,2020,무사고,검정색,서울,2290,2WD
11949,기아,쏘렌토,디젤 2.0 2WD,디젤,85485,2018,무사고,검정색,울산,2090,2WD
11951,기아,K7,3.3 GDI 노블레스,가솔린,50887,2016,무사고,검정색,경기,2170,2WD
11953,기아,K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),97017,2017,무사고,검정색,전북,1650,2WD
11954,기아,K7,2.4 GDI 프레스티지,가솔린,61627,2017,무사고,검정색,경기,1890,2WD
11955,기아,카니발,9인승 프레스티지,디젤,119654,2018,무사고,검정색,대구,2040,2WD
11957,기아,쏘렌토,디젤 2.0 2WD,디젤,63696,2016,무사고,검정색,대구,2250,2WD
11959,기아,모하비,디젤 3.0 4WD,디젤,25044,2018,무사고,검정색,광주,3390,4WD
11963,기아,K7,2.5 GDI 노블레스,가솔린,23197,2020,무사고,검정색,경기,9999,2WD
11966,기아,K7,2.4 GDI 프레스티지,가솔린,88075,2017,무사고,검정색,광주,1680,2WD
11970,기아,모하비,4WD KV300,디젤,181675,2014,무사고,검정색,서울,1520,4WD
11973,기아,카니발,9인승 노블레스,디젤,17122,2019,무사고,검정색,경기,3250,2WD
11977,기아,K7,2.2 디젤 리미티드,디젤,92418,2017,무사고,검정색,경기,2399,2WD
11978,기아,K7,3.3 GDI 노블레스,가솔린,38879,2016,무사고,검정색,부산,1999,2WD
11981,기아,모닝,LPi 디럭스,LPG(일반인 구입),77738,2017,무사고,검정색,대구,710,2WD
11990,기아,K7,2.4 GDI 프레스티지,가솔린,142041,2017,무사고,검정색,경기,1460,2WD
11991,기아,K7,노블레스,가솔린+전기,41417,2018,무사고,검정색,경기,2690,2WD
11992,기아,레이,시그니처,가솔린,4256,2021,무사고,검정색,경기,1470,2WD
11993,기아,카니발,9인승 럭셔리,디젤,100504,2018,무사고,검정색,경기,1740,2WD
11994,기아,카니발,9인승 프레스티지,디젤,69746,2019,무사고,검정색,경기,2690,2WD
12008,기아,모하비,4WD KV300,디젤,139301,2014,무사고,검정색,경기,1790,4WD
12009,기아,K9,3.8 GDI AWD,가솔린,99246,2019,무사고,검정색,경기,4250,AWD
12015,기아,쏘렌토,디젤 2.0 2WD,디젤,79781,2017,무사고,검정색,경기,2190,2WD
12021,기아,K9,3.8 GDI,가솔린,33799,2019,무사고,검정색,경기,3990,2WD
12025,기아,K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),73059,2018,무사고,검정색,경기,1840,2WD
12027,기아,K9,3.3 GDI,가솔린,60191,2019,무사고,검정색,경기,4100,2WD
12033,기아,K7,2.4 GDI 리미티드,가솔린,78174,2018,무사고,검정색,인천,2110,2WD
12035,기아,스포티지,가솔린 2.0 2WD,가솔린,5467,2022,무사고,검정색,대구,2689,2WD
12038,기아,K9,3.3 T-GDI AWD,가솔린,43740,2020,무사고,검정색,광주,4700,AWD
12039,기아,쏘렌토,디젤 2.2 2WD,디젤,94373,2016,무사고,검정색,경기,2230,2WD
12040,기아,K9,3.3 GDI,가솔린,17281,2019,무사고,검정색,경기,3900,2WD
12041,기아,K7,3.0 LPI 트렌디(렌터카),LPG(일반인 구입),90301,2020,무사고,검정색,광주,2380,2WD
12043,기아,K7,LPI 3.0 프레스티지,LPG(일반인 구입),152550,2013,무사고,검정색,전북,1180,2WD
12044,기아,K8,2.5 가솔린 2WD,가솔린,12225,2022,무사고,검정색,울산,4350,2WD
12045,기아,K5,1.6 터보,가솔린,1969,2021,무사고,검정색,대전,3100,2WD
12046,기아,쏘렌토,디젤 2.2 4WD,디젤,59208,2017,무사고,검정색,경기,2670,4WD
12052,기아,모하비,디젤 3.0 4WD,디젤,54494,2018,무사고,검정색,경기,3300,4WD
12054,기아,K7,2.4 GDI 리미티드,가솔린,17492,2018,무사고,검정색,서울,2480,2WD
12058,기아,K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),161575,2016,무사고,검정색,충남,1420,2WD
12059,기아,카니발,9인승 하이리무진,디젤,47945,2018,무사고,검정색,서울,3350,2WD
12063,기아,쏘렌토,디젤 2.0 2WD,디젤,31224,2019,무사고,검정색,충남,2860,2WD
12064,기아,스포티지,디젤 2.0 2WD 트렌디,디젤,84774,2018,무사고,검정색,경기,1450,2WD
12071,기아,모닝,프레스티지,가솔린,13046,2021,무사고,검정색,부산,1240,2WD
12072,기아,K7,LPI 3.0 프레스티지,LPG(일반인 구입),177527,2013,무사고,검정색,서울,899,2WD
12076,기아,K7,3.0 GDI 노블레스,가솔린,15849,2020,무사고,검정색,서울,3060,2WD
12077,기아,K7,3.0 LPI 럭셔리,LPG(일반인 구입),135922,2016,무사고,검정색,부산,1350,2WD
12080,기아,K7,프레스티지,가솔린+전기,112342,2017,무사고,검정색,경기,1880,2WD
12086,기아,카니발,9인승 노블레스 스페셜,디젤,132733,2018,무사고,검정색,경기,2150,2WD
12087,기아,카니발,9인승 노블레스 스페셜,디젤,140228,2019,무사고,검정색,경기,2450,2WD
12089,기아,K7,2.4 GDI 리미티드,가솔린,66769,2017,무사고,검정색,경기,1980,2WD
12090,기아,카렌스,LPI 2.0 GX,LPG(일반인 구입),138746,2008,무사고,검정색,광주,550,2WD
12101,기아,K9,3.8 GDI,가솔린,29681,2019,무사고,검정색,울산,3720,2WD
12102,기아,카니발,가솔린 9인승 하이리무진(특장업체),가솔린,66736,2019,무사고,검정색,대구,5490,2WD
12104,기아,K7,2.4 GDI 프레스티지,가솔린,107555,2013,무사고,검정색,경기,870,2WD
12109,기아,K5,2.0,가솔린,27847,2020,무사고,검정색,광주,2630,2WD
12112,기아,카니발,그랜드 카니발 GLX,디젤,232850,2012,무사고,검정색,경기,490,2WD
12114,기아,스포티지,디젤 2.0 4WD 트렌디,디젤,48389,2018,무사고,검정색,광주,1725,4WD
12116,기아,K9,3.3 GDI 프레스티지,가솔린,119395,2016,무사고,검정색,경기,1950,2WD
12117,기아,K7,2.2 디젤 프레스티지,디젤,77646,2018,무사고,검정색,충남,2090,2WD
12118,기아,모하비,디젤 3.0 4WD,디젤,50790,2018,무사고,검정색,광주,3395,4WD
12124,기아,K7,3.0 GDI 프레스티지,가솔린,109362,2013,무사고,검정색,경기,1078,2WD
12125,기아,스팅어,2.0 터보 2WD,가솔린,14973,2020,무사고,검정색,서울,3320,2WD
12127,기아,K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),87696,2017,무사고,검정색,울산,1840,2WD
12128,기아,K9,3.8 GDI VIP,가솔린,74923,2014,무사고,검정색,경기,2810,2WD
12130,기아,카니발,9인승 프레스티지,디젤,171672,2016,무사고,검정색,광주,1630,2WD
12131,기아,카니발,9인승 프레스티지,디젤,68747,2016,무사고,검정색,경기,2150,2WD
12133,기아,레이,프레스티지,가솔린,16857,2019,무사고,검정색,충남,1390,2WD
12134,기아,모하비,디젤 3.0 4WD,디젤,150000,2017,무사고,검정색,인천,2150,4WD
12136,기아,쏘렌토,디젤 2.2 4WD,디젤,38377,2018,무사고,검정색,경기,3100,4WD
12138,기아,쏘렌토,가솔린 2.0 터보 2WD,가솔린,54178,2018,무사고,검정색,서울,2678,2WD
12141,기아,스팅어,2.0 터보 2WD,가솔린,70179,2018,무사고,검정색,경기,2650,2WD
12144,기아,K7,시그니처,가솔린+전기,35135,2020,무사고,검정색,경기,3480,2WD
12146,기아,K7,2.4 GDI 리미티드,가솔린,60920,2017,무사고,검정색,경기,2050,2WD
12148,기아,K9,3.8 GDI 노블레스,가솔린,57379,2016,무사고,검정색,경기,2930,2WD
12155,기아,K7,2.5 GDI X 에디션,가솔린,26001,2020,무사고,검정색,인천,2930,2WD
12160,기아,스포티지,디젤 1.7 2WD 트렌디,디젤,67626,2017,무사고,검정색,인천,1540,2WD
12161,기아,K7,2.2 디젤 리미티드,디젤,77080,2018,무사고,검정색,인천,2150,2WD
12163,기아,K7,3.3 GDI 리미티드 플러스,가솔린,44635,2017,무사고,검정색,대구,2299,2WD
12169,기아,카니발,가솔린 9인승 하이리무진,가솔린,52762,2019,무사고,검정색,경기,3790,2WD
12170,기아,쏘렌토,디젤 2.2 4WD,디젤,89280,2018,무사고,검정색,경기,2450,4WD
12171,기아,카니발,9인승 하이리무진,디젤,210257,2015,무사고,검정색,광주,2050,2WD
12173,기아,K8,3.5 가솔린 2WD,가솔린,1525,2022,무사고,검정색,서울,4799,2WD
12177,기아,K5,2.0 프레스티지,가솔린,167493,2012,무사고,검정색,대구,630,2WD
12179,기아,카니발,9인승 하이리무진,디젤,104872,2018,무사고,검정색,경기,3050,2WD
12182,기아,K9,3.8 GDI,가솔린,53657,2020,무사고,검정색,서울,4299,2WD
12184,기아,K9,3.8 GDI,가솔린,61383,2019,무사고,검정색,경기,3830,2WD
12186,기아,모하비,디젤 3.0 4WD,디젤,74257,2019,무사고,검정색,광주,3050,4WD
12190,기아,카니발,9인승 노블레스 스페셜,디젤,85285,2018,무사고,검정색,경기,2580,2WD
12191,기아,쏘렌토,디젤 2.0 2WD,디젤,65726,2015,무사고,검정색,서울,1950,2WD
12194,기아,쏘렌토,디젤 2.0 2WD,디젤,53292,2016,무사고,검정색,경기,2330,2WD
12195,기아,모하비,4WD KV300,디젤,90718,2014,무사고,검정색,울산,2150,4WD
12197,기아,스포티지,디젤 1.7 2WD 노블레스,디젤,83837,2016,무사고,검정색,경기,1550,2WD
12198,기아,모하비,2WD QV300,디젤,100737,2013,무사고,검정색,부산,1480,2WD
12199,기아,K7,2.2 디젤 리미티드,디젤,78052,2017,무사고,검정색,부산,2350,2WD
12205,기아,K9,3.8 GDI AWD,가솔린,82615,2019,무사고,검정색,대구,4390,AWD
12211,기아,K7,3.0 GDI 리미티드,가솔린,57125,2018,무사고,검정색,경기,2280,2WD
12213,기아,카니발,가솔린 9인승 하이리무진,가솔린,22559,2018,무사고,검정색,경기,3490,2WD
12214,기아,K9,3.8 GDI 노블레스,가솔린,108178,2015,무사고,검정색,경기,2080,2WD
12217,기아,K7,LPI 3.0 럭셔리,LPG(일반인 구입),138719,2014,무사고,검정색,경기,1070,2WD
12220,기아,K7,2.5 GDI X 에디션,가솔린,42437,2020,무사고,검정색,서울,2930,2WD
12224,기아,카니발,그랜드 카니발 GLX,디젤,360588,2012,무사고,검정색,경기,295,2WD
12227,기아,모하비,4WD KV300,디젤,209102,2014,무사고,검정색,경기,1490,4WD
12228,기아,카니발,9인승 럭셔리,디젤,130590,2015,무사고,검정색,경기,1380,2WD
12229,기아,모하비,4WD KV300,디젤,79087,2014,무사고,검정색,경기,2330,4WD
12232,기아,K9,3.8 GDI 노블레스,가솔린+LPG,87138,2017,무사고,검정색,경기,2999,2WD
12233,기아,모하비,디젤 3.0 4WD,디젤,38342,2018,무사고,검정색,광주,3190,4WD
12235,기아,K5,2.0,가솔린,48743,2019,무사고,검정색,서울,1690,2WD
12236,기아,K5,500h 프레스티지,가솔린+전기,89180,2014,무사고,검정색,경기,1190,2WD
12237,기아,카니발,9인승 노블레스,디젤,64273,2017,무사고,검정색,경기,2450,2WD
12238,기아,카니발,11인승 디럭스,디젤,51166,2018,무사고,검정색,경기,1790,2WD
12240,기아,카니발,그랜드 카니발 GLX,디젤,177293,2012,무사고,검정색,충남,550,2WD
12243,기아,K7,2.4 GDI 리미티드,가솔린,34763,2017,무사고,검정색,전북,2250,2WD
12244,기아,K3,럭셔리,가솔린,36592,2020,무사고,검정색,대구,1599,2WD
12245,기아,레이,프레스티지,가솔린,21849,2019,무사고,검정색,경기,1385,2WD
12246,기아,카니발,9인승 럭셔리,디젤,131689,2018,무사고,검정색,인천,1570,2WD
12250,기아,카니발,9인승 프레스티지,디젤,38303,2019,무사고,검정색,서울,2570,2WD
12251,기아,K7,2.2 디젤 프레스티지,디젤,88919,2017,무사고,검정색,경기,1880,2WD
12256,기아,K7,2.4 GDI 프레스티지,가솔린,75876,2017,무사고,검정색,광주,1730,2WD
12260,기아,K3,5도어 GT 시그니처,가솔린,16628,2021,무사고,검정색,경기,2280,2WD
12262,기아,K3,노블레스,가솔린,31023,2014,무사고,검정색,서울,1170,2WD
12264,기아,마스터,디젤 3.0 4WD 6인승,디젤,6521,2021,무사고,검정색,경기,5490,4WD
12266,기아,스포티지,디젤 1.6 2WD,디젤,24344,2020,무사고,검정색,경기,2250,2WD
12269,기아,카니발,9인승 프레스티지,디젤,204191,2017,무사고,검정색,경기,1470,2WD
12270,기아,카니발,GLX,디젤,133820,2010,무사고,검정색,광주,630,2WD
12277,기아,카니발,9인승 럭셔리,디젤,135083,2019,무사고,검정색,경기,1790,2WD
12278,기아,K9,3.8 GDI,가솔린,22358,2020,무사고,검정색,충남,3799,2WD
12281,기아,K5,2.0 MX,가솔린,60640,2018,무사고,검정색,광주,1570,2WD
12282,기아,카니발,9인승 노블레스 스페셜,디젤,22400,2019,무사고,검정색,인천,3290,2WD
12284,기아,K7,3.3 GDI 노블레스,가솔린,89548,2016,무사고,검정색,부산,1749,2WD
12285,기아,포르테,1.6 고급 레드프리미엄,가솔린,112774,2010,무사고,검정색,경기,490,2WD
12287,기아,K5,LPI 노블레스,LPG(일반인 구입),127044,2015,무사고,검정색,광주,990,2WD
12289,기아,오피러스,GH330 노블레스,가솔린,161289,2011,무사고,검정색,광주,600,2WD
12290,기아,카니발,9인승 노블레스,디젤,85987,2018,무사고,검정색,광주,2490,2WD
12293,기아,카니발,그랜드 카니발 GLX,디젤,177293,2012,무사고,검정색,충남,550,2WD
12297,기아,K7,2.5 GDI X 에디션,가솔린,13756,2020,무사고,검정색,경기,3140,2WD
12298,기아,K7,2.5 GDI 노블레스,가솔린,17558,2020,무사고,검정색,경기,3170,2WD
12299,기아,K7,2.4 GDI 리미티드,가솔린,26787,2018,무사고,검정색,경기,2580,2WD
12300,기아,K7,3.0 GDI 시그니처,가솔린,10972,2020,무사고,검정색,경기,3350,2WD
12309,기아,마스터,디젤 3.0 4WD 6인승,디젤,14837,2021,무사고,검정색,경기,5370,4WD
12312,기아,카니발,9인승 프레스티지,디젤,34861,2018,무사고,검정색,경기,2490,2WD
12314,기아,모하비,디젤 3.0 4WD,디젤,61486,2017,무사고,검정색,서울,2990,4WD
12319,기아,K7,2.2 디젤 리미티드,디젤,60929,2017,무사고,검정색,부산,2440,2WD
12320,기아,K7,3.0 GDI 리미티드,가솔린,94952,2018,무사고,검정색,경기,2130,2WD
12322,기아,레이,디럭스,가솔린,57297,2016,무사고,검정색,서울,847,2WD
12323,기아,쏘렌토,디젤 2.2 4WD,디젤,38874,2019,무사고,검정색,경기,3190,4WD
12325,기아,K7,2.4 GDI 프레스티지,가솔린,94367,2018,무사고,검정색,서울,1710,2WD
12326,기아,레이,럭셔리,가솔린,9973,2019,무사고,검정색,경기,1320,2WD
12329,기아,K9,3.8 GDI AWD,가솔린,30915,2021,무사고,검정색,경기,4550,AWD
12331,기아,카니발,9인승 노블레스 스페셜,디젤,89378,2019,무사고,검정색,경기,2750,2WD
12333,기아,K7,노블레스,가솔린+전기,80627,2017,무사고,검정색,경기,2840,2WD
12334,기아,K5,럭셔리,가솔린,162784,2015,무사고,검정색,경기,699,2WD
12336,기아,K7,2.4 GDI 프레스티지 스페셜,가솔린,108140,2013,무사고,검정색,전북,1250,2WD
12341,기아,K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),124472,2018,무사고,검정색,대전,1480,2WD
12342,기아,K7,2.4 GDI 프레스티지 스페셜,가솔린,81257,2013,무사고,검정색,충남,1139,2WD
12343,기아,K9,5.0 GDI 퀀텀,가솔린,128000,2015,무사고,검정색,광주,2850,2WD
12353,기아,모닝,밴,가솔린,18625,2017,무사고,검정색,대구,749,2WD
12358,기아,K9,3.8 GDI AWD,가솔린,7152,2019,무사고,검정색,서울,5299,AWD
12363,기아,레이,터보 프레스티지,가솔린,113524,2014,무사고,검정색,경기,790,2WD
12366,기아,쏘렌토,디젤 2.0 2WD,디젤,73718,2019,무사고,검정색,경기,2600,2WD
12367,기아,스팅어,2.0 터보 2WD,가솔린,37689,2020,무사고,검정색,경기,3260,2WD
12375,기아,K7,2.4 GDI 프레스티지 스페셜,가솔린,88439,2013,무사고,검정색,대구,1099,2WD
12376,기아,모하비,디젤 3.0 4WD,디젤,84864,2018,무사고,검정색,인천,2800,4WD
12377,기아,카니발,7인승 리무진,디젤,94471,2019,무사고,검정색,대전,2870,2WD
12385,기아,카니발,7인승 리무진,디젤,35959,2019,무사고,검정색,경기,3490,2WD
12389,기아,K7,3.3 GDI 노블레스,가솔린,52568,2017,무사고,검정색,인천,2130,2WD
12391,기아,모닝,프레스티지,가솔린,22064,2021,무사고,검정색,경기,1180,2WD
12396,기아,K3,5도어 GT 베이직,가솔린,69158,2019,무사고,검정색,경기,1789,2WD
12406,기아,K7,3.3 GDI 노블레스,가솔린,60690,2016,무사고,검정색,서울,2097,2WD
12408,기아,레이,프레스티지,가솔린,11801,2020,무사고,검정색,경기,1490,2WD
12411,기아,카니발,그랜드 카니발 GLX,디젤,218900,2011,무사고,검정색,경기,520,2WD
12420,기아,K9,3.3 GDI 노블레스,가솔린,235010,2013,무사고,검정색,경기,970,2WD
12424,기아,K5,노블레스,가솔린+전기,52853,2018,무사고,검정색,충북,2140,2WD
12425,기아,K7,3.0 GDI 프레스티지,가솔린,167540,2013,무사고,검정색,전북,950,2WD
12435,기아,오피러스,GH270 디럭스,가솔린,143031,2011,무사고,검정색,충남,600,2WD
12436,기아,쏘렌토,디젤 2.2 2WD,디젤,29401,2020,무사고,검정색,대전,3090,2WD
12437,기아,K9,3.8 GDI,가솔린,20329,2020,무사고,검정색,서울,4370,2WD
12446,기아,K7,2.4 GDI 프레스티지,가솔린,60416,2016,무사고,검정색,광주,1890,2WD
12447,기아,쏘렌토,디젤 2.0 4WD,디젤,171937,2016,무사고,검정색,경기,1560,4WD
12449,기아,K9,3.8 GDI,가솔린,41043,2020,무사고,검정색,광주,4150,2WD
12450,기아,카니발,9인승 하이리무진,디젤,59243,2015,무사고,검정색,경기,2850,2WD
12452,기아,스포티지,디젤 1.7 2WD 트렌디,디젤,78587,2018,무사고,검정색,경기,1490,2WD
12454,기아,K7,700h 프레스티지,가솔린+전기,126961,2016,무사고,검정색,광주,1450,2WD
12457,기아,K9,3.8 GDI 이그제큐티브,가솔린,87770,2016,무사고,검정색,광주,2290,2WD
12458,기아,오피러스,GH330 고급형,가솔린,50480,2007,무사고,검정색,대구,450,2WD
12459,기아,모닝,프레스티지,가솔린,85828,2017,무사고,검정색,경기,739,2WD
12460,기아,카니발,9인승 프레스티지,디젤,84551,2017,무사고,검정색,경기,1980,2WD
12461,기아,K7,2.4 GDI 프레스티지,가솔린,58153,2019,무사고,검정색,인천,2160,2WD
12463,기아,카니발,9인승 럭셔리,디젤,84579,2018,무사고,검정색,경기,1790,2WD
12465,기아,K5,2.0,가솔린,59566,2019,무사고,검정색,경기,1880,2WD
12467,기아,K7,2.5 GDI 노블레스,가솔린,31414,2020,무사고,검정색,서울,3150,2WD
12468,기아,카니발,9인승 프레스티지,디젤,62880,2018,무사고,검정색,인천,2230,2WD
12472,기아,K7,VG270 럭셔리,가솔린,169333,2011,무사고,검정색,경기,620,2WD
12473,기아,스포티지,디젤 2.0 2WD,디젤,46838,2019,무사고,검정색,서울,2050,2WD
12474,기아,오피러스,GH270 고급형,가솔린,188539,2007,무사고,검정색,부산,290,2WD
12475,기아,모닝,럭셔리,가솔린,86048,2017,무사고,검정색,대구,790,2WD
12476,기아,K7,2.5 GDI 노블레스,가솔린,15741,2020,무사고,검정색,서울,2940,2WD
12478,기아,프라이드,1.6 GDI 세단,가솔린,161066,2014,무사고,검정색,충남,460,2WD
12479,기아,레이,럭셔리,가솔린,43912,2016,무사고,검정색,경기,980,2WD
12480,기아,스팅어,2.0 터보 2WD,가솔린,27005,2018,무사고,검정색,충북,3080,2WD
12483,기아,모닝,럭셔리 스포츠,가솔린,159377,2014,무사고,검정색,인천,490,2WD
12485,기아,카니발,9인승 하이리무진,디젤,29764,2019,무사고,검정색,서울,4220,2WD
12486,기아,K8,3.5 가솔린 2WD,가솔린,3370,2022,무사고,검정색,대구,4690,2WD
12487,기아,K7,2.4 GDI 프레스티지 스페셜,가솔린,92459,2013,무사고,검정색,서울,1150,2WD
12491,기아,카니발,9인승 하이리무진,디젤,65716,2018,무사고,검정색,광주,3330,2WD
12495,기아,K7,3.0 GDI 리미티드,가솔린,28507,2018,무사고,검정색,경기,2450,2WD
12497,기아,카니발,9인승 노블레스 스페셜,디젤,64038,2019,무사고,검정색,인천,2990,2WD
12500,기아,K7,2.4 GDI 노블레스,가솔린,59481,2019,무사고,검정색,경기,2399,2WD
12502,기아,K7,3.3 GDI 노블레스,가솔린,69855,2016,무사고,검정색,경기,2120,2WD
12505,기아,모하비,디젤 3.0 4WD,디젤,60619,2018,무사고,검정색,인천,2980,4WD
12506,기아,K9,3.3 T-GDI,가솔린,55164,2019,무사고,검정색,서울,4250,2WD
12507,기아,카니발,9인승 프레스티지,디젤,172660,2015,무사고,검정색,인천,1490,2WD
12509,기아,K7,2.5 GDI 노블레스,가솔린,11093,2020,무사고,검정색,전북,3099,2WD
12511,기아,로체,LPI LX20,LPG(일반인 구입),243900,2009,무사고,검정색,광주,255,2WD
12512,기아,모하비,2WD QV300,디젤,194010,2008,무사고,검정색,경기,790,2WD
12513,기아,K7,3.0 GDI 노블레스,가솔린,107061,2012,무사고,검정색,경기,990,2WD
12520,기아,K5,LPI 프레스티지,LPG(일반인 구입),188166,2014,무사고,검정색,전북,890,2WD
12522,기아,K9,3.8 GDI AWD,가솔린,95446,2019,무사고,검정색,광주,3766,AWD
12523,기아,마스터,디젤 3.0 4WD 7인승,디젤,13953,2020,무사고,검정색,경기,4780,4WD
12525,기아,K3,노블레스,가솔린,90646,2013,무사고,검정색,충남,950,2WD
12529,기아,K5,2.0 디럭스,가솔린,86440,2011,무사고,검정색,울산,770,2WD
12531,기아,카니발,9인승 하이리무진,디젤,69409,2017,무사고,검정색,경기,2790,2WD
12532,기아,K9,3.8 GDI AWD,가솔린,80414,2020,무사고,검정색,경기,3960,AWD
12542,기아,카니발,9인승 노블레스,디젤,17809,2019,무사고,검정색,서울,3050,2WD
12543,기아,K7,프레스티지,가솔린+전기,111549,2019,무사고,검정색,경기,1990,2WD
12544,기아,K5,1.6 터보,가솔린,2000,2021,무사고,검정색,서울,2870,2WD
12547,기아,스포티지,디젤 2.0 2WD,디젤,23400,2019,무사고,검정색,서울,2530,2WD
12553,기아,K9,3.8 GDI AWD,가솔린,21541,2019,무사고,검정색,전북,4850,AWD
12561,기아,K7,3.3 GDI 노블레스,가솔린,39928,2016,무사고,검정색,광주,2370,2WD
12563,기아,K9,3.8 GDI AWD,가솔린,43007,2019,무사고,검정색,경기,4599,AWD
12564,기아,쏘렌토,디젤 2.0 2WD,디젤,111048,2017,무사고,검정색,전북,1890,2WD
12566,기아,K9,3.3 GDI 이그제큐티브,가솔린,32454,2017,무사고,검정색,경기,2840,2WD
12567,기아,K9,3.8 GDI AWD,가솔린,102915,2019,무사고,검정색,충남,3599,AWD
12570,기아,K9,3.8 GDI AWD,가솔린,13568,2020,무사고,검정색,경기,4590,AWD
12574,기아,K7,2.4 GDI 리미티드,가솔린,62189,2018,무사고,검정색,인천,2040,2WD
12586,기아,카렌스,LPI 2.0 GLX,LPG(일반인 구입),114923,2009,무사고,검정색,인천,480,2WD
12588,기아,K7,2.4 GDI 리미티드,가솔린,68587,2017,무사고,검정색,경기,2030,2WD
