,brand,name,year,info,km,location,price,type,color
18,현대,그랜드 스타렉스,14/10식(15년형),어린이보호차,"153,331km",전북,950,디젤,노란색
19,현대,더 뉴 그랜드 스타렉스,19/12식(20년형),어린이보호차 LPi,"7,738km",대구,"2,450",LPG(일반인 구입),노란색
20,현대,더 뉴 그랜드 스타렉스,18/04식(19년형),어린이보호차 LPi,"61,846km",대구,"1,820",LPG(일반인 구입),노란색
21,기아,카니발 R,11/08식,어린이 보호차,"77,528km",부산,680,디젤,노란색
22,현대,그랜드 스타렉스,16/07식(17년형),4WD 어린이보호차,"42,562km",광주,"1,730",디젤,노란색
23,현대,그랜드 스타렉스,11/01식,어린이보호차,"44,301km",경기,890,디젤,노란색
24,현대,그랜드 스타렉스,15/01식,어린이보호차,"107,939km",부산,"1,170",디젤,노란색
25,현대,그랜드 스타렉스,17/11식(18년형),어린이보호차,"42,901km",광주,"1,770",디젤,노란색
26,현대,그랜드 스타렉스,14/04식(15년형),어린이보호차,"16,076km",부산,"1,190",디젤,노란색
27,현대,베뉴,20/01식,1.6 모던,"27,326km",서울,"1,870",가솔린,노란색
28,현대,그랜드 스타렉스,15/07식,어린이보호차,"49,136km",대구,"1,580",디젤,노란색
29,쉐보레(GM대우),올 뉴 카마로,18/12식,SS 6.2 V8,"33,158km",경기,"3,620",가솔린,노란색
30,현대,그랜드 스타렉스,17/08식(18년형),12인승 LPi 왜건,"59,119km",대전,"1,490",LPG(일반인 구입),노란색
31,현대,그랜드 스타렉스,11/08식,어린이보호차,"55,251km",대전,850,디젤,노란색
32,현대,그랜드 스타렉스,12/05식,어린이보호차,"109,112km",대전,"1,030",디젤,노란색
33,현대,더 뉴 벨로스터,16/01식,1.6 터보 디 스펙,"22,939km",경기,"1,450",가솔린,노란색
34,,,,,,,,,노란색
35,쉐보레(GM대우),G2X,07/10식,2.0 터보,"148,992km",경기,"1,525",가솔린,노란색
36,현대,그랜드 스타렉스,12/03식,어린이보호차,"110,341km",서울,790,디젤,노란색
37,현대,그랜드 스타렉스,15/01식,어린이보호차,"92,133km",충남,"1,299",디젤,노란색
38,기아,스팅어,18/04식,3.3 터보 AWD,"75,128km",충남,"3,040",가솔린,노란색
39,현대,벨로스터,11/11식(12년형),익스트림,"123,989km",경기,550,가솔린,노란색
40,현대,쏘나타 (DN8),19/07식(20년형),2.0,"15,322km",광주,"2,190",가솔린,노란색
41,현대,쏘나타 (DN8),19/05식(20년형),2.0,"44,373km",광주,"2,250",가솔린,노란색
42,기아,셀토스,19/07식(20년형),가솔린 1.6 터보 4WD,"17,839km",서울,"2,650",가솔린,노란색
43,현대,그랜드 스타렉스,10/02식,어린이보호차,"191,467km",광주,530,디젤,노란색
44,쉐보레(GM대우),스파크,14/02식,LS,"82,148km",충남,500,가솔린,노란색
45,현대,그랜드 스타렉스,15/03식,어린이보호차,"89,931km",경기,"1,090",디젤,노란색
46,현대,더 뉴 그랜드 스타렉스,20/01식,어린이보호차,"25,432km",전북,"2,599",디젤,노란색
47,기아,스토닉,17/07식(18년형),디젤 1.6,"55,130km",경기,"1,450",디젤,노란색
48,현대,그랜드 스타렉스,16/03식(17년형),어린이보호차,"45,178km",충북,"1,590",디젤,노란색
49,현대,그랜드 스타렉스,13/12식(14년형),어린이보호차,"59,046km",부산,"1,050",디젤,노란색
50,현대,더 뉴 그랜드 스타렉스,18/11식(19년형),어린이보호차,"37,907km",대구,"1,990",디젤,노란색
51,기아,스토닉,17/08식(18년형),디젤 1.6,"53,206km",경기,"1,440",디젤,노란색
52,현대,벨로스터,13/03식,터보 GDi 익스트림,"49,504km",경기,899,가솔린,노란색
53,현대,더 뉴 그랜드 스타렉스,18/07식(19년형),웨건 11인승,"54,137km",광주,"1,909",디젤,노란색
54,현대,더 뉴 그랜드 스타렉스,19/10식(20년형),어린이보호차 LPi,"21,755km",대구,"2,290",LPG(일반인 구입),노란색
55,현대,더 뉴 그랜드 스타렉스,18/10식(19년형),어린이보호차,"8,595km",충남,"2,380",디젤,노란색
56,현대,더 뉴 그랜드 스타렉스,18/05식(19년형),어린이보호차,"52,903km",경기,"2,150",디젤,노란색
57,현대,그랜드 스타렉스,15/04식,어린이보호차,"83,191km",경기,"1,550",디젤,노란색
58,현대,그랜드 스타렉스,12/10식(13년형),어린이보호차,"106,893km",울산,920,디젤,노란색
59,현대,쏘나타 (DN8),20/01식,2.0,"24,802km",전북,"2,160",가솔린,노란색
60,현대,그랜드 스타렉스,14/02식,어린이보호차,"61,699km",부산,"1,300",디젤,노란색
61,현대,쏘나타 (DN8),19/08식(20년형),2.0,"31,629km",경기,"2,020",가솔린,노란색
62,현대,벨로스터 (JS),19/09식,1.6 터보 스포츠,"14,012km",경기,"2,080",가솔린,노란색
63,기아,셀토스,19/09식(20년형),가솔린 1.6 터보 4WD,"29,689km",경기,"2,550",가솔린,노란색
64,현대,그랜드 스타렉스,12/11식(13년형),어린이보호차,"109,776km",광주,890,디젤,노란색
65,현대,더 뉴 그랜드 스타렉스,19/04식,어린이보호차,"20,991km",경기,"2,350",디젤,노란색
66,현대,벨로스터 (JS),18/08식,1.4 터보 모던,"8,013km",대전,"1,790",가솔린,노란색
67,현대,그랜드 스타렉스,17/11식(18년형),어린이보호차,"42,894km",광주,"1,880",디젤,노란색
68,현대,그랜드 스타렉스,15/07식,어린이보호차,"32,254km",경기,"1,590",디젤,노란색
69,쌍용,코란도 투리스모,18/08식,4WD 어린이 보호차,"64,247km",경기,"2,250",디젤,노란색
70,현대,그랜드 스타렉스,15/05식,4WD 어린이보호차,"60,594km",경기,"2,000",디젤,노란색
71,현대,그랜드 스타렉스,15/07식,어린이보호차,"71,281km",광주,"1,420",디젤,노란색
72,현대,그랜드 스타렉스,16/01식,어린이보호차,"49,493km",인천,"1,430",디젤,노란색
73,현대,그랜드 스타렉스,17/02식,어린이보호차,"57,460km",부산,"1,590",디젤,노란색
74,현대,그랜드 스타렉스,12/12식(13년형),어린이보호차,"113,265km",대구,799,디젤,노란색
75,현대,더 뉴 그랜드 스타렉스,19/06식,어린이보호차,"28,321km",울산,"2,230",디젤,노란색
76,현대,그랜드 스타렉스,12/05식,어린이보호차,"140,776km",전북,670,디젤,노란색
77,현대,그랜드 스타렉스,15/02식,어린이보호차,"82,441km",광주,"1,330",디젤,노란색
78,현대,그랜드 스타렉스,13/04식(14년형),어린이보호차,"78,688km",부산,"1,099",디젤,노란색
79,기아,올 뉴 카니발,17/06식(18년형),11인승 어린이 보호차,"89,298km",부산,"1,580",디젤,노란색
80,현대,그랜드 스타렉스,13/04식,어린이보호차,"58,578km",부산,"1,080",디젤,노란색
81,현대,벨로스터,12/05식(13년형),터보 GDi 익스트림,"112,222km",충남,769,가솔린,노란색
82,현대,그랜드 스타렉스,10/06식,어린이보호차,"105,581km",울산,690,디젤,노란색
83,현대,그랜드 스타렉스,14/07식(15년형),어린이보호차,"68,371km",부산,"1,490",디젤,노란색
84,현대,아반떼 AD,16/05식(17년형),1.6 터보 스포츠,"83,421km",경기,"1,400",가솔린,노란색
85,기아,모닝 어반,20/08식(21년형),프레스티지,"15,716km",경기,"1,050",가솔린,노란색
86,현대,그랜드 스타렉스,13/03식(14년형),어린이보호차,"79,202km",광주,999,디젤,노란색
