,brand,name,info,type,km,year,accident,color,location,price,wd
27891,제네시스,G70,가솔린 3.3T 4WD,가솔린,1692,2021,무사고,기타,경기,5899,4WD
27896,제네시스,GV80,3.0 디젤 AWD,디젤,52030,2020,무사고,기타,광주,6775,AWD
27927,제네시스,G70,2.2D,디젤,26115,2018,무사고,기타,경기,3380,2WD
27933,제네시스,G70,디젤 2.2 4WD,디젤,464,2021,무사고,기타,경기,5320,4WD
27937,제네시스,G70,3.3T 스포츠 AWD,가솔린,57307,2019,무사고,기타,전북,3790,AWD
27953,제네시스,G70,2.0T AWD,가솔린,20908,2019,무사고,기타,경기,3039,AWD
27971,제네시스,G70,2.2D AWD,디젤,25393,2018,무사고,기타,광주,3080,AWD
27997,제네시스,G70,2.0T AWD,가솔린,24247,2018,무사고,기타,경기,3599,AWD
27998,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,18699,2021,무사고,기타,경기,6450,AWD
28025,제네시스,G70,2.0T AWD,가솔린,15079,2019,무사고,기타,경기,3490,AWD
28060,제네시스,G80,3.3 GDI AWD,가솔린,107942,2018,무사고,기타,경기,3390,AWD
28066,제네시스,G80,3.3 T-GDI,가솔린,49017,2018,무사고,기타,부산,4080,2WD
28075,제네시스,G70,3.3T 스포츠 AWD,가솔린,44157,2019,무사고,기타,경기,4129,AWD
28085,제네시스,G70,2.0T,가솔린,52717,2018,무사고,기타,경기,3450,2WD
28184,제네시스,G70,3.3T 스포츠,가솔린,26416,2019,무사고,흰색,경기,3530,2WD
28287,제네시스,GV80,2.5T 가솔린 AWD,가솔린,8936,2020,무사고,흰색,경기,7900,AWD
28318,제네시스,EQ900,3.8 GDI AWD,가솔린,34225,2018,무사고,흰색,경기,6150,AWD
28401,제네시스,GV80,3.0 디젤 AWD,디젤,7645,2020,무사고,흰색,경기,7790,AWD
28415,제네시스,G70,3.3T 스포츠 AWD,가솔린,37694,2019,무사고,흰색,경기,3880,AWD
28438,제네시스,G70,3.3T 스포츠 AWD,가솔린,29945,2019,무사고,흰색,서울,4030,AWD
28465,제네시스,G90,3.3 T AWD,가솔린,41527,2019,무사고,흰색,경기,7200,AWD
28621,제네시스,G70,2.2D,디젤,14013,2020,무사고,흰색,서울,3580,2WD
28657,제네시스,G90,3.3 T AWD,가솔린,39117,2019,무사고,흰색,경기,7690,AWD
28673,제네시스,G80,3.8 GDI AWD,가솔린,48421,2020,무사고,흰색,경기,3999,AWD
28768,제네시스,GV70,2.5T 가솔린 2WD,가솔린,4273,2021,무사고,흰색,경기,6630,2WD
28781,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,2542,2021,무사고,기타,서울,7199,AWD
28787,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,14462,2021,무사고,기타,대전,7090,AWD
28792,제네시스,GV80,3.0 디젤 2WD,디젤,6991,2021,무사고,기타,서울,6500,2WD
28794,제네시스,GV80,2.5T 가솔린 AWD,가솔린,39506,2020,무사고,기타,경기,6299,AWD
28801,제네시스,G90,3.8 AWD,가솔린,156348,2019,무사고,기타,광주,5750,AWD
28803,제네시스,G90,3.8 AWD,가솔린,34335,2019,무사고,기타,경기,6599,AWD
28808,제네시스,GV80,3.0 디젤 AWD,디젤,10156,2020,무사고,기타,경기,7190,AWD
28814,제네시스,G90,3.3 T AWD,가솔린,127670,2019,무사고,기타,경기,5569,AWD
28885,제네시스,G80,3.3 T-GDI AWD,가솔린,147530,2018,무사고,기타,대구,3290,AWD
28938,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,19140,2021,무사고,기타,대구,7350,AWD
28946,제네시스,G90,3.3 T AWD,가솔린,28,2021,무사고,기타,광주,9550,AWD
29000,제네시스,G80,가솔린 2.5 터보 2WD,가솔린,16762,2021,무사고,회색,경기,5700,2WD
29002,제네시스,G80,3.3 GDI,가솔린,6590,2020,무사고,회색,서울,3880,2WD
29006,제네시스,G80,3.3 GDI AWD,가솔린,65251,2018,무사고,회색,경기,3260,AWD
29022,제네시스,G70,3.3T 스포츠,가솔린,76873,2018,무사고,회색,경기,3180,2WD
29027,제네시스,G80,3.3 GDI,가솔린,122011,2018,무사고,회색,광주,2530,2WD
29041,제네시스,G80,3.3 GDI,가솔린,84079,2017,무사고,회색,대구,2750,2WD
29043,제네시스,G80,3.3 GDI AWD,가솔린,53425,2017,무사고,회색,부산,3299,AWD
29057,제네시스,G70,가솔린 3.3T 2WD,가솔린,35,2021,무사고,회색,경기,5100,2WD
29060,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,30121,2021,무사고,회색,대구,6899,AWD
29066,제네시스,EQ900,3.8 GDI AWD,가솔린,28192,2018,무사고,회색,경기,5450,AWD
29079,제네시스,EQ900,5.0 GDI AWD 리무진,가솔린,35029,2018,무사고,회색,경기,6800,AWD
29095,제네시스,EQ900,3.8 GDI AWD,가솔린,56599,2018,무사고,회색,대전,4700,AWD
29127,제네시스,G80,3.3 GDI AWD,가솔린,16247,2019,무사고,회색,서울,4430,AWD
29139,제네시스,EQ900,3.8 GDI AWD,가솔린,83002,2017,무사고,회색,대구,3690,AWD
29165,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,18391,2021,무사고,회색,부산,6499,AWD
29181,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,16919,2021,무사고,회색,대구,6920,AWD
29186,제네시스,G80,3.3 GDI AWD,가솔린,108484,2018,무사고,회색,경기,3240,AWD
29189,제네시스,G80,2.2D AWD,디젤,44263,2019,무사고,회색,서울,4250,AWD
29222,제네시스,G70,2.0T AWD,가솔린,6426,2020,무사고,회색,경기,9999,AWD
29232,제네시스,G80,3.3 T-GDI AWD,가솔린,75849,2018,무사고,회색,대구,4190,AWD
29235,제네시스,G70,가솔린 2.0T 4WD,가솔린,11214,2021,무사고,회색,서울,4800,4WD
29243,제네시스,G70,2.0T,가솔린,34498,2018,무사고,회색,서울,3320,2WD
29246,제네시스,G80,가솔린 2.5 터보 AWD,가솔린,8526,2021,무사고,회색,울산,6050,AWD
29251,제네시스,G80,가솔린 2.5 터보 AWD,가솔린,11044,2021,무사고,회색,대구,6050,AWD
29280,제네시스,G80,3.8 GDI,가솔린,112726,2018,무사고,회색,경기,2600,2WD
29288,제네시스,G80,3.3 GDI,가솔린,90469,2017,무사고,회색,경기,2470,2WD
29289,제네시스,G80,3.3 GDI,가솔린,34564,2020,무사고,회색,경기,4020,2WD
29291,제네시스,G80,3.3 GDI AWD,가솔린,150450,2017,무사고,회색,대구,2570,AWD
29293,제네시스,G80,3.3 GDI,가솔린,157713,2017,무사고,회색,경기,2100,2WD
29316,제네시스,G90,3.8 AWD,가솔린,47654,2019,무사고,회색,대구,6990,AWD
29328,제네시스,G80,3.3 GDI,가솔린,94334,2018,무사고,회색,광주,2770,2WD
29351,제네시스,G80,3.3 GDI,가솔린,40565,2018,무사고,회색,서울,3149,2WD
29360,제네시스,G80,3.3 GDI AWD,가솔린,48722,2018,무사고,회색,경기,4010,AWD
29370,제네시스,G80,3.3 GDI AWD,가솔린,115784,2018,무사고,회색,광주,2670,AWD
29377,제네시스,G70,2.0T,가솔린,68009,2018,무사고,회색,경기,3219,2WD
29393,제네시스,G80,3.8 GDI AWD,가솔린,71305,2017,무사고,회색,경기,3200,AWD
29396,제네시스,G80,3.3 GDI,가솔린,84027,2017,무사고,회색,경기,2350,2WD
29399,제네시스,G80,2.2D AWD,디젤,90637,2019,무사고,회색,서울,3340,AWD
29407,제네시스,G80,가솔린 3.5 터보 AWD,가솔린,15845,2021,무사고,회색,서울,6780,AWD
29420,제네시스,G70,3.3T 스포츠 AWD,가솔린,18353,2020,무사고,회색,부산,4399,AWD
