,brand,name,info,type,km,year,accident,color,location,price,wd
8098,포드,머스탱,쿠페,가솔린,22410,2019,무사고,기타,서울,3570,2WD
8131,포드,머스탱,쿠페,가솔린,109661,2012,무사고,기타,경기,1500,2WD
8136,포드,F350,6.2,가솔린,8369,2020,무사고,기타,서울,12600,2WD
8138,포드,머스탱,쿠페,가솔린,51114,2017,무사고,기타,부산,3090,2WD
8178,포드,F150,3.5L,가솔린,27088,2017,무사고,기타,대구,8900,2WD
8193,포드,포커스,2.0 SEL 해치백,가솔린,89283,2012,무사고,흰색,경기,499,2WD
8221,포드,익스플로러,2.3 리미티드 4WD,가솔린,125543,2017,무사고,흰색,경기,2430,4WD
8242,포드,익스플로러,2.3 리미티드 4WD,가솔린,40231,2018,무사고,흰색,경기,3450,4WD
8272,포드,토러스,2.0 SEL 에코부스트,가솔린,52685,2015,무사고,흰색,경기,1320,2WD
8317,포드,몬데오,2.0 트렌드,디젤,147360,2015,무사고,흰색,경기,1190,2WD
8319,포드,익스플로러,3.5 리미티드 4WD,가솔린,94444,2016,무사고,흰색,경기,2350,4WD
8320,포드,익스플로러,2.3 리미티드 4WD,가솔린,45750,2017,무사고,흰색,경기,2990,4WD
8440,포드,머스탱,쿠페,가솔린,42238,2018,무사고,기타,서울,3490,2WD
8519,포드,익스플로러,2.3 리미티드 4WD,가솔린,34958,2017,무사고,회색,경기,3000,4WD
8540,포드,쿠가,2.0 디젤 트렌디,디젤,86399,2016,무사고,회색,경기,1250,2WD
8552,포드,몬데오,2.0 티타늄,디젤,106906,2017,무사고,회색,서울,1299,2WD
8556,포드,익스페디션,플래티넘 4WD,가솔린,5953,2021,무사고,회색,경기,7950,4WD
8573,포드,몬데오,2.0 트렌드,디젤,73944,2016,무사고,회색,경기,1320,2WD
8603,포드,머스탱,GT 쿠페,가솔린,43843,2015,무사고,회색,경기,3230,2WD
8642,포드,익스플로러,2.3 리미티드 4WD,가솔린,69545,2017,무사고,회색,경기,2889,4WD
8656,포드,익스플로러,2.3 리미티드 4WD,가솔린,84499,2017,무사고,회색,대구,2690,4WD
8671,포드,머스탱,GT 컨버터블,가솔린,44886,2018,무사고,회색,경기,4900,2WD
8788,포드,머스탱,GT 쿠페,가솔린,85728,2016,무사고,회색,경기,2920,2WD
8789,포드,익스플로러,2.3 리미티드 4WD,가솔린,44454,2018,무사고,회색,광주,3480,4WD
8828,포드,익스플로러,2.3 리미티드 4WD,가솔린,44453,2017,무사고,회색,서울,3170,4WD
8885,포드,익스플로러,2.3 리미티드 4WD,가솔린,105765,2017,무사고,회색,대구,2690,4WD
8927,포드,머스탱,컨버터블,가솔린,35177,2017,무사고,회색,경기,4400,2WD
8994,포드,F150,3.5L,가솔린,42927,2014,무사고,회색,인천,4400,2WD
8998,포드,익스플로러,2.3 리미티드 4WD,가솔린,27106,2017,무사고,회색,서울,3230,4WD
9058,포드,익스플로러,2.3 리미티드 4WD,가솔린,41160,2018,무사고,회색,광주,3530,4WD
9100,포드,익스플로러,2.3 리미티드 4WD,가솔린,81037,2017,무사고,회색,경기,2890,4WD
