,brand,name,year,info,km,location,price,type,color
82,현대,그랜저 IG 하이브리드,17/07식(18년형),익스클루시브,"68,299km",서울,"2,800",가솔린+전기,하늘색
83,기아,레이,12/06식(13년형),디럭스 스페셜,"44,159km",경기,720,가솔린,하늘색
84,기아,레이,17/05식,프레스티지,"66,186km",광주,"1,150",가솔린,하늘색
85,기아,더 뉴 레이,19/11식,럭셔리,"15,415km",경기,"1,350",가솔린,하늘색
86,기아,카니발 R,12/04식,뉴카니발 리무진 President,"168,230km",충남,"1,199",디젤,하늘색
87,기아,올 뉴 모닝 (JA),17/04식,럭셔리,"22,445km",경기,850,가솔린,하늘색
88,현대,코나,17/09식(18년형),1.6 터보 2WD,"45,356km",광주,"1,830",가솔린,하늘색
89,현대,코나,19/09식(20년형),1.6 터보 2WD,"13,683km",경기,"2,180",가솔린,하늘색
90,현대,벨로스터 (JS),18/12식(19년형),2.0 N,"30,450km",경기,"2,499",가솔린,하늘색
91,기아,올 뉴 모닝 (JA),17/03식,프레스티지,"53,380km",경기,830,가솔린,하늘색
92,현대,벨로스터 (JS),19/10식,2.0 N,"15,655km",대전,"2,720",가솔린,하늘색
93,쉐보레(GM대우),스파크,12/11식,L,"65,607km",경기,240,가솔린,하늘색
94,현대,벨로스터 (JS),18/08식(19년형),2.0 N,"23,277km",경기,"2,600",가솔린,하늘색
95,기아,레이,13/11식(14년형),럭셔리,"82,809km",부산,760,가솔린,하늘색
96,기아,레이,15/01식,프레스티지,"46,658km",광주,"1,050",가솔린,하늘색
97,기아,레이,12/05식,프레스티지 바이퓨얼,"121,133km",충남,799,가솔린+LPG,하늘색
98,현대,벨로스터 (JS),19/01식,2.0 N,"29,414km",광주,"2,480",가솔린,하늘색
99,현대,코나,17/08식(18년형),1.6 터보 2WD,"50,549km",인천,"1,780",가솔린,하늘색
100,기아,올 뉴 모닝,13/01식,바이퓨얼 디럭스 스페셜,"178,603km",대구,420,가솔린+LPG,하늘색
101,쉐보레(GM대우),스파크,14/07식,LS,"137,465km",경기,399,가솔린,하늘색
102,현대,벨로스터 (JS),18/06식(19년형),2.0 N,"37,695km",대구,"2,290",가솔린,하늘색
103,쉐보레(GM대우),더 넥스트 스파크,15/09식(16년형),LS,"50,242km",경기,530,가솔린,하늘색
104,현대,그랜저 IG 하이브리드,17/05식(18년형),익스클루시브,"130,077km",경기,"1,820",가솔린+전기,하늘색
105,현대,더 뉴 코나,20/10식(21년형),가솔린 1.6 터보 4WD,"4,014km",광주,"2,750",가솔린,하늘색
106,기아,더 뉴 레이,19/10식,프레스티지,"22,620km",경기,"1,370",가솔린,하늘색
107,기아,올 뉴 모닝,14/10식(15년형),스마트,"119,871km",부산,470,가솔린,하늘색
108,기아,레이,15/06식(16년형),밴 고급형,"75,181km",경기,690,가솔린,하늘색
109,쉐보레(GM대우),스파크,13/09식(14년형),LT,"75,175km",경기,450,가솔린,하늘색
110,제네시스,G80 (RG3),20/05식(21년형),가솔린 3.5 터보 AWD,"19,140km",대구,"7,350",가솔린,하늘색
111,쉐보레(GM대우),트레일블레이저,20/07식(21년형),1.3 터보 4WD,"24,743km",경기,홈서비스 계약중,가솔린,하늘색
112,기아,레이,13/06식,프레스티지,"90,341km",부산,790,가솔린,하늘색
113,쉐보레(GM대우),스파크,11/04식(12년형),LS,"103,599km",서울,290,가솔린,하늘색
114,쌍용,코란도 C,12/10식(13년형),클래시 2WD,"176,991km",부산,439,디젤,하늘색
115,기아,올 뉴 모닝 (JA),17/08식,럭셔리,"47,559km",부산,860,가솔린,하늘색
116,쉐보레(GM대우),스파크,14/12식,LT,"88,882km",부산,530,가솔린,하늘색
117,현대,코나,17/10식(18년형),1.6 터보 2WD,"27,904km",대구,"2,050",가솔린,하늘색
118,기아,올 뉴 모닝,14/11식(15년형),디럭스,"72,942km",경기,홈서비스 계약중,가솔린,하늘색
119,현대,제네시스 DH,15/02식,G330 프리미엄 AWD,"127,960km",부산,"2,280",가솔린,하늘색
120,현대,벨로스터 (JS),19/07식,2.0 N,"25,172km",부산,"2,430",가솔린,하늘색
121,쉐보레(GM대우),뉴 라보,16/11식(17년형),이동판매차,"1,783km",부산,560,LPG(일반인 구입),하늘색
122,쉐보레(GM대우),뉴 라보,16/11식(17년형),이동판매차,"1,089km",부산,560,LPG(일반인 구입),하늘색
123,제네시스,G80,17/05식(18년형),3.3 T-GDI AWD,"147,530km",대구,"3,290",가솔린,하늘색
124,기아,레이,13/05식,프레스티지,"95,145km",서울,750,가솔린,하늘색
125,현대,그랜드 스타렉스,09/10식(10년형),3인승 밴,"167,510km",대구,590,디젤,하늘색
126,기아,더 뉴 레이,19/06식,밴,"10,080km",부산,"1,080",가솔린,하늘색
127,기아,레이,12/11식(13년형),프레스티지,"109,075km",부산,780,가솔린,하늘색
128,기아,더 뉴 모닝,15/09식(16년형),바이퓨얼 스마트,"147,524km",대구,460,가솔린+LPG,하늘색
129,쉐보레(GM대우),스파크,14/12식,스파크 S,"139,570km",부산,420,가솔린,하늘색
130,현대,넥쏘,18/12식(19년형),프리미엄,"15,580km",대구,"3,240",수소,하늘색
131,기아,더 뉴 모닝,16/07식,디럭스,"55,625km",전북,650,가솔린,하늘색
132,쉐보레(GM대우),스파크,11/09식(12년형),LS,"43,533km",경기,460,가솔린,하늘색
133,기아,더 뉴 레이,19/03식,프레스티지,"41,407km",경기,"1,330",가솔린,하늘색
134,기아,올 뉴 모닝,11/11식(12년형),럭셔리,"96,839km",서울,470,가솔린,하늘색
135,,,,,,,,,하늘색
136,기아,올 뉴 모닝 (JA),18/06식,밴,"70,029km",경기,550,가솔린,하늘색
137,쉐보레(GM대우),스파크,11/03식(12년형),LS,"123,513km",경기,290,가솔린,하늘색
138,현대,투싼,07/08식,디젤(VGT) 2WD MXL,"156,553km",경기,320,디젤,하늘색
139,기아,레이,14/12식(15년형),럭셔리,"85,870km",부산,790,가솔린,하늘색
140,현대,아반떼 MD,13/03식,M16 GDI 에비뉴,"49,070km",울산,850,가솔린,하늘색
141,현대,벨로스터 (JS),19/06식,2.0 N,"15,229km",부산,"2,570",가솔린,하늘색
142,현대,코나,18/03식,디젤 1.6 2WD,"11,793km",부산,"1,800",디젤,하늘색
143,현대,벨로스터 (JS),18/09식(19년형),2.0 N,"69,354km",경기,"2,140",가솔린,하늘색
144,현대,코나,17/10식(18년형),1.6 터보 2WD,"64,251km",부산,"1,750",가솔린,하늘색
145,현대,벨로스터 (JS),18/08식(19년형),2.0 N,"48,810km",서울,"2,330",가솔린,하늘색
146,쉐보레(GM대우),마티즈 크리에이티브,09/09식(10년형),재즈,"138,079km",경기,199,가솔린,하늘색
147,기아,올 뉴 모닝 (JA),17/04식,럭셔리,"53,964km",울산,820,가솔린,하늘색
148,기아,레이,14/07식,럭셔리,"93,549km",울산,890,가솔린,하늘색
149,쉐보레(GM대우),더 넥스트 스파크,16/05식,LT,"62,406km",충남,699,가솔린,하늘색
150,기아,올 뉴 모닝,11/09식(12년형),디럭스 스페셜,"120,137km",경기,"9,999",가솔린,하늘색
151,기아,모닝,07/05식,LX,"102,051km",경기,210,가솔린,하늘색
152,기아,레이,13/07식,프레스티지,"102,300km",울산,880,가솔린,하늘색
153,현대,싼타페 더 프라임,15/09식(16년형),디젤 2.0 2WD,"127,189km",대구,"9,999",디젤,하늘색
154,쌍용,코란도 C,12/03식,클러비 2WD,"181,461km",경기,490,디젤,하늘색
155,기아,프라이드,94/02식,5DR 1.3 DM,"123,655km",경기,300,가솔린,하늘색
156,쉐보레(GM대우),마티즈 크리에이티브,10/06식,그루브,"41,322km",경기,340,가솔린,하늘색
157,,,,,,,,,하늘색
158,현대,벨로스터 (JS),18/08식(19년형),2.0 N,"8,899km",부산,"2,530",가솔린,하늘색
159,쉐보레(GM대우),더 넥스트 스파크,15/10식(16년형),LT,"37,660km",경기,730,가솔린,하늘색
160,기아,올 뉴 K3,18/03식(19년형),트렌디,"36,055km",울산,"1,430",가솔린,하늘색
161,기아,더 뉴 레이,19/02식,럭셔리,"35,581km",경기,"1,169",가솔린,하늘색
162,현대,벨로스터 (JS),19/09식,2.0 N,"46,380km",대구,"2,399",가솔린,하늘색
163,기아,올 뉴 모닝,12/12식(13년형),디럭스 스페셜,"53,990km",부산,499,가솔린,하늘색
164,기아,레이,15/11식(16년형),프레스티지,"81,395km",대구,990,가솔린,하늘색
165,현대,싼타페 CM,06/08식,2WD(2.2VGT) CLX,"150,459km",경기,390,디젤,하늘색
166,기아,더 뉴 레이,18/02식,밴,"33,529km",경기,840,가솔린,하늘색
167,기아,레이,17/05식,럭셔리,"111,587km",경기,790,가솔린,하늘색
168,기아,레이,12/11식(13년형),밴 고급형,"77,006km",부산,650,가솔린,하늘색
169,현대,코나,17/09식(18년형),1.6 터보 2WD,"20,186km",부산,"1,780",가솔린,하늘색
170,기아,레이,14/08식(15년형),프레스티지,"35,718km",부산,899,가솔린,하늘색
171,현대,벨로스터 (JS),20/06식(21년형),2.0 N,"20,122km",경기,"2,890",가솔린,하늘색
172,기아,더 뉴 모닝,15/08식(16년형),럭셔리,"16,652km",경기,"9,999",가솔린,하늘색
173,기아,더 K9,18/07식(19년형),3.8 GDI,"60,973km",부산,"3,390",가솔린,하늘색
174,쉐보레(GM대우),스파크,12/07식,LS,"68,467km",대구,390,가솔린,하늘색
175,쉐보레(GM대우),스파크,13/09식(14년형),LT,"34,846km",광주,485,가솔린,하늘색
