,brand,name,year,info,km,location,price,type,color
139,기아,레이,12/06식(13년형),럭셔리,"79,966km",경기,720,가솔린,갈색
140,,,,,,,,,갈색
141,현대,그랜저 HG,14/11식(15년형),HG220 디젤 프리미엄,"67,848km",경기,"1,530",디젤,갈색
142,현대,싼타페 더 프라임,15/09식(16년형),디젤 2.2 4WD,"89,541km",경기,"2,220",디젤,갈색
143,제네시스,G80,17/07식(18년형),3.3 GDI AWD,"87,637km",충북,"3,250",가솔린,갈색
144,제네시스,G80,18/09식(19년형),3.3 T-GDI AWD,"39,499km",경기,"4,490",가솔린,갈색
145,르노삼성,뉴SM3,13/06식(14년형),RE,"81,882km",경기,630,가솔린,갈색
146,제네시스,G80,17/01식,3.3 GDI AWD,"140,948km",경기,"2,590",가솔린,갈색
147,쌍용,코란도 스포츠,13/10식(14년형),CX7 4WD,"75,942km",경기,"1,280",디젤,갈색
148,현대,더 뉴 맥스크루즈,16/01식,가솔린 3.3 2WD,"38,900km",경기,"2,320",가솔린,갈색
149,쌍용,코란도 스포츠,14/01식,CX7 4WD,"108,365km",경기,"1,199",디젤,갈색
150,기아,더 K9,18/07식(19년형),3.3 GDI AWD,"97,858km",경기,"3,750",가솔린,갈색
151,제네시스,G80,18/03식,2.2D AWD,"101,442km",경기,"3,660",디젤,갈색
152,현대,i30 (PD),17/03식,1.4 터보,"47,856km",서울,"1,599",가솔린,갈색
153,제네시스,EQ900,16/06식,3.3 T-GDI AWD,"82,128km",경기,"3,790",가솔린,갈색
154,쉐보레(GM대우),올란도,14/11식(15년형),2.0 디젤 LT,"168,274km",경기,680,디젤,갈색
155,현대,i30(신형),12/11식,디젤 1.6 VGT 익스트림,"121,264km",대구,888,디젤,갈색
156,쉐보레(GM대우),올 뉴 말리부,16/06식(17년형),2.0 터보 LTZ,"46,050km",경기,"1,529",가솔린,갈색
157,쉐보레(GM대우),올란도,13/07식,LPG LTZ,"174,021km",부산,670,LPG(일반인 구입),갈색
158,쉐보레(GM대우),올란도,14/07식,LPG LT,"178,637km",부산,620,LPG(일반인 구입),갈색
159,쌍용,렉스턴 W,14/04식,2.2 4WD RX7,"150,201km",충남,"1,080",디젤,갈색
160,현대,더 뉴 그랜드 스타렉스,18/04식(19년형),4WD 어반 9인승,"45,395km",경기,"2,890",디젤,갈색
161,현대,그랜저 IG,17/02식,3.0 LPi 장애인용,"49,049km",경기,"2,530",LPG(일반인 구입),갈색
162,현대,더 뉴 맥스크루즈,16/04식(17년형),디젤 2.2 4WD,"42,632km",대구,"2,570",디젤,갈색
163,기아,더 뉴 쏘렌토,18/08식(19년형),디젤 2.2 2WD,"48,416km",부산,"2,860",디젤,갈색
164,기아,더 뉴 쏘렌토,18/04식,디젤 2.0 4WD,"50,796km",경기,"2,550",디젤,갈색
165,제네시스,G80,17/12식(18년형),3.3 GDI,"93,721km",대전,"2,590",가솔린,갈색
166,기아,더 뉴 쏘렌토,17/09식(18년형),디젤 2.2 4WD,"55,018km",경기,"2,830",디젤,갈색
167,쌍용,코란도 스포츠,15/09식(16년형),CX7 4WD,"122,857km",부산,"1,290",디젤,갈색
168,제네시스,G80,16/10식(17년형),3.3 GDI AWD,"46,732km",경남,"3,450",가솔린,갈색
169,쌍용,렉스턴 스포츠,18/09식(19년형),디젤 2.2 2WD,"55,281km",경기,"2,100",디젤,갈색
170,현대,그랜저 HG,14/07식(15년형),HG240 모던,"74,449km",경기,"1,390",가솔린,갈색
171,기아,올 뉴 K7,16/05식,3.3 GDI 노블레스,"56,602km",부산,"2,130",가솔린,갈색
172,현대,더 뉴 맥스크루즈,16/05식(17년형),가솔린 3.3 4WD,"163,654km",경기,"1,899",가솔린,갈색
173,제네시스,G80,19/01식,3.8 GDI AWD,"129,979km",경기,"3,190",가솔린,갈색
174,기아,더 뉴 쏘렌토,17/09식(18년형),디젤 2.2 4WD,"67,442km",서울,"2,599",디젤,갈색
175,기아,모하비,14/01식,4WD KV300,"149,843km",대구,"1,790",디젤,갈색
176,,,,,,,,,갈색
177,기아,올 뉴 모닝,11/10식(12년형),디럭스,"76,114km",경기,370,가솔린,갈색
178,현대,그랜저 IG 하이브리드,18/07식(19년형),익스클루시브,"72,599km",경기,"2,800",가솔린+전기,갈색
179,현대,더 뉴 맥스크루즈,15/10식(16년형),디젤 2.2 4WD,"107,395km",경기,"2,190",디젤,갈색
180,르노삼성,QM3,16/12식(17년형),RE 시그니처,"47,289km",경기,"1,180",디젤,갈색
181,기아,더 뉴 쏘렌토,19/02식(20년형),디젤 2.0 2WD,"38,827km",경기,"3,190",디젤,갈색
182,제네시스,G80,16/09식(17년형),3.3 GDI AWD,"136,987km",경기,"2,620",가솔린,갈색
183,현대,더 뉴 그랜드 스타렉스,18/11식(19년형),캠핑카,"59,125km",경기,"3,200",디젤,갈색
184,쉐보레(GM대우),올란도,16/06식,1.6 디젤 LT,"167,270km",경기,650,디젤,갈색
185,제네시스,G80,17/06식(18년형),3.3 T-GDI AWD,"25,998km",부산,"4,490",가솔린,갈색
186,현대,맥스크루즈,13/07식(14년형),디젤(e-VGT) 2.2 2WD 익스클루시브,"85,218km",부산,"1,450",디젤,갈색
187,르노삼성,QM3,16/12식(17년형),RE,"17,534km",부산,"1,280",디젤,갈색
188,쉐보레(GM대우),말리부,15/04식,2.4 LTZ,"121,189km",대전,930,가솔린,갈색
189,현대,싼타페 더 프라임,15/07식(16년형),디젤 2.2 4WD,"46,572km",서울,"1,950",디젤,갈색
190,쉐보레(GM대우),크루즈,13/03식,1.8 LTZ+,"121,828km",경기,450,가솔린,갈색
191,쉐보레(GM대우),올란도,15/12식(16년형),1.6 디젤 LT,"162,472km",경기,790,디젤,갈색
192,현대,더 뉴 그랜드 스타렉스,18/01식,4WD 어반 9인승,"15,147km",경기,"2,860",디젤,갈색
193,쌍용,코란도 스포츠,15/07식(16년형),CX7 4WD,"51,854km",경기,"1,430",디젤,갈색
194,쉐보레(GM대우),올란도,14/04식,2.0 디젤 LTZ,"183,918km",경기,730,디젤,갈색
195,제네시스,G80 (RG3),20/05식(21년형),가솔린 3.5 터보 AWD,"2,950km",광주,"6,800",가솔린,갈색
196,쌍용,코란도 스포츠,13/11식(14년형),CX7 4WD,"115,058km",부산,"1,080",디젤,갈색
