,brand,name,info,type,km,year,accident,color,location,price,wd
5599,랜드로버,레인지로버,3.0 SDV6 HSE,디젤,115742,2016,무사고,흰색,경기,4890,2WD
5615,랜드로버,디스커버리,2.0 TD4 SE (150마력),디젤,41342,2019,무사고,흰색,울산,3390,2WD
5636,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,90211,2016,무사고,흰색,경기,8080,2WD
5662,랜드로버,디스커버리,2.0 TD4 SE (150마력),디젤,14284,2018,무사고,흰색,서울,3630,2WD
5664,랜드로버,레인지로버,3.0 SDV6 HSE 다이나믹,디젤,76529,2018,무사고,흰색,서울,8370,2WD
5679,랜드로버,디스커버리,3.0 SD6 HSE,디젤,11319,2020,무사고,흰색,부산,8790,2WD
5707,랜드로버,레인지로버,5.0 SC AB,가솔린,128895,2016,무사고,흰색,서울,7650,2WD
5710,랜드로버,레인지로버,3.0 SDV6 HSE 다이나믹,디젤,22099,2019,무사고,흰색,서울,9600,2WD
5712,랜드로버,디스커버리,2.0 TD4 SE,디젤,28147,2018,무사고,흰색,경기,3480,2WD
5719,랜드로버,레인지로버,2.2 SD4 퓨어,디젤,169515,2014,무사고,흰색,경기,1799,2WD
5744,랜드로버,레인지로버,4.4 SDV8 AB LWB 디젤,디젤,50793,2018,무사고,흰색,서울,15500,2WD
5748,랜드로버,레인지로버,3.0 SDV6 HSE,디젤,66456,2015,무사고,흰색,서울,5450,2WD
5755,랜드로버,레인지로버,2.0 TD4 SE,디젤,16719,2018,무사고,흰색,부산,3790,2WD
5759,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,95090,2016,무사고,흰색,경기,2730,2WD
5781,랜드로버,레인지로버,2.0 TD4 SE,디젤,26987,2019,무사고,흰색,부산,4489,2WD
5785,랜드로버,디스커버리,3.0 SDV6 SE,디젤,72916,2013,무사고,흰색,서울,3590,2WD
5844,랜드로버,레인지로버,3.0 SDV6 HSE 다이나믹,디젤,133775,2015,무사고,흰색,부산,4550,2WD
5848,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,144372,2015,무사고,흰색,부산,6590,2WD
5850,랜드로버,레인지로버,3.0 SDV6 AB 다이나믹,디젤,92871,2016,무사고,흰색,부산,5730,2WD
5852,랜드로버,디스커버리,3.0 SDV6 SE,디젤,116600,2015,무사고,흰색,부산,3850,2WD
5875,랜드로버,레인지로버,2.0 Si4 프레스티지,가솔린,48722,2015,무사고,흰색,경기,2990,2WD
5900,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,91271,2015,무사고,흰색,경기,6650,2WD
5906,랜드로버,레인지로버,3.0 SDV6,디젤,110284,2013,무사고,흰색,경기,2950,2WD
5931,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,43092,2017,무사고,흰색,경기,3360,2WD
5961,랜드로버,디스커버리,3.0 TD6 HSE 럭셔리,디젤,80353,2017,무사고,흰색,대구,5390,2WD
5984,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,86306,2016,무사고,흰색,경기,8090,2WD
6011,랜드로버,레인지로버,3.0 TDV6,디젤,153745,2011,무사고,흰색,대구,1680,2WD
6029,랜드로버,디스커버리,3.0 SDV6 HSE,디젤,276326,2012,무사고,흰색,대구,2190,2WD
6055,랜드로버,레인지로버,3.0 SDV6 HSE,디젤,109793,2016,무사고,흰색,경기,5190,2WD
6059,랜드로버,레인지로버,3.0 SDV6 HSE 다이나믹,디젤,89956,2016,무사고,흰색,경기,6180,2WD
6086,랜드로버,디스커버리,2.0 TD4 SE (150마력),디젤,92786,2018,무사고,흰색,경기,2890,2WD
6103,랜드로버,레인지로버,3.0 D300 R-다이나믹 SE,디젤,73536,2018,무사고,흰색,대전,6350,2WD
6122,랜드로버,레인지로버,3.0 SDV6 AB 다이나믹,디젤,92871,2016,무사고,흰색,부산,136,2WD
6130,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,40827,2017,무사고,흰색,서울,8400,2WD
6145,랜드로버,레인지로버,2.2 SD4 프레스티지,디젤,126330,2012,무사고,흰색,서울,1950,2WD
6157,랜드로버,디스커버리,2.0 SD4 SE,디젤,79582,2018,무사고,흰색,경기,4370,2WD
6178,랜드로버,디스커버리,2.0 SD4 HSE,디젤,105989,2017,무사고,흰색,경기,4350,2WD
6181,랜드로버,프리랜더,2.2 SD4 HSE,디젤,171314,2014,무사고,흰색,경기,1499,2WD
6184,랜드로버,레인지로버,2.2 SD4 프레스티지,디젤,85462,2013,무사고,흰색,부산,2390,2WD
6189,랜드로버,디스커버리,2.0 TD4 SE (150마력),디젤,57970,2019,무사고,흰색,경기,3220,2WD
6205,랜드로버,디펜더,110 D240 SE,디젤,21633,2020,무사고,흰색,경기,8980,2WD
6211,랜드로버,레인지로버,2.0 TD4 HSE 다이나믹,디젤,113948,2016,무사고,흰색,경기,2899,2WD
6212,랜드로버,레인지로버,2.0 TD4 HSE 다이나믹,디젤,168466,2016,무사고,흰색,경기,2520,2WD
6235,랜드로버,레인지로버,2.0 TD4 HSE 다이나믹,디젤,49048,2016,무사고,흰색,경기,3400,2WD
6237,랜드로버,레인지로버,2.0 TD4 SE,디젤,44414,2018,무사고,흰색,서울,3230,2WD
6238,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,66856,2018,무사고,흰색,전북,3450,2WD
6249,랜드로버,레인지로버,3.0 SDV6,디젤,83573,2013,무사고,흰색,경기,3500,2WD
6292,랜드로버,레인지로버,2.0 TD4 SE,디젤,43826,2017,무사고,흰색,부산,3400,2WD
6339,랜드로버,디스커버리,2.0 SD4 HSE,디젤,55042,2017,무사고,흰색,경기,5000,2WD
6341,랜드로버,디스커버리,2.2 SD4 HSE 럭셔리,디젤,77465,2015,무사고,흰색,경기,2890,2WD
6355,랜드로버,디스커버리,2.0 TD4 SE (150마력),디젤,167064,2017,무사고,흰색,경기,2140,2WD
6365,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,91821,2019,무사고,흰색,울산,3490,2WD
6379,랜드로버,레인지로버,5.0 SC SV AB LWB,가솔린,80976,2016,무사고,흰색,서울,12000,2WD
6380,랜드로버,디스커버리,3.0 SDV6 SE,디젤,85794,2015,무사고,흰색,부산,4299,2WD
6381,랜드로버,디스커버리,3.0 SDV6 SE,디젤,65733,2012,무사고,흰색,서울,3450,2WD
6387,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,57156,2016,무사고,흰색,서울,8800,2WD
6393,랜드로버,레인지로버,3.0 SDV6 HSE 다이나믹,디젤,112764,2016,무사고,흰색,경기,4970,2WD
6409,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,17131,2018,무사고,흰색,경기,3830,2WD
6411,랜드로버,레인지로버,3.0 D300 R-다이나믹 SE,디젤,49301,2018,무사고,흰색,경기,6599,2WD
6413,랜드로버,디스커버리,3.0 TD6 HSE,디젤,132881,2017,무사고,흰색,경기,4290,2WD
6446,랜드로버,디스커버리,3.0 TD6 HSE,디젤,24128,2018,무사고,흰색,부산,5750,2WD
6461,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,30793,2019,무사고,흰색,경기,4270,2WD
6532,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,26571,2019,무사고,흰색,경기,4330,2WD
6535,랜드로버,디스커버리,2.0 TD4 SE,디젤,40535,2019,무사고,흰색,경기,3799,2WD
6543,랜드로버,레인지로버,2.0 TD4 SE,디젤,93054,2017,무사고,흰색,경기,3050,2WD
6582,랜드로버,레인지로버,2.7 TDV6 HSE,디젤,154779,2009,무사고,흰색,대구,1499,2WD
6587,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,55999,2018,무사고,흰색,충북,3680,2WD
6589,랜드로버,레인지로버,5.0 SC AB,가솔린,72594,2017,무사고,흰색,경기,9300,2WD
6606,랜드로버,레인지로버,2.2 SD4 다이나믹,디젤,84225,2013,무사고,흰색,부산,2450,2WD
6614,랜드로버,레인지로버,3.0 D300 R-다이나믹 HSE,디젤,43421,2019,무사고,흰색,경기,7890,2WD
6623,랜드로버,디스커버리,3.0 SDV6 HSE,디젤,82976,2016,무사고,흰색,경기,4980,2WD
6647,랜드로버,레인지로버,2.0 D240 R-다이나믹 SE,디젤,89223,2018,무사고,흰색,경기,5590,2WD
6651,랜드로버,레인지로버,3.0 SDV6 HSE 다이나믹,디젤,146555,2014,무사고,흰색,경기,3999,2WD
6658,랜드로버,디스커버리,3.0 SDV6 HSE,디젤,115395,2016,무사고,흰색,경기,4800,2WD
6688,랜드로버,레인지로버,3.0 SDV6 HSE 다이나믹,디젤,54228,2019,무사고,흰색,경기,8990,2WD
6689,랜드로버,디스커버리,3.0 SDV6 SE,디젤,115007,2016,무사고,흰색,경기,3890,2WD
6728,랜드로버,디스커버리,3.0 TD6 런치 에디션,디젤,118002,2017,무사고,흰색,전북,9999,2WD
6738,랜드로버,디스커버리,2.0 TD4 SE,디젤,116317,2016,무사고,흰색,경기,2350,2WD
6739,랜드로버,디스커버리,2.0 TD4 SE,디젤,85669,2016,무사고,흰색,경기,2500,2WD
6741,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,40459,2016,무사고,흰색,경기,3250,2WD
6743,랜드로버,디스커버리,2.0 TD4 SE,디젤,90898,2016,무사고,흰색,울산,2650,2WD
6754,랜드로버,디스커버리,3.0 SDV6 SE,디젤,148220,2011,무사고,흰색,서울,2750,2WD
6765,랜드로버,레인지로버,2.0 TD4 HSE,디젤,63686,2016,무사고,흰색,대구,3350,2WD
6766,랜드로버,디스커버리,3.0 SDV6 SE,디젤,145420,2013,무사고,흰색,대구,3050,2WD
6828,랜드로버,디스커버리,3.0 SD6 HSE 럭셔리,디젤,46811,2019,무사고,흰색,경기,7280,2WD
6843,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,74902,2017,무사고,흰색,광주,8680,2WD
6844,랜드로버,디스커버리,3.0 SDV6 SE,디젤,146000,2013,무사고,흰색,광주,2720,2WD
6854,랜드로버,디스커버리,2.0 TD4 SE,디젤,52188,2018,무사고,흰색,경기,3550,2WD
6885,랜드로버,디스커버리,2.0 TD4 SE,디젤,150737,2018,무사고,흰색,서울,2430,2WD
6899,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,22821,2019,무사고,흰색,경기,14428,2WD
6937,랜드로버,레인지로버,5.0 SC Vogue SE,가솔린,98076,2018,무사고,흰색,경기,9900,2WD
7004,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,109921,2016,무사고,흰색,충북,6890,2WD
7057,랜드로버,디스커버리,2.0 TD4 SE (150마력),디젤,47120,2018,무사고,흰색,대구,3390,2WD
7095,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,62192,2016,무사고,기타,서울,10200,2WD
7096,랜드로버,프리랜더,2.0 TD4,디젤,124153,2004,무사고,기타,경기,650,2WD
7149,랜드로버,레인지로버,2.2 SD4 프레스티지,디젤,96131,2015,무사고,기타,경기,2550,2WD
7230,랜드로버,레인지로버,2.2 SD4 다이나믹,디젤,181862,2013,무사고,기타,광주,2340,2WD
7267,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,70234,2017,무사고,기타,경기,2900,2WD
7281,랜드로버,디스커버리,3.0 SD6 SE,디젤,10142,2019,무사고,기타,서울,6400,2WD
7359,랜드로버,레인지로버,4.4 SDV8 AB LWB 디젤,디젤,77693,2016,무사고,기타,서울,8500,2WD
7363,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,39624,2017,무사고,기타,서울,3350,2WD
7447,랜드로버,레인지로버,2.0 Si4 다이나믹 쿠페,가솔린,56165,2013,무사고,기타,경기,2660,2WD
7448,랜드로버,디스커버리,2.0 TD4 SE,디젤,77197,2017,무사고,기타,서울,2680,2WD
7473,랜드로버,레인지로버,V8 5.0 Supercharged,가솔린,145480,2010,무사고,기타,경기,3230,2WD
7495,랜드로버,레인지로버,2.0 TD4 HSE 다이나믹,디젤,87825,2016,무사고,기타,경기,3280,2WD
7547,랜드로버,레인지로버,2.2 SD4 프레스티지,디젤,79159,2014,무사고,기타,경기,2510,2WD
7583,랜드로버,레인지로버,2.0 TD4 HSE,디젤,52879,2017,무사고,기타,경기,9999,2WD
7597,랜드로버,레인지로버,2.0 TD4 SE,디젤,42128,2019,무사고,기타,부산,3690,2WD
7607,랜드로버,디스커버리,2.0 TD4 SE,디젤,93604,2016,무사고,기타,경기,2350,2WD
7609,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,68302,2016,무사고,기타,서울,8350,2WD
7611,랜드로버,레인지로버,2.2 SD4 프레스티지,디젤,101980,2013,무사고,기타,경기,2099,2WD
7623,랜드로버,디스커버리,2.0 SD4 HSE,디젤,107339,2017,무사고,기타,서울,4200,2WD
7712,랜드로버,디스커버리,2.0 TD4 SE (150마력),디젤,16359,2019,무사고,기타,경기,3899,2WD
7732,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,163727,2014,무사고,기타,대전,5800,2WD
7733,랜드로버,레인지로버,5.0 SVR,가솔린,36757,2016,무사고,기타,경기,9999,2WD
7755,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,112909,2016,무사고,기타,경기,6800,2WD
7787,랜드로버,디스커버리,3.0 TD6 HSE,디젤,61336,2017,무사고,기타,경기,4950,2WD
7796,랜드로버,레인지로버,2.0 TD4 SE,디젤,42128,2019,무사고,기타,부산,68,2WD
7797,랜드로버,레인지로버,5.0 SVR,가솔린,45114,2017,무사고,기타,광주,9560,2WD
7846,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,39028,2018,무사고,기타,서울,3420,2WD
7859,랜드로버,레인지로버,2.2 SD4 다이나믹,디젤,58651,2013,무사고,기타,서울,2501,2WD
7970,랜드로버,프리랜더,2.2 TD4 HSE,디젤,152626,2009,무사고,기타,광주,690,2WD
7976,랜드로버,레인지로버,2.0 D240 R-다이나믹 SE,디젤,40541,2018,무사고,기타,광주,6169,2WD
8045,랜드로버,레인지로버,4.4 SDV8 AB LWB 디젤,디젤,22701,2018,무사고,기타,서울,16500,2WD
8079,랜드로버,디스커버리,3.0 TD6 HSE 럭셔리,디젤,69483,2017,무사고,기타,대전,5400,2WD
8122,랜드로버,레인지로버,5.0 SC SV AB 다이나믹,가솔린,18233,2019,무사고,기타,경기,19150,2WD
8157,랜드로버,레인지로버,2.2 SD4 프레스티지,디젤,107745,2013,무사고,기타,경기,2150,2WD
8236,랜드로버,디스커버리,3.0 SDV6 SE,디젤,98723,2016,무사고,흰색,경기,3999,2WD
8271,랜드로버,레인지로버,3.7 TDV8 Vogue,디젤,105847,2008,무사고,흰색,경기,2350,2WD
8306,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,124714,2014,무사고,흰색,경기,6500,2WD
8352,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,30257,2016,무사고,기타,경기,3150,2WD
8353,랜드로버,레인지로버,2.0 D240 R-다이나믹 SE,디젤,97333,2018,무사고,기타,서울,5800,2WD
8357,랜드로버,디스커버리,2.7 TDV6 SE,디젤,262221,2010,무사고,기타,경기,1600,2WD
8364,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,40203,2019,무사고,기타,경기,13580,2WD
8375,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,160953,2015,무사고,기타,부산,5770,2WD
8457,랜드로버,프리랜더,2.2 TD4 HSE,디젤,167667,2007,무사고,기타,경남,690,2WD
8465,랜드로버,레인지로버,2.0 TD4 HSE 다이나믹,디젤,40232,2017,무사고,기타,서울,3880,2WD
8468,랜드로버,프리랜더,2.2 TD4 HSE,디젤,246289,2007,무사고,기타,경기,499,2WD
8482,랜드로버,레인지로버,2.0 TD4 SE,디젤,82107,2016,무사고,회색,대구,2730,2WD
8501,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,80060,2016,무사고,회색,경기,2550,2WD
8561,랜드로버,레인지로버,5.0 SC AB LWB,가솔린,139233,2016,무사고,회색,인천,7950,2WD
8578,랜드로버,디스커버리,3.0 SDV6 SE,디젤,181345,2014,무사고,회색,광주,3230,2WD
8583,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,78812,2017,무사고,회색,경기,2899,2WD
8589,랜드로버,레인지로버,2.0 TD4 SE,디젤,42998,2018,무사고,회색,대구,3640,2WD
8629,랜드로버,디스커버리,3.0 SDV6 HSE,디젤,240500,2011,무사고,회색,대구,2190,2WD
8653,랜드로버,레인지로버,2.0 D240 SE,디젤,42345,2018,무사고,회색,부산,5850,2WD
8662,랜드로버,레인지로버,2.0 D240 SE,디젤,114086,2018,무사고,회색,경기,5090,2WD
8715,랜드로버,디스커버리,3.0 SD6 HSE,디젤,79465,2019,무사고,회색,경기,5870,2WD
8735,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,41341,2018,무사고,회색,서울,12590,2WD
8747,랜드로버,레인지로버,2.0 TD4 SE,디젤,41262,2016,무사고,회색,서울,3050,2WD
8748,랜드로버,레인지로버,2.2 SD4 프레스티지,디젤,69027,2013,무사고,회색,경기,2449,2WD
8769,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,96613,2014,무사고,회색,서울,6290,2WD
8781,랜드로버,레인지로버,2.0 D240 R-다이나믹 SE,디젤,20394,2019,무사고,회색,경기,6990,2WD
8824,랜드로버,레인지로버,2.2 SD4 프레스티지,디젤,82354,2013,무사고,회색,서울,2350,2WD
8854,랜드로버,레인지로버,3.0 P380 R-다이나믹 SE,가솔린,142471,2018,무사고,회색,경기,5550,2WD
8862,랜드로버,레인지로버,2.7 TDV6 HSE,디젤,238993,2008,무사고,회색,부산,1090,2WD
8949,랜드로버,디스커버리,3.0 TD6 HSE 럭셔리,디젤,97352,2017,무사고,회색,경기,4980,2WD
8993,랜드로버,프리랜더,2.2 TD4 HSE,디젤,174919,2010,무사고,회색,경기,790,2WD
9030,랜드로버,레인지로버,D150 S,디젤+전기,18942,2020,무사고,회색,경기,5080,2WD
9032,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,16895,2019,무사고,회색,경기,4380,2WD
9050,랜드로버,디스커버리,3.0 TD6 HSE,디젤,46176,2018,무사고,회색,서울,5450,2WD
9118,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,74925,2017,무사고,회색,부산,8590,2WD
9119,랜드로버,디스커버리,2.0 TD4 SE,디젤,79382,2017,무사고,회색,부산,2490,2WD
9123,랜드로버,레인지로버,4.4 SDV8 AB LWB 디젤,디젤,95154,2017,무사고,회색,경기,9600,2WD
9124,랜드로버,레인지로버,3.0 D300 R-다이나믹 SE,디젤,86934,2018,무사고,회색,광주,6250,2WD
9125,랜드로버,디스커버리,3.0 SD6 SE,디젤,29330,2019,무사고,회색,경기,6240,2WD
9141,랜드로버,디스커버리,3.0 TD6 HSE 럭셔리,디젤,91478,2018,무사고,회색,대전,5500,2WD
9172,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,78726,2016,무사고,회색,경기,2630,2WD
9195,랜드로버,레인지로버,5.0 SC AB LWB,가솔린,32840,2019,무사고,회색,서울,16900,2WD
9205,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,93563,2017,무사고,회색,경기,2590,2WD
9218,랜드로버,레인지로버,2.0 D240 R-다이나믹 SE,디젤,45754,2018,무사고,회색,경기,6400,2WD
9250,랜드로버,디스커버리,2.0 SD4 SE,디젤,81100,2018,무사고,회색,부산,4490,2WD
9272,랜드로버,레인지로버,3.0 P380 R-다이나믹 SE,가솔린,116065,2018,무사고,회색,대구,5990,2WD
9274,랜드로버,레인지로버,3.0 SDV6 AB 다이나믹,디젤,194516,2016,무사고,회색,경기,4670,2WD
9312,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,128707,2013,무사고,회색,경기,5750,2WD
9347,랜드로버,디스커버리,2.0 TD4 SE,디젤,32545,2018,무사고,회색,경기,3440,2WD
9376,랜드로버,레인지로버,2.2 SD4 다이나믹,디젤,86214,2014,무사고,회색,경기,2580,2WD
9436,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,74684,2014,무사고,회색,경기,6390,2WD
9445,랜드로버,레인지로버,2.0 D240 SE,디젤,60709,2018,무사고,회색,경기,5890,2WD
9472,랜드로버,디스커버리,2.0 SD4 HSE,디젤,34046,2017,무사고,회색,경기,5390,2WD
9517,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,146652,2017,무사고,회색,경기,2590,2WD
9522,랜드로버,레인지로버,3.0 SC HSE 다이나믹,가솔린,85172,2014,무사고,회색,서울,5290,2WD
9523,랜드로버,레인지로버,3.0 D300 R-다이나믹 HSE,디젤,41193,2018,무사고,회색,경기,7359,2WD
9613,랜드로버,디스커버리,3.0 TD6 HSE 럭셔리,디젤,61127,2018,무사고,회색,경기,6050,2WD
9675,랜드로버,레인지로버,3.0 SDV6,디젤,154704,2012,무사고,회색,경기,2899,2WD
9741,랜드로버,레인지로버,3.0 D300 R-다이나믹 HSE,디젤,137757,2018,무사고,회색,경기,5399,2WD
9762,랜드로버,레인지로버,3.0 D300 R-다이나믹 HSE,디젤,125666,2018,무사고,회색,서울,5600,2WD
9805,랜드로버,레인지로버,V8 4.4 HSE,가솔린,78349,2009,무사고,회색,경기,1990,2WD
9807,랜드로버,디스커버리,2.0 TD4 SE,디젤,52448,2018,무사고,회색,경기,3100,2WD
9808,랜드로버,디스커버리,2.0 SD4 SE,디젤,48702,2018,무사고,회색,경기,4700,2WD
9834,랜드로버,디스커버리,2.0 TD4 SE,디젤,107149,2019,무사고,회색,경기,2840,2WD
9842,랜드로버,레인지로버,V8 4.4 HSE,가솔린,99094,2009,무사고,회색,경기,1750,2WD
9846,랜드로버,레인지로버,3.0 TDV6,디젤,87201,2011,무사고,회색,서울,2399,2WD
9848,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,47454,2018,무사고,회색,경기,3490,2WD
9864,랜드로버,레인지로버,3.0 D300 R-다이나믹 HSE,디젤,46614,2019,무사고,회색,광주,7800,2WD
9867,랜드로버,레인지로버,3.0 SDV6 HSE 다이나믹,디젤,94651,2016,무사고,회색,부산,5250,2WD
9886,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,38610,2017,무사고,회색,경기,3550,2WD
9887,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,81206,2016,무사고,회색,경기,2500,2WD
9900,랜드로버,디스커버리,3.0 SDV6 SE,디젤,195301,2015,무사고,회색,부산,3190,2WD
9931,랜드로버,디스커버리,D150 S,디젤+전기,3819,2020,무사고,회색,경기,5100,2WD
9946,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,29916,2019,무사고,회색,경기,3990,2WD
9949,랜드로버,디스커버리,3.0 TD6 HSE,디젤,68154,2018,무사고,회색,충북,5790,2WD
9953,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,66054,2018,무사고,회색,경기,3399,2WD
9965,랜드로버,디스커버리,2.0 TD4 SE,디젤,34542,2017,무사고,회색,경기,9999,2WD
9976,랜드로버,디스커버리,3.0 SD6 SE,디젤,37704,2019,무사고,흰색,경기,6290,2WD
10001,랜드로버,디스커버리,2.0 TD4 HSE 럭셔리,디젤,73983,2016,무사고,기타,경기,2530,2WD
10002,랜드로버,레인지로버,5.0 SC Vogue SE,가솔린,54658,2016,무사고,기타,경기,8450,2WD
10106,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,87629,2014,무사고,기타,서울,6350,2WD
10122,랜드로버,레인지로버,4.0 SE,가솔린,146293,1996,무사고,기타,서울,2090,2WD
10148,랜드로버,프리랜더,2.2 SD4 HSE,디젤,127594,2011,무사고,기타,경기,1240,2WD
10154,랜드로버,레인지로버,2.0 Si4 다이나믹 쿠페,가솔린,70732,2012,무사고,기타,경기,2549,2WD
10201,랜드로버,레인지로버,5.0 SC AB LWB,가솔린,70330,2017,무사고,회색,경기,11550,2WD
10253,랜드로버,디스커버리,3.0 SDV6 SE,디젤,132858,2011,무사고,회색,충남,2290,2WD
10263,랜드로버,프리랜더,2.2 SD4 HSE,디젤,151144,2013,무사고,회색,경기,1330,2WD
10291,랜드로버,레인지로버,5.0 SC Vogue SE LWB,가솔린,159495,2016,무사고,회색,경기,7200,2WD
10324,랜드로버,디스커버리,2.0 SD4 SE,디젤,37644,2018,무사고,회색,경기,4580,2WD
10398,랜드로버,디스커버리,2.0 TD4 SE (150마력),디젤,22431,2018,무사고,회색,서울,3350,2WD
10406,랜드로버,프리랜더,2.2 SD4 HSE,디젤,138688,2013,무사고,회색,경기,1490,2WD
10503,랜드로버,레인지로버,2.7 TDV6 HSE,디젤,175504,2008,무사고,회색,경기,1190,2WD
10530,랜드로버,레인지로버,V8 4.4 HSE,가솔린,154242,2006,무사고,회색,전북,1400,2WD
10546,랜드로버,레인지로버,2.0 TD4 SE,디젤,23115,2019,무사고,회색,서울,3780,2WD
10680,랜드로버,디스커버리,2.0 TD4 SE (150마력),디젤,58077,2017,무사고,회색,경기,9999,2WD
10714,랜드로버,레인지로버,4.4 SDV8 Vogue SE 디젤,디젤,215082,2015,무사고,회색,경기,5100,2WD
10730,랜드로버,디스커버리,3.0 SDV6 HSE,디젤,215526,2013,무사고,회색,대전,2390,2WD
10928,랜드로버,프리랜더,2.2 SD4 XS,디젤,229601,2015,무사고,회색,경기,1190,2WD
11034,랜드로버,디스커버리,2.0 SD4 SE,디젤,71863,2018,무사고,회색,경기,4700,2WD
11129,랜드로버,레인지로버,2.0 D240 S,디젤,42436,2018,무사고,회색,서울,5700,2WD
11185,랜드로버,레인지로버,V8 5.0 Supercharged,가솔린,85617,2010,무사고,회색,경기,3890,2WD
11318,랜드로버,프리랜더,2.2 SD4 HSE,디젤,112114,2013,무사고,회색,경기,1530,2WD
11342,랜드로버,디스커버리,2.7 TDV6 SE,디젤,452278,2010,무사고,회색,경기,1790,2WD
11349,랜드로버,레인지로버,2.0 D240 S,디젤,62304,2018,무사고,회색,서울,5650,2WD
11405,랜드로버,레인지로버,3.0 SDV6 HSE 다이나믹,디젤,103044,2016,무사고,회색,광주,4899,2WD
11413,랜드로버,디스커버리,3.0 SDV6 SE,디젤,143568,2013,무사고,회색,경기,2550,2WD
11530,랜드로버,디스커버리,3.0 SDV6 SE,디젤,224880,2012,무사고,기타,경기,9999,2WD
11568,랜드로버,디스커버리,2.7 TDV6 SE,디젤,220289,2010,무사고,회색,광주,1999,2WD
11577,랜드로버,레인지로버,3.0 D300 R-다이나믹 HSE,디젤,74971,2018,무사고,회색,경기,6550,2WD
11600,랜드로버,레인지로버,3.0 TDV6,디젤,113701,2011,무사고,회색,서울,2180,2WD
11649,랜드로버,프리랜더,I6 HSE,가솔린,140831,2009,무사고,회색,서울,790,2WD
11729,랜드로버,레인지로버,2.2 SD4 다이나믹,디젤,193980,2014,무사고,기타,인천,1760,2WD
11731,랜드로버,레인지로버,4.4 SDV8 AB 디젤,디젤,87237,2014,무사고,기타,서울,9999,2WD
11737,랜드로버,디펜더,110 D240 SE,디젤,3339,2020,무사고,기타,경기,8950,2WD
11746,랜드로버,디펜더,110 D240 SE,디젤,16211,2020,무사고,기타,서울,9080,2WD
11787,랜드로버,디스커버리,3.0 SDV6 HSE,디젤,154964,2011,무사고,기타,경기,2310,2WD
34643,랜드로버,디스커버리,2.0 SD4 SE,디젤,45928,2018,무사고,흰색,인천,4880,2WD
35414,랜드로버,디스커버리,2.0 SD4 HSE,디젤,51460,2017,무사고,검정색,인천,5090,2WD
35906,랜드로버,레인지로버,2.2 SD4 프레스티지,디젤,106900,2014,무사고,흰색,서울,2430,2WD
