,brand,name,type,km,year,accident,color,location,price,wd,trim
72,제네시스,G80,가솔린,101672,2018,무사고,검정색,서울,2680,AWD,1.0
73,제네시스,EQ900,가솔린,47901,2016,무사고,검정색,경기,4150,AWD,2.0
74,제네시스,EQ900,가솔린,153642,2016,무사고,검정색,광주,3490,AWD,1.0
75,제네시스,G80,가솔린,105560,2018,무사고,검정색,대구,2699,2WD,1.0
76,제네시스,G80,가솔린,138569,2017,무사고,검정색,대구,2350,2WD,1.0
77,제네시스,G80,가솔린,120414,2018,무사고,검정색,대구,2350,2WD,1.0
78,제네시스,G80,가솔린,100383,2017,무사고,검정색,경기,2799,AWD,1.0
79,제네시스,G80,가솔린,159305,2017,무사고,검정색,광주,4300,AWD,1.0
80,제네시스,G80,가솔린,42847,2017,무사고,검정색,경기,3140,2WD,1.0
81,제네시스,G80,가솔린,235018,2018,무사고,검정색,광주,1990,AWD,1.0
82,제네시스,G80,가솔린,133917,2017,무사고,검정색,충남,2550,AWD,1.0
83,제네시스,EQ900,가솔린,59060,2018,무사고,검정색,서울,5190,AWD,1.0
84,제네시스,G90,가솔린,121699,2019,무사고,검정색,부산,5999,AWD,2.0
85,제네시스,G80,가솔린,23010,2019,무사고,검정색,경기,4620,AWD,1.0
86,제네시스,EQ900,가솔린,72352,2018,무사고,검정색,경기,4099,AWD,1.0
87,제네시스,G70,가솔린,18340,2020,무사고,검정색,부산,4399,AWD,3.0
88,제네시스,EQ900,가솔린,115500,2018,무사고,검정색,경기,3150,AWD,1.0
89,제네시스,EQ900,가솔린,147565,2016,무사고,검정색,경기,3930,AWD,4.0
90,제네시스,G70,가솔린,36584,2020,무사고,검정색,경기,3450,AWD,1.0
91,제네시스,G80,가솔린,58960,2017,무사고,검정색,대구,3350,AWD,1.0
92,제네시스,G80,가솔린,80588,2017,무사고,검정색,대구,3190,AWD,1.0
93,제네시스,EQ900,가솔린,71709,2018,무사고,검정색,경기,4200,AWD,1.0
94,제네시스,G80,가솔린,27190,2020,무사고,검정색,대구,4580,AWD,1.0
95,제네시스,G80,가솔린,137443,2017,무사고,검정색,대구,2799,2WD,1.0
96,제네시스,G80,가솔린,147280,2017,무사고,검정색,대전,2380,AWD,1.0
97,제네시스,EQ900,가솔린,50061,2017,무사고,검정색,대구,5299,AWD,1.0
98,제네시스,EQ900,가솔린,96333,2017,무사고,검정색,대구,4499,AWD,1.0
99,제네시스,G90,가솔린,103117,2019,무사고,검정색,대구,6399,AWD,2.0
100,제네시스,EQ900,가솔린,57536,2018,무사고,검정색,대구,6399,AWD,4.0
101,제네시스,G70,가솔린,54148,2019,무사고,검정색,경기,3890,AWD,3.0
102,제네시스,G80,가솔린,146094,2017,무사고,검정색,경기,2850,AWD,1.0
103,제네시스,G80,가솔린,6595,2021,무사고,검정색,광주,5450,2WD,1.0
104,제네시스,G80,가솔린,66640,2018,무사고,검정색,광주,3450,AWD,1.0
105,제네시스,EQ900,가솔린,95676,2016,무사고,검정색,경기,3399,AWD,1.0
106,제네시스,EQ900,가솔린,86264,2016,무사고,검정색,경기,3499,AWD,1.0
107,제네시스,G70,가솔린,13415,2019,무사고,검정색,경기,3490,AWD,1.0
108,제네시스,EQ900,가솔린,206651,2016,무사고,검정색,경기,2990,AWD,1.0
109,제네시스,G70,가솔린,35329,2019,무사고,검정색,경기,3290,2WD,1.0
110,제네시스,G70,가솔린,45622,2019,무사고,검정색,경기,3990,AWD,3.0
111,제네시스,G90,가솔린,34072,2019,무사고,검정색,경기,6980,AWD,1.0
112,제네시스,G80,가솔린,62994,2017,무사고,검정색,대구,3390,AWD,1.0
113,제네시스,G80,가솔린,34564,2017,무사고,검정색,서울,3650,AWD,1.0
114,제네시스,G80,가솔린,106393,2018,무사고,검정색,충남,3548,AWD,2.0
115,제네시스,G90,가솔린,10723,2021,무사고,검정색,경기,7150,AWD,1.0
116,제네시스,G80,가솔린,8726,2021,무사고,검정색,경기,6980,AWD,1.0
117,제네시스,G80,가솔린,52581,2018,무사고,검정색,경기,3490,2WD,1.0
118,제네시스,EQ900,가솔린,67238,2017,무사고,검정색,서울,3999,AWD,1.0
119,제네시스,EQ900,가솔린,116290,2016,무사고,검정색,광주,3390,AWD,2.0
120,제네시스,EQ900,가솔린,86540,2018,무사고,검정색,광주,3700,2WD,1.0
121,제네시스,EQ900,가솔린,74160,2017,무사고,검정색,경기,3930,AWD,1.0
122,제네시스,EQ900,가솔린,112032,2016,무사고,검정색,서울,3220,AWD,1.0
123,제네시스,EQ900,가솔린,98239,2018,무사고,검정색,서울,4680,AWD,1.0
124,제네시스,EQ900,가솔린,129225,2016,무사고,검정색,경기,3594,AWD,1.0
125,제네시스,G80,가솔린,64328,2017,무사고,검정색,경기,3000,AWD,1.0
126,제네시스,EQ900,가솔린,56168,2017,무사고,검정색,인천,4500,AWD,1.0
127,제네시스,G80,가솔린,106390,2018,무사고,검정색,인천,2500,2WD,1.0
128,제네시스,G80,가솔린,89399,2018,무사고,검정색,인천,3100,2WD,1.0
129,제네시스,G80,가솔린,100458,2018,무사고,검정색,경기,2650,AWD,1.0
130,제네시스,EQ900,가솔린,121144,2016,무사고,검정색,충남,3590,AWD,1.0
131,제네시스,G80,가솔린,44669,2018,무사고,검정색,광주,3940,AWD,1.0
132,제네시스,G90,가솔린,44713,2019,무사고,검정색,서울,6097,AWD,1.0
133,제네시스,G80,가솔린,91763,2018,무사고,검정색,서울,2980,AWD,1.0
134,제네시스,G70,가솔린,10511,2018,무사고,검정색,경기,3290,2WD,1.0
135,제네시스,EQ900,가솔린,117607,2018,무사고,검정색,경기,3099,2WD,1.0
136,제네시스,G80,디젤,85426,2019,무사고,검정색,부산,3980,AWD,1.0
137,제네시스,G70,가솔린,62382,2019,무사고,검정색,서울,3520,AWD,1.0
138,제네시스,G70,가솔린,46501,2019,무사고,검정색,서울,3550,AWD,1.0
139,제네시스,G80,가솔린,62081,2017,무사고,검정색,경기,3449,AWD,1.0
140,제네시스,G80,가솔린,110012,2018,무사고,검정색,전북,2890,AWD,1.0
141,제네시스,EQ900,가솔린,44027,2018,무사고,검정색,경기,5590,AWD,1.0
142,제네시스,G80,가솔린,3193,2022,무사고,검정색,경기,7290,AWD,1.0
143,제네시스,EQ900,가솔린,156568,2017,무사고,검정색,부산,3500,AWD,1.0
144,제네시스,GV70,가솔린,6000,2021,무사고,검정색,경기,5050,2WD,1.0
145,제네시스,G90,가솔린,107075,2019,무사고,검정색,경기,6140,AWD,1.0
146,제네시스,EQ900,가솔린,158766,2016,무사고,검정색,경기,2770,AWD,1.0
147,제네시스,G80,가솔린,103339,2017,무사고,검정색,대전,2440,AWD,1.0
148,제네시스,G70,가솔린,17918,2019,무사고,검정색,서울,3550,AWD,1.0
149,제네시스,G80,가솔린,80644,2018,무사고,검정색,광주,3150,AWD,1.0
150,제네시스,G80,가솔린,97102,2017,무사고,검정색,광주,2950,AWD,1.0
151,제네시스,EQ900,가솔린,57610,2016,무사고,검정색,광주,4095,AWD,1.0
152,제네시스,G80,가솔린,93218,2019,무사고,검정색,경기,3099,2WD,1.0
153,제네시스,G80,가솔린,96069,2018,무사고,검정색,경기,3000,AWD,1.0
154,제네시스,G80,가솔린,89966,2018,무사고,검정색,경기,2900,AWD,1.0
