,brand,name,type,km,year,accident,color,location,price,wd,trim
723,르노삼성,M3,가솔린,12965,2017,무사고,흰색,경기,999,2WD,1.0
724,르노삼성,M6,가솔린,64454,2016,무사고,흰색,부산,1459,2WD,2.0
726,르노삼성,M5,가솔린,152166,2010,무사고,흰색,경기,350,2WD,2.0
727,르노삼성,M3,디젤,43541,2017,무사고,흰색,대전,1330,2WD,3.0
729,르노삼성,M5,LPG,106842,2014,무사고,흰색,경기,680,2WD,2.0
730,르노삼성,M3,디젤,137908,2014,무사고,흰색,인천,720,2WD,3.0
732,르노삼성,M3,디젤,120355,2016,무사고,흰색,경기,830,2WD,3.0
733,르노삼성,M3,디젤,41089,2017,무사고,흰색,경기,930,2WD,2.0
735,르노삼성,M3,가솔린,16051,2020,무사고,흰색,대구,2230,2WD,3.0
736,르노삼성,M3,가솔린,129601,2010,무사고,흰색,대구,350,2WD,2.0
738,르노삼성,M3,가솔린,23564,2020,무사고,흰색,서울,2199,2WD,3.0
739,르노삼성,M3,가솔린,18050,2020,무사고,흰색,경기,2160,2WD,3.0
740,르노삼성,M6,LPG,59839,2019,무사고,흰색,대구,1590,2WD,1.0
741,르노삼성,M3,가솔린,148142,2014,무사고,흰색,경기,380,2WD,2.0
742,르노삼성,M6,가솔린,33055,2019,무사고,흰색,서울,2090,2WD,3.0
743,르노삼성,M6,가솔린,34761,2019,무사고,흰색,경기,2030,2WD,3.0
744,르노삼성,M3,가솔린,102520,2015,무사고,흰색,대구,539,2WD,1.0
745,르노삼성,M6,디젤,81831,2017,무사고,흰색,경기,1630,2WD,2.0
746,르노삼성,M5,가솔린,103465,2012,무사고,흰색,경기,890,2WD,3.0
747,르노삼성,M3,가솔린,68879,2010,무사고,흰색,부산,430,2WD,2.0
748,르노삼성,SM7,가솔린,65661,2011,무사고,흰색,부산,590,2WD,1.0
749,르노삼성,M3,가솔린,48415,2012,무사고,흰색,경기,490,2WD,1.0
751,르노삼성,M3,가솔린,66151,2016,무사고,흰색,경기,930,2WD,2.0
753,르노삼성,M3,가솔린,8150,2021,무사고,흰색,울산,2120,2WD,2.0
754,르노삼성,M3,가솔린,7017,2020,무사고,흰색,울산,2290,2WD,3.0
755,르노삼성,M6,가솔린,59905,2019,무사고,흰색,서울,1430,2WD,1.0
756,르노삼성,M3,가솔린,102226,2010,무사고,흰색,부산,400,2WD,2.0
757,르노삼성,M6,가솔린,26674,2019,무사고,흰색,부산,2450,2WD,3.0
758,르노삼성,클리오,디젤,91382,2018,무사고,흰색,부산,1140,2WD,2.0
759,르노삼성,M6,가솔린,103286,2016,무사고,흰색,부산,1280,2WD,3.0
760,르노삼성,M6,디젤,101657,2017,무사고,흰색,부산,1530,2WD,2.0
761,르노삼성,M6,LPG,65795,2017,무사고,흰색,서울,1140,2WD,1.0
762,르노삼성,M6,가솔린,14008,2019,무사고,흰색,경기,1930,2WD,2.0
763,르노삼성,M3,가솔린,118789,2013,무사고,흰색,경기,430,2WD,3.0
764,르노삼성,M5,가솔린,116570,2013,무사고,흰색,대구,890,2WD,3.0
765,르노삼성,M6,LPG,32012,2020,무사고,흰색,서울,2690,2WD,3.0
766,르노삼성,M6,가솔린,68481,2016,무사고,흰색,충남,1277,2WD,2.0
767,르노삼성,M6,가솔린,14308,2018,무사고,흰색,경기,2099,2WD,3.0
768,르노삼성,SM7,가솔린,48397,2016,무사고,흰색,경기,1450,2WD,2.0
769,르노삼성,M3,가솔린,82918,2015,무사고,흰색,충북,660,2WD,1.0
770,르노삼성,M3,디젤,18071,2018,무사고,흰색,서울,1620,2WD,3.0
772,르노삼성,M3,가솔린,116855,2014,무사고,흰색,부산,450,2WD,1.0
773,르노삼성,M6,가솔린,61867,2016,무사고,흰색,서울,1450,2WD,3.0
774,르노삼성,M3,가솔린,67788,2011,무사고,흰색,충남,430,2WD,1.0
775,르노삼성,M6,가솔린,12676,2020,무사고,흰색,서울,1720,2WD,1.0
776,르노삼성,M3,가솔린,26581,2020,무사고,흰색,서울,2190,2WD,3.0
777,르노삼성,캡처,가솔린,6598,2020,무사고,흰색,경기,2190,2WD,2.0
778,르노삼성,M5,가솔린,156067,2014,무사고,흰색,서울,540,2WD,1.0
782,르노삼성,M3,가솔린,27050,2020,무사고,흰색,경기,576,2WD,3.0
783,르노삼성,M6,가솔린,28047,2019,무사고,흰색,서울,2030,2WD,3.0
784,르노삼성,M5,가솔린,110785,2010,무사고,흰색,부산,550,2WD,3.0
785,르노삼성,M6,가솔린,28265,2018,무사고,흰색,경기,2260,2WD,3.0
787,르노삼성,M5,가솔린,97964,2011,무사고,흰색,울산,470,2WD,2.0
789,르노삼성,M6,가솔린,74331,2019,무사고,흰색,부산,1330,2WD,1.0
790,르노삼성,M6,가솔린,27659,2019,무사고,흰색,부산,2180,2WD,3.0
792,르노삼성,M3,가솔린,52312,2016,무사고,흰색,경기,950,2WD,2.0
793,르노삼성,M5,가솔린,68119,2015,무사고,흰색,부산,1050,2WD,3.0
794,르노삼성,M5,가솔린,128684,2011,무사고,흰색,충남,450,2WD,2.0
796,르노삼성,M3,가솔린,75246,2007,무사고,흰색,경기,245,2WD,1.0
797,르노삼성,M5,가솔린,92681,2004,무사고,흰색,부산,179,2WD,2.0
798,르노삼성,M6,가솔린,82108,2016,무사고,흰색,부산,1330,2WD,2.0
799,르노삼성,SM7,가솔린,91483,2005,무사고,흰색,경기,290,2WD,1.0
800,르노삼성,M5,가솔린,109672,2008,무사고,흰색,경기,280,2WD,2.0
801,르노삼성,SM7,가솔린,86109,2011,무사고,흰색,부산,530,2WD,1.0
802,르노삼성,M6,LPG,103738,2017,무사고,흰색,서울,1150,2WD,1.0
803,르노삼성,M6,디젤,74006,2017,무사고,흰색,경기,1850,2WD,3.0
805,르노삼성,M6,LPG,54460,2019,무사고,흰색,부산,1490,2WD,1.0
806,르노삼성,M3,가솔린,16660,2020,무사고,흰색,서울,2250,2WD,3.0
808,르노삼성,M6,LPG,13681,2021,무사고,흰색,경기,2320,2WD,1.0
810,르노삼성,M6,가솔린,77053,2016,무사고,흰색,부산,1359,2WD,2.0
812,르노삼성,SM7,가솔린,97669,2015,무사고,흰색,부산,1390,2WD,3.0
813,르노삼성,SM7,가솔린,103922,2012,무사고,흰색,경기,590,2WD,3.0
814,르노삼성,M3,가솔린,11629,2020,무사고,흰색,서울,2159,2WD,3.0
815,르노삼성,M3,가솔린,168701,2016,무사고,흰색,부산,430,2WD,1.0
816,르노삼성,M3,가솔린,8382,2021,무사고,흰색,부산,1870,2WD,2.0
817,르노삼성,M6,LPG,136587,2016,무사고,흰색,부산,1230,2WD,2.0
818,르노삼성,M6,가솔린,49,2021,무사고,흰색,경기,2599,2WD,2.0
819,르노삼성,캡처,가솔린,20645,2020,무사고,흰색,부산,1999,2WD,2.0
820,르노삼성,클리오,디젤,66418,2019,무사고,흰색,경기,1290,2WD,2.0
821,르노삼성,M3,가솔린,101382,2011,무사고,흰색,경기,439,2WD,3.0
822,르노삼성,M3,가솔린,172322,2010,무사고,흰색,경기,249,2WD,2.0
823,르노삼성,M6,가솔린,33170,2019,무사고,흰색,대구,2340,2WD,3.0
825,르노삼성,M3,가솔린,17588,2020,무사고,흰색,서울,2230,2WD,3.0
826,르노삼성,M3,가솔린,91209,2012,무사고,흰색,서울,449,2WD,1.0
827,르노삼성,M6,LPG,16403,2020,무사고,흰색,서울,2350,2WD,2.0
828,르노삼성,M6,가솔린,5648,2021,무사고,흰색,대구,2990,2WD,3.0
829,르노삼성,SM7,가솔린,181767,2012,무사고,흰색,서울,470,2WD,3.0
830,르노삼성,M3,디젤,32665,2017,무사고,흰색,대구,1340,2WD,3.0
831,르노삼성,M3,가솔린,176936,2015,무사고,흰색,광주,650,2WD,3.0
832,르노삼성,M6,LPG,95384,2019,무사고,흰색,인천,1280,2WD,1.0
833,르노삼성,SM7,가솔린,83342,2007,무사고,흰색,충남,380,2WD,2.0
834,르노삼성,M3,가솔린,76784,2012,무사고,흰색,경기,480,2WD,3.0
835,르노삼성,M3,디젤,69736,2017,무사고,흰색,광주,1220,2WD,3.0
836,르노삼성,M6,LPG,10222,2020,무사고,흰색,경기,2670,2WD,3.0
837,르노삼성,M6,가솔린,112913,2019,무사고,흰색,인천,1550,2WD,2.0
838,르노삼성,M6,LPG,31101,2017,무사고,흰색,서울,1999,2WD,3.0
840,르노삼성,M6,가솔린,134362,2016,무사고,흰색,인천,1020,2WD,3.0
841,르노삼성,M6,디젤,82918,2017,무사고,흰색,경기,1870,2WD,3.0
842,르노삼성,M6,가솔린,123366,2016,무사고,흰색,충남,1270,2WD,3.0
843,르노삼성,M6,LPG,10222,2020,무사고,흰색,경기,2670,2WD,3.0
844,르노삼성,M6,가솔린,134362,2016,무사고,흰색,인천,1020,2WD,3.0
845,르노삼성,SM7,가솔린,151422,2012,무사고,흰색,울산,650,2WD,3.0
846,르노삼성,M6,가솔린,46648,2016,무사고,흰색,충남,1499,2WD,3.0
847,르노삼성,M6,가솔린,46648,2016,무사고,흰색,충남,1499,2WD,3.0
848,르노삼성,M5,가솔린,94657,2011,무사고,흰색,경기,420,2WD,2.0
849,르노삼성,M6,LPG,74282,2017,무사고,흰색,서울,990,2WD,1.0
850,르노삼성,M6,LPG,74452,2019,무사고,흰색,경기,1230,2WD,1.0
851,르노삼성,M3,가솔린,86011,2016,무사고,흰색,광주,800,2WD,1.0
852,르노삼성,M3,디젤,20462,2019,무사고,흰색,울산,1730,2WD,3.0
853,르노삼성,M6,LPG,39462,2016,무사고,흰색,경기,1590,2WD,2.0
854,르노삼성,M3,가솔린,119699,2011,무사고,흰색,경기,279,2WD,2.0
855,르노삼성,M6,가솔린,53244,2019,무사고,흰색,전북,1460,2WD,1.0
856,르노삼성,M3,가솔린,63907,2013,무사고,흰색,경기,670,2WD,3.0
857,르노삼성,M6,디젤,47634,2017,무사고,흰색,서울,2229,4WD,3.0
858,르노삼성,M6,가솔린,48885,2017,무사고,흰색,충남,1670,2WD,3.0
859,르노삼성,M6,가솔린,32792,2019,무사고,흰색,광주,2290,2WD,3.0
860,르노삼성,M5,가솔린,156813,2011,무사고,흰색,경기,440,2WD,3.0
861,르노삼성,M3,가솔린,14779,2020,무사고,흰색,경기,2190,2WD,3.0
862,르노삼성,M3,가솔린,34870,2016,무사고,흰색,경기,1030,2WD,3.0
863,르노삼성,M6,가솔린,80451,2016,무사고,흰색,경기,1370,2WD,3.0
864,르노삼성,M6,디젤,43266,2019,무사고,흰색,충남,1999,2WD,3.0
865,르노삼성,M3,가솔린,11177,2020,무사고,흰색,경기,2130,2WD,3.0
866,르노삼성,M6,가솔린,77625,2016,무사고,흰색,경기,1539,2WD,3.0
868,르노삼성,M3,가솔린,109964,2015,무사고,흰색,경기,530,2WD,1.0
869,르노삼성,M5,디젤,147738,2008,무사고,흰색,울산,399,2WD,2.0
870,르노삼성,M3,가솔린,93364,2010,무사고,흰색,충남,399,2WD,2.0
871,르노삼성,M3,디젤,163461,2017,무사고,흰색,인천,450,2WD,1.0
872,르노삼성,M5,가솔린,176677,2009,무사고,흰색,대전,430,2WD,2.0
873,르노삼성,M3,디젤,40101,2018,무사고,흰색,서울,1490,2WD,3.0
874,르노삼성,SM7,가솔린,77536,2009,무사고,흰색,부산,670,2WD,4.0
875,르노삼성,M6,디젤,60153,2017,무사고,흰색,경기,1949,2WD,3.0
876,르노삼성,M6,가솔린,90878,2019,무사고,흰색,충남,1225,2WD,1.0
877,르노삼성,M6,디젤,42169,2017,무사고,흰색,충남,2190,4WD,3.0
878,르노삼성,M5,가솔린,113919,2010,무사고,흰색,경기,520,2WD,2.0
879,르노삼성,M6,가솔린,32955,2019,무사고,흰색,경기,1900,2WD,2.0
880,르노삼성,M6,LPG,21,2021,무사고,흰색,대전,2900,2WD,3.0
881,르노삼성,M3,가솔린,36619,2020,무사고,흰색,경기,2100,2WD,3.0
882,르노삼성,M6,LPG,17252,2020,무사고,흰색,서울,2530,2WD,3.0
883,르노삼성,M3,가솔린,136735,2014,무사고,흰색,대전,579,2WD,3.0
884,르노삼성,M6,가솔린,17383,2019,무사고,흰색,충남,2239,2WD,3.0
885,르노삼성,클리오,디젤,109553,2018,무사고,흰색,충남,979,2WD,2.0
888,르노삼성,M6,가솔린,58723,2017,무사고,흰색,경기,1450,2WD,2.0
889,르노삼성,M3,가솔린,127011,2011,무사고,흰색,울산,420,2WD,2.0
890,르노삼성,M5,LPG,152150,2010,무사고,흰색,전북,499,2WD,2.0
891,르노삼성,M5,가솔린,73023,2008,무사고,흰색,경기,219,2WD,1.0
892,르노삼성,M5,LPG,89464,2014,무사고,흰색,울산,980,2WD,3.0
893,르노삼성,M6,가솔린,58537,2017,무사고,흰색,경기,1450,2WD,2.0
894,르노삼성,M6,가솔린,31526,2019,무사고,흰색,대전,2230,2WD,3.0
895,르노삼성,M6,LPG,10533,2020,무사고,흰색,경기,2580,2WD,3.0
896,르노삼성,M3,디젤,36135,2017,무사고,흰색,서울,1360,2WD,2.0
897,르노삼성,M3,디젤,56578,2018,무사고,흰색,광주,1340,2WD,3.0
898,르노삼성,M5,디젤,91788,2012,무사고,흰색,서울,790,4WD,3.0
899,르노삼성,M3,가솔린,90252,2013,무사고,흰색,대구,575,2WD,1.0
900,르노삼성,M3,가솔린,59529,2016,무사고,흰색,충남,770,2WD,2.0
901,르노삼성,M3,가솔린,151127,2013,무사고,흰색,광주,370,2WD,2.0
902,르노삼성,M6,가솔린,36049,2019,무사고,흰색,경기,2460,2WD,3.0
903,르노삼성,M3,가솔린,16627,2020,무사고,흰색,서울,2270,2WD,3.0
904,르노삼성,M5,가솔린,164508,2011,무사고,흰색,대구,380,2WD,2.0
905,르노삼성,M5,디젤,91906,2015,무사고,흰색,광주,850,2WD,1.0
906,르노삼성,SM7,가솔린,53836,2016,무사고,흰색,광주,1450,2WD,3.0
907,르노삼성,M6,가솔린,11439,2019,무사고,흰색,서울,2400,2WD,3.0
908,르노삼성,M3,가솔린,78632,2009,무사고,흰색,부산,283,2WD,2.0
909,르노삼성,M5,가솔린,86610,2010,무사고,흰색,충남,520,2WD,2.0
910,르노삼성,M3,디젤,14812,2017,무사고,흰색,광주,1430,2WD,3.0
911,르노삼성,M5,가솔린,133727,2011,무사고,흰색,광주,410,2WD,3.0
912,르노삼성,클리오,디젤,12471,2018,무사고,흰색,대구,1449,2WD,2.0
913,르노삼성,M3,디젤,30431,2018,무사고,흰색,경기,1620,2WD,3.0
915,르노삼성,M6,LPG,50926,2019,무사고,흰색,경기,1690,2WD,1.0
916,르노삼성,M6,디젤,100267,2018,무사고,흰색,경기,1630,2WD,3.0
917,르노삼성,M6,디젤,41107,2017,무사고,흰색,경기,2190,4WD,3.0
918,르노삼성,M6,LPG,76430,2017,무사고,흰색,대전,1450,2WD,1.0
919,르노삼성,M6,가솔린,108053,2017,무사고,흰색,대전,1250,2WD,2.0
920,르노삼성,M6,LPG,65528,2019,무사고,흰색,대전,1630,2WD,1.0
921,르노삼성,M3,가솔린,94077,2014,무사고,흰색,부산,555,2WD,1.0
922,르노삼성,M5,디젤,44762,2015,무사고,흰색,부산,1260,2WD,3.0
923,르노삼성,M6,디젤,75388,2017,무사고,흰색,광주,1850,4WD,3.0
924,르노삼성,M5,가솔린,119148,2009,무사고,흰색,부산,480,2WD,1.0
925,르노삼성,M5,가솔린,142119,2008,무사고,흰색,경기,190,2WD,2.0
926,르노삼성,M5,가솔린,31269,2018,무사고,흰색,경기,1330,2WD,1.0
927,르노삼성,M3,가솔린,17715,2020,무사고,흰색,경기,2130,2WD,3.0
928,르노삼성,SM7,가솔린,122571,2011,무사고,흰색,경기,580,2WD,3.0
929,르노삼성,M3,가솔린,5999,2020,무사고,흰색,서울,2299,2WD,3.0
930,르노삼성,M3,가솔린,120730,2010,무사고,흰색,대구,435,2WD,3.0
932,르노삼성,M6,LPG,2794,2020,무사고,흰색,대구,2380,2WD,2.0
933,르노삼성,M5,디젤,81568,2015,무사고,흰색,부산,1030,2WD,2.0
934,르노삼성,M5,LPG,150480,2014,무사고,흰색,대구,650,2WD,2.0
935,르노삼성,M5,가솔린,136664,2008,무사고,흰색,부산,270,2WD,2.0
936,르노삼성,M3,디젤,114668,2015,무사고,흰색,서울,870,2WD,3.0
937,르노삼성,M3,가솔린,50342,2010,무사고,흰색,서울,439,2WD,2.0
938,르노삼성,M6,가솔린,44145,2017,무사고,흰색,서울,1799,2WD,3.0
939,르노삼성,M6,디젤,73529,2017,무사고,흰색,경기,1920,2WD,3.0
940,르노삼성,M3,가솔린,14610,2020,무사고,흰색,경기,2290,2WD,3.0
941,르노삼성,M5,가솔린,172322,2010,무사고,흰색,부산,315,2WD,2.0
945,르노삼성,M3,디젤,39221,2017,무사고,흰색,경기,1300,2WD,3.0
946,르노삼성,M6,LPG,71261,2020,무사고,흰색,경기,2300,2WD,3.0
947,르노삼성,M6,디젤,61797,2017,무사고,흰색,부산,1980,4WD,3.0
948,르노삼성,M6,가솔린,39862,2016,무사고,흰색,부산,1580,2WD,2.0
949,르노삼성,M5,가솔린,82255,2013,무사고,흰색,부산,890,2WD,3.0
952,르노삼성,M6,LPG,4,2021,무사고,흰색,대구,2930,2WD,3.0
953,르노삼성,M5,가솔린,55009,2010,무사고,흰색,경기,569,2WD,1.0
954,르노삼성,M6,디젤,130303,2017,무사고,흰색,경기,1590,2WD,3.0
955,르노삼성,SM7,가솔린,168122,2009,무사고,흰색,경기,360,2WD,3.0
956,르노삼성,M5,가솔린,118487,2016,무사고,흰색,경기,799,2WD,1.0
957,르노삼성,M6,가솔린,25065,2016,무사고,흰색,경기,1550,2WD,2.0
958,르노삼성,M6,LPG,87765,2016,무사고,흰색,경기,1690,2WD,3.0
959,르노삼성,M6,LPG,31930,2016,무사고,흰색,부산,1760,2WD,3.0
960,르노삼성,M3,가솔린,70534,2013,무사고,흰색,경기,620,2WD,3.0
961,르노삼성,M6,가솔린,101477,2016,무사고,흰색,경기,1330,2WD,2.0
962,르노삼성,M5,가솔린,115788,2017,무사고,흰색,부산,790,2WD,1.0
963,르노삼성,M6,가솔린,42429,2017,무사고,흰색,경기,1660,2WD,3.0
964,르노삼성,M6,디젤,70208,2018,무사고,흰색,경기,1960,4WD,3.0
965,르노삼성,SM7,가솔린,132624,2011,무사고,흰색,대구,530,2WD,1.0
966,르노삼성,M3,전기,137460,2016,무사고,흰색,대구,830,2WD,3.0
968,르노삼성,M3,가솔린,68804,2017,무사고,흰색,경기,860,2WD,1.0
969,르노삼성,M5,가솔린,174258,2011,무사고,흰색,경기,380,2WD,1.0
971,르노삼성,M6,가솔린,37144,2019,무사고,흰색,대구,2170,2WD,3.0
972,르노삼성,M5,가솔린,47050,2015,무사고,흰색,경기,1050,2WD,2.0
973,르노삼성,M3,디젤,42509,2019,무사고,흰색,경기,1470,2WD,3.0
974,르노삼성,M5,가솔린,104901,2013,무사고,흰색,대구,590,2WD,1.0
975,르노삼성,M5,LPG,108413,2012,무사고,흰색,경기,549,2WD,2.0
976,르노삼성,M6,가솔린,126193,2016,무사고,흰색,경기,1190,2WD,2.0
977,르노삼성,M6,LPG,16518,2020,무사고,흰색,서울,2760,2WD,3.0
978,르노삼성,M5,가솔린,53797,2016,무사고,흰색,경기,1050,2WD,2.0
979,르노삼성,M3,가솔린,115079,2013,무사고,흰색,경기,489,2WD,3.0
981,르노삼성,M6,가솔린,78740,2019,무사고,흰색,대구,1340,2WD,1.0
982,르노삼성,M6,디젤,106477,2018,무사고,흰색,경기,1780,2WD,3.0
983,르노삼성,M3,디젤,51923,2019,무사고,흰색,부산,1590,2WD,3.0
984,르노삼성,M5,LPG,117554,2010,무사고,흰색,서울,380,2WD,1.0
985,르노삼성,SM7,가솔린,98085,2010,무사고,흰색,서울,440,2WD,1.0
986,르노삼성,M5,가솔린,60120,2012,무사고,흰색,경기,560,2WD,2.0
987,르노삼성,M3,가솔린,88299,2015,무사고,흰색,경기,580,2WD,1.0
989,르노삼성,M6,LPG,33971,2020,무사고,흰색,경기,2430,2WD,3.0
990,르노삼성,SM7,가솔린,98668,2012,무사고,흰색,대구,850,2WD,3.0
992,르노삼성,M6,가솔린,51208,2016,무사고,흰색,경기,1550,2WD,3.0
994,르노삼성,M3,가솔린,21400,2020,무사고,흰색,부산,1990,2WD,3.0
995,르노삼성,M6,LPG,24215,2020,무사고,흰색,부산,2590,2WD,3.0
996,르노삼성,M6,LPG,46951,2019,무사고,흰색,대구,1679,2WD,1.0
997,르노삼성,M3,가솔린,8715,2020,무사고,흰색,경기,2190,2WD,3.0
998,르노삼성,M6,가솔린,101720,2016,무사고,흰색,경기,1250,2WD,2.0
999,르노삼성,M6,LPG,72022,2017,무사고,흰색,경기,1350,2WD,1.0
1000,르노삼성,M3,디젤,110860,2017,무사고,흰색,경기,990,2WD,3.0
1001,르노삼성,M6,LPG,155810,2017,무사고,흰색,경기,950,2WD,1.0
1002,르노삼성,SM7,가솔린,156878,2010,무사고,흰색,충남,480,2WD,4.0
1003,르노삼성,M6,디젤,60958,2020,무사고,흰색,경기,2350,2WD,3.0
1004,르노삼성,M3,가솔린,184576,2014,무사고,흰색,경기,350,2WD,1.0
1005,르노삼성,M6,가솔린,53050,2017,무사고,흰색,경기,1590,2WD,3.0
1006,르노삼성,M5,LPG,65741,2015,무사고,흰색,부산,1370,2WD,3.0
1007,르노삼성,M3,가솔린,66248,2014,무사고,흰색,경기,630,2WD,3.0
1008,르노삼성,M6,LPG,16259,2020,무사고,흰색,서울,1920,2WD,2.0
1009,르노삼성,M3,가솔린,122753,2010,무사고,흰색,부산,420,2WD,2.0
1010,르노삼성,M5,가솔린,125375,2009,무사고,흰색,울산,300,2WD,1.0
1011,르노삼성,M6,가솔린,1847,2021,무사고,흰색,부산,2650,2WD,2.0
1012,르노삼성,M5,디젤,151326,2014,무사고,흰색,대구,850,4WD,3.0
1013,르노삼성,M6,LPG,52889,2016,무사고,흰색,대구,1690,2WD,3.0
1014,르노삼성,M6,LPG,67207,2019,무사고,흰색,경기,1299,2WD,1.0
1015,르노삼성,M6,LPG,14847,2020,무사고,흰색,부산,2690,2WD,3.0
1016,르노삼성,M6,가솔린,31987,2016,무사고,흰색,경기,1405,2WD,1.0
1017,르노삼성,M6,디젤,80325,2017,무사고,흰색,부산,1500,2WD,2.0
1018,르노삼성,M6,가솔린,100759,2016,무사고,흰색,경기,1380,2WD,3.0
1019,르노삼성,M3,가솔린,139134,2010,무사고,흰색,부산,279,2WD,1.0
1021,르노삼성,M3,가솔린,118432,2011,무사고,흰색,부산,370,2WD,1.0
1022,르노삼성,M5,가솔린,113582,2010,무사고,흰색,서울,399,2WD,1.0
1023,르노삼성,M6,LPG,13055,2020,무사고,흰색,경기,2450,2WD,3.0
1024,르노삼성,M6,디젤,122333,2019,무사고,흰색,부산,1250,2WD,1.0
1025,르노삼성,M6,가솔린,48934,2019,무사고,흰색,경기,1530,2WD,1.0
1026,르노삼성,M5,가솔린,168416,2011,무사고,흰색,부산,480,2WD,3.0
1027,르노삼성,M3,가솔린,6297,2020,무사고,흰색,경기,2250,2WD,3.0
1028,르노삼성,M5,LPG,53362,2014,무사고,흰색,충북,890,2WD,3.0
1029,르노삼성,M5,가솔린,109005,2012,무사고,흰색,부산,475,2WD,1.0
1030,르노삼성,M3,가솔린,20257,2020,무사고,흰색,경기,2200,2WD,3.0
1031,르노삼성,M3,디젤,200343,2015,무사고,흰색,대구,670,2WD,2.0
1033,르노삼성,M3,가솔린,13403,2020,무사고,흰색,경기,1920,2WD,2.0
1034,르노삼성,M3,디젤,49295,2017,무사고,흰색,경기,1249,2WD,3.0
1035,르노삼성,M3,디젤,7777,2019,무사고,흰색,부산,1770,2WD,3.0
1036,르노삼성,M6,가솔린,116479,2016,무사고,흰색,부산,1280,2WD,3.0
1037,르노삼성,M5,LPG,152693,2010,무사고,흰색,대구,490,2WD,2.0
1038,르노삼성,SM7,가솔린,119724,2012,무사고,흰색,경기,659,2WD,3.0
1039,르노삼성,M3,가솔린,17037,2020,무사고,흰색,부산,2380,2WD,3.0
1040,르노삼성,M6,LPG,61776,2019,무사고,흰색,경기,1730,2WD,3.0
1042,르노삼성,M3,가솔린,28416,2020,무사고,흰색,경기,2150,2WD,3.0
1043,르노삼성,M5,LPG,135277,2012,무사고,흰색,부산,500,2WD,1.0
1044,르노삼성,M6,가솔린,44062,2019,무사고,흰색,경기,1699,2WD,2.0
1045,르노삼성,M5,가솔린,181501,2014,무사고,흰색,부산,650,2WD,2.0
1046,르노삼성,M3,가솔린,18199,2010,무사고,흰색,부산,400,2WD,1.0
1047,르노삼성,SM7,가솔린,192298,2009,무사고,흰색,부산,330,2WD,4.0
1048,르노삼성,SM7,가솔린,212682,2006,무사고,흰색,경기,180,2WD,2.0
1049,르노삼성,M6,LPG,117017,2016,무사고,흰색,경기,1220,2WD,2.0
1050,르노삼성,M3,가솔린,144565,2010,무사고,흰색,부산,390,2WD,2.0
1051,르노삼성,M6,LPG,77055,2019,무사고,흰색,경기,1420,2WD,1.0
1052,르노삼성,M6,가솔린,79874,2016,무사고,흰색,경기,1430,2WD,3.0
1053,르노삼성,M6,가솔린,34198,2017,무사고,흰색,대구,1590,2WD,1.0
1054,르노삼성,M6,가솔린,78380,2016,무사고,흰색,부산,1280,2WD,3.0
1055,르노삼성,SM7,가솔린,149036,2007,무사고,흰색,부산,320,2WD,1.0
1056,르노삼성,M5,LPG,81649,2014,무사고,흰색,부산,850,2WD,2.0
1058,르노삼성,트위지,전기,4643,2019,무사고,흰색,충북,999,2WD,2.0
1059,르노삼성,M6,LPG,81507,2017,무사고,흰색,경기,1200,2WD,2.0
1060,르노삼성,M6,LPG,83330,2017,무사고,흰색,경기,1090,2WD,1.0
1061,르노삼성,M3,가솔린,23206,2018,무사고,흰색,부산,1180,2WD,2.0
1062,르노삼성,M6,가솔린,17078,2016,무사고,흰색,경기,1650,2WD,2.0
1063,르노삼성,M6,가솔린,89124,2016,무사고,흰색,서울,1210,2WD,2.0
1064,르노삼성,M6,가솔린,44917,2016,무사고,흰색,대구,1490,2WD,2.0
1065,르노삼성,M6,LPG,13186,2020,무사고,흰색,경기,2529,2WD,3.0
1066,르노삼성,클리오,디젤,101168,2018,무사고,흰색,경기,950,2WD,2.0
1067,르노삼성,M3,디젤,68868,2017,무사고,흰색,경기,1199,2WD,3.0
1068,르노삼성,클리오,디젤,66160,2019,무사고,흰색,경기,1230,2WD,2.0
1069,르노삼성,M5,가솔린,137842,2010,무사고,흰색,경기,350,2WD,2.0
1070,르노삼성,M5,가솔린,60154,2010,무사고,흰색,경기,550,2WD,3.0
1071,르노삼성,M5,가솔린,153842,2008,무사고,흰색,경기,220,2WD,2.0
1072,르노삼성,M6,가솔린,42519,2017,무사고,흰색,부산,1595,2WD,2.0
1074,르노삼성,M3,가솔린,8331,2020,무사고,흰색,서울,2290,2WD,3.0
1075,르노삼성,M3,가솔린,45394,2014,무사고,흰색,부산,680,2WD,1.0
1076,르노삼성,M6,디젤,64096,2019,무사고,흰색,경기,1670,2WD,2.0
1077,르노삼성,M6,가솔린,38122,2019,무사고,흰색,경기,1790,2WD,3.0
1078,르노삼성,M6,LPG,35889,2017,무사고,흰색,부산,1650,2WD,1.0
1079,르노삼성,M5,가솔린,136524,2012,무사고,흰색,부산,590,2WD,1.0
1080,르노삼성,M6,가솔린,43602,2017,무사고,흰색,경기,1690,2WD,2.0
1081,르노삼성,M6,디젤,59692,2017,무사고,흰색,경기,1890,2WD,3.0
1082,르노삼성,M6,가솔린,54938,2018,무사고,흰색,경기,2140,2WD,3.0
1083,르노삼성,M6,LPG,58265,2019,무사고,흰색,경기,1660,2WD,1.0
1084,르노삼성,M6,디젤,93731,2017,무사고,흰색,대구,9167,4WD,3.0
