,brand,km,name,type,price,year,info,location
0,렉서스,34803.0,NX300,가솔린,3920.0,2018,슈프림,경기
1,재규어,261545.0,XF,디젤,490.0,2009,2.7D 프리미엄,경기
2,크라이슬러,122546.0,더 뉴 300C,가솔린,1180.0,2013,3.6,경기
3,아우디,112977.0,뉴 A6,가솔린,1330.0,2012,3.0 TFSI 콰트로,경기
4,렉서스,81809.0,뉴 ES350,가솔린,2350.0,2015,이그제큐티브,경기
5,아우디,153593.0,뉴 A6,디젤,1890.0,2016,40 TDI 콰트로 프리미엄,경기
6,렉서스,9014.0,NX300h,가솔린+전기,5140.0,2021,슈프림,경기
7,아우디,134779.0,뉴 A6,디젤,1398.0,2014,2.0 TDI 다이나믹,충남
8,도요타,107963.0,시에나,가솔린,1780.0,2014,3.5 AWD,경기
9,렉서스,132506.0,CT200h,가솔린+전기,1040.0,2012,1.8 컴팩트 트랜디,경기
10,BMW,124384.0,5시리즈 (F10),가솔린,1950.0,2014,528i xDrive 럭셔리,경기
11,벤츠,180713.0,E-클래스 W212,디젤,2150.0,2015,E350 블루텍 4MATIC,대구
12,벤츠,142930.0,S-클래스 W222,가솔린,4900.0,2015,S400L,서울
13,벤츠,79181.0,C-클래스 W205,디젤,2690.0,2017,C220 d 아방가르드,서울
14,푸조,235527.0,3008,디젤,399.0,2012,1.6 아웃도어,경기
15,BMW,177381.0,X3 (F25),디젤,1270.0,2012,xDrive 20d 하이,경기
16,BMW,70611.0,5시리즈 (F10),가솔린,1790.0,2011,528i,경기
17,벤츠,101599.0,C-클래스 W204,가솔린,1790.0,2010,C63 AMG 세단,경기
18,지프,130466.0,랭글러 (JK),디젤,2090.0,2012,2.8 디젤 루비콘 4도어,서울
19,벤츠,47050.0,E-클래스 W212,디젤,2890.0,2016,E250 블루텍 4MATIC 아방가르드,경기
20,폭스바겐,10916.0,아테온,디젤,4290.0,2020,2.0 TDI 프레스티지 4모션,대구
21,지프,111111.0,그랜드 체로키,가솔린,2380.0,2014,3.6 오버랜드,경기
22,렉서스,36967.0,뉴 ES350,가솔린,3240.0,2017,슈프림,경기
23,BMW,107425.0,7시리즈 (F01),디젤,2820.0,2013,730d,경기
24,BMW,193842.0,5시리즈,가솔린,885.0,2002,530iS,대구
25,포르쉐,4710.0,카이엔 (PO536),가솔린,16000.0,2021,3.0 쿠페,경기
26,BMW,49395.0,5시리즈 (G30),디젤,3650.0,2017,520d M 스포츠,전북
27,아우디,103953.0,A7,디젤,2590.0,2015,45 TDI 콰트로 다이나믹,경기
28,폭스바겐,99374.0,골프 7세대,디젤,1050.0,2014,1.6 TDI,경기
29,BMW,123466.0,5시리즈 (F10),가솔린,1200.0,2010,528i,경기
30,BMW,64348.0,5시리즈 (G30),디젤,3947.0,2017,520d M 스포츠 플러스,광주
31,폭스바겐,188067.0,뉴 CC,디젤,899.0,2013,2.0 TDI 블루모션 4모션,경기
32,폭스바겐,101981.0,더 뉴 파사트,디젤,940.0,2014,2.0 TDI,경기
33,렉서스,217231.0,LS460L,가솔린,660.0,2007,4인승,경기
34,BMW,73308.0,5시리즈 (F10),가솔린,1300.0,2010,523i,경기
35,BMW,61716.0,3시리즈 (F30),디젤,2020.0,2016,320d xDrive,경기
36,벤츠,163648.0,E-클래스 W212,가솔린,1780.0,2015,E300 4MATIC 아방가르드,경기
37,랜드로버,220289.0,디스커버리 4,디젤,1999.0,2010,2.7 TDV6 SE,광주
38,폭스바겐,89266.0,뉴 티구안,디젤,1250.0,2013,2.0 TDI 프리미엄,서울
39,아우디,174677.0,뉴 A6,디젤,2090.0,2016,35 TDI 프리미엄,광주
40,아우디,52664.0,뉴 A4,가솔린,1250.0,2012,2.0 TFSI 콰트로 다이나믹,경기
41,BMW,44220.0,5시리즈 (F10),디젤,3130.0,2016,520d xDrive M 에어로 다이나믹,경기
42,미니,6444.0,쿠퍼 컨트리맨,가솔린,3550.0,2021,기본형,경기
43,폭스바겐,24355.0,더 뉴 파사트,가솔린,1570.0,2015,1.8 TSI,경기
44,혼다,156608.0,시빅,가솔린,250.0,2007,1.8,경기
45,BMW,203357.0,5시리즈 (F10),디젤,1060.0,2010,520d,대구
46,랜드로버,74971.0,레인지로버 벨라,디젤,6550.0,2018,3.0 D300 R-다이나믹 HSE,경기
47,미니,13025.0,쿠퍼,가솔린,3120.0,2020,5도어 HIGH,경기
48,벤츠,61414.0,E-클래스 W213,디젤,4380.0,2019,E220d 아방가르드,서울
49,볼보,69272.0,V40 크로스컨트리,디젤,2089.0,2017,D4,경기
50,아우디,145821.0,뉴 A6,가솔린,330.0,2005,2.4 FSI,서울
51,BMW,20355.0,X3 (G01),디젤,5650.0,2019,xDrive 20d M 스포츠,서울
52,포르쉐,37494.0,911,가솔린,11370.0,2017,카레라 4,경기
53,아우디,23254.0,A4 (B9),디젤,2999.0,2018,35 TDI 프리미엄,광주
54,롤스로이스,74560.0,고스트,가솔린,18500.0,2014,6.6 V12,서울
55,BMW,180061.0,5시리즈 (F10),디젤,1890.0,2015,520d xDrive,경기
56,벤츠,46280.0,C-클래스 W205,디젤,2780.0,2016,C220 d 아방가르드,경기
57,벤츠,126090.0,S-클래스 W222,디젤,5390.0,2016,S350L d 4MATIC,경기
58,벤츠,126944.0,E-클래스 W212,가솔린,990.0,2011,E300 엘레강스,경기
59,혼다,25997.0,파일럿 3세대,가솔린,2990.0,2017,3.5,경기
60,렉서스,38620.0,NX300h,가솔린+전기,4100.0,2019,슈프림,광주
61,시트로엥,57936.0,그랜드 C4 피카소,디젤,1999.0,2018,1.6 B-HDI 인텐시브,광주
62,벤츠,89209.0,C-클래스 W205,디젤,2490.0,2015,C220 블루텍 아방가르드,경기
63,벤츠,130050.0,E-클래스 W212,가솔린,990.0,2011,E300 엘레강스,경기
64,BMW,74565.0,X4 (F26),디젤,4150.0,2018,xDrive20d M 스포츠,경기
65,폭스바겐,37320.0,골프 7세대,디젤,1850.0,2016,2.0 TDI,서울
66,벤츠,169671.0,S-클래스 W221,가솔린,1179.0,2008,S550 4MATIC,서울
67,BMW,45706.0,3시리즈 GT (F34),디젤,2560.0,2015,GT 320d,경기
68,BMW,206117.0,5시리즈 (F10),가솔린,1000.0,2011,528i,광주
69,도요타,12984.0,아발론 5세대,가솔린+전기,3420.0,2019,2.5 하이브리드,경기
70,랜드로버,113701.0,레인지로버 스포츠,디젤,2180.0,2011,3.0 TDV6,서울
71,아우디,59890.0,뉴 A6,가솔린,1450.0,2012,2.0 TFSI 다이나믹,서울
72,볼보,34044.0,V40,디젤,1850.0,2017,D3,경기
73,지프,121135.0,컴패스,가솔린,770.0,2011,70th 애니버셔리,경기
74,BMW,187540.0,3시리즈 (F30),디젤,1149.0,2013,320d 투어링,경기
75,벤츠,138356.0,E-클래스 W212,디젤,1790.0,2014,E220 CDI 아방가르드,경기
76,포르쉐,102945.0,파나메라,가솔린,3870.0,2011,3.6 AWD,서울
77,지프,160138.0,랭글러 (JK),디젤,1648.0,2009,2.8 디젤 루비콘 4도어,충남
78,지프,116789.0,랭글러 (JK),디젤,2280.0,2012,2.8 디젤 루비콘 2도어,경기
79,BMW,190473.0,5시리즈 (F10),디젤,1490.0,2015,520d xDrive,경기
80,BMW,136451.0,3시리즈 (E90),디젤,570.0,2010,320d 세단 내비 패키지,경기
81,BMW,70270.0,5시리즈 (G30),디젤,3990.0,2017,520d M 스포츠 플러스,광주
82,미니,62768.0,쿠퍼 D 클럽맨,디젤,2350.0,2016,High,경기
83,아우디,177537.0,뉴 A8,가솔린,399.0,2007,4.2 FSI 콰트로,경기
84,볼보,128646.0,S80,디젤,1190.0,2013,D4,경기
85,폭스바겐,136633.0,골프 7세대,디젤,1350.0,2016,2.0 TDI 프리미엄,경기
86,BMW,131137.0,5시리즈 (F10),가솔린,1150.0,2011,528i,대구
87,벤츠,62889.0,C-클래스 W205,디젤,2450.0,2015,C220 블루텍 아방가르드,경기
88,인피니티,116208.0,FX35,가솔린,670.0,2007,3.5,서울
