,brand,km,name,type,price,year,info,location
59,재규어,34897.0,E-PACE,가솔린,3370.0,2018,P250 퍼스트 에디션,경기
60,지프,87072.0,체로키(KL),디젤,1550.0,2014,2.0 디젤 론지튜드 AWD,경기
61,캐딜락,57398.0,ATS,가솔린,1440.0,2013,2.0 프리미엄,경기
62,포드,39190.0,머스탱,가솔린,3130.0,2017,쿠페,경기
63,미니,34463.0,쿠퍼 S,가솔린,2880.0,2018,JCW,경기
64,렉서스,26967.0,CT200h,가솔린+전기,2320.0,2016,1.8 슈프림,경기
65,재규어,65256.0,F-PACE,디젤,3440.0,2018,20d 프레스티지,경기
66,포르쉐,128886.0,박스터,가솔린,4999.0,2014,2.7,광주
67,피아트,67017.0,500X,디젤,1590.0,2016,2.0 디젤 크로스 플러스 AWD,부산
68,벤츠,40132.0,E-클래스 W212,가솔린,3320.0,2014,E200 카브리올레,경기
69,미니,87138.0,쿠퍼 D 페이스맨,디젤,1230.0,2013,SE,서울
70,포드,45653.0,머스탱,가솔린,2490.0,2017,쿠페,전북
71,미니,53109.0,쿠퍼 D 컨트리맨,디젤,2820.0,2018,ALL4 HIGH,경기
72,재규어,36401.0,All New XJ,디젤,4800.0,2018,3.0D 프리미엄 럭셔리 SWB,부산
73,폭스바겐,106612.0,골프 7세대,디젤,950.0,2014,1.6 TDI,경기
74,폭스바겐,93489.0,더 비틀,디젤,1270.0,2015,2.0 TDI,서울
75,지프,17989.0,랭글러 (JL),가솔린,4890.0,2018,2.0 사하라 4도어,경기
76,지프,12717.0,레니게이드,가솔린,2950.0,2020,2.4 리미티드,경기
77,지프,86863.0,랭글러 (JK),디젤,3355.0,2015,2.8 디젤 루비콘 4도어,대구
78,BMW,136767.0,2시리즈 액티브 투어러 (F45),디젤,1280.0,2015,조이,경기
79,BMW,2919.0,Z4 (G29),가솔린,6390.0,2021,sDrive20i 스포츠,경기
80,미니,6780.0,쿠퍼,가솔린,2470.0,2020,기본형,서울
81,미니,11230.0,쿠퍼,가솔린,2590.0,2020,기본형,충남
82,재규어,64324.0,XE,디젤,2190.0,2017,20d R스포츠,경기
83,지프,17238.0,레니게이드,가솔린,2750.0,2019,2.4 리미티드,경기
84,혼다,35352.0,오딧세이,가솔린,4040.0,2018,3.5,경기
85,벤츠,22991.0,A-클래스 W176,가솔린,3390.0,2017,A45 AMG 4MATIC,서울
86,미니,28053.0,쿠퍼,가솔린,2490.0,2016,5도어 HIGH,광주
87,미니,65229.0,쿠퍼 컨버터블,가솔린,1750.0,2014,기본형,경기
88,미니,72492.0,쿠퍼 D,디젤,1850.0,2018,HIGH,경기
89,BMW,38550.0,M4 (F82),가솔린,6100.0,2016,M4 쿠페 페인트워크 에디션,경기
90,미니,92085.0,쿠퍼 D 컨트리맨,디젤,1250.0,2012,기본형,경기
91,렉서스,28247.0,CT200h,가솔린+전기,2380.0,2017,1.8 슈프림,부산
92,포르쉐,49085.0,718 박스터,가솔린,9390.0,2018,S 2.5,경기
93,미니,59425.0,쿠퍼 D 컨트리맨,디젤,1910.0,2016,ALL4,경기
94,포르쉐,15890.0,파나메라 (971),가솔린,13400.0,2018,3.0 AWD,서울
95,폭스바겐,48573.0,더 비틀,디젤,1500.0,2013,2.0 TDI,경기
96,미니,55004.0,쿠퍼 D,디젤,1480.0,2015,기본형,서울
97,미니,4363.0,쿠퍼,가솔린,3080.0,2020,HIGH,경기
98,미니,56726.0,쿠퍼 S 컨트리맨,가솔린,3370.0,2019,ALL4,경기
99,지프,27017.0,레니게이드,디젤,2780.0,2019,2.0 디젤 리미티드 하이 AWD,경기
100,벤츠,38413.0,C-클래스 W205,가솔린,4490.0,2017,C200 카브리올레,경기
101,미니,15779.0,쿠퍼 S 컨트리맨,가솔린,3830.0,2020,JCW,서울
102,미니,59770.0,쿠퍼,가솔린,2050.0,2016,HIGH,경기
103,지프,109602.0,랭글러 (JK),디젤,2335.0,2012,2.8 디젤 사하라 2도어,충남
104,지프,15956.0,랭글러 (JL),가솔린,4850.0,2020,2.0 루비콘 2도어,경기
105,미니,137669.0,쿠퍼 S 클럽맨,가솔린,840.0,2010,기본형,서울
106,푸조,40903.0,508 2세대,디젤,3190.0,2019,2.0 BlueHDi 라 프리미어,서울
107,미니,106699.0,쿠퍼 S,가솔린,990.0,2010,JCW,경기
108,미니,102652.0,쿠퍼 컨버터블,가솔린,1850.0,2018,기본형,경기
109,벤츠,66421.0,A-클래스 W176,디젤,1350.0,2013,A200 CDI,인천
110,미니,102197.0,쿠퍼 컨버터블,가솔린,1850.0,2018,기본형,경기
111,랜드로버,152626.0,프리랜더2,디젤,690.0,2009,2.2 TD4 HSE,광주
112,캐딜락,67250.0,CTS 3세대,가솔린,2050.0,2015,2.0 프리미엄,경기
113,미니,120512.0,쿠퍼,가솔린,1120.0,2016,5도어 기본형,경기
114,포르쉐,72649.0,718 박스터,가솔린,8399.0,2017,S 2.5,경기
115,BMW,10980.0,M4 (F82),가솔린,7490.0,2020,M4 쿠페 컴패티션,충북
116,포르쉐,16558.0,718 카이맨,가솔린,9900.0,2019,2.5 GTS,서울
117,랜드로버,40541.0,레인지로버 벨라,디젤,6169.0,2018,2.0 D240 R-다이나믹 SE,광주
118,미니,38052.0,쿠퍼,가솔린,2270.0,2018,5도어 HIGH,경기
119,미니,47965.0,쿠퍼 S 컨버터블,가솔린,3199.0,2019,JCW,경기
120,닛산,117453.0,큐브,가솔린,699.0,2011,1.8 SL,전북
121,BMW,7737.0,3시리즈 (G20),가솔린,6800.0,2021,M340i,경기
122,미니,88625.0,쿠퍼,가솔린,1890.0,2017,HIGH,서울
123,벤츠,175627.0,A-클래스 W176,디젤,999.0,2015,A180 CDI 나이트,경기
124,스마트,130078.0,포투 카브리오,가솔린,980.0,2009,펄스 MHD,경기
125,지프,72562.0,레니게이드,가솔린,1720.0,2016,2.4 론지튜드,경기
126,폭스바겐,113605.0,티구안,디젤,890.0,2011,2.0 TDI,경기
127,BMW,18186.0,X6M (F16),가솔린,8550.0,2017,4.4,경기
128,BMW,18761.0,1시리즈 (F40),디젤,2890.0,2020,118d 조이 퍼스트 에디션,경기
129,폭스바겐,130776.0,골프 6세대,디젤,700.0,2012,1.6 TDI 블루모션,전북
130,미니,104847.0,쿠퍼 D 컨트리맨,디젤,1190.0,2012,기본형,부산
131,BMW,151457.0,1시리즈 (F20),디젤,1030.0,2015,118d 스포츠 5도어,부산
132,포르쉐,78266.0,718 박스터,가솔린,8800.0,2017,S 2.5,서울
133,지프,158940.0,그랜드 체로키,디젤,1980.0,2014,3.0 디젤 오버랜드,광주
134,미니,52573.0,쿠퍼,가솔린,2020.0,2017,5도어 기본형,경기
135,미니,62317.0,쿠퍼 D,디젤,990.0,2012,SE,대구
136,람보르기니,1889.0,우루스,가솔린,41142.0,2020,4.0 V8,경기
137,미니,66934.0,쿠퍼 S 컨버터블,가솔린,2690.0,2016,기본형,경기
138,지프,47004.0,레니게이드,디젤,1920.0,2016,2.0 디젤 론지튜드 AWD,경기
139,포드,91719.0,머스탱,가솔린,2550.0,2017,쿠페,경기
140,미니,101302.0,쿠퍼 컨버터블,가솔린,1840.0,2018,기본형,서울
141,포드,25141.0,머스탱,가솔린,3690.0,2019,쿠페,경기
142,닛산,95513.0,큐브,가솔린,570.0,2011,1.8 S,경기
143,미니,45482.0,쿠퍼 D,디젤,1950.0,2018,기본형,경기
144,미니,12817.0,쿠퍼,가솔린,3040.0,2020,5도어 로즈우드 에디션,경기
145,포르쉐,15527.0,718 박스터,가솔린,9700.0,2020,2.0,서울
146,폭스바겐,91684.0,뉴 티구안,디젤,1080.0,2013,2.0 TDI 컴포트,경기
147,벤츠,90549.0,뉴 SLK-클래스,가솔린,2155.0,2012,200 블루이피션시,경기
148,닛산,118884.0,쥬크,가솔린,780.0,2014,1.6 SV,부산
149,미니,37235.0,쿠퍼 D 컨트리맨,디젤,1720.0,2014,기본형,경기
150,벤츠,49644.0,C-클래스 W205,디젤,3580.0,2018,C250 d 4MATIC,서울
151,재규어,8225.0,XE,가솔린,2400.0,2018,20t 프레스티지,경기
152,미니,52179.0,쿠퍼,가솔린,2499.0,2018,5도어 HIGH,경기
153,포르쉐,73179.0,911,가솔린,12500.0,2014,터보 S,서울
154,포드,72357.0,머스탱,가솔린,1550.0,2013,쿠페,광주
155,볼보,47341.0,S60,가솔린,990.0,2011,T5,서울
156,미니,63746.0,쿠퍼 D 컨트리맨,디젤,1890.0,2016,ALL4,경기
157,BMW,48757.0,4시리즈 (F32),가솔린,3530.0,2015,428i M 스포츠 컨버터블,경기
158,미니,164070.0,쿠퍼,가솔린,580.0,2010,SE,전북
159,지프,69890.0,랭글러 (JK),디젤,3450.0,2015,2.8 디젤 루비콘 4도어,경기
160,미니,79810.0,쿠퍼 D 컨트리맨,디젤,1750.0,2016,ALL4 파크레인,경기
161,포르쉐,70859.0,박스터,가솔린,6029.0,2015,S 3.4,경기
162,시트로엥,34288.0,DS3,가솔린,1050.0,2012,1.6 VTI 소 시크,경기
163,캐딜락,13601.0,XT5,가솔린,4050.0,2019,3.6 프리미엄 플러스 AWD,경기
164,미니,29756.0,쿠퍼 컨트리맨,가솔린,2750.0,2018,기본형,경기
165,지프,111222.0,랭글러 (JK),가솔린,3200.0,2017,3.6 윈터 에디션,광주
166,피아트,42292.0,500C,가솔린,1320.0,2013,1.4,부산
167,미니,51991.0,쿠퍼 D,디젤,1880.0,2018,기본형,경기
168,페라리,22241.0,포르토피노,가솔린,27900.0,2019,3.9 V8,서울
169,폭스바겐,93220.0,골프 5세대,가솔린,790.0,2009,2.0 GTI 5도어,대전
170,캐딜락,84028.0,ATS,가솔린,1490.0,2015,2.0 프리미엄,경기
171,미니,66178.0,쿠퍼,가솔린,1950.0,2018,기본형,서울
172,재규어,125041.0,XF (X260),디젤,1950.0,2017,20d 프레스티지,경기
173,벤츠,41017.0,A-클래스 W176,가솔린,3250.0,2017,A45 AMG 4MATIC,경기
174,BMW,115609.0,1M (E82),가솔린,3100.0,2012,1M 쿠페,부산
175,BMW,14866.0,3시리즈 (G20),디젤,4050.0,2020,320d,경기
176,시트로엥,36618.0,DS3,디젤,1330.0,2017,1.6 BlueHDi 소 시크,부산
177,렉서스,68624.0,CT200h,가솔린+전기,2130.0,2017,1.8 슈프림,부산
178,미니,19958.0,쿠퍼,가솔린,2650.0,2019,5도어 기본형,서울
179,미니,7553.0,쿠퍼,가솔린,2990.0,2020,5도어 HIGH,경기
180,포르쉐,14624.0,718 박스터,가솔린,10100.0,2017,S 2.5,서울
181,링컨,68650.0,뉴 MKZ,가솔린,1450.0,2014,2.0,서울
182,지프,23.0,글래디에이터 (JT),가솔린,6400.0,2021,3.6 루비콘,서울
183,쉐보레,47.0,콜벳,가솔린,16400.0,2020,Coupe,서울
184,닛산,176007.0,370Z,가솔린,1880.0,2014,3.7 쿠페,경기
185,재규어,31570.0,E-PACE,디젤,3250.0,2019,D180 S,부산
186,BMW,35979.0,1시리즈 (F20),디젤,1979.0,2017,118d 스포츠 5도어,경기
187,미니,53601.0,쿠퍼 쿠페,가솔린,1190.0,2012,1.6,경기
188,미니,34789.0,쿠퍼 S,가솔린,2250.0,2015,5도어 기본형,서울
189,랜드로버,22701.0,레인지로버 4세대,디젤,16500.0,2018,4.4 SDV8 AB LWB 디젤,서울
190,벤츠,40822.0,SLS AMG,가솔린,20500.0,2011,쿠페,서울
191,지프,58281.0,랭글러 (JK),가솔린,3490.0,2017,3.6 스포츠 2도어,경기
192,벤츠,28105.0,E-클래스 W213,가솔린,5990.0,2017,E400 4MATIC 쿠페,경기
193,재규어,95111.0,XE,디젤,1695.0,2016,20d 포트폴리오,경기
194,미니,1642.0,쿠퍼 S,가솔린,3290.0,2020,HIGH,경기
195,벤츠,4660.0,C-클래스 W205,디젤,4180.0,2019,C220 d 4MATIC 익스클루시브,서울
196,동풍소콘,26295.0,펜콘 ix5,가솔린,1450.0,2019,1.5,경기
197,지프,82692.0,랭글러 (JK),가솔린,2190.0,2014,3.6 스포츠 2도어,경기
198,미니,123543.0,쿠퍼 D,디젤,850.0,2012,SE,대구
199,피아트,68839.0,500,가솔린,890.0,2013,1.4 라운지,서울
200,미니,96140.0,쿠퍼 컨트리맨,가솔린,999.0,2012,기본형,충남
201,미니,5817.0,쿠퍼,가솔린,2800.0,2021,기본형,부산
202,미니,7665.0,쿠퍼,가솔린,2950.0,2021,5도어 기본형,경기
203,시트로엥,89711.0,DS3,디젤,630.0,2013,1.6 e-HDi 소 시크,대구
204,푸조,46417.0,508 2세대,디젤,3299.0,2019,2.0 BlueHDi 라 프리미어,경기
205,재규어,252179.0,XJ-8,가솔린,1420.0,2006,3.5,부산
206,마세라티,8737.0,기블리,디젤,6899.0,2018,3.0 디젤 그란스포츠,경기
207,볼보,83213.0,S60,디젤,1790.0,2016,D5 R-Design,경기
208,지프,176422.0,랭글러 (TJ),가솔린,1850.0,2003,4.0,경기
209,푸조,108748.0,207GT,가솔린,290.0,2008,1.6,경기
210,지프,180394.0,랭글러 (JK),가솔린,2390.0,2016,3.6 루비콘 4도어,경기
211,포드,48695.0,머스탱,가솔린,3690.0,2017,컨버터블,경기
212,지프,39667.0,랭글러 (JK),가솔린,3150.0,2017,3.6 루비콘 2도어,경기
213,포드,48801.0,머스탱,가솔린,2750.0,2016,쿠페,경기
214,미니,49190.0,쿠퍼,가솔린,1850.0,2017,5도어 기본형,경기
215,폭스바겐,112873.0,보라,가솔린,270.0,2003,2.0 DLX,경기
216,벤츠,28741.0,GLA-클래스 X156,가솔린,3880.0,2019,GLA45 AMG 4MATIC,경기
217,미니,86297.0,쿠퍼 D,디젤,890.0,2012,SE,서울
218,포르쉐,13214.0,718 박스터,가솔린,10390.0,2017,S 2.5,부산
219,미니,2386.0,쿠퍼 S,가솔린,4090.0,2021,페인 홉커크 에디션,부산
220,미니,95492.0,쿠퍼 D,디젤,1190.0,2013,SE,부산
221,포르쉐,153713.0,911,가솔린,3150.0,2005,카레라 S,광주
222,포르쉐,135386.0,카이맨,가솔린,3400.0,2009,S 3.4,경기
223,벤츠,115949.0,CLS-클래스 W218,가솔린,2199.0,2013,CLS350,경기
224,랜드로버,69483.0,디스커버리 5,디젤,5400.0,2017,3.0 TD6 HSE 럭셔리,대전
225,미니,87729.0,쿠퍼,가솔린,730.0,2007,기본형,서울
226,BMW,44538.0,M4 (F82),가솔린,7599.0,2020,M4 컨버터블 컴패티션,서울
227,BMW,32852.0,X4 (G02),디젤,5840.0,2020,xDrive20d M 스포츠 X,경남
228,푸조,105401.0,206CC,가솔린,399.0,2004,1.6 컨버터블,경기
229,크라이슬러,91946.0,PT 크루저,가솔린,480.0,2004,2.4L,부산
230,푸조,66310.0,207GT,가솔린,450.0,2011,1.6,경기
231,지프,35053.0,체로키(KL),가솔린,1990.0,2017,2.4 론지튜드 AWD,경기
232,포드,129185.0,F150,가솔린,4490.0,2016,3.5L,경기
233,폭스바겐,163797.0,뉴 티구안,디젤,890.0,2014,2.0 TDI 컴포트,경기
234,포르쉐,5605.0,718 카이맨,가솔린,13799.0,2021,4.0 GTS,경기
235,미니,63659.0,쿠퍼,가솔린,869.0,2012,SE,부산
236,BMW,71072.0,6시리즈 (F12),가솔린,4350.0,2011,650i 컨버터블,경기
237,미니,102855.0,쿠퍼 SD,디젤,1150.0,2013,기본형,대전
238,포르쉐,13214.0,718 박스터,가솔린,209.0,2017,S 2.5,부산
239,애스턴마틴,12779.0,DBS,가솔린,30900.0,2019,5.2 쿠페 슈퍼레제라,경기
240,미니,72087.0,쿠퍼 S,가솔린,950.0,2010,기본형,경기
241,포르쉐,67438.0,911,가솔린,4950.0,2006,카레라 4S,울산
242,포르쉐,45387.0,911,가솔린,14300.0,2014,터보 S,울산
243,폭스바겐,72310.0,더 비틀,디젤,1400.0,2013,2.0 TDI,울산
244,포드,22410.0,머스탱,가솔린,3570.0,2019,쿠페,서울
245,폭스바겐,95315.0,티구안,가솔린,990.0,2010,2.0 TSI,경기
246,미니,77264.0,쿠퍼 D,디젤,1220.0,2015,기본형,경기
247,BMW,141943.0,5시리즈 (E60),가솔린,490.0,2008,528i 세단,경기
248,미니,62130.0,쿠퍼 D 컨트리맨,디젤,1740.0,2015,ALL4,경기
249,볼보,163537.0,XC70,디젤,1740.0,2015,D4,경기
250,미니,58943.0,쿠퍼 D 클럽맨,디젤,2139.0,2018,기본형,충남
251,지프,33582.0,랭글러 (JK),가솔린,3600.0,2016,3.6 루비콘 4도어,서울
252,아우디,3728.0,뉴 A3,가솔린,2630.0,2020,40 TFSI,서울
253,미니,20646.0,쿠퍼 D,디젤,9999.0,2018,5도어 HIGH,경기
254,BMW,32909.0,3시리즈 (G20),디젤,3950.0,2019,320d xDrive 럭셔리,경기
255,쉐보레,15783.0,콜벳,가솔린,8820.0,2014,Convertible,경기
256,재규어,64599.0,New XF,가솔린,2230.0,2015,3.0SC AWD 프리미엄,경기
257,미니,34440.0,쿠퍼,가솔린,1799.0,2016,5도어 기본형,경기
258,BMW,7994.0,M4 (F82),가솔린,7000.0,2020,M4 쿠페 컴패티션,경기
259,미니,19100.0,쿠퍼,가솔린,2120.0,2018,기본형,광주
260,페라리,2113.0,812 GTS,가솔린,72000.0,2020,6.5 V12,서울
261,미니,53172.0,쿠퍼 S,가솔린,2590.0,2016,JCW,경기
262,미니,98830.0,쿠퍼 클럽맨,가솔린,800.0,2010,기본형,서울
263,혼다,54514.0,N-ONE,가솔린,1199.0,2013,0.6 2WD,대구
264,재규어,71913.0,F-TYPE,가솔린,4990.0,2019,P300 컨버터블,경기
265,포르쉐,32963.0,718 박스터,가솔린,10750.0,2018,2.5 GTS,서울
266,미니,48146.0,쿠퍼,가솔린,1810.0,2016,5도어 기본형,경기
267,미니,17497.0,쿠퍼,가솔린,2980.0,2020,5도어 로즈우드 에디션,경기
268,미니,44516.0,쿠퍼,가솔린,2250.0,2016,HIGH,경기
269,랜드로버,18233.0,레인지로버 4세대,가솔린,19150.0,2019,5.0 SC SV AB 다이나믹,경기
270,아우디,119137.0,뉴 A3,가솔린+전기,1900.0,2016,스포트백 e-트론,경기
271,도요타,18636.0,캠리 (XV70),가솔린+전기,2950.0,2019,2.5 XLE 하이브리드,부산
272,BMW,6392.0,1시리즈 (F40),디젤,2890.0,2020,118d 조이,부산
273,인피니티,173229.0,G37,가솔린,1299.0,2009,컨버터블,서울
274,지프,111446.0,레니게이드,디젤,1530.0,2016,2.0 디젤 론지튜드 AWD,경기
275,지프,25430.0,컴패스 2세대,가솔린,2050.0,2018,2.4 론지튜드,경기
276,스마트,89184.0,포투 쿠페,가솔린,799.0,2008,쿠페,경기
277,미니,102205.0,쿠퍼 S,가솔린,899.0,2009,기본형,경기
278,폭스바겐,221838.0,시로코,디젤,759.0,2012,2.0 TDI R-Line,경기
279,포드,109661.0,머스탱,가솔린,1500.0,2012,쿠페,경기
280,캐딜락,1371.0,CT5,가솔린,4890.0,2020,2.0 스포츠,경기
281,BMW,21220.0,2시리즈 그란쿠페 (F44),디젤,2950.0,2020,220d 어드밴티지,경기
282,람보르기니,2259.0,아벤타도르,가솔린,44000.0,2019,S LP740-4,서울
283,BMW,46352.0,4시리즈 (F32),가솔린,3180.0,2016,428i M 스포츠 쿠페,부산
284,포르쉐,44805.0,718 박스터,가솔린,8300.0,2018,2.0,서울
285,페라리,31352.0,포르토피노,가솔린,29000.0,2019,3.9 V8,서울
286,포드,8369.0,F350,가솔린,12600.0,2020,6.2,서울
287,폭스바겐,170070.0,뉴 비틀,가솔린,580.0,2008,2.0 카브리올레,경기
288,포드,51114.0,머스탱,가솔린,3090.0,2017,쿠페,부산
289,볼보,213102.0,S60,가솔린,700.0,2011,T5,경기
290,아우디,102980.0,RS5,가솔린,3290.0,2014,4.2 FSI 콰트로,경기
291,아우디,156541.0,TT (8S),가솔린,2890.0,2016,쿠페 45 TFSI 콰트로,경기
292,미니,93894.0,쿠퍼 D 컨트리맨,디젤,1190.0,2014,기본형,경기
293,미니,30831.0,쿠퍼 S,가솔린,2900.0,2017,JCW,경기
294,재규어,36058.0,F-TYPE,가솔린,4550.0,2015,3.0 쿠페,인천
295,지프,45860.0,랭글러 (JK),가솔린,4200.0,2017,3.6 루비콘 4도어,경기
296,지프,66841.0,랭글러 (JK),디젤,3890.0,2013,2.8 디젤 모압 에디션,경기
297,미니,42135.0,쿠퍼,가솔린,1830.0,2014,HIGH,부산
298,미니,12318.0,쿠퍼,가솔린,2550.0,2018,HIGH,경기
299,미니,79554.0,쿠퍼 D 컨트리맨,디젤,2490.0,2017,ALL4,경기
300,미니,41191.0,쿠퍼,가솔린,1030.0,2013,오리지널,대구
301,지프,139599.0,랭글러 (JK),디젤,2100.0,2011,2.8 디젤 루비콘 4도어,경기
302,미니,2386.0,쿠퍼 S,가솔린,69.0,2021,페인 홉커크 에디션,부산
303,미니,5166.0,쿠퍼 S,가솔린,3485.0,2022,5도어 클래식 런치팩,부산
304,미니,15070.0,쿠퍼 D 클럽맨,디젤,2950.0,2020,기본형,경기
305,BMW,137804.0,1시리즈 (F20),디젤,900.0,2014,118d 어반 5도어,경기
306,아우디,84025.0,RS5,가솔린,3300.0,2013,4.2 FSI 콰트로,광주
307,랜드로버,107745.0,레인지로버 이보크,디젤,2150.0,2013,2.2 SD4 프레스티지,경기
308,미니,20502.0,쿠퍼 D,디젤,2170.0,2018,기본형,경기
309,미니,30374.0,쿠퍼,가솔린,2580.0,2018,5도어 HIGH,인천
310,포르쉐,2668.0,911 (992),가솔린,34300.0,2021,터보 S 카브리올레,서울
311,미니,76390.0,쿠퍼,가솔린,1180.0,2013,오리지널,경기
312,미니,112670.0,쿠퍼 S 쿠페,가솔린,1000.0,2012,1.6,경기
313,미니,72076.0,쿠퍼 S,가솔린,2550.0,2016,JCW,경기
314,지프,19204.0,컴패스 2세대,가솔린,2590.0,2018,2.4 리미티드,경기
315,BMW,93979.0,X4 (G02),디젤,4990.0,2019,xDrive20d M 스포츠,경기
316,지프,95223.0,레니게이드,디젤,1680.0,2016,2.0 디젤 론지튜드 AWD,광주
317,폭스바겐,119495.0,폴로,디젤,450.0,2015,1.4 TDI R-Line,서울
318,지프,85751.0,랭글러 (JK),가솔린,2550.0,2016,3.6 스포츠 2도어,인천
319,폭스바겐,147062.0,뉴 티구안,디젤,1150.0,2014,2.0 TDI 프리미엄,경기
320,미니,180580.0,쿠퍼 컨버터블,가솔린,499.0,2007,기본형,인천
321,페라리,34139.0,812 슈퍼패스트,가솔린,39500.0,2018,6.5 V12,서울
322,미니,9139.0,쿠퍼 컨트리맨,가솔린,2990.0,2019,HIGH,서울
