,brand,km,name,type,price,year,info,location
0,폭스바겐,63151.0,시로코,디젤,1590.0,2014,2.0 TDI R-Line,서울
1,포르쉐,92922.0,카이맨,가솔린,5999.0,2015,S 3.4,경기
2,도요타,32767.0,RAV4 5세대,가솔린,2780.0,2019,2.5 2WD,대구
3,폭스바겐,74405.0,시로코,디젤,1430.0,2013,2.0 TDI R-Line,경기
4,폭스바겐,137393.0,시로코,디젤,990.0,2012,2.0 TDI R-Line,경기
5,지프,74767.0,랭글러 (JK),가솔린,3180.0,2016,3.6 루비콘 4도어,경기
6,폭스바겐,177526.0,시로코,디젤,1130.0,2012,2.0 TDI R-Line,대구
7,랜드로버,16211.0,디펜더 (L663),디젤,9080.0,2020,110 D240 SE,서울
8,애스턴마틴,51568.0,뱅퀴시,가솔린,17300.0,2016,6.0 V12 쿠페,경기
9,폭스바겐,95055.0,뉴 비틀,가솔린,530.0,2005,DELUXE 2.0,경기
10,지프,19334.0,랭글러 (JK),가솔린,2790.0,2016,3.6 스포츠 2도어,인천
11,벤츠,381664.0,E-클래스 W124,가솔린,950.0,1995,E220,경기
12,지프,17375.0,레니게이드,가솔린,2390.0,2018,2.4 론지튜드,경기
13,닛산,136686.0,큐브,가솔린,420.0,2003,1.4,경기
14,미니,80367.0,쿠퍼 S 로드스터,가솔린,2100.0,2015,1.6,인천
