,brand,km,name,type,price,year,info,location
0,재규어,103031.0,New XJ,가솔린,3999.0,2008,4.2 V8,서울
1,미니,56624.0,쿠퍼,가솔린,1850.0,2017,5도어 기본형,경기
2,미니,68718.0,쿠퍼 SD,디젤,2250.0,2017,기본형,서울
3,미니,41170.0,쿠퍼,가솔린,2199.0,2017,HIGH,대구
4,미니,24366.0,쿠퍼 S,가솔린,3330.0,2019,JCW,경기
5,미니,30907.0,쿠퍼,가솔린,2399.0,2019,기본형,광주
6,미니,9802.0,쿠퍼 S 컨트리맨,가솔린,4290.0,2020,JCW,경기
7,폭스바겐,72475.0,시로코,디젤,1250.0,2012,2.0 TDI R-Line,인천
8,미니,11193.0,쿠퍼,가솔린,2530.0,2018,5도어 HIGH,경기
9,벤츠,36272.0,S-클래스 W222,디젤,8900.0,2018,S350 d 4MATIC,경기
10,벤츠,122246.0,E-클래스 W213,디젤,4000.0,2017,E350d,경기
11,미니,68941.0,쿠퍼 D,디젤,1670.0,2016,Mid,인천
12,미니,64682.0,쿠퍼 D 컨트리맨,디젤,1850.0,2016,ALL4,경기
13,미니,14409.0,쿠퍼 S,가솔린,3500.0,2021,HIGH,서울
14,미니,76842.0,쿠퍼,가솔린,1650.0,2016,기본형,경기
15,벤츠,28607.0,C-클래스 W205,가솔린,3699.0,2019,C200,경기
16,미니,86769.0,쿠퍼 D 컨트리맨,디젤,1489.0,2013,기본형,대구
17,미니,39177.0,쿠퍼,가솔린,2120.0,2018,기본형,광주
18,미니,28802.0,쿠퍼,가솔린,2250.0,2018,기본형,대구
19,BMW,26684.0,M4 (F82),가솔린,9999.0,2020,M4 쿠페 컨패티션 헤리티지,광주
20,미니,25331.0,쿠퍼 D 컨트리맨,디젤,3450.0,2019,ALL4 HIGH,경기
21,벤츠,15018.0,G-클래스 W463b,가솔린,18900.0,2019,AMG G63,서울
22,미니,96676.0,쿠퍼 D,디젤,950.0,2013,SE,서울
23,벤츠,39549.0,C-클래스 W205,가솔린,3750.0,2019,C200,경기
24,미니,94144.0,쿠퍼 S 클럽맨,가솔린,2290.0,2018,기본형,경기
25,미니,4647.0,쿠퍼,가솔린,2680.0,2020,기본형,경기
26,피아트,141449.0,500,가솔린,1050.0,2015,1.4 컬러 플러스,경기
27,미니,28733.0,쿠퍼 컨트리맨,가솔린,2990.0,2020,기본형,경기
28,미니,125238.0,쿠퍼,가솔린,1320.0,2015,5도어 Mid,경기
29,미니,50254.0,쿠퍼 클럽맨,가솔린,2080.0,2017,기본형,서울
30,미니,92886.0,쿠퍼 S 로드스터,가솔린,1930.0,2013,1.6,부산
31,벤츠,93766.0,E-클래스 W212,가솔린,4600.0,2014,E63 AMG 4MATIC,경기
