,brand,name,info,type,km,year,location,price
46,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,46752.0,2016,광주,1770.0
47,현대,투싼,디젤(VGT) 2WD MX,디젤,159108.0,2007,울산,390.0
48,현대,아반떼 MD,M16 GDI 프리미엄,가솔린,114556.0,2013,대전,880.0
49,쉐보레(GM대우),트랙스,1.4 LS,가솔린,98644.0,2016,경기,850.0
50,기아,카니발 R,그랜드 카니발 GLX,디젤,107334.0,2014,경기,890.0
51,기아,모하비,4WD KV300,디젤,137694.0,2011,경기,1450.0
52,현대,더 뉴 그랜드 스타렉스,웨건 12인승,디젤,74577.0,2018,경기,1790.0
53,현대,그랜드 스타렉스,5인승 밴,디젤,126554.0,2017,경기,1590.0
54,현대,그랜저 HG,HG240 럭셔리,가솔린,110409.0,2011,서울,800.0
55,기아,더 K9,3.8 GDI AWD,가솔린,67656.0,2019,경기,3980.0
56,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,166010.0,2015,경기,1570.0
57,기아,레이,밴,가솔린,105780.0,2014,대구,580.0
58,기아,올 뉴 K3,트렌디,가솔린,53579.0,2019,경기,1400.0
59,기아,그랜드 카니발,GLX,디젤,225652.0,2006,울산,330.0
60,기아,레이,밴 고급형,가솔린,117753.0,2015,충남,580.0
61,기아,뉴모닝,LX,가솔린,85844.0,2011,경기,289.0
62,기아,올 뉴 쏘렌토,디젤 2.0 2WD,디젤,145892.0,2015,충남,1599.0
63,르노삼성,SM7 New Art,SE,가솔린,131567.0,2011,충남,370.0
64,쌍용,티볼리,디젤 TX 2WD,디젤,189852.0,2016,인천,750.0
65,현대,베라크루즈,디젤 2WD 300X,디젤,186584.0,2008,충남,559.0
66,르노삼성,뉴SM5(신형),RE,가솔린,92983.0,2011,충남,499.0
67,쌍용,코란도 투리스모,4WD 샤토 9인승,디젤,61937.0,2018,전북,1990.0
68,현대,더 뉴 그랜드 스타렉스,밴 5인승,디젤,25695.0,2020,대구,2430.0
69,기아,K5 하이브리드,럭셔리,가솔린+전기,63796.0,2013,부산,1030.0
70,기아,뉴모닝,SLX 뷰티,가솔린,190902.0,2008,부산,185.0
71,현대,쏘나타 더 브릴리언트,LPI 스타일,LPG(일반인 구입),112924.0,2013,부산,750.0
72,현대,YF 쏘나타,Y20 프라임,가솔린,45533.0,2011,부산,690.0
73,기아,New 스포티지,디젤(VGT) 2WD TLX,디젤,114042.0,2009,부산,450.0
74,현대,NF 쏘나타,LPG N20 렌터카,LPG(일반인 구입),94788.0,2006,부산,260.0
75,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,43133.0,2016,부산,750.0
76,르노삼성,SM7 New Art,SE 플레져,가솔린,109499.0,2010,인천,350.0
77,르노삼성,뉴SM5(신형),LPLI 택시렌터카 고급형,LPG(일반인 구입),240873.0,2011,경기,220.0
78,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,117814.0,2018,전북,1590.0
79,현대,베라크루즈,디젤 4WD 300VX,디젤,148807.0,2010,서울,980.0
80,기아,올 뉴 모닝,디럭스 트렌디,가솔린,53913.0,2014,경기,660.0
81,현대,그랜저 IG,2.4 모던,가솔린,54052.0,2018,충남,1999.0
82,현대,그랜드 스타렉스,12인승 왜건,디젤,208983.0,2012,경기,690.0
83,현대,아반떼 HD,1.6 VVT E16,가솔린,145446.0,2010,전북,290.0
84,쉐보레(GM대우),라세티 프리미어,1.6 SE,가솔린,142975.0,2010,대전,290.0
85,현대,제네시스,BH330 럭셔리,가솔린,128875.0,2012,전북,1170.0
86,기아,더 뉴 K7,2.4 GDI 프레스티지,가솔린,187096.0,2014,경기,810.0
87,기아,더 뉴 K7,2.4 GDI 프레스티지,가솔린,202261.0,2015,광주,890.0
88,기아,스포티지 R,디젤 2WD TLX,디젤,157973.0,2011,충남,799.0
89,현대,LF 쏘나타,LPI 택시형,LPG(일반인 구입),47709.0,2017,서울,1090.0
90,현대,YF 쏘나타,Y20 프리미어,가솔린,105963.0,2011,경기,700.0
91,현대,그랜드 스타렉스,3인승 밴,디젤,29696.0,2018,광주,1885.0
92,현대,에쿠스(신형),VS380,가솔린,157614.0,2012,부산,1250.0
93,현대,그랜드 스타렉스,11인승 왜건 HVX,디젤,87620.0,2012,대전,1150.0
94,쌍용,티볼리,LX 2WD,가솔린,98444.0,2015,충남,1240.0
95,현대,쏘나타 더 브릴리언트,CVVL 스마트,가솔린,99652.0,2013,충남,777.0
96,제네시스,G80,3.3 GDI,가솔린,85721.0,2017,광주,2450.0
97,현대,그랜드 스타렉스,3인승 밴,디젤,134419.0,2014,경기,1150.0
98,현대,그랜저 HG,HG300 로얄,가솔린,119512.0,2011,대구,899.0
99,제네시스,G70,3.3T 스포츠 AWD,가솔린,16917.0,2019,서울,3990.0
100,현대,그랜드 스타렉스,12인승 왜건,디젤,118052.0,2014,서울,1160.0
101,현대,그랜드 스타렉스,12인승 왜건,디젤,64218.0,2015,경기,1399.0
102,현대,베라크루즈,디젤 4WD 300VX,디젤,52401.0,2011,인천,1340.0
103,쌍용,뉴코란도 C,2.0 CVS 4WD,디젤,191991.0,2014,대전,500.0
104,쉐보레(GM대우),알페온,CL240,가솔린,199716.0,2012,경기,399.0
105,쌍용,코란도 스포츠,CX7 4WD,디젤,106654.0,2012,대전,900.0
106,르노삼성,SM5 뉴 임프레션,LPLI 택시형 고급형,LPG(일반인 구입),165407.0,2008,전북,250.0
107,현대,NF 쏘나타,LPG N20 렌터카,LPG(일반인 구입),217820.0,2007,울산,230.0
108,기아,더 뉴 카니발,9인승 프레스티지,디젤,38451.0,2019,광주,2650.0
109,기아,프라이드(신형),디젤 4DR 1.5 VGT SLX,디젤,157196.0,2009,경기,350.0
110,현대,싼타페 CM,2WD(2.0 e-VGT) MLX,디젤,172963.0,2011,전북,810.0
111,현대,YF 쏘나타,Y20 프라임,가솔린,44430.0,2010,서울,700.0
112,현대,아반떼 MD,M16 GDI 럭셔리,가솔린,97727.0,2011,광주,599.0
113,기아,모하비,4WD JV300,디젤,233891.0,2008,경기,750.0
114,르노삼성,뉴QM5,디젤 2WD RE,디젤,107801.0,2014,경기,850.0
115,기아,K5,2.4 GDI 프레스티지,가솔린,162425.0,2011,경남,590.0
116,기아,올 뉴 모닝,디럭스 트렌디,가솔린,102411.0,2014,경기,450.0
117,현대,더 뉴 그랜드 스타렉스,4WD 웨건 11인승,디젤,24194.0,2019,경기,2850.0
118,현대,제네시스,BH330 럭셔리,가솔린,135752.0,2012,울산,1030.0
119,현대,베라크루즈,디젤 4WD 300VX,디젤,93503.0,2011,인천,1280.0
120,쉐보레(GM대우),임팔라,3.6 LTZ,가솔린,75056.0,2016,충북,1700.0
121,현대,아반떼 MD,M16 GDI 럭셔리,가솔린,61800.0,2012,경기,730.0
122,르노삼성,SM6,2.0 GDe RE,가솔린,147640.0,2016,경기,1220.0
123,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,51775.0,2017,대구,2150.0
124,쌍용,코란도 스포츠,CX7 4WD,디젤,294856.0,2012,경기,530.0
125,제네시스,EQ900,3.8 GDI AWD,가솔린,138468.0,2018,경기,2900.0
126,쌍용,뉴코란도 C,2.0 CVS 2WD,디젤,68654.0,2014,인천,690.0
127,현대,그랜저 HG,LPG HG300 택시형,LPG(일반인 구입),451410.0,2015,충남,600.0
128,기아,K5 2세대,1.7 디젤 MX,디젤,70665.0,2018,인천,1370.0
129,현대,그랜드 스타렉스,5인승 LPi 밴,LPG(일반인 구입),265281.0,2016,경기,1050.0
130,쉐보레(GM대우),올 뉴 말리부,2.0 터보 LT,가솔린,75980.0,2017,서울,1470.0
131,현대,투싼 ix,디젤 2WD LX20,디젤,123789.0,2010,인천,690.0
132,현대,그랜저 HG,HG330 셀러브리티,가솔린,207330.0,2014,인천,790.0
133,기아,뉴모닝,SLX,가솔린,69119.0,2009,경기,239.0
134,현대,베라크루즈,디젤 4WD 300VX,디젤,179276.0,2011,서울,930.0
135,기아,더 뉴 K7,2.4 GDI 프레스티지,가솔린,99513.0,2013,경기,1070.0
136,현대,아반떼 AD,1.6 GDI 스마트,가솔린,58546.0,2018,서울,1240.0
137,르노삼성,SM6,2.0 LPe SE (렌터카),LPG(일반인 구입),99505.0,2017,충남,1030.0
138,현대,아반떼 AD,1.6 GDI 스마트,가솔린,22575.0,2018,서울,1390.0
139,현대,더 뉴 아반떼 AD,1.6,가솔린,11706.0,2019,서울,1590.0
140,기아,프라이드(신형),4DR 1.4 DOHC LX,가솔린,37659.0,2010,대전,400.0
141,르노삼성,SM3 네오,PE,가솔린,93466.0,2015,인천,430.0
142,기아,뉴모닝,LX,가솔린,87458.0,2008,경기,250.0
143,현대,더 뉴 아반떼,1.6 GDi 스타일,가솔린,60261.0,2014,서울,720.0
144,현대,NF 쏘나타,LPG N20 럭셔리,LPG(일반인 구입),108602.0,2007,대전,340.0
145,쉐보레(GM대우),크루즈,1.8 LTZ+,가솔린,83528.0,2011,경기,359.0
146,기아,뉴모닝,SLX,가솔린,119877.0,2008,광주,260.0
147,쉐보레(GM대우),올란도,LPG LTZ,LPG(일반인 구입),241620.0,2012,인천,530.0
148,기아,올 뉴 카니발,11인승 럭셔리,디젤,156557.0,2015,대구,1299.0
149,기아,뉴오피러스,GH330 고급형,가솔린,165270.0,2007,충남,259.0
150,현대,쏘나타 더 브릴리언트,CVVL 스마트,가솔린,26761.0,2014,울산,1080.0
151,현대,베라크루즈,디젤 4WD 300VXL,디젤,175895.0,2013,경기,1399.0
152,현대,싼타페 TM,디젤 2.0 2WD,디젤,18193.0,2019,경기,2890.0
153,현대,더 뉴 그랜드 스타렉스,밴 3인승,디젤,103530.0,2018,인천,1430.0
154,기아,올 뉴 카니발,9인승 프레스티지,디젤,131845.0,2017,충남,1650.0
155,쌍용,코란도 투리스모,4WD GT 9인승,디젤,166919.0,2015,광주,819.0
156,기아,K5 2세대,LPI MX,LPG(일반인 구입),82592.0,2016,광주,1190.0
157,르노삼성,뉴SM3,RE,가솔린,65151.0,2013,부산,550.0
158,현대,베라크루즈,디젤 4WD 300VX,디젤,167674.0,2012,경기,1080.0
159,기아,올 뉴 쏘렌토,디젤 2.0 2WD,디젤,78073.0,2017,대전,1990.0
160,현대,올 뉴 투싼,디젤 1.7 2WD,디젤,71979.0,2016,경기,1530.0
161,제네시스,G80 (RG3),디젤 2.2 AWD,디젤,4027.0,2021,대구,6890.0
162,현대,그랜저 IG,2.4 프리미엄,가솔린,84035.0,2019,대구,2290.0
163,기아,K8,2.5 가솔린 2WD,가솔린,2926.0,2022,대구,4390.0
164,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,69886.0,2018,대구,780.0
165,현대,뉴 투싼 ix,디젤(e-VGT) 2WD,디젤,125596.0,2014,대구,1270.0
166,현대,YF 쏘나타,Y20 탑,가솔린,137604.0,2010,대구,530.0
167,쉐보레(GM대우),라세티 프리미어,1.8 CDX ID,가솔린,145597.0,2010,대구,320.0
168,현대,그랜저 뉴 럭셔리,Q270 럭셔리,가솔린,190367.0,2009,대구,320.0
169,현대,베라크루즈,디젤 4WD 익스클루시브,디젤,103517.0,2015,대구,2180.0
170,현대,더 뉴 그랜드 스타렉스,밴 5인승,디젤,138131.0,2019,대구,1790.0
171,현대,쏘나타 더 브릴리언트,LPI 스타일,LPG(일반인 구입),177306.0,2014,대구,650.0
172,쉐보레(GM대우),알페온,스페셜,가솔린,111989.0,2011,경기,590.0
173,현대,싼타페 CM,2WD(2.0VGT) CLX,디젤,57465.0,2008,경기,719.0
174,기아,쏘렌토,디젤(CRDI) 2WD LX,디젤,159234.0,2005,경기,270.0
175,기아,로체 어드밴스,LPI LX20,LPG(일반인 구입),168364.0,2008,경기,190.0
176,기아,뉴모닝,LX,가솔린,98516.0,2008,광주,220.0
177,현대,아반떼 HD,디젤 1.6 VGT E16,디젤,160849.0,2008,서울,250.0
178,쌍용,뉴로디우스,11인승 4WD RD500,디젤,94126.0,2011,광주,550.0
179,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),60636.0,2019,광주,2080.0
180,현대,그랜저 HG,HG300 노블,가솔린,184779.0,2012,경기,750.0
181,기아,K7,VG240 디럭스,가솔린,171159.0,2010,서울,480.0
182,현대,i30,1.6 VVT 럭셔리,가솔린,56238.0,2008,경기,490.0
183,현대,제네시스 DH,G330 모던,가솔린,87524.0,2015,부산,1990.0
184,기아,K5 3세대,2.0,가솔린,6693.0,2020,경기,2570.0
185,기아,더 뉴 쏘렌토,디젤 2.0 2WD,디젤,91853.0,2019,충남,1890.0
186,기아,올 뉴 모닝 (JA),LPi 럭셔리,LPG(일반인 구입),55933.0,2018,광주,899.0
187,현대,그랜저 TG,Q270 프리미어,가솔린,162214.0,2007,경기,280.0
188,르노삼성,SM5 뉴 임프레션,SE,가솔린,131319.0,2010,부산,309.0
189,제네시스,EQ900,3.8 GDI AWD,가솔린,91085.0,2016,경기,3390.0
190,쉐보레(GM대우),알페온,스페셜,가솔린,142238.0,2011,경기,490.0
191,기아,스포티지 R,디젤 4WD TLX,디젤,177778.0,2012,경기,690.0
192,쉐보레(GM대우),올란도,LPG LT,LPG(일반인 구입),53816.0,2015,전북,1090.0
193,기아,더 뉴 K7,LPI 3.0 프레스티지,LPG(일반인 구입),50915.0,2013,경기,1380.0
194,르노삼성,SM5 뉴 임프레션,LPLI 택시형 모범형,LPG(일반인 구입),131948.0,2008,전북,350.0
195,기아,뉴쏘렌토,7인승 디젤(VGT) 2WD TLX,디젤,133840.0,2008,경기,480.0
196,현대,갤로퍼 2,7인승 LPG V6 엑시드,LPG(일반인 구입),187001.0,2000,부산,600.0
197,르노삼성,뉴SM3,RE,가솔린,98143.0,2010,부산,400.0
198,현대,YF 쏘나타,Y20 프리미어,가솔린,120965.0,2011,경기,550.0
199,르노삼성,SM7 노바,LE,가솔린,69903.0,2015,서울,1299.0
200,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,36712.0,2018,경기,1679.0
201,현대,그랜저 IG,3.0 익스클루시브,가솔린,97244.0,2017,경기,1999.0
202,쌍용,코란도 스포츠,CX7 4WD,디젤,39859.0,2015,경기,1490.0
203,기아,뉴모닝,LX,가솔린,119866.0,2011,경기,219.0
204,르노삼성,뉴SM3,SE,가솔린,96192.0,2010,광주,280.0
205,쉐보레(GM대우),라세티 프리미어,1.8 CDX ID,가솔린,91325.0,2010,전북,290.0
206,쉐보레(GM대우),올란도,LPG LS,LPG(일반인 구입),84543.0,2017,경기,899.0
207,기아,모하비,2WD QV300,디젤,255248.0,2008,광주,650.0
208,기아,K5,2.0 노블레스,가솔린,113694.0,2011,충남,750.0
209,현대,아반떼 AD,1.6 GDI 스마트,가솔린,101299.0,2016,경기,1020.0
210,기아,올 뉴 모닝 (JA),LPi 럭셔리,LPG(일반인 구입),58937.0,2018,광주,869.0
211,기아,올 뉴 프라이드,1.6 GDI 세단,가솔린,85625.0,2012,광주,550.0
212,기아,올 뉴 카렌스,2.0 LPi 프레스티지,LPG(일반인 구입),67693.0,2014,광주,1150.0
213,현대,LF 쏘나타,2.0 스마트,가솔린,60744.0,2016,서울,1420.0
214,기아,더 뉴 모하비,디젤 3.0 4WD,디젤,94628.0,2017,광주,2499.0
215,기아,스포티지 4세대,디젤 2.0 4WD 노블레스,디젤,50907.0,2017,경기,1720.0
216,현대,더 뉴 맥스크루즈,가솔린 3.3 2WD,가솔린,43766.0,2018,경기,2620.0
217,르노삼성,SM3 네오,RE,가솔린,37046.0,2017,충남,959.0
218,현대,i40,2.0 GDi,가솔린,186819.0,2012,충남,669.0
219,쌍용,렉스턴 W,2.0 4WD 어드벤처 60th 에디션,디젤,107888.0,2015,경기,1120.0
220,현대,그랜드 스타렉스,12인승 왜건,디젤,193141.0,2011,대구,685.0
221,르노삼성,XM3,1.3 TCe RE 시그니처,가솔린,4257.0,2020,서울,2080.0
222,기아,올 뉴 모닝,럭셔리,가솔린,57584.0,2012,울산,550.0
223,현대,그랜드 스타렉스,3인승 밴,디젤,160869.0,2016,충북,1290.0
224,현대,아반떼 MD,M16 GDI 프리미어,가솔린,71966.0,2012,충북,850.0
225,기아,로체 어드밴스,LPI LX20,LPG(일반인 구입),205768.0,2008,충북,270.0
226,쉐보레(GM대우),All New 마티즈,SE,가솔린,137951.0,2007,충북,200.0
227,기아,뉴카니발,9인승 디젤(VGT) GX,디젤,237827.0,2009,충북,350.0
228,현대,그랜드 스타렉스,5인승 밴,디젤,78046.0,2011,대구,860.0
229,현대,베라크루즈,디젤 2WD 300X,디젤,244286.0,2008,충남,439.0
230,쌍용,코란도 스포츠,CX7 4WD,디젤,129916.0,2014,부산,1195.0
231,현대,그랜저 HG,HG300 프리미엄,가솔린,34598.0,2016,충남,1554.0
232,현대,i30 cw,1.6 VVT 럭셔리,가솔린,105795.0,2010,충남,439.0
233,현대,제네시스,BH330 그랜드,가솔린,84524.0,2012,전북,1190.0
234,현대,NF 쏘나타,디젤(VGT) N20 럭셔리,디젤,159449.0,2006,광주,240.0
235,기아,모하비,4WD KV300,디젤,180856.0,2014,광주,1860.0
236,현대,그랜드 스타렉스,12인승 LPi 왜건,LPG(일반인 구입),130247.0,2016,전북,1290.0
237,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,49319.0,2017,서울,1560.0
238,르노삼성,SM6,2.0 LPe PE (렌터카),LPG(일반인 구입),35659.0,2017,광주,1149.0
239,현대,i40 살룬,1.7 VGT,디젤,89125.0,2012,서울,970.0
240,현대,그랜드 스타렉스,11인승 왜건,디젤,42890.0,2017,광주,1780.0
241,현대,에쿠스(신형),VS380,가솔린,196131.0,2015,충남,1240.0
242,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,110272.0,2015,대구,2155.0
243,르노삼성,QM6,디젤 2WD RE 시그니처,디젤,55629.0,2017,경기,2050.0
244,현대,더 뉴 아반떼,1.6 GDi 모던,가솔린,27917.0,2015,대구,1040.0
245,현대,베라크루즈,디젤 2WD 300VX,디젤,262333.0,2011,울산,720.0
246,기아,그랜드 카니발,LPI GLX,LPG(일반인 구입),248352.0,2009,경기,349.0
247,현대,더 뉴 그랜드 스타렉스,어반 9인승,디젤,131928.0,2018,대구,1799.0
248,기아,더 뉴 K5,LPI 프레스티지,LPG(일반인 구입),123177.0,2015,충남,999.0
249,쌍용,코란도 스포츠,CX7 4WD,디젤,216294.0,2012,충남,870.0
250,쉐보레(GM대우),임팔라,2.5 LTZ,가솔린,80064.0,2017,경기,1480.0
251,르노삼성,뉴SM5(신형),SE 블랙,가솔린,108146.0,2011,충남,370.0
252,현대,투싼 ix,디젤 2WD LX20,디젤,138202.0,2013,경기,790.0
253,기아,모닝,LX,가솔린,67116.0,2005,광주,159.0
254,쉐보레(GM대우),윈스톰,7인승 4WD LT,디젤,201052.0,2007,인천,400.0
255,기아,스포티지 R,디젤 2WD TLX,디젤,100150.0,2013,충남,1030.0
256,기아,뉴카렌스,LPI 2.0 GLX,LPG(일반인 구입),149121.0,2008,충북,430.0
257,현대,제네시스,BH330 럭셔리,가솔린,286440.0,2009,전북,399.0
258,현대,테라칸,4WD JX290,디젤,352885.0,2005,경기,290.0
259,기아,올 뉴 모닝,바이퓨얼 디럭스 스페셜,가솔린+LPG,66559.0,2012,인천,470.0
260,현대,아반떼 MD,M16 GDI 럭셔리,가솔린,96269.0,2011,충남,599.0
261,현대,그랜드 스타렉스,12인승 왜건,디젤,71999.0,2018,경기,1480.0
262,기아,모하비,4WD KV300,디젤,216502.0,2012,대구,1199.0
263,쉐보레(GM대우),크루즈,1.8 LTZ+,가솔린,60628.0,2012,서울,549.0
264,현대,아반떼 MD,M16 GDI 탑,가솔린,92365.0,2011,전북,730.0
265,기아,올 뉴 K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),92079.0,2017,충남,1749.0
266,현대,그랜드 스타렉스,캠핑카,디젤,76161.0,2016,광주,2670.0
267,현대,그랜드 스타렉스,12인승 왜건,디젤,25853.0,2016,경기,1640.0
268,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,44308.0,2017,대전,1690.0
269,현대,YF 쏘나타,LPI 디럭스,LPG(일반인 구입),288836.0,2011,인천,400.0
270,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,디젤,97377.0,2013,충남,1510.0
271,현대,제네시스,BH330 럭셔리,가솔린,311333.0,2008,대구,450.0
272,기아,로체 어드밴스,LPI DLX,LPG(일반인 구입),121868.0,2008,대구,350.0
273,현대,LF 쏘나타 하이브리드,2.0 HEV,가솔린+전기,105220.0,2015,대구,1490.0
274,기아,K5,2.0 럭셔리,가솔린,167692.0,2011,대구,690.0
275,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,133765.0,2014,경기,1350.0
276,기아,올 뉴 카렌스,2.0 LPi 럭셔리,LPG(일반인 구입),117740.0,2016,경기,1050.0
277,기아,더 뉴 K5,럭셔리,가솔린,135459.0,2015,경기,960.0
278,쉐보레(GM대우),올란도,2.0 디젤 LT,디젤,117304.0,2014,경기,770.0
279,현대,제네시스,BH330 프리미엄,가솔린,158973.0,2013,경기,1199.0
280,기아,모하비,4WD KV300,디젤,171790.0,2012,서울,1290.0
281,르노삼성,SM5 노바,디젤 D 프리미엄,디젤,114829.0,2015,대구,670.0
282,기아,레이,디럭스 스페셜,가솔린,106530.0,2012,경기,620.0
283,현대,싼타페 CM,2WD(2.2VGT) MLX,디젤,76306.0,2006,경기,399.0
284,현대,올 뉴 투싼,디젤 2.0 4WD,디젤,50306.0,2017,경기,1720.0
285,현대,아반떼 AD,1.6 GDI 스마트,가솔린,64291.0,2018,경기,1320.0
286,쉐보레(GM대우),올 뉴 크루즈,1.4 터보 LT,가솔린,48600.0,2017,대구,1059.0
287,현대,그랜저 HG,HG300 로얄,가솔린,135778.0,2011,충남,860.0
288,기아,로체 이노베이션,LEX20,가솔린,93565.0,2009,경기,530.0
289,제네시스,EQ900,3.8 GDI AWD,가솔린,48891.0,2017,대구,3800.0
290,현대,아반떼 MD,M16 GDI 스마트,가솔린,45903.0,2014,광주,880.0
291,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,디젤,151350.0,2013,충남,1379.0
292,현대,그랜드 스타렉스,11인승 왜건 HVX,디젤,197694.0,2012,충남,799.0
293,현대,그랜드 스타렉스,3인승 밴,디젤,145472.0,2018,서울,1450.0
294,현대,더 뉴 그랜드 스타렉스,웨건 12인승,디젤,61338.0,2018,광주,1890.0
295,현대,뉴 투싼 ix,가솔린 2.0 GDI 2WD,가솔린,77335.0,2014,경기,1360.0
296,현대,아반떼 MD,M16 GDI 탑,가솔린,174224.0,2012,경기,850.0
297,현대,스타리아,4WD 투어러 9인승,디젤,139.0,2022,경기,3300.0
298,기아,스포티지 4세대,디젤 2.0 4WD 트렌디,디젤,51332.0,2018,서울,1499.0
299,기아,New 스포티지,가솔린 2WD 프렌드,가솔린,71389.0,2009,서울,550.0
300,현대,그랜저 IG,2.4 프리미엄,가솔린,68147.0,2018,광주,2230.0
301,현대,그랜드 스타렉스,캠핑카,디젤,142491.0,2012,경기,1450.0
302,기아,K5 2세대,LPI MX,LPG(일반인 구입),57148.0,2016,서울,1169.0
303,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,78175.0,2016,경기,2390.0
304,르노삼성,SM6,2.0 LPe SE (렌터카),LPG(일반인 구입),81458.0,2017,서울,1200.0
305,르노삼성,QM5,디젤 2WD SE,디젤,207682.0,2010,서울,499.0
306,쌍용,더 뉴 코란도 스포츠,2.2 CX7 4WD,디젤,80500.0,2018,서울,1680.0
