,brand,name,info,type,km,year,location,price
26,쉐보레(GM대우),트랙스,1.4 LS,가솔린,20202.0,2015,인천,1090.0
27,쌍용,코란도 스포츠,익스트림 4WD,디젤,120819.0,2016,서울,1350.0
28,현대,LF 쏘나타,LPI 프리미엄,LPG(일반인 구입),137707.0,2015,충남,999.0
29,쉐보레(GM대우),크루즈,1.8 LTZ+,가솔린,141370.0,2014,경기,399.0
30,현대,더 뉴 그랜드 스타렉스,어반 9인승,디젤,39495.0,2019,경기,2450.0
31,현대,팰리세이드,디젤 2.2 4WD,디젤,23918.0,2020,경기,4300.0
32,제네시스,G80,3.3 GDI AWD,가솔린,68997.0,2017,서울,3450.0
33,제네시스,G80,3.3 T-GDI AWD,가솔린,67459.0,2019,경기,4290.0
34,기아,올 뉴 K7,3.0 LPI 프레스티지 (렌터카),LPG(일반인 구입),140765.0,2016,광주,1650.0
35,현대,그랜저 IG 하이브리드,익스클루시브,가솔린+전기,174872.0,2018,경기,1950.0
36,쉐보레(GM대우),스파크,LT,가솔린,110054.0,2012,충남,340.0
37,현대,싼타페 TM,디젤 2.0 2WD,디젤,60268.0,2019,충남,2590.0
38,현대,그랜저 IG 하이브리드,익스클루시브,가솔린+전기,48520.0,2018,경기,3050.0
39,제네시스,G80,3.3 GDI AWD,가솔린,51998.0,2019,서울,3890.0
40,제네시스,G80,3.3 GDI AWD,가솔린,58577.0,2018,경기,3690.0
41,현대,그랜저 IG,3.3 셀러브리티,가솔린,69068.0,2018,대구,2499.0
42,현대,i30(신형),1.6 GDI 익스트림,가솔린,76469.0,2012,광주,870.0
43,제네시스,G80,3.3 GDI AWD,가솔린,41759.0,2018,경기,3770.0
44,기아,쏘렌토 R,디젤 2.2 4WD TLX,디젤,160786.0,2011,경기,870.0
45,현대,팰리세이드,가솔린 3.8 4WD,가솔린,45797.0,2019,경기,3980.0
46,쌍용,코란도 스포츠,CX7 4WD,디젤,75942.0,2014,경기,1280.0
47,현대,아슬란,G300 익스클루시브,가솔린,156773.0,2017,대구,1650.0
48,쉐보레(GM대우),크루즈,2.0 LTZ+,디젤,141560.0,2014,부산,529.0
49,현대,싼타페 더 프라임,디젤 2.2 4WD,디젤,89541.0,2016,경기,2220.0
50,현대,더 뉴 싼타페,디젤 2.2 2WD,디젤,7921.0,2021,서울,3230.0
51,쌍용,코란도 스포츠,CX7 4WD,디젤,108365.0,2014,경기,1199.0
52,현대,i30(신형),디젤 1.6 VGT 익스트림,디젤,121264.0,2012,대구,888.0
53,현대,더 뉴 맥스크루즈,가솔린 3.3 2WD,가솔린,38900.0,2016,경기,2350.0
54,제네시스,G80,3.3 T-GDI AWD,가솔린,39499.0,2019,경기,4450.0
55,현대,올 뉴 투싼,디젤 1.6 2WD,디젤,106057.0,2019,경기,1989.0
56,제네시스,G80,3.3 GDI AWD,가솔린,140948.0,2017,경기,2590.0
57,기아,레이,럭셔리,가솔린,79966.0,2013,경기,720.0
58,제네시스,G80,3.3 GDI AWD,가솔린,95174.0,2017,대구,2990.0
59,제네시스,G80,3.3 GDI AWD,가솔린,61922.0,2018,대구,3490.0
60,제네시스,G80,3.3 GDI AWD,가솔린,73389.0,2018,대구,3490.0
61,제네시스,G80,3.3 GDI AWD,가솔린,90703.0,2017,대구,2990.0
62,쉐보레(GM대우),트랙스,1.4 LT,가솔린,93893.0,2013,충남,830.0
63,현대,더 뉴 맥스크루즈,가솔린 3.3 2WD,가솔린,38137.0,2017,경기,2470.0
64,쌍용,코란도 스포츠,CX5 2WD,디젤,48188.0,2014,부산,1400.0
65,현대,제네시스 DH,G330 프리미엄,가솔린,119060.0,2016,서울,2222.0
66,제네시스,G80,3.8 GDI,가솔린,93936.0,2018,경기,3520.0
67,현대,LF 쏘나타,LPI 모던(장애인용),LPG(일반인 구입),122360.0,2016,충남,1280.0
68,현대,그랜저 HG,HG240 모던,가솔린,74449.0,2015,경기,1390.0
69,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,57907.0,2019,경기,2290.0
70,쌍용,티볼리 에어,디젤 AX 2WD,디젤,44814.0,2016,경기,1199.0
71,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,30364.0,2018,대구,2390.0
72,쉐보레(GM대우),올란도,LPG LTZ,LPG(일반인 구입),143889.0,2015,서울,920.0
73,쌍용,코란도 스포츠,CX7 4WD,디젤,83364.0,2015,부산,1430.0
74,현대,더 뉴 아이오닉 하이브리드,1.6 HEV,가솔린+전기,35434.0,2020,경기,2450.0
75,현대,에쿠스(신형),VS500,가솔린,128468.0,2013,광주,2100.0
76,쌍용,코란도 스포츠,익스트림 4WD,디젤,61831.0,2016,광주,1549.0
77,현대,i30 (PD),1.4 터보,가솔린,47856.0,2017,서울,1599.0
78,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,가솔린,17075.0,2021,경기,6300.0
79,현대,쏘나타 더 브릴리언트,LPI 스마트,LPG(일반인 구입),159159.0,2014,충남,500.0
80,르노삼성,QM3,RE 시그니처,디젤,61232.0,2016,경기,1110.0
81,기아,더 뉴 쏘렌토,가솔린 2.0 터보 4WD,가솔린,35839.0,2020,경기,3090.0
82,제네시스,G80,3.3 GDI AWD,가솔린,102580.0,2017,인천,2890.0
83,쌍용,코란도 스포츠,CX7 4WD,디젤,136833.0,2015,경기,1240.0
84,제네시스,G80,3.3 GDI AWD,가솔린,54441.0,2017,경기,3590.0
85,쉐보레(GM대우),올란도,2.0 디젤 LT,디젤,168274.0,2015,경기,680.0
86,르노삼성,뉴SM3,RE,가솔린,55260.0,2010,서울,590.0
87,쉐보레(GM대우),올란도,LPG LTZ,LPG(일반인 구입),174021.0,2013,부산,670.0
88,쉐보레(GM대우),올란도,LPG LT,LPG(일반인 구입),178637.0,2014,부산,599.0
89,현대,더 뉴 그랜드 스타렉스,4WD 어반 9인승,디젤,45395.0,2019,경기,2890.0
90,쌍용,티볼리,디젤 LX 2WD,디젤,168912.0,2016,경기,850.0
91,현대,싼타페 더 프라임,디젤 2.2 4WD,디젤,57875.0,2018,경기,2690.0
92,쉐보레(GM대우),올란도,2.0 디젤 LT,디젤,47661.0,2013,부산,995.0
93,기아,쏘렌토 R,디젤 2.0 2WD TLX,디젤,142005.0,2010,서울,730.0
94,쉐보레(GM대우),올 뉴 말리부,2.0 터보 LTZ,가솔린,46050.0,2017,경기,1490.0
95,기아,올 뉴 K7,3.3 GDI 노블레스,가솔린,56602.0,2016,부산,2130.0
96,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,39315.0,2019,대전,915.0
97,르노삼성,QM3,RE 시그니처,디젤,27794.0,2017,대전,1390.0
98,현대,그랜저 HG,HG240 모던,가솔린,152928.0,2014,광주,950.0
99,제네시스,G80,3.3 GDI AWD,가솔린,69625.0,2019,대구,3899.0
100,제네시스,G80,3.8 GDI,가솔린,44537.0,2019,대구,3990.0
101,쉐보레(GM대우),올란도,2.0 디젤 LT,디젤,91051.0,2015,울산,1020.0
102,쌍용,코란도 스포츠,CX7 4WD,디젤,122857.0,2016,부산,1290.0
103,현대,그랜저 IG,2.4 프리미엄,가솔린,87787.0,2017,경기,1880.0
104,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,54542.0,2018,부산,2830.0
105,제네시스,EQ900,3.3 T-GDI AWD,가솔린,82128.0,2016,경기,3780.0
106,쌍용,렉스턴 W,2.2 4WD RX7,디젤,150201.0,2014,충남,1080.0
107,기아,더 뉴 쏘렌토,디젤 2.0 4WD,디젤,50796.0,2018,경기,2550.0
108,현대,i30(신형),1.6 GDI PYL,가솔린,58983.0,2014,부산,1050.0
109,현대,그랜저 IG 하이브리드,익스클루시브,가솔린+전기,72599.0,2019,경기,2800.0
110,제네시스,G80 (RG3),디젤 2.2 AWD,디젤,4731.0,2021,경기,6750.0
111,제네시스,G80,3.3 GDI AWD,가솔린,46732.0,2017,경남,3450.0
112,현대,그랜저 IG,3.0 익스클루시브,가솔린,37467.0,2018,경기,2540.0
113,기아,더 K9,3.3 GDI AWD,가솔린,97858.0,2019,경기,3750.0
114,르노삼성,QM3,RE 시그니처,디젤,47289.0,2017,경기,1160.0
115,기아,더 뉴 쏘렌토,디젤 2.2 4WD,디젤,55018.0,2018,경기,2830.0
116,현대,그랜저 IG,3.0 LPi 장애인용,LPG(일반인 구입),49049.0,2017,경기,2530.0
117,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,48416.0,2019,부산,2830.0
118,제네시스,G80,3.8 GDI AWD,가솔린,255886.0,2017,경기,2590.0
119,기아,모하비,4WD KV300,디젤,163801.0,2014,부산,1680.0
120,기아,스포티지 R,디젤 4WD TLX,디젤,112400.0,2012,경기,1010.0
121,현대,더 뉴 맥스크루즈,가솔린 3.3 4WD,가솔린,163654.0,2017,경기,1899.0
122,제네시스,G80,3.8 GDI AWD,가솔린,129979.0,2019,경기,3190.0
123,제네시스,G80,3.3 T-GDI AWD,가솔린,25998.0,2018,부산,4490.0
124,현대,맥스크루즈,디젤(e-VGT) 2.2 2WD 익스클루시브,디젤,85218.0,2014,부산,1450.0
125,기아,올 뉴 모닝,디럭스 스페셜,가솔린,70059.0,2012,부산,450.0
126,쌍용,코란도 스포츠,CX5 2WD,디젤,36254.0,2016,부산,1520.0
127,쉐보레(GM대우),올란도,1.6 디젤 LT,디젤,167270.0,2016,경기,650.0
128,현대,더 뉴 그랜드 스타렉스,4WD 어반 9인승,디젤,15147.0,2018,경기,2800.0
129,기아,더 뉴 쏘렌토,디젤 2.0 2WD,디젤,38827.0,2020,경기,3190.0
130,쉐보레(GM대우),말리부,2.4 LTZ,가솔린,121189.0,2015,대전,930.0
131,기아,모하비,4WD KV300,디젤,149843.0,2014,대구,1790.0
132,르노삼성,QM3,RE 시그니처,디젤,37181.0,2017,경기,1600.0
133,제네시스,G80,3.3 GDI AWD,가솔린,136987.0,2017,경기,2620.0
134,제네시스,G80,3.3 T-GDI AWD,가솔린,173835.0,2017,대구,2999.0
135,현대,더 뉴 그랜드 스타렉스,캠핑카,디젤,59125.0,2019,경기,3200.0
136,현대,그랜저 IG,2.2 디젤 모던,디젤,92424.0,2019,대구,1990.0
137,기아,더 뉴 쏘렌토,디젤 2.2 4WD,디젤,67442.0,2018,서울,2599.0
138,쉐보레(GM대우),크루즈,1.8 LTZ+,가솔린,121828.0,2013,경기,450.0
139,기아,올 뉴 모닝,디럭스 스페셜,가솔린,89986.0,2012,부산,430.0
140,쌍용,코란도 스포츠,CX7 4WD,디젤,51854.0,2016,경기,1430.0
141,르노삼성,QM3,RE,디젤,17534.0,2017,부산,1280.0
142,현대,더 뉴 맥스크루즈,디젤 2.2 4WD,디젤,107395.0,2016,경기,2190.0
143,쉐보레(GM대우),올란도,2.0 디젤 LTZ,디젤,183918.0,2014,경기,730.0
144,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,가솔린,2950.0,2021,광주,6750.0
145,쌍용,코란도 스포츠,CX7 4WD,디젤,115058.0,2014,부산,1080.0
