,brand,name,info,type,km,year,location,price
27,기아,스토닉,디젤 1.6,디젤,30800.0,2018,부산,1680.0
28,기아,포르테 쿱,1.6 GDI 프레스티지,가솔린,57618.0,2013,경기,750.0
29,쉐보레(GM대우),스파크,LT,가솔린,185364.0,2012,부산,250.0
30,기아,더 뉴 프라이드,5DR 1.6 GDI,가솔린,55679.0,2015,광주,830.0
31,현대,벨로스터,익스트림,가솔린,48289.0,2013,전북,850.0
32,현대,아반떼 (CN7),1.6 터보 N Line,가솔린,10778.0,2021,서울,2580.0
33,쉐보레(GM대우),아베오 해치백,LT,가솔린,66319.0,2013,전북,490.0
34,제네시스,더 뉴 G70,가솔린 3.3T 4WD,가솔린,75.0,2021,경기,5550.0
35,쉐보레(GM대우),리얼 뉴 콜로라도,3.6 Z71-X 4WD,가솔린,6479.0,2021,충남,4130.0
36,기아,더 뉴 모닝,럭셔리,가솔린,33900.0,2016,경기,680.0
37,현대,벨로스터 (JS),1.6 터보 스포츠,가솔린,26734.0,2018,경기,1890.0
38,기아,올 뉴 프라이드,1.6 GDI 해치백,가솔린,58468.0,2014,경기,799.0
39,현대,벨로스터,터보 GDi 익스트림,가솔린,145571.0,2013,부산,750.0
40,기아,스팅어,2.0 터보 2WD,가솔린,22655.0,2019,경기,3290.0
41,쌍용,뉴 스타일 코란도 C,2.2 RX 2WD,디젤,31367.0,2018,전북,1450.0
42,쌍용,코란도 스포츠,CX7 4WD,디젤,132728.0,2012,전북,1100.0
43,기아,더 뉴 쏘울,1.6 GDi 프레스티지,가솔린,40641.0,2018,경기,1460.0
44,쉐보레(GM대우),올 뉴 크루즈,1.4 터보 LT,가솔린,94208.0,2017,충북,950.0
45,현대,코나,디젤 1.6 2WD,디젤,130043.0,2018,대구,1430.0
46,기아,올 뉴 K3,프레스티지,가솔린,18322.0,2021,경기,1620.0
47,기아,스토닉,디젤 1.6,디젤,52823.0,2018,경기,1420.0
48,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,29894.0,2019,충남,2270.0
49,쌍용,티볼리,LX 2WD,가솔린,54346.0,2017,광주,1515.0
50,현대,LF 쏘나타,2.0 터보 익스클루시브,가솔린,169448.0,2015,충남,1180.0
51,쌍용,렉스턴 스포츠 칸,디젤 2.2 4WD,디젤,25191.0,2019,부산,2680.0
52,기아,레이,프레스티지,가솔린,10830.0,2016,부산,1150.0
53,현대,맥스크루즈,디젤(e-VGT) 2.2 2WD 익스클루시브,디젤,118287.0,2015,경기,1600.0
54,르노삼성,QM3,RE 시그니처,디젤,29167.0,2015,서울,1180.0
55,기아,올 뉴 모닝 (JA),프레스티지,가솔린,39633.0,2017,대전,930.0
56,제네시스,더 뉴 G70,가솔린 3.3T 4WD,가솔린,53.0,2021,경기,5299.0
57,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,30987.0,2015,인천,2500.0
58,기아,올 뉴 K3,노블레스,가솔린,11018.0,2019,서울,1890.0
59,쉐보레(GM대우),더 뉴 말리부,1.3 터보 프리미어,가솔린,30624.0,2019,인천,2020.0
60,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,3585.0,2021,경기,2850.0
61,현대,싼타페 TM,디젤 2.2 4WD,디젤,11847.0,2019,광주,3320.0
62,기아,K3 쿱,1.6 터보 노블레스,가솔린,143476.0,2015,충남,619.0
63,기아,스팅어,2.0 터보 2WD,가솔린,16509.0,2019,서울,2980.0
64,기아,카니발 R,그랜드 카니발 GX,디젤,141897.0,2011,경기,550.0
65,현대,벨로스터 (JS),1.6 터보 스포츠,가솔린,29675.0,2018,경기,1899.0
66,기아,뉴모닝,SLX,가솔린,60691.0,2008,충남,299.0
67,쌍용,뉴코란도 C,2.2 DX 2WD,디젤,140596.0,2016,경기,950.0
68,기아,포르테 쿱,1.6 GDI 프레스티지,가솔린,65119.0,2012,경기,600.0
69,기아,올 뉴 K3,프레스티지,가솔린,12384.0,2020,서울,1800.0
70,현대,아반떼 AD,1.6 GDI 모던,가솔린,79101.0,2016,경기,1150.0
71,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,43668.0,2021,경기,1949.0
72,현대,i30 (PD),1.6 터보,가솔린,3297.0,2020,경기,2600.0
73,기아,스팅어,2.0 터보 AWD,가솔린,30662.0,2020,경기,3599.0
74,쌍용,코란도 스포츠,CX5 2WD,디젤,89192.0,2014,광주,1001.0
75,기아,레이,터보 프레스티지,가솔린,84042.0,2014,인천,730.0
76,제네시스,G70,2.2D,디젤,43652.0,2019,경기,3450.0
77,쌍용,베리 뉴 티볼리,가솔린 1.5 2WD,가솔린,5331.0,2021,부산,1599.0
78,쌍용,코란도 스포츠,CX7 4WD,디젤,175855.0,2012,충남,959.0
79,기아,스토닉,디젤 1.6,디젤,34951.0,2018,대전,1670.0
80,기아,올 뉴 K3,프레스티지,가솔린,41254.0,2019,경기,1570.0
81,기아,올 뉴 프라이드,1.6 GDI 세단,가솔린,49557.0,2012,경기,665.0
82,기아,스팅어,3.3 터보 AWD,가솔린,55329.0,2019,대구,3590.0
83,르노삼성,캡처,1.3 TCe 에디션 파리,가솔린,3584.0,2020,경기,2350.0
84,기아,모닝 어반,프레스티지,가솔린,163.0,2022,인천,1250.0
85,현대,코나,1.6 터보 4WD,가솔린,8383.0,2018,경기,2380.0
86,쌍용,베리 뉴 티볼리,디젤 1.6 2WD,디젤,12594.0,2020,경기,1650.0
87,기아,스팅어,2.0 터보 2WD,가솔린,28781.0,2018,서울,2820.0
88,기아,올 뉴 프라이드,1.4 MPI 세단,가솔린,120996.0,2014,광주,490.0
89,기아,올 뉴 프라이드,1.6 GDI 세단,가솔린,89529.0,2012,경기,550.0
90,현대,아반떼 (CN7),1.6 터보 N Line,가솔린,7420.0,2021,경기,2630.0
91,르노삼성,뉴QM3,RE,디젤,46879.0,2018,경기,1385.0
92,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,25977.0,2020,서울,930.0
93,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,22869.0,2018,서울,2670.0
94,제네시스,G70,2.0T AWD,가솔린,46384.0,2018,경기,3220.0
95,르노삼성,QM5 네오,디젤 4WD R4U 에디션,디젤,135503.0,2015,경기,1000.0
96,기아,올 뉴 K3,트렌디,가솔린,27759.0,2019,경기,1429.0
97,현대,코나,1.6 터보 2WD,가솔린,57807.0,2018,경기,1670.0
98,쌍용,코란도 스포츠,CX7 4WD,디젤,121896.0,2015,대전,1130.0
99,기아,스팅어,3.3 터보 AWD,가솔린,77130.0,2018,충남,3220.0
100,현대,더 뉴 벨로스터,1.6 터보 디 스펙,가솔린,43259.0,2016,경기,1300.0
101,현대,그랜저 HG,HG300 노블,가솔린,165914.0,2011,대구,1590.0
102,기아,셀토스,디젤 1.6 4WD,디젤,9347.0,2022,광주,3190.0
103,쌍용,액티언,2WD CX5 클럽,디젤,124043.0,2011,경기,299.0
104,기아,스팅어,2.0 터보 2WD,가솔린,60034.0,2018,경기,2470.0
105,쌍용,티볼리,LX 2WD,가솔린,24522.0,2015,서울,1250.0
106,기아,레이,디럭스 스페셜,가솔린,50313.0,2012,경기,750.0
107,기아,스포티지 R,디젤 2WD TLX,디젤,39647.0,2013,광주,1250.0
108,기아,뉴모닝,LX,가솔린,62551.0,2009,충남,320.0
109,제네시스,G70,2.0T,가솔린,64918.0,2018,광주,2850.0
110,르노삼성,뉴QM3,RE,디젤,99024.0,2018,부산,1250.0
111,기아,스팅어,2.0 터보 2WD,가솔린,13882.0,2020,광주,3350.0
112,기아,스포티지 4세대,디젤 2.0 2WD 노블레스,디젤,47158.0,2018,경기,1930.0
113,쉐보레(GM대우),All New 마티즈,SX,가솔린,77462.0,2009,광주,190.0
114,현대,쏘나타 (DN8),2.0,가솔린,23579.0,2020,충남,2259.0
115,기아,올 뉴 K3,프레스티지,가솔린,49973.0,2019,충남,1599.0
116,기아,스팅어,3.3 터보 2WD,가솔린,15338.0,2018,광주,3099.0
117,현대,더 뉴 맥스크루즈,가솔린 3.3 4WD,가솔린,81750.0,2017,경기,2290.0
118,제네시스,G70,2.0T AWD,가솔린,79144.0,2018,경기,3000.0
119,쉐보레(GM대우),더 뉴 트랙스,1.6 디젤 LT,디젤,59127.0,2019,경기,1390.0
120,현대,LF 쏘나타,2.0 스마트,가솔린,121539.0,2015,경기,1040.0
121,제네시스,G80,3.3 GDI AWD,가솔린,20040.0,2018,서울,3990.0
122,기아,올 뉴 카니발,9인승 럭셔리,디젤,49122.0,2015,경기,1640.0
123,현대,코나,1.6 터보 2WD 플럭스,가솔린,37512.0,2018,경기,1950.0
124,기아,올 뉴 모닝,디럭스 트렌디,가솔린,55950.0,2015,경기,550.0
125,기아,더 뉴 모닝,럭셔리,가솔린,42790.0,2016,경기,770.0
126,쌍용,티볼리,LX 2WD,가솔린,60750.0,2016,서울,1198.0
127,기아,올 뉴 카니발,9인승 노블레스,디젤,97170.0,2016,광주,1920.0
128,쌍용,코란도 스포츠,CX5 2WD,디젤,58961.0,2016,울산,1400.0
129,쉐보레(GM대우),라세티 프리미어,디젤 CDX,디젤,92771.0,2010,충남,449.0
130,쌍용,티볼리,디젤 LX 2WD,디젤,122218.0,2016,부산,890.0
131,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,14830.0,2016,부산,840.0
132,기아,올 뉴 K3,프레스티지,가솔린,78234.0,2019,경기,1490.0
133,기아,셀토스,가솔린 1.6 터보 4WD,가솔린,13964.0,2020,서울,2660.0
134,현대,더 뉴 코나 하이브리드,인스퍼레이션,가솔린+전기,7054.0,2021,대구,2950.0
135,쉐보레(GM대우),스파크,LS,가솔린,169682.0,2012,전북,280.0
136,현대,올 뉴 투싼,디젤 1.7 2WD,디젤,29651.0,2016,경기,1880.0
137,기아,올 뉴 프라이드,1.6 GDI 세단,가솔린,68843.0,2013,경기,590.0
138,현대,LF 쏘나타,2.4 익스클루시브,가솔린,84056.0,2015,인천,1199.0
139,현대,벨로스터 (JS),1.6 터보 스포츠,가솔린,37974.0,2018,광주,1890.0
140,현대,벨로스터,DCT팩,가솔린,83643.0,2012,충남,719.0
141,현대,벨로스터 (JS),1.4 터보 모던,가솔린,43009.0,2019,경기,1560.0
142,쉐보레(GM대우),크루즈,2.0 LTZ,디젤,179950.0,2012,대구,590.0
143,기아,올 뉴 카니발,9인승 럭셔리,디젤,102800.0,2015,경기,1550.0
144,기아,스토닉,디젤 1.6,디젤,10737.0,2018,경기,1630.0
145,기아,레이,디럭스,가솔린,53694.0,2014,서울,749.0
146,기아,올 뉴 K3,스탠다드,가솔린,3727.0,2021,광주,1788.0
147,기아,올 뉴 프라이드,1.4 MPI 세단,가솔린,109784.0,2014,인천,580.0
148,기아,뉴모닝,SLX 스페셜,가솔린,57785.0,2010,서울,370.0
149,기아,카니발 R,그랜드 카니발 GLX,디젤,91604.0,2012,광주,1020.0
150,현대,i30,1.6 VVT 럭셔리,가솔린,82604.0,2008,경기,410.0
151,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,34596.0,2018,경기,850.0
152,현대,더 뉴 싼타페,가솔린 2.5T 2WD,가솔린,1570.0,2021,경기,4055.0
153,쉐보레(GM대우),올란도,LPG LT,LPG(일반인 구입),87380.0,2012,경기,720.0
154,쌍용,더 뉴 코란도 스포츠,2.2 CX7 4WD,디젤,73313.0,2018,인천,1580.0
155,제네시스,G70,2.0T,가솔린,49236.0,2019,경기,3280.0
156,제네시스,G70,2.2D AWD,디젤,38085.0,2019,서울,3799.0
157,르노삼성,QM3,RE 시그니처,디젤,32406.0,2016,경기,1280.0
158,쉐보레(GM대우),더 뉴 스파크,LT,가솔린,8039.0,2019,경기,899.0
159,쉐보레(GM대우),트랙스,1.4 LT 래더패키지,가솔린,109101.0,2016,경기,790.0
160,기아,스팅어 마이스터,2.5 마스터즈,가솔린,9271.0,2021,경기,3930.0
161,쌍용,렉스턴 스포츠,디젤 2.2 2WD,디젤,37818.0,2019,서울,1870.0
162,현대,더 뉴 코나 하이브리드,인스퍼레이션,가솔린+전기,3371.0,2021,대구,2970.0
163,기아,스팅어,2.0 터보 AWD,가솔린,74166.0,2019,경기,3240.0
164,쉐보레(GM대우),트레일블레이저,1.3 터보 2WD,가솔린,13004.0,2021,서울,2350.0
165,기아,올 뉴 모닝 (JA),레이디,가솔린,80817.0,2017,부산,820.0
166,제네시스,더 뉴 G70,가솔린 3.3T 4WD,가솔린,771.0,2021,서울,4950.0
167,현대,올 뉴 투싼,디젤 1.7 2WD,디젤,51087.0,2016,충남,1699.0
168,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,42932.0,2018,경기,2590.0
169,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,50135.0,2016,부산,860.0
170,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,34938.0,2018,광주,2350.0
171,기아,올 뉴 K3,럭셔리,가솔린,38687.0,2019,광주,1630.0
172,현대,아반떼 (CN7),1.6,가솔린,46193.0,2021,광주,2200.0
173,현대,i30(신형),1.6 GDI 익스트림,가솔린,54954.0,2012,광주,850.0
174,제네시스,더 뉴 G70,가솔린 3.3T 4WD,가솔린,1692.0,2021,경기,5899.0
175,르노삼성,QM3,RE 시그니처,디젤,77284.0,2015,충남,930.0
176,기아,스토닉,디젤 1.6,디젤,17418.0,2018,전북,1690.0
177,현대,벨로스터,PYL,가솔린,64681.0,2014,충남,830.0
178,쉐보레(GM대우),트랙스,1.4 LT,가솔린,99899.0,2015,광주,870.0
179,제네시스,GV80,3.0 디젤 AWD,디젤,52030.0,2020,광주,6775.0
180,르노삼성,QM3,RE 시그니처,디젤,38448.0,2017,경기,1280.0
181,기아,올 뉴 모닝,럭셔리,가솔린,82187.0,2014,부산,620.0
182,기아,쏘울 부스터,1.6 T-GDI 노블레스,가솔린,34097.0,2019,부산,1890.0
183,르노삼성,클리오,인텐스,디젤,24534.0,2019,경기,1390.0
184,현대,i30 (PD),1.6 터보,가솔린,43670.0,2017,부산,1590.0
185,쉐보레(GM대우),콜로라도,3.6 익스트림-X 4WD,가솔린,32512.0,2020,경기,3490.0
186,현대,베뉴,1.6 모던,가솔린,4970.0,2020,서울,2030.0
187,기아,프라이드(신형),4DR 1.6 CVVT SLX,가솔린,70927.0,2009,광주,420.0
188,기아,카니발 R,그랜드 카니발 GLX,디젤,146290.0,2010,경기,520.0
189,쌍용,코란도 스포츠,CX7 4WD,디젤,94668.0,2015,충남,1155.0
190,기아,올 뉴 모닝 (JA),럭셔리,가솔린,26976.0,2017,부산,820.0
191,쉐보레(GM대우),더 뉴 아베오 세단,1.4 터보 LT,가솔린,40181.0,2017,경기,930.0
192,기아,올 뉴 K3,5도어 GT 베이직,가솔린,38646.0,2019,경기,1950.0
193,기아,레이,밴 고급형,가솔린,61922.0,2017,대구,789.0
194,르노삼성,뉴QM3,RE,디젤,21379.0,2019,경기,1630.0
195,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,61909.0,2018,부산,710.0
196,현대,벨로스터 (JS),1.6 터보 스포츠,가솔린,19485.0,2018,부산,2040.0
197,현대,쏘나타 (DN8),2.0,가솔린,22921.0,2020,부산,2550.0
198,기아,더 뉴 쏘울,1.6 GDi 트렌디,가솔린,10866.0,2018,경기,1470.0
199,현대,코나,1.6 터보 2WD,가솔린,39874.0,2018,대구,1850.0
200,기아,올 뉴 K3,5도어 GT 플러스,가솔린,53593.0,2019,경기,2020.0
201,기아,프라이드(신형),디젤 4DR 1.5 VGT SLX,디젤,129223.0,2010,경기,350.0
202,기아,올 뉴 카니발,9인승 프레스티지,디젤,101944.0,2015,서울,1590.0
203,쌍용,더 뉴 코란도 스포츠,2.2 익스트림 4WD,디젤,85265.0,2017,경기,1580.0
204,기아,스팅어 마이스터,3.3 GT AWD 마스터즈 터보 패키지,가솔린,11544.0,2021,경기,4600.0
205,쌍용,티볼리,엣지 에디션 2WD,가솔린,42607.0,2017,서울,1220.0
206,쉐보레(GM대우),크루즈,1.6 LTZ+,가솔린,68534.0,2011,부산,499.0
207,기아,더 뉴 프라이드,4DR 1.4 MPI,가솔린,82848.0,2015,경기,650.0
208,기아,올 뉴 카니발,11인승 노블레스,디젤,125143.0,2015,경기,1520.0
209,쌍용,렉스턴 스포츠,디젤 2.2 2WD,디젤,95774.0,2019,경기,1920.0
210,제네시스,G70,2.2D,디젤,26115.0,2018,경기,3380.0
211,현대,투싼 하이브리드 (NX4),인스퍼레이션,가솔린+전기,16251.0,2021,경기,3699.0
212,기아,스팅어,2.0 터보 AWD,가솔린,54174.0,2019,경기,3120.0
213,현대,벨로스터 (JS),1.6 터보 스포츠,가솔린,19485.0,2018,부산,2050.0
214,쌍용,베리 뉴 티볼리,가솔린 1.5 2WD,가솔린,12261.0,2020,경기,1800.0
215,현대,i30,1.6 VVT 프리미어,가솔린,57200.0,2008,부산,530.0
216,제네시스,더 뉴 G70,디젤 2.2 4WD,디젤,464.0,2021,경기,5320.0
217,현대,더 뉴 아반떼,1.6 GDi 스타일,가솔린,21834.0,2014,서울,700.0
218,쌍용,코란도 스포츠,어드벤처 60th 에디션 4WD,디젤,100235.0,2015,경기,1320.0
219,르노삼성,뉴QM3,RE,디젤,15831.0,2019,부산,1720.0
220,제네시스,G70,3.3T 스포츠 AWD,가솔린,57307.0,2019,전북,3790.0
221,쉐보레(GM대우),마티즈 크리에이티브,재즈,가솔린,139491.0,2010,부산,290.0
222,현대,싼타페 TM,디젤 2.2 2WD,디젤,31510.0,2020,경기,2950.0
223,쌍용,티볼리,디젤 LX 2WD,디젤,117586.0,2016,경기,950.0
224,쉐보레(GM대우),뉴 라보,접이식탑차 롱카고,LPG(일반인 구입),3721.0,2017,경기,510.0
225,기아,스토닉,디젤 1.6,디젤,55121.0,2018,경기,1390.0
226,르노삼성,QM3,RE 시그니처,디젤,46571.0,2016,부산,1050.0
227,현대,더 뉴 아반떼 AD,1.6,가솔린,47149.0,2019,부산,1691.0
228,기아,K3 쿱,1.6 터보 프레스티지,가솔린,83632.0,2014,대구,820.0
229,기아,올 뉴 K3,5도어 GT 플러스,가솔린,61428.0,2019,경기,2060.0
230,현대,올 뉴 투싼,디젤 1.7 2WD,디젤,92430.0,2017,경기,1740.0
231,쌍용,렉스턴 스포츠,디젤 2.2 2WD,디젤,110972.0,2018,부산,2150.0
232,현대,LF 쏘나타,2.0 스마트,가솔린,45199.0,2015,경기,1270.0
233,르노삼성,QM3,RE,디젤,82106.0,2017,충남,1089.0
234,쉐보레(GM대우),더 뉴 카마로,SS 6.2 V8 볼케이노 레드,가솔린,12274.0,2019,서울,4030.0
235,현대,벨로스터,익스트림,가솔린,65208.0,2012,부산,699.0
236,제네시스,G70,2.0T AWD,가솔린,20908.0,2019,경기,3039.0
237,기아,스팅어,3.3 터보 2WD,가솔린,24917.0,2019,경기,3529.0
238,쉐보레(GM대우),말리부,2.0 디젤 LT 디럭스팩,디젤,94086.0,2014,대구,829.0
239,쉐보레(GM대우),트레일블레이저,1.3 터보 2WD,가솔린,24187.0,2021,서울,2570.0
240,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,61691.0,2019,경기,2050.0
241,현대,투싼 ix,디젤 2WD X20,디젤,176625.0,2010,광주,690.0
242,쉐보레(GM대우),올 뉴 카마로,SS 6.2 V8 볼케이노 레드,가솔린,18557.0,2017,경기,4000.0
243,쉐보레(GM대우),더 뉴 트랙스,1.4 LT,가솔린,91615.0,2017,충남,1180.0
244,기아,올 뉴 카니발,9인승 노블레스,디젤,121633.0,2016,충남,1930.0
245,르노삼성,QM3,RE 시그니처,디젤,110412.0,2015,인천,790.0
246,쌍용,렉스턴 스포츠 칸,디젤 2.2 2WD,디젤,18735.0,2019,경기,2490.0
247,기아,올 뉴 모닝,스마트,가솔린,187796.0,2012,인천,250.0
248,기아,올 뉴 K3,5도어 GT 플러스,가솔린,32903.0,2019,경기,2099.0
249,쌍용,뉴코란도 C,2.0 RX 2WD,디젤,67124.0,2015,전북,1000.0
250,쌍용,티볼리 아머,디젤 VX 2WD,디젤,144722.0,2018,경기,1199.0
251,기아,올 뉴 모닝,바이퓨얼 스마트,가솔린+LPG,153481.0,2014,전북,480.0
252,르노삼성,클리오,인텐스,디젤,21085.0,2019,경기,1420.0
253,기아,스팅어,3.3 터보 AWD,가솔린,62972.0,2019,경기,3480.0
254,제네시스,G70,2.2D AWD,디젤,25393.0,2018,광주,3080.0
255,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,35930.0,2019,경기,2520.0
256,기아,스팅어,3.3 터보 AWD,가솔린,52790.0,2018,경기,9999.0
257,기아,올 뉴 K3,럭셔리,가솔린,32858.0,2020,충남,1649.0
258,기아,쏘울,1.6 2U,가솔린,19921.0,2011,충남,880.0
259,기아,더 뉴 레이,럭셔리,가솔린,33940.0,2018,인천,1080.0
260,기아,올 뉴 K3,럭셔리,가솔린,12015.0,2020,경기,1790.0
261,현대,아반떼 AD,1.6 e-VGT 스마트,디젤,63847.0,2018,서울,1270.0
262,현대,코나,디젤 1.6 2WD,디젤,39978.0,2019,경기,2030.0
263,현대,아반떼 (CN7),1.6 터보 N Line,가솔린,17773.0,2021,인천,2480.0
264,기아,카니발 R,그랜드 카니발 GLX,디젤,82878.0,2011,부산,830.0
265,기아,쏘울,1.6 스마트,가솔린,68047.0,2011,서울,570.0
266,쌍용,더 뉴 코란도 스포츠,2.2 CX7 4WD,디젤,65314.0,2018,광주,1690.0
267,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,133739.0,2019,경기,1970.0
268,쉐보레(GM대우),스파크,LT,가솔린,63977.0,2014,경기,440.0
269,현대,벨로스터 (JS),2.0 N,가솔린,27838.0,2019,경기,2480.0
270,기아,스팅어,3.3 터보 2WD,가솔린,35521.0,2018,경기,3090.0
271,쌍용,렉스턴 스포츠 칸,디젤 2.2 2WD,디젤,15725.0,2020,대구,2680.0
272,기아,올 뉴 프라이드,1.6 GDI 해치백,가솔린,67567.0,2012,충남,670.0
273,기아,포르테 해치백,1.6 GDI 럭셔리,가솔린,69896.0,2011,경기,590.0
274,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,5245.0,2019,부산,1000.0
275,쉐보레(GM대우),더 뉴 트랙스,1.6 디젤 LT,디젤,78638.0,2018,경기,1250.0
276,현대,벨로스터 (JS),1.4 터보 모던,가솔린,48747.0,2018,경기,1490.0
277,쉐보레(GM대우),스파크,LS,가솔린,72042.0,2012,서울,370.0
278,현대,쏘나타 (DN8),2.0,가솔린,32328.0,2020,경기,2199.0
279,현대,투싼 ix,디젤 2WD LX20,디젤,94283.0,2012,경기,860.0
280,제네시스,G70,2.0T AWD,가솔린,24247.0,2018,경기,3599.0
281,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,가솔린,18699.0,2021,경기,6450.0
282,쌍용,티볼리,VX 2WD,가솔린,18527.0,2016,경기,1320.0
283,기아,쏘울 부스터,1.6 T-GDI 노블레스,가솔린,16996.0,2019,서울,1890.0
284,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,20592.0,2018,부산,830.0
285,르노삼성,QM3,RE 시그니처,디젤,54213.0,2016,서울,1050.0
286,현대,i30 (PD),1.6 터보,가솔린,68418.0,2018,경기,1750.0
287,쌍용,티볼리,디젤 LX 4WD,디젤,125929.0,2017,대구,1210.0
288,르노삼성,SM3 네오,R4U 에디션,가솔린,127098.0,2015,경기,650.0
289,현대,아반떼 AD,1.6 e-VGT 프리미엄,디젤,81969.0,2016,울산,1280.0
290,쉐보레(GM대우),뉴 라보,접이식탑차 롱카고,LPG(일반인 구입),2405.0,2016,경기,450.0
291,쉐보레(GM대우),뉴 라보,접이식탑차 롱카고,LPG(일반인 구입),13525.0,2016,경기,450.0
292,쉐보레(GM대우),뉴 라보,접이식탑차 롱카고,LPG(일반인 구입),2212.0,2016,경기,470.0
293,기아,스팅어,3.3 터보 AWD,가솔린,23679.0,2020,대구,3890.0
294,기아,올 뉴 모닝 (JA),프레스티지,가솔린,34868.0,2017,울산,920.0
295,기아,스팅어,2.0 터보 2WD,가솔린,8325.0,2020,부산,3450.0
296,쉐보레(GM대우),All New 마티즈,SX 스타 에디션,가솔린,70818.0,2009,경기,180.0
297,현대,벨로스터 (JS),1.6 터보 스포츠,가솔린,6487.0,2020,경기,2170.0
298,기아,올 뉴 K3,노블레스,가솔린,27495.0,2019,경기,1630.0
299,현대,아반떼 AD,1.6 터보 스포츠,가솔린,70036.0,2018,울산,1410.0
300,현대,벨로스터,DCT팩,가솔린,54583.0,2012,울산,850.0
301,쌍용,렉스턴 스포츠 칸,디젤 2.2 4WD,디젤,16996.0,2020,경기,2890.0
302,현대,아반떼 (CN7),1.6 터보 N Line,가솔린,19134.0,2021,경기,2490.0
303,현대,더 뉴 코나,가솔린 1.6 터보 4WD,가솔린,7261.0,2021,경기,2710.0
304,기아,스팅어,2.0 터보 AWD,가솔린,24623.0,2019,경기,3490.0
305,르노삼성,SM3 네오,R4U 에디션,가솔린,103809.0,2015,경기,720.0
306,쉐보레(GM대우),더 뉴 트랙스,1.4 LTZ,가솔린,41910.0,2017,경기,1350.0
307,기아,스팅어,2.0 터보 2WD,가솔린,29235.0,2019,경기,3290.0
308,제네시스,G70,2.0T AWD,가솔린,15079.0,2019,경기,3490.0
309,기아,올 뉴 K3,노블레스,가솔린,19258.0,2019,광주,1695.0
