,brand,name,info,type,km,year,location,price
126,현대,뉴 투싼 ix,디젤(e-VGT) 2WD,디젤,98897.0,2014,서울,1290.0
127,기아,K5 2세대,LPI SX,LPG(일반인 구입),20839.0,2017,대구,1499.0
128,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,80663.0,2018,전북,1319.0
129,르노삼성,SM6,2.0 GDe RE,가솔린,58627.0,2017,전북,1740.0
130,현대,싼타페 TM,가솔린 2.0T 4WD,가솔린,24877.0,2019,경기,3230.0
131,기아,더 뉴 K3,프레스티지,가솔린,54483.0,2017,광주,1450.0
132,기아,올 뉴 K7,2.2 디젤 리미티드,디젤,133219.0,2017,대구,2190.0
133,기아,올 뉴 K7,2.2 디젤 노블레스,디젤,66916.0,2019,경기,2799.0
134,기아,셀토스,가솔린 1.6 터보 2WD,가솔린,19776.0,2020,경기,2730.0
135,르노삼성,SM3 네오,PE,가솔린,83867.0,2016,경기,600.0
136,쌍용,티볼리,디젤 VX 2WD,디젤,142192.0,2016,서울,890.0
137,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,68593.0,2018,대구,2930.0
138,기아,모닝 어반,프레스티지,가솔린,7417.0,2021,서울,1130.0
139,르노삼성,SM7 New Art,LE,가솔린,216148.0,2011,대전,300.0
140,현대,에쿠스(신형),VS380,가솔린,172544.0,2014,대구,1790.0
141,현대,그랜저 HG,LPG HG300 모던,LPG(일반인 구입),123864.0,2017,광주,1450.0
142,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,53295.0,2020,경기,2890.0
143,기아,K5 3세대,1.6 터보,가솔린,3352.0,2021,경기,2790.0
144,기아,K5 3세대,2.0 LPI,LPG(일반인 구입),12126.0,2020,경기,2890.0
145,기아,더 뉴 카니발,9인승 프레스티지,디젤,70113.0,2019,충남,2530.0
146,현대,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),LPG(일반인 구입),164861.0,2019,광주,1850.0
147,기아,올 뉴 K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),109528.0,2016,충남,1799.0
148,현대,더 뉴 맥스크루즈,가솔린 3.3 4WD,가솔린,56477.0,2017,경기,2550.0
149,기아,K5 2세대,2.0 MX,가솔린,98614.0,2018,인천,1300.0
150,쉐보레(GM대우),트랙스,1.6 디젤 LTZ,디젤,79918.0,2016,광주,1070.0
151,기아,더 뉴 카니발,가솔린 9인승 노블레스,가솔린,7237.0,2019,광주,3050.0
152,기아,더 뉴 K3,트렌디,가솔린,103272.0,2016,서울,1080.0
153,기아,K7,VG270 프레스티지,가솔린,121360.0,2011,충남,620.0
154,현대,싼타페 TM,가솔린 2.0T 2WD,가솔린,14562.0,2019,경기,3220.0
155,현대,더 뉴 아반떼 AD,1.6,가솔린,19831.0,2020,대전,1750.0
156,기아,포르테,1.6 하이브리드 LPI HEV,LPG+전기,155328.0,2010,충북,490.0
157,현대,YF 쏘나타,LPI 프리미어,LPG(일반인 구입),82376.0,2011,서울,680.0
158,기아,K5,2.0 디럭스,가솔린,103782.0,2011,광주,630.0
159,현대,올 뉴 투싼,디젤 1.6 2WD,디젤,86631.0,2019,광주,2195.0
160,현대,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),LPG(일반인 구입),103615.0,2017,광주,2080.0
161,르노삼성,SM6,2.0 GDe SE,가솔린,86453.0,2019,인천,1130.0
162,르노삼성,SM6,2.0 GDe SE,가솔린,94903.0,2019,인천,1090.0
163,현대,더 뉴 그랜저 IG 하이브리드,익스클루시브,가솔린+전기,44511.0,2020,광주,4050.0
164,기아,더 뉴 K5,럭셔리,가솔린,85719.0,2015,충남,1220.0
165,기아,뉴카렌스,LPI 2.0 GLX,LPG(일반인 구입),166506.0,2008,충남,399.0
166,쉐보레(GM대우),올란도,2.0 디젤 LTZ,디젤,120178.0,2013,경기,870.0
167,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,63852.0,2018,대전,2150.0
168,기아,K5,LPI 럭셔리,LPG(일반인 구입),206041.0,2013,인천,440.0
169,기아,쏘렌토,디젤(CRDI) 2WD TLX,디젤,121838.0,2004,서울,270.0
170,쉐보레(GM대우),알페온,EL240,가솔린,105340.0,2011,경기,590.0
171,현대,그랜저 HG,LPG HG300 이그제큐티브,LPG(일반인 구입),194313.0,2011,경기,850.0
172,기아,더 뉴 모하비,디젤 3.0 4WD,디젤,81076.0,2017,경기,2850.0
173,현대,쏘나타 (DN8),2.0,가솔린,40345.0,2020,경기,2390.0
174,쌍용,티볼리 에어,디젤 AX 2WD,디젤,137580.0,2018,경기,970.0
175,현대,쏘나타 뉴 라이즈,2.0 스타일,가솔린,108070.0,2019,경기,1350.0
176,쉐보레(GM대우),더 뉴 말리부,1.3 터보 프리미어,가솔린,13215.0,2020,경기,2280.0
177,쌍용,티볼리 에어,가솔린 1.5 A3 2WD,가솔린,1366.0,2021,경기,2100.0
178,제네시스,G70,2.0T AWD,가솔린,15178.0,2020,경기,4390.0
179,기아,더 뉴 카니발,9인승 노블레스 스페셜,디젤,38416.0,2019,경기,3270.0
180,기아,카니발 4세대,9인승 시그니처,디젤,20800.0,2021,경기,4480.0
181,기아,카니발 4세대,9인승 시그니처,디젤,14332.0,2021,경기,4400.0
182,쌍용,G4 렉스턴,디젤 2.2 4WD,디젤,65617.0,2018,충남,2450.0
183,현대,LF 쏘나타,2.0 스마트,가솔린,90160.0,2015,대구,1229.0
184,르노삼성,클리오,인텐스,디젤,21802.0,2018,경기,1450.0
185,쉐보레(GM대우),콜로라도,3.6 익스트림-X 4WD,가솔린,21121.0,2020,전북,3599.0
186,쉐보레(GM대우),캡티바,2WD 어드벤처 패키지,디젤,73068.0,2015,경기,1090.0
187,현대,그랜저 IG 하이브리드,익스클루시브,가솔린+전기,65331.0,2019,대구,2990.0
188,기아,더 뉴 스포티지 R,디젤 2WD 노블레스,디젤,119250.0,2014,경기,1320.0
189,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LTZ,가솔린,37312.0,2017,경기,1970.0
190,현대,그랜저 IG,2.4 프리미엄,가솔린,45390.0,2018,경기,2830.0
191,쉐보레(GM대우),올란도,2.0 디젤 플래티넘 패키지,디젤,88570.0,2015,경기,1130.0
192,르노삼성,SM7 노바,LPLI 2.0 LPe 장애인용,LPG(일반인 구입),34613.0,2018,서울,1749.0
193,기아,더 뉴 K5,프레스티지,가솔린,89393.0,2015,경기,1340.0
194,르노삼성,뉴QM3,RE,디젤,15480.0,2018,경기,1650.0
195,기아,셀토스,가솔린 1.6 터보 2WD,가솔린,18627.0,2020,경기,2589.0
196,쉐보레(GM대우),스파크,L,가솔린,119413.0,2014,인천,230.0
197,기아,뉴카니발,9인승 디젤(VGT) GX,디젤,210838.0,2009,경기,439.0
198,기아,올 뉴 모닝 (JA),디럭스,가솔린,52507.0,2017,인천,600.0
199,르노삼성,All New SM7,RE,가솔린,176225.0,2012,대구,630.0
200,현대,그랜저 HG,HG300 프리미엄,가솔린,84276.0,2016,대구,1590.0
201,쌍용,뉴코란도 C,2.0 RX 2WD,디젤,58645.0,2015,울산,1230.0
202,기아,로체 이노베이션,LEX20,가솔린,96018.0,2010,대전,430.0
203,기아,올 뉴 모닝 (JA),터보 프레스티지,가솔린,32956.0,2019,광주,1160.0
204,쉐보레(GM대우),스파크,스파크 S,가솔린,50972.0,2015,대구,579.0
205,르노삼성,SM7,LE,가솔린,171505.0,2007,경기,200.0
206,쉐보레(GM대우),올 뉴 말리부,1.8 하이브리드 LT,가솔린+전기,36014.0,2018,서울,2190.0
207,현대,더 뉴 아반떼 AD,1.6,가솔린,49364.0,2019,광주,1565.0
208,기아,올 뉴 모닝 (JA),프레스티지,가솔린,7594.0,2017,경기,1190.0
209,현대,아이오닉 일렉트릭,Q,전기,8115.0,2019,경기,2390.0
210,르노삼성,뉴SM5(신형),SE,가솔린,192633.0,2012,전북,300.0
211,현대,코나,1.6 터보 2WD,가솔린,39768.0,2018,경기,1899.0
212,현대,뉴 투싼 ix,디젤(e-VGT) 2WD,디젤,77165.0,2014,부산,1290.0
213,제네시스,더 뉴 G70,가솔린 2.0T 4WD,가솔린,7299.0,2021,대구,4680.0
214,현대,싼타페 더 프라임,디젤 2.0 2WD,디젤,23932.0,2016,광주,2080.0
215,현대,더 뉴 아반떼 AD,1.6,가솔린,36920.0,2019,경기,1630.0
216,기아,스토닉,디젤 1.6,디젤,112548.0,2018,대구,1199.0
217,쌍용,코란도 스포츠,CX7 4WD,디젤,49383.0,2012,충남,1299.0
218,기아,더 뉴 K3,디젤 트렌디,디젤,52652.0,2017,충남,1050.0
219,현대,LF 쏘나타 하이브리드,2.0 HEV,가솔린+전기,12663.0,2015,경기,1950.0
220,기아,K5 2세대,1.7 디젤 SX,디젤,77426.0,2016,대구,1580.0
221,현대,싼타페 더 프라임,디젤 2.0 2WD,디젤,46667.0,2018,경기,1950.0
222,기아,올 뉴 K3,노블레스,가솔린,31278.0,2019,경기,1800.0
223,현대,아반떼 AD,1.6 GDI 모던,가솔린,76895.0,2018,부산,1290.0
224,르노삼성,XM3,1.3 TCe RE 시그니처,가솔린,10889.0,2020,경기,2190.0
225,기아,스포티지 더 볼드,디젤 2.0 2WD,디젤,17880.0,2019,경기,2630.0
226,현대,아이오닉 하이브리드,N,가솔린+전기,65303.0,2019,충남,1699.0
227,기아,스토닉,디젤 1.6,디젤,37799.0,2018,충남,1590.0
228,기아,올 뉴 카니발,9인승 노블레스,디젤,54066.0,2018,대구,2650.0
229,현대,더 뉴 아반떼 AD,1.6,가솔린,35897.0,2020,경기,1470.0
230,쉐보레(GM대우),더 뉴 스파크,LT,가솔린,40681.0,2020,경기,1030.0
231,현대,벨로스터,터보 GDi 익스트림,가솔린,96320.0,2013,경기,800.0
232,기아,K5 2세대,LPI MX,LPG(일반인 구입),35640.0,2017,서울,1410.0
233,현대,제네시스 쿠페,200 터보 P,가솔린,45622.0,2011,서울,830.0
234,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,15834.0,2013,울산,1750.0
235,쉐보레(GM대우),스파크,LT,가솔린,89800.0,2014,경기,440.0
236,현대,더 뉴 아반떼 AD,1.6,가솔린,21582.0,2020,충남,1650.0
237,기아,뉴 쏘렌토 R,디젤 2.0 2WD,디젤,134296.0,2014,경기,1150.0
238,기아,카니발 R,그랜드 카니발 GLX,디젤,150738.0,2013,경기,750.0
239,기아,더 뉴 니로,1.6 HEV,가솔린+전기,8822.0,2020,경기,2690.0
240,기아,K5,2.0 디럭스,가솔린,118221.0,2013,경기,750.0
241,현대,아반떼 쿠페,2.0 GDi 스마트,가솔린,57812.0,2014,전북,650.0
242,기아,올 뉴 모닝 (JA),LPi 디럭스,LPG(일반인 구입),87113.0,2017,대구,699.0
243,기아,K5 2세대,2.0 MX,가솔린,16118.0,2018,경기,1810.0
244,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,72305.0,2017,서울,1320.0
245,기아,K5 하이브리드,500h 프레스티지,가솔린+전기,149661.0,2015,전북,999.0
246,기아,더 뉴 카니발,9인승 럭셔리,디젤,41019.0,2019,경기,2350.0
247,현대,아반떼 (CN7),1.6 LPi,LPG(일반인 구입),2821.0,2021,경기,2320.0
248,쉐보레(GM대우),라세티 프리미어,1.8 CDX ID,가솔린,95060.0,2011,울산,520.0
249,기아,올 뉴 카니발,7인승 리무진,디젤,36387.0,2018,대구,3150.0
250,현대,싼타페 TM,가솔린 2.0T 4WD,가솔린,31850.0,2019,경기,3390.0
251,기아,더 뉴 스포티지 R,디젤 2WD 트렌디,디젤,99408.0,2014,경기,9999.0
252,쌍용,렉스턴 W,2.0 4WD 어드벤처 60th 에디션,디젤,138672.0,2015,전북,1280.0
253,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,가솔린,73031.0,2018,경기,2190.0
254,기아,더 뉴 K7,3.3 GDI 노블레스,가솔린,174990.0,2013,대구,1313.0
255,현대,코나,1.6 터보 2WD 플럭스,가솔린,78715.0,2018,대구,1870.0
256,르노삼성,All New SM7,RE,가솔린,130794.0,2012,경기,670.0
257,현대,LF 쏘나타,2.0 스마트,가솔린,71658.0,2015,전북,1180.0
258,현대,LF 쏘나타,2.0 프리미엄,가솔린,142455.0,2015,충남,1170.0
259,현대,쏘나타 (DN8),2.0,가솔린,26186.0,2020,부산,2350.0
260,쉐보레(GM대우),더 뉴 트랙스,1.4 프리미어,가솔린,54054.0,2018,서울,1600.0
261,쉐보레(GM대우),스파크,LS+,가솔린,68898.0,2014,충남,450.0
262,현대,YF 쏘나타,Y20 프리미어,가솔린,120378.0,2010,경기,520.0
263,쌍용,G4 렉스턴,디젤 2.2 2WD,디젤,60637.0,2018,서울,2390.0
264,기아,K5,2.0 럭셔리,가솔린,96291.0,2011,대구,749.0
265,현대,그랜저 IG,3.0 LPI 택시형,LPG(일반인 구입),53722.0,2019,경기,1910.0
266,르노삼성,더 뉴 QM6,2.0 LPe RE 시그니처 2WD,LPG(일반인 구입),25256.0,2020,경기,2600.0
267,쌍용,뷰티풀 코란도,가솔린 1.5 2WD C5,가솔린,20383.0,2020,경기,2050.0
268,쌍용,렉스턴 스포츠 칸,디젤 2.2 4WD,디젤,28366.0,2021,대구,3190.0
269,쌍용,티볼리,디젤 LX 2WD,디젤,95621.0,2016,경기,1150.0
270,현대,싼타페 CM,2WD(2.0 e-VGT) MLX,디젤,145524.0,2010,대구,720.0
271,쌍용,렉스턴 스포츠 칸,디젤 2.2 4WD,디젤,14736.0,2020,경기,2950.0
272,쌍용,티볼리 아머,TX 2WD,가솔린,36760.0,2018,경기,1510.0
273,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,114767.0,2018,경기,1850.0
274,기아,스포티지 4세대,디젤 2.0 2WD 프레스티지,디젤,24832.0,2018,대구,1920.0
275,현대,더 뉴 아반떼 AD,1.6,가솔린,71277.0,2019,경기,1630.0
276,현대,엑센트(신형),1.4 VVT 모던,가솔린,81686.0,2015,경기,710.0
277,현대,싼타페 TM,디젤 2.2 4WD,디젤,81688.0,2019,경기,3290.0
278,현대,쏘나타 더 브릴리언트,CVVL 모던,가솔린,188435.0,2014,경기,590.0
279,기아,K5,2.0 럭셔리,가솔린,162352.0,2011,경기,650.0
280,기아,더 뉴 니로,1.6 HEV,가솔린+전기,27709.0,2020,경기,2590.0
281,쉐보레(GM대우),스파크,LS,가솔린,68978.0,2014,충북,430.0
282,현대,그랜드 스타렉스,3인승 밴,디젤,138734.0,2017,경기,1320.0
283,쉐보레(GM대우),뉴 다마스,5인승 코치,LPG(일반인 구입),82078.0,2015,울산,450.0
284,기아,올 뉴 모닝 (JA),LPi 디럭스,LPG(일반인 구입),24027.0,2020,경기,850.0
285,쉐보레(GM대우),스파크,LPG LS,LPG(일반인 구입),148294.0,2012,광주,320.0
286,현대,그랜저 HG 하이브리드,프리미엄,가솔린+전기,154227.0,2015,충남,1235.0
287,기아,올 뉴 카니발,9인승 하이리무진,디젤,124186.0,2017,대전,2860.0
288,현대,그랜저 HG,HG300 프라임,가솔린,156989.0,2012,충북,890.0
289,르노삼성,SM6,1.6 TCe RE,가솔린,161860.0,2016,경기,1199.0
290,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,6483.0,2020,충남,1099.0
291,르노삼성,QM3,LE,디젤,83448.0,2016,서울,979.0
292,기아,K5,LPI 프레스티지,LPG(일반인 구입),103282.0,2013,충남,899.0
293,르노삼성,뉴SM5 플래티넘,1.6 TCE,가솔린,94332.0,2013,충남,790.0
294,르노삼성,QM3,LE,디젤,83448.0,2016,서울,979.0
295,기아,더 뉴 모닝,밴,가솔린,59742.0,2016,경기,480.0
296,기아,스포티지 R,디젤 2WD TLX,디젤,164050.0,2012,광주,829.0
297,현대,뉴 투싼 ix,디젤(e-VGT) 4WD,디젤,91670.0,2014,충북,1370.0
298,기아,더 뉴 K3,트렌디,가솔린,66458.0,2018,전북,1350.0
299,쉐보레(GM대우),스파크,LS,가솔린,60292.0,2014,경기,320.0
300,쉐보레(GM대우),말리부,2.0 LT 디럭스팩,가솔린,58264.0,2014,충남,870.0
