,brand,name,info,type,km,year,location,price
72,현대,제네시스 쿠페,380 GT-RW,가솔린,62269.0,2011,전북,1250.0
73,현대,쏘나타 (DN8),2.0,가솔린,17041.0,2020,경기,2580.0
74,제네시스,G80,3.3 GDI AWD,가솔린,22188.0,2018,전북,3750.0
75,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,45126.0,2017,울산,850.0
76,현대,벨로스터 (JS),2.0 N,가솔린,13165.0,2021,경기,2900.0
77,제네시스,EQ900,5.0 GDI AWD,가솔린,112851.0,2016,인천,3610.0
78,현대,그랜저 HG,HG300 익스클루시브,가솔린,83936.0,2016,경기,1580.0
79,쉐보레(GM대우),트랙스,1.4 LS 디럭스,가솔린,122884.0,2014,울산,750.0
80,쉐보레(GM대우),더 뉴 말리부,2.0 터보 프리미어,가솔린,10206.0,2021,경기,2580.0
81,기아,올 뉴 카니발,9인승 하이리무진,디젤,123923.0,2018,서울,3050.0
82,쉐보레(GM대우),올 뉴 말리부,2.0 터보 LTZ,가솔린,51525.0,2017,광주,1750.0
83,현대,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,디젤,143978.0,2015,경기,1640.0
84,기아,더 뉴 K7,LPI 3.0 럭셔리,LPG(일반인 구입),180891.0,2014,대전,880.0
85,기아,카니발 4세대,9인승 시그니처,디젤,39036.0,2021,경기,4600.0
86,쌍용,렉스턴 스포츠 칸,디젤 2.2 4WD,디젤,3791.0,2021,서울,2860.0
87,현대,그랜저 IG,2.4 익스클루시브,가솔린,54496.0,2019,인천,2799.0
88,기아,더 K9,3.8 GDI AWD,가솔린,33640.0,2019,인천,4100.0
89,제네시스,G80,3.3 GDI AWD,가솔린,60864.0,2018,경기,3520.0
90,기아,더 뉴 K9,3.8 GDI VIP,가솔린,70639.0,2017,충남,3439.0
91,르노삼성,SM5 노바,클래식,가솔린,23607.0,2017,경기,1250.0
92,르노삼성,QM6,가솔린 2WD RE,가솔린,75270.0,2018,경기,1850.0
93,기아,더 뉴 모닝,스포츠 RUN,가솔린,38539.0,2016,대구,830.0
94,현대,제네시스 DH,G330 프리미엄,가솔린,68318.0,2015,대구,2590.0
95,기아,K5 3세대,1.6 터보,가솔린,8766.0,2021,경기,3190.0
96,기아,K5,2.0 프레스티지,가솔린,101196.0,2012,대구,820.0
97,쌍용,렉스턴 스포츠 칸,디젤 2.2 4WD,디젤,38865.0,2019,대구,3090.0
98,현대,그랜저 HG,LPG HG300 모던,LPG(일반인 구입),97146.0,2015,대구,1490.0
99,현대,그랜저 IG,3.0 익스클루시브,가솔린,72269.0,2017,경기,1980.0
100,르노삼성,SM7 New Art,RE,가솔린,149644.0,2011,대구,490.0
101,현대,에쿠스,JS330,가솔린,116590.0,2007,대구,390.0
102,기아,더 뉴 모하비,디젤 3.0 4WD,디젤,57621.0,2018,대구,3350.0
103,제네시스,G80,3.3 GDI,가솔린,69602.0,2017,대구,3190.0
104,르노삼성,QM5,디젤 4WD RE,디젤,133629.0,2011,대구,760.0
105,제네시스,EQ900,3.8 GDI AWD,가솔린,58989.0,2017,대구,4980.0
106,현대,그랜저 IG,2.4 프리미엄,가솔린,29029.0,2019,경기,2550.0
107,기아,더 뉴 카니발,9인승 프레스티지,디젤,92066.0,2019,경기,2370.0
108,현대,제네시스,3.8 수출형,가솔린,153551.0,2013,경기,950.0
109,르노삼성,SM5 뉴 임프레션,LE 플러스,가솔린,191363.0,2008,경기,240.0
110,제네시스,더 뉴 G70,가솔린 2.0T 4WD,가솔린,7622.0,2021,경기,4690.0
111,쌍용,슈퍼 렉스턴,4WD RX6,디젤,165945.0,2009,경기,550.0
112,기아,올 뉴 카니발,9인승 럭셔리,디젤,57571.0,2018,서울,2050.0
113,현대,쏘나타 뉴 라이즈,2.0 스타일,가솔린,70346.0,2018,전북,1399.0
114,기아,올 뉴 K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),127045.0,2017,전북,1599.0
115,기아,올 뉴 쏘렌토,디젤 2.0 4WD,디젤,95833.0,2017,경기,1820.0
116,제네시스,G80,3.8 GDI AWD,가솔린,144311.0,2017,서울,2750.0
117,현대,LF 쏘나타,2.0 터보 익스클루시브,가솔린,76475.0,2015,경기,1690.0
118,현대,그랜저 HG,HG300 프라임,가솔린,171837.0,2012,경기,810.0
119,기아,올 뉴 카니발,가솔린 9인승 하이리무진,가솔린,57002.0,2018,서울,3330.0
120,기아,더 뉴 모하비,디젤 3.0 4WD,디젤,46818.0,2018,서울,3349.0
121,기아,더 뉴 카니발,가솔린 7인승 하이리무진,가솔린,43682.0,2019,경기,4130.0
122,현대,에쿠스(신형),VS380,가솔린,114968.0,2012,서울,1490.0
123,기아,올 뉴 카니발,7인승 리무진,디젤,140241.0,2016,광주,1950.0
124,기아,올 뉴 K7,2.4 GDI 리미티드,가솔린,56438.0,2018,경기,2490.0
125,현대,더 뉴 그랜저 IG,2.5,가솔린,1525.0,2020,광주,3900.0
126,현대,쏘나타 더 브릴리언트,CVVL 스마트,가솔린,86621.0,2013,대전,950.0
127,현대,그랜저 HG,HG240 모던,가솔린,118106.0,2014,경기,1120.0
128,기아,올 뉴 카니발,9인승 노블레스 스페셜,디젤,140568.0,2018,서울,1949.0
129,현대,YF 쏘나타,LPI 탑,LPG(일반인 구입),138254.0,2010,대구,550.0
130,현대,더 뉴 그랜저 IG 하이브리드,익스클루시브,가솔린+전기,20387.0,2020,서울,3920.0
131,르노삼성,뉴SM5 플래티넘,디젤 D,디젤,94849.0,2014,충남,698.0
132,기아,더 뉴 K5 2세대,2.0,가솔린,44437.0,2020,서울,2290.0
133,현대,팰리세이드,가솔린 3.8 4WD,가솔린,31661.0,2019,서울,3490.0
134,현대,그랜저 HG,HG240 럭셔리,가솔린,97818.0,2011,충남,830.0
135,현대,그랜저 뉴 럭셔리,Q270 프리미어,가솔린,64505.0,2009,서울,660.0
136,기아,더 뉴 쏘렌토,디젤 2.0 2WD,디젤,85485.0,2018,울산,2090.0
137,제네시스,EQ900,3.8 GDI AWD,가솔린,51613.0,2018,경기,4499.0
138,기아,올 뉴 K7,3.3 GDI 노블레스,가솔린,50887.0,2016,경기,2170.0
139,현대,그랜저 HG,HG300 익스클루시브,가솔린,204821.0,2014,경기,860.0
140,기아,올 뉴 K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),97017.0,2017,전북,1650.0
141,기아,올 뉴 K7,2.4 GDI 프레스티지,가솔린,61627.0,2017,경기,1890.0
142,기아,올 뉴 카니발,9인승 프레스티지,디젤,119654.0,2018,대구,2040.0
143,르노삼성,뉴SM3,SE 블랙,가솔린,87449.0,2012,충남,459.0
144,기아,올 뉴 쏘렌토,디젤 2.0 2WD,디젤,63696.0,2016,대구,2250.0
145,르노삼성,뉴QM3,RE,디젤,33398.0,2018,서울,1610.0
146,기아,더 뉴 모하비,디젤 3.0 4WD,디젤,25044.0,2018,광주,3390.0
147,제네시스,G80,3.8 GDI AWD,가솔린,107816.0,2017,대구,3170.0
148,현대,그랜저 HG,HG240 스페셜,가솔린,156834.0,2015,경기,1190.0
149,현대,제네시스,BH330 프리미엄,가솔린,102679.0,2013,충남,1340.0
150,기아,K7 프리미어,2.5 GDI 노블레스,가솔린,23197.0,2020,경기,9999.0
151,르노삼성,뉴SM5(신형),LE,가솔린,71718.0,2011,경기,550.0
152,제네시스,EQ900,3.8 GDI AWD,가솔린,65821.0,2017,전북,4570.0
153,기아,올 뉴 K7,2.4 GDI 프레스티지,가솔린,88075.0,2017,광주,1680.0
154,제네시스,EQ900,3.8 GDI AWD,가솔린,60718.0,2018,광주,4350.0
155,현대,에쿠스(신형),VS380,가솔린,249352.0,2010,경기,670.0
156,현대,그랜저 HG,HG240 모던,가솔린,78201.0,2016,서울,1590.0
157,기아,모하비,4WD KV300,디젤,181675.0,2014,서울,1520.0
158,현대,제네시스 DH,G330 프리미엄,가솔린,163088.0,2016,경기,1850.0
159,현대,아반떼 AD,1.6 터보 스포츠,가솔린,46471.0,2018,서울,1490.0
160,기아,더 뉴 카니발,9인승 노블레스,디젤,17122.0,2019,경기,3250.0
161,제네시스,EQ900,3.8 GDI AWD,가솔린,123749.0,2016,광주,2999.0
162,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,가솔린,10934.0,2021,인천,5490.0
163,쉐보레(GM대우),더 넥스트 스파크,퍼팩트 블랙,가솔린,62284.0,2018,경기,830.0
164,기아,올 뉴 K7,2.2 디젤 리미티드,디젤,92418.0,2017,경기,2399.0
165,기아,올 뉴 K7,3.3 GDI 노블레스,가솔린,38879.0,2016,부산,1999.0
166,현대,그랜저 HG,LPG HG300 익스클루시브,LPG(일반인 구입),122797.0,2016,광주,1470.0
167,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,118769.0,2016,충남,2650.0
168,기아,올 뉴 모닝 (JA),LPi 디럭스,LPG(일반인 구입),77738.0,2017,대구,710.0
169,제네시스,G80,3.3 GDI,가솔린,61366.0,2017,대구,3190.0
170,현대,그랜저 HG,HG300 노블,가솔린,100658.0,2012,충남,1100.0
171,현대,그랜저 HG,HG300 익스클루시브,가솔린,79201.0,2014,경기,1580.0
172,현대,i40 살룬,1.7 VGT,디젤,186316.0,2012,경기,550.0
173,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),86466.0,2018,광주,1980.0
174,제네시스,G90,3.8 AWD,가솔린,12841.0,2020,서울,7650.0
175,제네시스,G90,5.0 AWD,가솔린,22078.0,2019,서울,10500.0
176,제네시스,EQ900,3.8 GDI AWD,가솔린,55522.0,2018,서울,4280.0
177,기아,올 뉴 K7,2.4 GDI 프레스티지,가솔린,142041.0,2017,경기,1460.0
178,기아,올 뉴 K7 하이브리드,노블레스,가솔린+전기,41417.0,2018,경기,2690.0
179,기아,더 뉴 레이,시그니처,가솔린,4256.0,2021,경기,1470.0
180,기아,올 뉴 카니발,9인승 럭셔리,디젤,100504.0,2018,경기,1740.0
181,기아,더 뉴 카니발,9인승 프레스티지,디젤,69746.0,2019,경기,2690.0
182,현대,제네시스 DH,G330 모던,가솔린,93119.0,2016,경기,1999.0
183,현대,그랜저 IG,2.4 모던 베이직 (렌터카),가솔린,61565.0,2017,경기,1830.0
184,현대,쏘나타 뉴 라이즈,LPI 스타일,LPG(일반인 구입),46120.0,2019,서울,1469.0
185,현대,싼타페 더 프라임,디젤 2.0 2WD,디젤,83197.0,2018,경기,2150.0
186,현대,그랜저 HG,HG220 디젤 모던,디젤,93954.0,2016,경기,1390.0
187,현대,그랜저 HG,LPG HG300 모던,LPG(일반인 구입),139516.0,2017,경기,1390.0
188,제네시스,EQ900,5.0 GDI AWD 리무진,가솔린,159749.0,2016,경기,4000.0
189,르노삼성,SM6,2.0 GDe LE,가솔린,36218.0,2016,경기,1500.0
190,현대,제네시스 DH,G330 모던,가솔린,141252.0,2016,대구,1769.0
191,현대,더 뉴 그랜저 IG,2.5,가솔린,6275.0,2020,대구,3690.0
192,제네시스,G80,3.3 GDI,가솔린,55054.0,2018,서울,2969.0
193,현대,그랜저 IG,2.4 모던,가솔린,51269.0,2018,서울,1999.0
194,르노삼성,SM6,2.0 LPe RE (장애인용),LPG(일반인 구입),88594.0,2016,경기,1490.0
195,기아,모하비,4WD KV300,디젤,139301.0,2014,경기,1790.0
196,기아,더 K9,3.8 GDI AWD,가솔린,99246.0,2019,경기,4250.0
197,현대,팰리세이드,디젤 2.2 2WD,디젤,24772.0,2019,경기,3949.0
198,현대,더 뉴 그랜저 IG 하이브리드,캘리그래피,가솔린+전기,6453.0,2022,서울,4600.0
199,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,가솔린,36720.0,2017,서울,2090.0
200,제네시스,G70,2.0T,가솔린,59817.0,2018,서울,3550.0
201,제네시스,G70,2.0T,가솔린,59098.0,2019,서울,3390.0
202,기아,올 뉴 쏘렌토,디젤 2.0 2WD,디젤,79781.0,2017,경기,2190.0
203,제네시스,G80,3.3 GDI AWD,가솔린,15381.0,2019,경기,4420.0
204,현대,팰리세이드,가솔린 3.8 2WD,가솔린,29949.0,2019,서울,3490.0
205,현대,에쿠스(신형),VS380,가솔린,273208.0,2013,충남,1199.0
206,현대,그랜저 IG,2.4 프리미엄,가솔린,145091.0,2017,충남,1599.0
207,제네시스,G80,3.3 GDI AWD,가솔린,68077.0,2019,경기,3430.0
208,기아,더 K9,3.8 GDI,가솔린,33799.0,2019,경기,3990.0
209,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,182628.0,2014,대구,1730.0
210,현대,그랜저 HG,HG300 프라임,가솔린,207592.0,2012,충남,680.0
211,제네시스,G80,3.3 GDI AWD,가솔린,101269.0,2017,대전,2680.0
212,기아,올 뉴 K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),73059.0,2018,경기,1840.0
213,제네시스,EQ900,3.8 GDI AWD,가솔린,80622.0,2018,광주,9999.0
214,기아,더 K9,3.3 GDI,가솔린,60191.0,2019,경기,4100.0
215,제네시스,EQ900,3.8 GDI AWD,가솔린,219798.0,2016,경기,2350.0
216,현대,그랜저 IG,2.4 프리미엄,가솔린,17897.0,2018,광주,2630.0
217,현대,그랜저 HG,HG220 디젤 프리미엄,디젤,193418.0,2015,광주,999.0
218,현대,그랜저 IG,2.4 프리미엄,가솔린,70403.0,2018,광주,2155.0
219,현대,그랜저 HG,HG240 럭셔리,가솔린,134835.0,2012,광주,950.0
220,기아,올 뉴 K7,2.4 GDI 리미티드,가솔린,78174.0,2018,인천,2110.0
221,현대,에쿠스,JS380,가솔린,106065.0,2008,경기,430.0
222,기아,스포티지 더 볼드,가솔린 2.0 2WD,가솔린,5467.0,2022,대구,2689.0
223,제네시스,G80,3.3 GDI AWD,가솔린,35074.0,2019,경기,3890.0
224,르노삼성,SM5 뉴 임프레션,SE 플러스,가솔린,96765.0,2008,경기,250.0
225,기아,더 K9,3.3 T-GDI AWD,가솔린,43740.0,2020,광주,4700.0
226,기아,올 뉴 쏘렌토,디젤 2.2 2WD,디젤,94373.0,2016,경기,2230.0
227,기아,더 K9,3.3 GDI,가솔린,17281.0,2019,경기,3900.0
228,기아,K7 프리미어,3.0 LPI 트렌디(렌터카),LPG(일반인 구입),90301.0,2020,광주,2380.0
229,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,36520.0,2017,경기,850.0
230,기아,더 뉴 K7,LPI 3.0 프레스티지,LPG(일반인 구입),152550.0,2013,전북,1180.0
231,기아,K8,2.5 가솔린 2WD,가솔린,12225.0,2022,울산,4350.0
232,기아,K5 3세대,1.6 터보,가솔린,1969.0,2021,대전,3100.0
233,기아,올 뉴 쏘렌토,디젤 2.2 4WD,디젤,59208.0,2017,경기,2670.0
234,현대,스타리아,투어러 9인승,디젤,9733.0,2022,경기,3450.0
235,현대,그랜저 HG,LPG HG300 프라임,LPG(일반인 구입),92014.0,2012,서울,1120.0
236,현대,제네시스 DH,G330 프리미엄,가솔린,117716.0,2015,경기,2000.0
237,현대,팰리세이드,디젤 2.2 2WD,디젤,26977.0,2019,경기,3890.0
238,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LT,가솔린,47586.0,2017,경기,1575.0
239,기아,더 뉴 모하비,디젤 3.0 4WD,디젤,54494.0,2018,경기,3300.0
240,현대,싼타페 TM,디젤 2.2 2WD,디젤,39634.0,2019,경기,3200.0
241,기아,올 뉴 K7,2.4 GDI 리미티드,가솔린,17492.0,2018,서울,2480.0
242,현대,에쿠스(신형),VS380,가솔린,62014.0,2014,경기,2290.0
243,제네시스,EQ900,3.8 GDI AWD,가솔린,45372.0,2018,서울,4800.0
244,현대,베라크루즈,디젤 4WD 익스클루시브,디젤,120974.0,2015,경기,1990.0
245,기아,올 뉴 K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),161575.0,2016,충남,1420.0
246,기아,올 뉴 카니발,9인승 하이리무진,디젤,47945.0,2018,서울,3350.0
247,현대,에쿠스(신형),VS380,가솔린,160937.0,2012,광주,1090.0
248,현대,YF 쏘나타,Y20 럭셔리,가솔린,187771.0,2012,충남,499.0
249,현대,더 뉴 그랜저 IG,2.5,가솔린,15413.0,2021,서울,3850.0
250,기아,더 뉴 쏘렌토,디젤 2.0 2WD,디젤,31224.0,2019,충남,2860.0
251,기아,스포티지 4세대,디젤 2.0 2WD 트렌디,디젤,84774.0,2018,경기,1450.0
252,현대,더 뉴 싼타페,디젤 2.2 2WD,디젤,32830.0,2021,경기,3350.0
253,현대,제네시스 DH,G330 모던,가솔린,108545.0,2014,광주,1790.0
254,현대,싼타페 TM,디젤 2.2 2WD,디젤,21846.0,2020,경기,3560.0
255,현대,그랜저 HG,LPG HG300 프리미엄,LPG(일반인 구입),105226.0,2014,경기,1370.0
256,쌍용,뉴체어맨,CM600S,가솔린,175293.0,2005,경기,200.0
257,르노삼성,SM7 노바,LPLI 2.0 LPe 장애인용,LPG(일반인 구입),74938.0,2016,경기,1080.0
258,기아,모닝 어반,프레스티지,가솔린,13046.0,2021,부산,1240.0
259,기아,더 뉴 K7,LPI 3.0 프레스티지,LPG(일반인 구입),177527.0,2013,서울,899.0
260,현대,쏘나타 뉴 라이즈,2.0 모던,가솔린,75085.0,2018,서울,1670.0
261,현대,더 뉴 그랜저 IG,3.3,가솔린,21319.0,2020,서울,3630.0
262,제네시스,G80,3.3 GDI,가솔린,35174.0,2019,서울,3499.0
263,기아,K7 프리미어,3.0 GDI 노블레스,가솔린,15849.0,2020,서울,3060.0
264,기아,올 뉴 K7,3.0 LPI 럭셔리,LPG(일반인 구입),135922.0,2016,부산,1350.0
265,르노삼성,QM6,디젤 2WD RE 시그니처,디젤,43693.0,2017,부산,1980.0
266,쉐보레(GM대우),트레일블레이저,1.3 터보 4WD,가솔린,12768.0,2021,경기,2840.0
267,기아,올 뉴 K7 하이브리드,프레스티지,가솔린+전기,112342.0,2017,경기,1880.0
268,쉐보레(GM대우),올란도,1.6 디젤 퍼펙트 블랙,디젤,127747.0,2018,경기,990.0
269,현대,그랜저 IG,3.0 익스클루시브,가솔린,178906.0,2018,경기,1490.0
270,현대,그랜저 HG,LPG HG300 모던,LPG(일반인 구입),115807.0,2017,경기,1190.0
271,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),146480.0,2018,경기,1490.0
272,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),129108.0,2018,경기,1520.0
273,기아,올 뉴 카니발,9인승 노블레스 스페셜,디젤,132733.0,2018,경기,2150.0
274,기아,더 뉴 카니발,9인승 노블레스 스페셜,디젤,140228.0,2019,경기,2450.0
275,현대,그랜저 IG,3.0 익스클루시브,가솔린,45034.0,2018,경기,2350.0
276,기아,올 뉴 K7,2.4 GDI 리미티드,가솔린,66769.0,2017,경기,1980.0
277,기아,뉴카렌스,LPI 2.0 GX,LPG(일반인 구입),138746.0,2008,광주,550.0
278,현대,그랜드 스타렉스,12인승 왜건,디젤,126798.0,2012,경기,800.0
279,제네시스,G80,3.3 GDI AWD,가솔린,86856.0,2018,광주,3320.0
280,제네시스,G80,3.3 GDI AWD,가솔린,62676.0,2017,광주,3390.0
281,현대,그랜저 HG,HG300 로얄,가솔린,137955.0,2011,울산,910.0
282,쌍용,체어맨 W,CW700,가솔린,88323.0,2008,대구,549.0
283,제네시스,EQ900,3.8 GDI AWD,가솔린,62570.0,2017,서울,3890.0
284,현대,아슬란,G330 모던,가솔린,104817.0,2017,광주,1990.0
285,쉐보레(GM대우),올 뉴 말리부,2.0 터보 LTZ,가솔린,33747.0,2017,대전,1790.0
286,현대,그랜저 IG,2.4 프리미엄,가솔린,27682.0,2018,서울,2440.0
287,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,142742.0,2015,경기,1930.0
288,기아,더 K9,3.8 GDI,가솔린,29681.0,2019,울산,3720.0
289,기아,더 뉴 카니발,가솔린 9인승 하이리무진(특장업체),가솔린,66736.0,2019,대구,5490.0
290,현대,쏘나타 뉴 라이즈,2.0 모던,가솔린,62054.0,2019,경기,1770.0
291,기아,더 프레스티지 K7,2.4 GDI 프레스티지,가솔린,107555.0,2013,경기,870.0
292,현대,싼타페 더 프라임,디젤 2.0 2WD,디젤,90959.0,2017,서울,2180.0
293,현대,에쿠스(신형),VS380,가솔린,236824.0,2012,경기,799.0
294,현대,제네시스,BH330 럭셔리,가솔린,266859.0,2008,인천,530.0
295,르노삼성,SM6,2.0 GDe PE,가솔린,74672.0,2017,경기,1050.0
296,기아,K5 3세대,2.0,가솔린,27847.0,2020,광주,2630.0
297,르노삼성,SM6,2.0 GDe RE,가솔린,55438.0,2019,충남,1590.0
298,쌍용,코란도 투리스모,4WD 아웃도어 에디션 9인승,디젤,88353.0,2018,충북,1760.0
299,기아,카니발 R,그랜드 카니발 GLX,디젤,232850.0,2012,경기,490.0
300,현대,그랜저 IG,2.4 프리미엄,가솔린,50222.0,2017,대전,2399.0
301,기아,스포티지 4세대,디젤 2.0 4WD 트렌디,디젤,48389.0,2018,광주,1725.0
302,현대,그랜저 IG,2.2 디젤 프리미엄,디젤,113045.0,2018,인천,2040.0
