,brand,name,info,type,km,year,location,price
51,현대,벨로스터,PYL,가솔린,95181.0,2014,경기,650.0
52,현대,그랜드 스타렉스,12인승 LPi 왜건,LPG(일반인 구입),59119.0,2018,대전,1490.0
53,현대,그랜드 스타렉스,어린이보호차,디젤,55251.0,2011,대전,850.0
54,현대,그랜드 스타렉스,어린이보호차,디젤,109112.0,2012,대전,1030.0
55,쉐보레(GM대우),G2X,2.0 터보,가솔린,148992.0,2007,경기,1525.0
56,현대,그랜드 스타렉스,어린이보호차,디젤,110341.0,2012,서울,790.0
57,현대,그랜드 스타렉스,어린이보호차,디젤,92133.0,2015,충남,1299.0
58,기아,스팅어,3.3 터보 AWD,가솔린,75128.0,2018,충남,2999.0
59,현대,벨로스터,익스트림,가솔린,123989.0,2012,경기,550.0
60,현대,쏘나타 (DN8),2.0,가솔린,15322.0,2020,광주,2190.0
61,현대,쏘나타 (DN8),2.0,가솔린,44373.0,2020,광주,2250.0
62,현대,더 뉴 그랜드 스타렉스,어린이보호차,디젤,17552.0,2019,대구,2250.0
63,기아,셀토스,가솔린 1.6 터보 4WD,가솔린,17839.0,2020,서울,2600.0
64,현대,그랜드 스타렉스,어린이보호차,디젤,191467.0,2010,광주,530.0
65,쉐보레(GM대우),스파크,LS,가솔린,82148.0,2014,충남,480.0
66,현대,그랜드 스타렉스,어린이보호차,디젤,89931.0,2015,경기,1090.0
67,현대,더 뉴 그랜드 스타렉스,어린이보호차,디젤,25432.0,2020,전북,2599.0
68,현대,더 뉴 그랜드 스타렉스,어린이보호차,디젤,37907.0,2019,대구,1990.0
69,현대,더 뉴 그랜드 스타렉스,웨건 11인승,디젤,54137.0,2019,광주,1909.0
70,현대,더 뉴 그랜드 스타렉스,어린이보호차 LPi,LPG(일반인 구입),21755.0,2020,대구,2290.0
71,현대,그랜드 스타렉스,어린이보호차,디젤,83191.0,2015,경기,1550.0
72,현대,그랜드 스타렉스,어린이보호차,디젤,106893.0,2013,울산,920.0
73,현대,쏘나타 (DN8),2.0,가솔린,24802.0,2020,전북,2160.0
74,현대,그랜드 스타렉스,어린이보호차,디젤,129709.0,2009,대구,530.0
75,현대,쏘나타 (DN8),2.0,가솔린,31629.0,2020,경기,2020.0
76,현대,벨로스터 (JS),1.6 터보 스포츠,가솔린,14012.0,2019,경기,2080.0
77,기아,셀토스,가솔린 1.6 터보 4WD,가솔린,29689.0,2020,경기,2550.0
78,현대,그랜드 스타렉스,어린이보호차,디젤,109776.0,2013,광주,890.0
79,현대,벨로스터 (JS),1.4 터보 모던,가솔린,8013.0,2018,대전,1790.0
80,기아,그랜드 카니발,어린이 보호차,디젤,66388.0,2009,경기,480.0
81,현대,벨로스터,PYL,가솔린,47599.0,2015,경기,990.0
82,현대,그랜드 스타렉스,어린이보호차,디젤,71281.0,2015,광주,1420.0
83,기아,카니발 R,어린이 보호차,디젤,77528.0,2011,부산,680.0
84,현대,그랜드 스타렉스,어린이보호차,디젤,49493.0,2016,인천,1430.0
85,현대,그랜드 스타렉스,어린이보호차,디젤,57460.0,2017,부산,1650.0
86,현대,그랜드 스타렉스,어린이보호차,디젤,113265.0,2013,대구,799.0
87,현대,더 뉴 그랜드 스타렉스,어린이보호차,디젤,28321.0,2019,울산,2230.0
88,현대,그랜드 스타렉스,어린이보호차,디젤,140776.0,2012,전북,670.0
89,현대,그랜드 스타렉스,어린이보호차,디젤,82441.0,2015,광주,1290.0
90,현대,벨로스터,터보 GDi 익스트림,가솔린,112222.0,2013,충남,769.0
91,쉐보레(GM대우),올 뉴 카마로,SS 6.2 V8,가솔린,85559.0,2017,대구,3990.0
92,현대,그랜드 스타렉스,어린이보호차,디젤,105581.0,2010,울산,690.0
93,현대,그랜드 스타렉스,어린이보호차,디젤,68371.0,2015,부산,1490.0
94,현대,그랜드 스타렉스,어린이보호차,디젤,78688.0,2014,부산,1099.0
95,현대,아반떼 AD,1.6 터보 스포츠,가솔린,83421.0,2017,경기,1399.0
96,현대,그랜드 스타렉스,어린이보호차,디젤,49335.0,2015,경기,1190.0
97,기아,모닝 어반,프레스티지,가솔린,15716.0,2021,경기,1050.0
98,현대,더 뉴 그랜드 스타렉스,어린이보호차 LPi,LPG(일반인 구입),7034.0,2020,광주,2390.0
99,현대,더 뉴 그랜드 스타렉스,어린이보호차 LPi,LPG(일반인 구입),5841.0,2019,대구,9999.0
100,현대,그랜드 스타렉스,어린이보호차,디젤,94298.0,2012,충북,1050.0
101,현대,그랜드 스타렉스,4WD 어린이보호차,디젤,92776.0,2014,대구,1199.0
102,현대,더 뉴 그랜드 스타렉스,어린이보호차,디젤,20897.0,2019,광주,2250.0
103,쉐보레(GM대우),스파크,타투 에디션,가솔린,70359.0,2014,대구,490.0
104,현대,아반떼 AD,1.6 터보 스포츠,가솔린,78382.0,2017,경기,1320.0
105,현대,그랜드 스타렉스,어린이보호차,디젤,58578.0,2013,부산,1080.0
106,르노삼성,마스터,어린이 보호차,디젤,22129.0,2019,경기,3100.0
107,기아,카니발 R,그랜드 카니발 LPI GX,LPG(일반인 구입),85934.0,2010,대구,930.0
108,현대,그랜드 스타렉스,어린이보호차,디젤,92347.0,2012,부산,990.0
109,현대,그랜드 스타렉스,4WD 어린이보호차,디젤,33598.0,2017,울산,1850.0
110,쉐보레(GM대우),스파크,LT,가솔린,62228.0,2013,경기,450.0
111,현대,벨로스터,익스트림,가솔린,144429.0,2012,대구,590.0
112,현대,그랜드 스타렉스,어린이보호차,디젤,126722.0,2015,경기,1190.0
113,현대,그랜드 스타렉스,어린이보호차,디젤,116215.0,2011,경기,650.0
114,현대,그랜드 스타렉스,어린이보호차,디젤,36522.0,2011,부산,990.0
115,현대,그랜드 스타렉스,어린이보호차,디젤,46062.0,2013,부산,1060.0
116,쉐보레(GM대우),카마로,3.6,가솔린,58406.0,2012,서울,1999.0
117,르노삼성,마스터,2.3 15인승,디젤,16587.0,2020,경기,3799.0
118,르노삼성,마스터,어린이 보호차,디젤,7382.0,2019,경기,3199.0
119,기아,그랜드 카니발,어린이 보호차,디젤,161365.0,2009,대구,299.0
120,기아,뉴모닝,SLX 스페셜,가솔린,70887.0,2010,서울,360.0
121,기아,스토닉,디젤 1.6,디젤,53206.0,2018,경기,1440.0
122,현대,벨로스터 (JS),1.6 터보 스포츠,가솔린,34341.0,2019,경기,1899.0
123,현대,쏘나타 하이브리드 (DN8),인스퍼레이션,가솔린+전기,30579.0,2020,경기,2999.0
124,현대,그랜드 스타렉스,어린이보호차,디젤,69299.0,2012,부산,990.0
125,현대,그랜드 스타렉스,어린이보호차,디젤,46165.0,2018,경기,1860.0
126,쉐보레(GM대우),스파크,LT,가솔린,60149.0,2014,부산,470.0
127,현대,코나,1.6 터보 2WD 플럭스,가솔린,29392.0,2018,경기,1940.0
128,현대,그랜드 스타렉스,어린이보호차,디젤,53930.0,2014,경기,1100.0
129,현대,벨로스터,익스트림,가솔린,81193.0,2013,부산,720.0
130,기아,모닝 어반,시그니처,가솔린,18398.0,2021,경기,1370.0
131,현대,그랜드 스타렉스,어린이보호차,디젤,45178.0,2017,충북,1650.0
132,현대,그랜드 스타렉스,어린이보호차,디젤,73420.0,2015,충남,1170.0
133,현대,그랜드 스타렉스,어린이보호차,디젤,57744.0,2018,경기,1899.0
134,현대,그랜드 스타렉스,어린이보호차,디젤,57897.0,2017,경기,1590.0
135,현대,그랜드 스타렉스,어린이보호차,디젤,50100.0,2015,부산,1590.0
136,현대,그랜드 스타렉스,어린이보호차,디젤,157844.0,2009,대구,390.0
137,현대,그랜드 스타렉스,어린이보호차,디젤,61810.0,2015,부산,1399.0
138,기아,카니발 R,어린이 보호차,디젤,145519.0,2013,경기,670.0
139,쉐보레(GM대우),스파크,LT,가솔린,25886.0,2014,경기,550.0
140,현대,그랜드 스타렉스,어린이보호차,디젤,32254.0,2015,경기,1590.0
141,현대,그랜드 스타렉스,어린이보호차,디젤,69301.0,2012,경기,950.0
142,현대,그랜드 스타렉스,12인승 왜건,디젤,76147.0,2012,부산,740.0
143,쉐보레(GM대우),올 뉴 카마로,SS 6.2 V8,가솔린,90052.0,2017,대구,2750.0
144,현대,그랜드 스타렉스,어린이보호차,디젤,89683.0,2012,서울,895.0
145,현대,그랜드 스타렉스,어린이보호차,디젤,70211.0,2013,서울,1180.0
146,현대,그랜드 스타렉스,어린이보호차,디젤,74621.0,2015,서울,1460.0
147,현대,그랜드 스타렉스,어린이보호차,디젤,59046.0,2014,부산,1050.0
148,현대,그랜드 스타렉스,어린이보호차,디젤,87354.0,2015,부산,1400.0
149,현대,그랜드 스타렉스,어린이보호차,디젤,113526.0,2012,경기,850.0
150,현대,그랜드 스타렉스,4WD 어린이보호차,디젤,67822.0,2017,경기,1730.0
151,현대,그랜드 스타렉스,어린이보호차,디젤,152692.0,2015,경기,1190.0
152,현대,그랜드 스타렉스,어린이보호차,디젤,101695.0,2008,경기,500.0
153,현대,그랜드 스타렉스,어린이보호차,디젤,96901.0,2013,경기,830.0
154,현대,그랜드 스타렉스,어린이보호차,디젤,166665.0,2010,부산,620.0
155,현대,벨로스터,익스트림,가솔린,64128.0,2012,경기,850.0
156,현대,그랜드 스타렉스,어린이보호차,디젤,173158.0,2012,경기,570.0
157,현대,그랜드 스타렉스,어린이보호차,디젤,59636.0,2012,경기,860.0
158,현대,그랜드 스타렉스,4WD 어린이보호차,디젤,52569.0,2016,경기,1460.0
159,현대,그랜드 스타렉스,어린이보호차,디젤,101587.0,2014,경기,949.0
160,현대,스타리아,L3.5 어린이보호차,LPG(일반인 구입),417.0,2022,충북,3500.0
161,기아,더 뉴 카니발,11인승 어린이 보호차,디젤,28630.0,2019,경기,2450.0
162,현대,더 뉴 그랜드 스타렉스,어린이보호차 LPi,LPG(일반인 구입),14787.0,2019,경기,2149.0
