,brand,name,info,type,km,year,location,price
101,쌍용,코란도 스포츠,익스트림 4WD,디젤,101859.0,2016,서울,1210.0
102,현대,제네시스,BH330 럭셔리,가솔린,164227.0,2008,서울,580.0
103,기아,올 뉴 프라이드,1.6 GDI 세단,가솔린,76710.0,2012,서울,530.0
104,현대,더 뉴 그랜저 IG,3.3,가솔린,8940.0,2020,광주,3480.0
105,현대,더 뉴 그랜드 스타렉스,웨건 11인승,디젤,27549.0,2019,경기,2150.0
106,현대,그랜드 스타렉스,12인승 왜건,디젤,143942.0,2015,경기,1050.0
107,기아,뉴 쏘렌토 R,디젤 2.0 2WD,디젤,114449.0,2013,경기,1110.0
108,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,78272.0,2018,광주,670.0
109,기아,더 뉴 쏘렌토,디젤 2.0 2WD,디젤,43491.0,2018,경기,2430.0
110,현대,그랜드 스타렉스,12인승 왜건,디젤,70908.0,2018,경기,1520.0
111,현대,그랜드 스타렉스,캠핑카,디젤,167371.0,2015,경기,2050.0
112,쉐보레(GM대우),알페온,CL240,가솔린,64304.0,2012,경기,790.0
113,현대,그랜드 스타렉스,12인승 왜건,디젤,146785.0,2015,광주,1060.0
114,현대,그랜드 스타렉스,5인승 밴,디젤,232631.0,2011,서울,730.0
115,쌍용,뷰티풀 코란도,가솔린 1.5 4WD C7,가솔린,24018.0,2020,광주,2490.0
116,제네시스,G80,3.3 GDI AWD,가솔린,36743.0,2017,광주,3270.0
117,현대,그랜저 IG,3.0 익스클루시브,가솔린,71713.0,2017,경기,2020.0
118,현대,그랜드 스타렉스,5인승 밴,디젤,34638.0,2016,충남,1650.0
119,쉐보레(GM대우),올 뉴 크루즈,1.4 터보 LT,가솔린,123526.0,2017,전북,930.0
120,쌍용,더 뉴 코란도 스포츠,2.2 CX7 4WD,디젤,30154.0,2018,경기,1890.0
121,현대,제네시스 DH,G330 프리미엄,가솔린,122400.0,2015,서울,1950.0
122,현대,YF 쏘나타,Y20 프리미어,가솔린,147081.0,2011,대전,530.0
123,현대,스타렉스 점보,12인승 CRDi,디젤,154531.0,2007,충남,490.0
124,현대,투싼,디젤(VGT) 2WD MX,디젤,119506.0,2010,광주,570.0
125,현대,그랜드 스타렉스,12인승 왜건,디젤,189778.0,2013,광주,890.0
126,현대,그랜드 스타렉스,12인승 왜건,디젤,126974.0,2015,광주,1100.0
127,현대,에쿠스(신형),VS380,가솔린,146108.0,2012,서울,1300.0
128,기아,뉴모닝,LX,가솔린,107598.0,2009,경기,260.0
129,현대,그랜저 HG,HG240 모던,가솔린,73500.0,2013,서울,1200.0
130,르노삼성,QM6,가솔린 2WD LE,가솔린,50123.0,2019,전북,1930.0
131,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),84674.0,2018,광주,2170.0
132,제네시스,G90,3.8 AWD,가솔린,14951.0,2020,서울,7380.0
133,현대,YF 쏘나타,Y20 프리미어,가솔린,156646.0,2010,광주,430.0
134,쉐보레(GM대우),윈스톰 맥스,5인승 4WD 최고급형,디젤,200078.0,2010,충북,440.0
135,현대,그랜저 HG,LPG HG300 모던,LPG(일반인 구입),105258.0,2014,광주,1150.0
136,현대,더 뉴 그랜드 스타렉스,어반 9인승,디젤,50855.0,2019,대전,2520.0
137,현대,YF 쏘나타,LPI 럭셔리,LPG(일반인 구입),70402.0,2011,충남,599.0
138,현대,그랜저 HG,LPG HG300 익스클루시브,LPG(일반인 구입),148732.0,2016,광주,1420.0
139,현대,그랜저 HG,HG240 모던 컬렉션,가솔린,55803.0,2017,서울,1690.0
140,현대,맥스크루즈,디젤(e-VGT) 2.2 4WD 익스클루시브,디젤,95976.0,2014,경기,1990.0
141,기아,K9,3.3 GDI 노블레스,가솔린,172167.0,2013,광주,1250.0
142,현대,제네시스,BH330 럭셔리,가솔린,106020.0,2012,서울,1080.0
143,현대,그랜드 스타렉스,12인승 왜건,디젤,229879.0,2009,충남,499.0
144,현대,i40,1.7 VGT,디젤,153022.0,2014,경기,666.0
145,현대,YF 쏘나타,LPI 럭셔리,LPG(일반인 구입),245199.0,2011,전북,390.0
146,르노삼성,QM3,LE,디젤,43353.0,2017,경기,1210.0
147,현대,아슬란,G300 모던 스페셜,가솔린,70357.0,2015,광주,1700.0
148,기아,올 뉴 카니발,11인승 프레스티지,디젤,43695.0,2016,경기,1780.0
149,기아,K5,LPI 럭셔리,LPG(일반인 구입),112508.0,2011,서울,590.0
150,기아,올 뉴 K3,노블레스,가솔린,52973.0,2019,광주,1670.0
151,쉐보레(GM대우),알페온,EL240,가솔린,172806.0,2012,경기,400.0
152,쉐보레(GM대우),마티즈 크리에이티브,재즈,가솔린,131305.0,2011,대구,295.0
153,현대,그랜드 스타렉스,5인승 밴,디젤,87966.0,2017,서울,1579.0
154,현대,더 뉴 그랜저 IG,3.3,가솔린,11432.0,2020,인천,3600.0
155,쌍용,액티언 스포츠,4WD AX7 패션,디젤,148506.0,2011,광주,549.0
156,현대,아반떼 AD,1.6 GDI 스타일,가솔린,28531.0,2018,경기,1220.0
157,현대,더 뉴 아반떼,1.6 VGT 모던,디젤,77899.0,2014,경기,880.0
158,현대,그랜드 스타렉스,3인승 밴,디젤,102694.0,2016,경기,1400.0
159,르노삼성,뉴SM5(신형),LPLI 택시렌터카 고급형,LPG(일반인 구입),160790.0,2011,전북,430.0
160,기아,뉴모닝,LX 스페셜,가솔린,80875.0,2010,인천,290.0
161,현대,쏘나타 뉴 라이즈,2.0 스타일,가솔린,64303.0,2019,광주,1590.0
162,현대,더 뉴 맥스크루즈,디젤 2.2 2WD,디젤,82321.0,2017,광주,2200.0
163,쉐보레(GM대우),임팔라,2.5 LTZ,가솔린,31720.0,2017,서울,1850.0
164,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,가솔린,17791.0,2021,경기,6149.0
165,기아,K5 2세대,1.7 디젤 MX,디젤,39936.0,2018,광주,1550.0
166,현대,그랜저 IG,2.4 프리미엄,가솔린,90964.0,2018,광주,1799.0
167,기아,올 뉴 모닝,럭셔리,가솔린,81399.0,2012,경기,550.0
168,현대,그랜저 HG,HG240 모던 컬렉션,가솔린,33225.0,2017,광주,1770.0
169,현대,아반떼 AD,1.6 LPI 스마트(렌터카),LPG(일반인 구입),34321.0,2018,경기,1480.0
170,현대,그랜저 HG,HG240 모던,가솔린,104368.0,2015,경기,1220.0
171,기아,K5,LPI 디럭스,LPG(일반인 구입),96782.0,2013,경기,750.0
172,현대,더 뉴 아반떼,1.6 LPi 스타일,LPG(일반인 구입),163612.0,2015,경기,650.0
173,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,44369.0,2018,경기,1620.0
174,현대,그랜저 HG,HG300 익스클루시브,가솔린,139809.0,2014,경기,1090.0
175,기아,쏘울,1.6 2U,가솔린,162147.0,2010,광주,495.0
176,현대,그랜저 HG,HG300 프라임,가솔린,56682.0,2012,서울,1299.0
177,현대,투싼,가솔린 메트로 2WD 밀리언스페셜,가솔린,77235.0,2009,충북,550.0
178,기아,더 뉴 K3 2세대,1.6,가솔린,1128.0,2022,광주,2460.0
179,현대,베라크루즈,디젤 4WD 300VXL,디젤,84051.0,2014,경기,1790.0
180,현대,제네시스,BH330 럭셔리,가솔린,137210.0,2008,광주,630.0
181,르노삼성,SM5 노바,LPLi 택시렌터카 최고급형,LPG(일반인 구입),93024.0,2017,광주,990.0
182,현대,그랜드 스타렉스,3인승 밴,디젤,116015.0,2016,서울,1499.0
183,기아,올 뉴 모닝 (JA),밴,가솔린,30089.0,2017,경기,590.0
184,현대,아반떼 AD,1.6 GDI 스타일,가솔린,28814.0,2018,경기,1220.0
185,현대,엑센트(신형),1.4 VVT 프리미엄,가솔린,69699.0,2018,경기,1020.0
186,제네시스,G80,3.3 GDI AWD,가솔린,101234.0,2017,경기,2850.0
187,기아,쏘렌토 R,디젤 2.0 2WD TLX,디젤,56110.0,2011,경기,1370.0
188,현대,NF 쏘나타 트랜스폼,N20 프리미어 블랙,가솔린,94390.0,2010,서울,440.0
189,기아,K5,2.4 GDI 노블레스,가솔린,38023.0,2011,서울,1080.0
190,현대,아반떼 MD,M16 GDI 프리미어,가솔린,91777.0,2011,광주,680.0
191,현대,싼타페 더 프라임,디젤 2.2 4WD,디젤,77092.0,2016,광주,1970.0
192,르노삼성,뉴SM5(신형),LE,가솔린,157016.0,2012,경기,340.0
193,현대,더 뉴 그랜드 스타렉스,4WD 웨건 12인승,디젤,49554.0,2019,경기,2390.0
194,기아,K5 3세대,2.0 LPI,LPG(일반인 구입),41243.0,2020,경기,2549.0
195,기아,더 뉴 K3,트렌디,가솔린,41691.0,2016,대구,1290.0
196,현대,에쿠스(신형),VS380,가솔린,189497.0,2012,광주,990.0
197,기아,올 뉴 K7,3.3 GDI 노블레스,가솔린,57469.0,2016,경기,2080.0
198,현대,그랜저 HG,LPG HG300 익스클루시브,LPG(일반인 구입),152360.0,2017,광주,1320.0
199,르노삼성,SM3 네오,SE 플러스,가솔린,72053.0,2015,대구,670.0
200,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,134575.0,2013,대구,1270.0
201,현대,제네시스,BH330 럭셔리,가솔린,94580.0,2010,대구,1040.0
202,기아,모하비,4WD KV300,디젤,114582.0,2014,서울,1740.0
203,현대,에쿠스(신형),VS500,가솔린,99059.0,2014,대전,2350.0
204,현대,LF 쏘나타,2.0 스마트,가솔린,68506.0,2016,경기,1390.0
205,현대,쏘나타 뉴 라이즈,LPI 스타일,LPG(일반인 구입),91317.0,2018,광주,1150.0
206,현대,아반떼 AD,1.6 GDI 스마트,가솔린,48941.0,2017,경기,1310.0
207,현대,싼타페 CM,2WD(2.0 e-VGT) MLX,디젤,128582.0,2010,대구,650.0
208,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,76659.0,2014,광주,2290.0
209,현대,맥스크루즈,디젤(e-VGT) 2.2 2WD 익스클루시브,디젤,143914.0,2014,경기,1570.0
210,현대,제네시스,BH330 프리미엄,가솔린,138161.0,2014,경기,1270.0
211,현대,더 뉴 그랜저 IG,3.0 LPi,LPG(일반인 구입),32598.0,2020,경기,3599.0
212,현대,YF 쏘나타,LPI 럭셔리,LPG(일반인 구입),161115.0,2011,광주,590.0
213,현대,그랜드 스타렉스,12인승 왜건,디젤,24658.0,2017,경기,1790.0
214,제네시스,더 뉴 G70,가솔린 3.3T 2WD,가솔린,246.0,2021,광주,4700.0
215,현대,에쿠스(신형),VS380,가솔린+LPG,159518.0,2014,광주,2590.0
216,기아,올 뉴 K7,2.4 GDI 프레스티지,가솔린,21157.0,2018,부산,2190.0
217,현대,YF 쏘나타,Y20 프리미어,가솔린,120493.0,2010,광주,620.0
218,현대,제네시스 DH,G330 모던,가솔린,67457.0,2014,광주,2099.0
219,현대,싼타페 CM,2WD(2.0 e-VGT) MLX,디젤,202615.0,2010,광주,520.0
220,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,94419.0,2014,경기,2070.0
221,기아,K5,2.0 프레스티지,가솔린,169731.0,2012,충남,570.0
222,기아,K5,LPI 프레스티지,LPG(일반인 구입),118738.0,2011,경기,630.0
223,르노삼성,SM5 뉴 임프레션,LE,가솔린,245656.0,2008,광주,170.0
224,기아,K3,럭셔리,가솔린,111139.0,2013,경기,690.0
225,현대,그랜드 스타렉스,캠핑카,디젤,174205.0,2011,광주,1050.0
226,기아,스팅어,3.3 터보 AWD,가솔린,56377.0,2018,경기,3080.0
227,현대,아반떼 AD,1.6 LPI 스마트(렌터카),LPG(일반인 구입),97241.0,2017,경기,1190.0
228,제네시스,G70,2.0T AWD,가솔린,13981.0,2019,경기,3470.0
229,현대,제네시스,BH330 럭셔리,가솔린,79482.0,2012,경기,1250.0
230,현대,그랜드 스타렉스,3인승 밴,디젤,104954.0,2009,대구,980.0
231,쉐보레(GM대우),어메이징 뉴 크루즈,2.0 디젤 LTZ,디젤,158970.0,2015,경기,490.0
232,현대,그랜드 스타렉스,5인승 밴,디젤,64054.0,2016,경기,1850.0
233,현대,제네시스,BH330 럭셔리,가솔린,103680.0,2011,서울,930.0
234,르노삼성,QM6,디젤 4WD RE 시그니처,디젤,84749.0,2017,경기,1800.0
235,현대,YF 쏘나타,LPI 탑,LPG(일반인 구입),74205.0,2010,서울,699.0
236,기아,뉴모닝,LX,가솔린,104624.0,2011,경기,280.0
237,현대,그랜드 스타렉스,12인승 왜건,디젤,99551.0,2018,경기,1370.0
238,현대,더 뉴 그랜드 스타렉스,어반 9인승,디젤,45202.0,2018,광주,2380.0
239,제네시스,G70,2.0T,가솔린,53992.0,2018,경기,3430.0
240,르노삼성,SM3 네오,RE,가솔린,121009.0,2015,경기,670.0
241,현대,그랜저 HG,LPG HG300 모던,LPG(일반인 구입),177996.0,2016,경기,990.0
242,현대,LF 쏘나타,LPI 프리미엄 스페셜,LPG(일반인 구입),105839.0,2017,인천,1370.0
243,기아,더 뉴 카니발,9인승 프레스티지,디젤,42265.0,2019,경기,2360.0
244,르노삼성,QM5,디젤 2WD LE,디젤,126912.0,2008,경기,590.0
245,현대,그랜드 스타렉스,캠핑카,디젤,103800.0,2009,충남,1269.0
246,현대,그랜저 HG,HG240 모던,가솔린,95028.0,2014,광주,1195.0
247,현대,싼타페 더 프라임,디젤 2.0 2WD,디젤,68481.0,2017,경기,2030.0
248,기아,더 뉴 스포티지 R,디젤 2WD 노블레스,디젤,41542.0,2014,경기,1500.0
249,르노삼성,SM3 네오,PE,가솔린,73362.0,2016,경기,660.0
250,기아,더 뉴 모닝,디럭스,가솔린,108246.0,2016,경기,519.0
251,쉐보레(GM대우),라세티 프리미어,1.8 SX ID,가솔린,118004.0,2010,경기,320.0
252,현대,에쿠스(신형),VS380,가솔린,192330.0,2012,전북,1099.0
253,현대,그랜드 스타렉스,12인승 왜건,디젤,69749.0,2018,경기,1520.0
254,현대,그랜드 스타렉스,5인승 LPi 밴,LPG(일반인 구입),36559.0,2017,서울,1920.0
255,현대,LF 쏘나타,LPI 모던,LPG(일반인 구입),140251.0,2015,서울,890.0
256,현대,그랜드 스타렉스,5인승 밴,디젤,75807.0,2015,경기,1350.0
257,현대,LF 쏘나타,2.0 케어플러스,가솔린,108743.0,2017,충남,1279.0
258,현대,제네시스,BH330 럭셔리,가솔린,174375.0,2009,경기,520.0
259,쉐보레(GM대우),더 뉴 트랙스,1.4 프리미어,가솔린,14685.0,2019,경기,1760.0
260,현대,더 뉴 그랜드 스타렉스,4WD 캠핑카,디젤,14138.0,2019,경기,4850.0
261,현대,투싼 ix,디젤 2WD LX20,디젤,130384.0,2010,경기,649.0
262,현대,베라크루즈,디젤 2WD 익스클루시브,디젤,91595.0,2015,경기,2070.0
263,현대,그랜저 HG,HG240 모던,가솔린,59224.0,2013,광주,1150.0
264,현대,엑센트(신형),1.6 GDI 탑,가솔린,106152.0,2012,대구,549.0
265,현대,싼타페 DM,디젤(e-VGT) 2.2 4WD 스마트,디젤,118282.0,2014,서울,1250.0
266,현대,그랜드 스타렉스,4WD 12인승 왜건,디젤,103079.0,2018,서울,4444.0
267,현대,쏘나타 뉴 라이즈,LPI 모던,LPG(일반인 구입),100982.0,2018,부산,1550.0
268,기아,스포티지 더 볼드,디젤 2.0 2WD,디젤,23979.0,2021,서울,9999.0
269,현대,엑센트(신형),디젤 1.6 VGT 스타일,디젤,135990.0,2015,경기,490.0
270,현대,그랜드 스타렉스,3인승 밴,디젤,157114.0,2011,광주,775.0
271,기아,올 뉴 프라이드,1.4 MPI 세단,가솔린,17260.0,2013,경기,720.0
272,기아,더 뉴 스포티지 R,디젤 4WD 프레스티지,디젤,120252.0,2015,경기,1190.0
273,기아,올 뉴 모닝 (JA),럭셔리,가솔린,64214.0,2018,경기,830.0
274,현대,스타렉스 점보,6인승 윈도우밴,LPG(일반인 구입),158197.0,2004,충남,499.0
275,쉐보레(GM대우),라세티 프리미어,1.8 CDX ID,가솔린,96568.0,2010,경기,280.0
276,쉐보레(GM대우),올 뉴 크루즈,1.4 터보 LTZ,가솔린,66140.0,2017,경기,1220.0
277,현대,그랜저 IG,2.4 모던,가솔린,132870.0,2017,경기,1599.0
278,현대,그랜드 스타렉스,5인승 밴,디젤,41173.0,2017,경기,1930.0
279,현대,그랜저 HG,LPG HG300 모던,LPG(일반인 구입),158354.0,2014,광주,995.0
280,현대,YF 쏘나타,Y20 럭셔리,가솔린,239886.0,2012,광주,435.0
281,기아,레이,럭셔리,가솔린,136953.0,2014,서울,730.0
282,현대,그랜드 스타렉스,3인승 밴,디젤,51577.0,2015,경기,1630.0
283,기아,더 뉴 K3,트렌디,가솔린,18387.0,2018,광주,1490.0
284,현대,아반떼 (CN7),1.6,가솔린,10969.0,2021,경기,2195.0
285,기아,스포티지 R,디젤 2WD TLX,디젤,39199.0,2011,경기,1090.0
286,현대,YF 쏘나타,Y20 프리미어,가솔린,142605.0,2012,경기,550.0
287,현대,쏘나타 뉴 라이즈,2.0 스마트,가솔린,72063.0,2018,경기,1490.0
288,현대,그랜드 스타렉스,12인승 왜건,디젤,64148.0,2018,서울,1620.0
289,현대,제네시스,BH330 럭셔리,가솔린,230379.0,2012,경기,760.0
290,현대,에쿠스(신형),VS380,가솔린,249596.0,2010,부산,690.0
291,현대,에쿠스(신형),VS380,가솔린,127997.0,2010,서울,1270.0
292,르노삼성,SM7 노바,LE,가솔린,94241.0,2015,경기,1050.0
293,현대,아반떼 AD,1.6 GDI 스마트,가솔린,53506.0,2018,서울,1320.0
294,현대,그랜드 스타렉스,11인승 왜건,디젤,142225.0,2009,대구,570.0
295,현대,그랜드 스타렉스,12인승 왜건,디젤,154017.0,2011,충남,799.0
296,현대,그랜저 HG,HG240 럭셔리,가솔린,112645.0,2011,서울,870.0
297,현대,그랜드 스타렉스,12인승 왜건,디젤,17162.0,2017,경기,1599.0
298,현대,그랜저 HG,HG220 디젤 프리미엄,디젤,84327.0,2015,대구,1445.0
299,제네시스,G80,3.3 GDI,가솔린,84788.0,2017,대구,2890.0
300,제네시스,G80,3.3 GDI,가솔린,72540.0,2017,대구,3090.0
301,르노삼성,뉴SM5,SE,가솔린,73743.0,2005,서울,270.0
302,현대,NF 쏘나타 트랜스폼,N20 프리미어 블랙,가솔린,95623.0,2009,대구,420.0
303,현대,제네시스,BH380 로얄,가솔린,97813.0,2008,서울,1050.0
304,현대,더 뉴 그랜드 스타렉스,밴 3인승,디젤,37408.0,2021,서울,2299.0
305,르노삼성,SM6,1.5 dCi LE,디젤,65589.0,2017,전북,1500.0
306,현대,그랜저 HG,HG220 디젤 프리미엄,디젤,105069.0,2016,서울,1450.0
307,기아,K8,2.5 가솔린 2WD,가솔린,6961.0,2022,경기,4190.0
308,현대,제네시스 DH,G380 프레스티지 AWD,가솔린,143285.0,2015,부산,2080.0
309,현대,그랜드 스타렉스,5인승 밴,디젤,173841.0,2015,서울,790.0
