,brand,name,year,info,km,location,price,type,color
257,기아,더 뉴 쏘울,17/06식(18년형),1.6 GDi 프레스티지,"40,641km",경기,"1,460",가솔린,빨강색
258,현대,벨로스터,12/12식(13년형),터보 GDi 익스트림,"145,571km",부산,750,가솔린,빨강색
259,기아,스팅어,19/05식,2.0 터보 2WD,"22,655km",경기,"3,350",가솔린,빨강색
260,현대,쏘나타 (DN8),19/10식(20년형),2.0,"24,636km",인천,"2,100",가솔린,빨강색
261,쉐보레(GM대우),트랙스,16/05식,1.4 LT 래더패키지,"109,101km",경기,790,가솔린,빨강색
262,기아,뉴모닝,09/04식,LX 스페셜,"89,762km",서울,260,가솔린,빨강색
263,현대,더 뉴 아반떼,15/03식,1.6 GDi 모던,"47,474km",전북,"1,130",가솔린,빨강색
264,기아,스토닉,17/09식(18년형),디젤 1.6,"67,339km",부산,"1,260",디젤,빨강색
265,쉐보레(GM대우),All New 마티즈,07/02식,SE,"158,334km",광주,149,가솔린,빨강색
266,쉐보레(GM대우),더 넥스트 스파크,16/05식,LT,"74,640km",충남,599,가솔린,빨강색
267,쌍용,티볼리,17/03식,LX 2WD,"54,346km",광주,"1,515",가솔린,빨강색
268,쌍용,뉴 스타일 코란도 C,18/08식,2.2 RX 2WD,"31,367km",전북,"1,450",디젤,빨강색
269,쌍용,코란도 스포츠,12/02식,CX7 4WD,"132,728km",전북,"1,100",디젤,빨강색
270,기아,더 뉴 쏘울,17/06식(18년형),1.6 GDi 프레스티지,"40,641km",경기,"1,460",가솔린,빨강색
271,쉐보레(GM대우),올 뉴 크루즈,17/06식,1.4 터보 LT,"94,208km",충북,950,가솔린,빨강색
272,,,,,,,,,빨강색
273,기아,스토닉,18/03식,디젤 1.6,"52,823km",경기,"1,420",디젤,빨강색
274,쉐보레(GM대우),더 뉴 트랙스,17/02식,1.4 LT,"41,850km",경기,"1,350",가솔린,빨강색
275,기아,스토닉,17/10식(18년형),디젤 1.6,"53,860km",경기,"1,420",디젤,빨강색
276,기아,스토닉,18/03식,디젤 1.6,"52,823km",경기,"1,420",디젤,빨강색
277,쌍용,렉스턴 스포츠,18/09식(19년형),디젤 2.2 4WD,"29,894km",충남,"2,320",디젤,빨강색
278,현대,벨로스터,11/07식(12년형),유니크,"126,236km",인천,530,가솔린,빨강색
279,쌍용,티볼리,17/03식,LX 2WD,"54,346km",광주,"1,515",가솔린,빨강색
280,현대,LF 쏘나타,15/04식,2.0 터보 익스클루시브,"169,448km",충남,"1,180",가솔린,빨강색
281,르노삼성,QM3,15/09식,RE 시그니처,"29,167km",서울,"1,180",디젤,빨강색
282,쌍용,티볼리,17/07식,디젤 LX 4WD,"125,929km",대구,"1,210",디젤,빨강색
283,쉐보레(GM대우),더 뉴 트랙스,17/02식,1.4 LT,"41,850km",경기,"1,350",가솔린,빨강색
284,기아,스토닉,17/10식(18년형),디젤 1.6,"53,860km",경기,"1,420",디젤,빨강색
285,쌍용,렉스턴 스포츠,20/08식(21년형),디젤 2.2 4WD,"43,668km",경기,"1,949",디젤,빨강색
286,쌍용,코란도 스포츠,14/01식,CX7 4WD,"47,209km",대구,999,디젤,빨강색
287,제네시스,G80,18/07식,3.3 GDI AWD,"20,040km",서울,"4,030",가솔린,빨강색
288,르노삼성,QM3,15/09식,RE 시그니처,"29,167km",서울,"1,180",디젤,빨강색
289,르노삼성,뉴QM3,18/07식,RE,"93,536km",충남,"1,280",디젤,빨강색
290,현대,제네시스 DH,14/05식(15년형),G330 프리미엄 AWD,"30,987km",인천,"2,500",가솔린,빨강색
291,기아,올 뉴 모닝 (JA),17/10식,프레스티지,"39,633km",대전,950,가솔린,빨강색
292,쉐보레(GM대우),스파크,14/05식,LT,"57,200km",대구,530,가솔린,빨강색
293,쉐보레(GM대우),더 뉴 스파크,19/01식,마이핏 에디션,"48,162km",서울,"9,999",가솔린,빨강색
294,기아,레이,14/02식,디럭스,"53,694km",서울,749,가솔린,빨강색
295,제네시스,G70,19/12식,2.0T AWD,"20,908km",경기,"3,049",가솔린,빨강색
296,기아,스팅어,19/04식,3.3 터보 2WD,"24,917km",경기,"3,569",가솔린,빨강색
297,현대,갤로퍼,94/11식,지프 표준형,"353,000km",서울,320,디젤,빨강색
298,기아,올 뉴 모닝,14/04식(15년형),스마트,"56,800km",대전,350,가솔린,빨강색
299,쌍용,렉스턴 스포츠,20/08식(21년형),디젤 2.2 4WD,"43,668km",경기,"1,949",디젤,빨강색
300,쉐보레(GM대우),마티즈 크리에이티브,10/02식,그루브,"158,039km",충남,179,가솔린,빨강색
301,현대,제네시스 DH,14/05식(15년형),G330 프리미엄 AWD,"30,987km",인천,"2,500",가솔린,빨강색
302,현대,코나,19/04식,디젤 1.6 2WD,"32,645km",경기,"1,680",디젤,빨강색
303,기아,더 뉴 모닝,16/12식,럭셔리,"39,055km",대구,610,가솔린,빨강색
304,제네시스,G80,18/01식,3.3 GDI AWD,"107,942km",경기,"3,390",가솔린,빨강색
305,쉐보레(GM대우),더 뉴 스파크,19/01식,마이핏 에디션,"48,162km",서울,"9,999",가솔린,빨강색
306,현대,제네시스 DH,14/05식(15년형),G330 프리미엄 AWD,"30,987km",인천,"2,500",가솔린,빨강색
307,기아,올 뉴 모닝 (JA),17/10식,프레스티지,"39,633km",대전,950,가솔린,빨강색
308,쉐보레(GM대우),스파크,14/05식,LT,"57,200km",대구,530,가솔린,빨강색
309,쉐보레(GM대우),더 뉴 스파크,19/01식,마이핏 에디션,"48,162km",서울,"9,999",가솔린,빨강색
310,기아,레이,14/02식,디럭스,"53,694km",서울,749,가솔린,빨강색
311,제네시스,G70,19/12식,2.0T AWD,"20,908km",경기,"3,049",가솔린,빨강색
312,기아,스팅어,19/04식,3.3 터보 2WD,"24,917km",경기,"3,569",가솔린,빨강색
313,현대,갤로퍼,94/11식,지프 표준형,"353,000km",서울,320,디젤,빨강색
314,기아,올 뉴 모닝,14/04식(15년형),스마트,"56,800km",대전,350,가솔린,빨강색
315,쌍용,렉스턴 스포츠,20/08식(21년형),디젤 2.2 4WD,"43,668km",경기,"1,949",디젤,빨강색
316,쉐보레(GM대우),마티즈 크리에이티브,10/02식,그루브,"158,039km",충남,179,가솔린,빨강색
317,현대,제네시스 DH,14/05식(15년형),G330 프리미엄 AWD,"30,987km",인천,"2,500",가솔린,빨강색
318,현대,코나,19/04식,디젤 1.6 2WD,"32,645km",경기,"1,680",디젤,빨강색
319,기아,더 뉴 모닝,16/12식,럭셔리,"39,055km",대구,610,가솔린,빨강색
320,제네시스,G80,18/01식,3.3 GDI AWD,"107,942km",경기,"3,390",가솔린,빨강색
321,쉐보레(GM대우),더 뉴 스파크,19/01식,마이핏 에디션,"48,162km",서울,"9,999",가솔린,빨강색
322,기아,레이,14/02식,디럭스,"53,694km",서울,749,가솔린,빨강색
323,기아,포르테 쿱,12/04식(13년형),2.0 프레스티지,"94,916km",서울,499,가솔린,빨강색
324,기아,쏘울,09/05식,1.6 2U,"124,565km",충북,490,가솔린,빨강색
325,,,,,,,,,빨강색
326,기아,올 뉴 K3,19/03식,노블레스,"11,018km",서울,"1,890",가솔린,빨강색
327,제네시스,G90,19/12식,3.8 AWD,"30,340km",경기,"7,790",가솔린,빨강색
328,쉐보레(GM대우),더 뉴 말리부,19/04식,1.3 터보 프리미어,"30,624km",인천,"2,020",가솔린,빨강색
329,현대,벨로스터 (JS),18/03식,1.6 터보 스포츠,"29,675km",경기,"1,899",가솔린,빨강색
330,현대,엑센트(신형),13/11식(14년형),디젤 1.6 VGT 모던,"108,365km",대구,680,디젤,빨강색
331,쌍용,렉스턴 스포츠,20/12식(21년형),디젤 2.2 4WD,"3,585km",경기,"2,850",디젤,빨강색
332,기아,K3 쿱,14/04식(15년형),1.6 터보 노블레스,"143,476km",충남,619,가솔린,빨강색
333,기아,스팅어,19/05식,2.0 터보 2WD,"16,509km",서울,"3,020",가솔린,빨강색
334,쌍용,더 뉴 코란도 스포츠,17/01식,2.2 CX7 4WD,"41,865km",대구,"1,740",디젤,빨강색
335,기아,카니발 R,11/11식,그랜드 카니발 GX,"141,897km",경기,550,디젤,빨강색
336,현대,벨로스터 (JS),18/03식,1.6 터보 스포츠,"29,675km",경기,"1,899",가솔린,빨강색
337,기아,올 뉴 K3,19/09식(20년형),프레스티지,"12,384km",서울,"1,690",가솔린,빨강색
338,기아,올 뉴 K3,18/10식(19년형),프레스티지,"41,254km",경기,"1,570",가솔린,빨강색
339,기아,스팅어,20/01식,2.0 터보 2WD,"25,988km",경남,"3,550",가솔린,빨강색
340,현대,i30 (PD),20/12식,1.6 터보,"3,297km",경기,"2,590",가솔린,빨강색
341,기아,뉴모닝,08/03식,SLX,"60,691km",충남,299,가솔린,빨강색
342,쉐보레(GM대우),콜로라도,20/03식,3.6 익스트림-X 4WD,"29,801km",부산,"3,790",가솔린,빨강색
343,기아,올 뉴 K3,19/09식(20년형),프레스티지,"12,384km",서울,"1,690",가솔린,빨강색
344,현대,아반떼 AD,15/12식(16년형),1.6 GDI 모던,"79,101km",경기,"1,150",가솔린,빨강색
345,기아,스팅어,19/12식(20년형),2.0 터보 AWD,"30,662km",경기,"3,599",가솔린,빨강색
346,기아,스팅어,17/11식(18년형),2.0 터보 2WD,"70,645km",경기,"2,579",가솔린,빨강색
347,현대,i30 (PD),20/12식,1.6 터보,"3,297km",경기,"2,590",가솔린,빨강색
348,쉐보레(GM대우),스파크,11/07식(12년형),LT,"94,000km",경기,260,가솔린,빨강색
349,쌍용,코란도 스포츠,15/01식,CX7 4WD,"95,900km",경남,"1,349",디젤,빨강색
350,기아,스팅어,19/12식(20년형),2.0 터보 AWD,"30,662km",경기,"3,599",가솔린,빨강색
351,기아,스팅어,17/11식(18년형),2.0 터보 2WD,"70,645km",경기,"2,579",가솔린,빨강색
352,쉐보레(GM대우),스파크,14/08식,LS+,"106,000km",경북,450,가솔린,빨강색
353,쉐보레(GM대우),스파크,14/01식,LT,"79,000km",경북,480,가솔린,빨강색
354,쉐보레(GM대우),스파크,13/01식,LS,"62,884km",경기,430,가솔린,빨강색
355,기아,쏘렌토 R,10/05식,디젤 2.0 2WD TLX,"115,458km",대전,830,디젤,빨강색
356,기아,올 뉴 K3,20/07식(21년형),스탠다드,"3,727km",광주,"1,788",가솔린,빨강색
357,쉐보레(GM대우),스파크,14/08식,LS+,"106,000km",경북,450,가솔린,빨강색
358,쉐보레(GM대우),스파크,14/01식,LT,"79,000km",경북,480,가솔린,빨강색
359,쉐보레(GM대우),스파크,13/01식,LS,"62,884km",경기,430,가솔린,빨강색
360,기아,쏘렌토 R,10/05식,디젤 2.0 2WD TLX,"115,458km",대전,830,디젤,빨강색
361,기아,올 뉴 K3,20/07식(21년형),스탠다드,"3,727km",광주,"1,788",가솔린,빨강색
362,기아,카니발 R,12/02식,그랜드 카니발 GLX,"187,609km",경기,530,디젤,빨강색
363,쌍용,코란도 스포츠,13/09식(14년형),CX5 2WD,"89,192km",광주,"1,001",디젤,빨강색
364,,,,,,,,,빨강색
365,제네시스,G70,18/06식,3.3T 스포츠 AWD,"58,000km",경기,"3,500",가솔린,빨강색
366,현대,엑센트(신형),14/01식,1.4 VVT 모던,"73,959km",인천,540,가솔린,빨강색
367,르노삼성,뉴QM3,19/07식,RE,"15,831km",부산,"1,720",디젤,빨강색
368,제네시스,G80,16/12식(17년형),3.3 T-GDI AWD,"56,106km",대구,"4,250",가솔린,빨강색
369,제네시스,G80,19/01식,3.3 GDI AWD,"8,635km",경기,"3,950",가솔린,빨강색
370,기아,모닝 어반,20/03식,프레스티지,"16,000km",경남,930,가솔린,빨강색
371,기아,올 뉴 K3,20/07식(21년형),스탠다드,"3,727km",광주,"1,788",가솔린,빨강색
372,기아,올 뉴 모닝,11/12식(12년형),스마트 스페셜,"67,085km",대전,460,가솔린,빨강색
373,기아,레이,14/01식,터보 프레스티지,"84,042km",인천,759,가솔린,빨강색
374,제네시스,G70,19/08식,2.2D,"43,652km",경기,"3,500",디젤,빨강색
375,현대,아반떼 AD,18/02식,1.6 터보 스포츠,"38,979km",경기,"1,320",가솔린,빨강색
376,기아,스토닉,18/03식,디젤 1.6,"34,951km",대전,"1,670",디젤,빨강색
377,르노삼성,QM5 네오,15/03식,디젤 4WD R4U 에디션,"135,503km",경기,"1,000",디젤,빨강색
378,쌍용,코란도 스포츠,12/04식,CX7 4WD,"200,420km",충남,719,디젤,빨강색
379,현대,코나,18/10식,1.6 터보 4WD,"8,383km",경기,"2,399",가솔린,빨강색
380,쌍용,코란도 스포츠,12/02식,CX7 4WD,"175,855km",충남,959,디젤,빨강색
381,쌍용,베리 뉴 티볼리,19/09식(20년형),디젤 1.6 2WD,"12,594km",경기,"1,650",디젤,빨강색
382,르노삼성,캡처,20/10식,1.3 TCe 에디션 파리,"3,584km",경기,"2,390",가솔린,빨강색
383,기아,스토닉,18/03식,디젤 1.6,"34,951km",대전,"1,670",디젤,빨강색
384,쉐보레(GM대우),크루즈,13/06식(14년형),2.0 LTZ+,"144,261km",경기,400,디젤,빨강색
385,쌍용,코란도 스포츠,13/01식,CX7 4WD,"165,982km",충남,950,디젤,빨강색
386,기아,레이,13/07식,럭셔리,"79,451km",충남,699,가솔린,빨강색
387,기아,프라이드(신형),08/01식,4DR 1.4 DOHC LX,"36,823km",전북,350,가솔린,빨강색
388,기아,더 뉴 모닝,16/05식,디럭스,"74,800km",전북,599,가솔린,빨강색
389,기아,올 뉴 프라이드,12/05식,1.6 GDI 세단,"49,557km",경기,665,가솔린,빨강색
390,기아,스팅어,19/03식,3.3 터보 AWD,"55,329km",대구,"3,590",가솔린,빨강색
391,쌍용,렉스턴 스포츠,18/02식,디젤 2.2 4WD,"22,869km",서울,"2,680",디젤,빨강색
392,르노삼성,캡처,20/10식,1.3 TCe 에디션 파리,"3,584km",경기,"2,390",가솔린,빨강색
393,현대,코나,18/10식,1.6 터보 4WD,"8,383km",경기,"2,399",가솔린,빨강색
394,제네시스,G70,18/02식,2.0T,"63,401km",경기,"2,800",가솔린,빨강색
395,쌍용,베리 뉴 티볼리,19/09식(20년형),디젤 1.6 2WD,"12,594km",경기,"1,650",디젤,빨강색
396,기아,스팅어,18/02식,2.0 터보 2WD,"28,781km",서울,"2,870",가솔린,빨강색
397,기아,카니발 R,14/01식,그랜드 카니발 GLX,"101,329km",서울,850,디젤,빨강색
398,현대,벨로스터 (JS),18/07식,1.4 터보 모던,"48,747km",경기,"1,490",가솔린,빨강색
399,쉐보레(GM대우),더 넥스트 스파크,17/05식,LTZ,"26,000km",경남,850,가솔린,빨강색
400,기아,레이,12/01식,프레스티지,"73,146km",경기,480,가솔린,빨강색
401,기아,쏘울 부스터,19/04식,1.6 T-GDI 노블레스,"34,097km",부산,"1,890",가솔린,빨강색
402,쉐보레(GM대우),All New 마티즈,08/07식,SX,"68,746km",광주,199,가솔린,빨강색
403,제네시스,G70,19/01식,2.0T,"30,958km",경기,"3,290",가솔린,빨강색
404,쌍용,코란도 스포츠,14/07식(15년형),CX7 4WD,"121,896km",대전,"1,130",디젤,빨강색
405,현대,아반떼 (CN7),21/02식,1.6 터보 N Line,"7,420km",경기,"2,630",가솔린,빨강색
406,르노삼성,뉴QM3,18/08식,RE,"46,879km",경기,"1,385",디젤,빨강색
407,쌍용,렉스턴 스포츠,18/02식,디젤 2.2 4WD,"22,869km",서울,"2,680",디젤,빨강색
408,제네시스,G70,19/01식,2.0T,"30,958km",경기,"3,290",가솔린,빨강색
409,쌍용,코란도 스포츠,14/07식(15년형),CX7 4WD,"121,896km",대전,"1,130",디젤,빨강색
410,현대,아반떼 (CN7),21/02식,1.6 터보 N Line,"7,420km",경기,"2,630",가솔린,빨강색
411,르노삼성,뉴QM3,18/08식,RE,"46,879km",경기,"1,385",디젤,빨강색
412,쌍용,렉스턴 스포츠,18/02식,디젤 2.2 4WD,"22,869km",서울,"2,680",디젤,빨강색
413,현대,코나,17/12식(18년형),1.6 터보 2WD,"39,874km",대구,"1,850",가솔린,빨강색
414,쌍용,렉스턴 스포츠 칸,20/10식(21년형),디젤 2.2 4WD,"19,375km",경남,"3,099",디젤,빨강색
415,쌍용,더 뉴 코란도 스포츠,17/09식(18년형),2.2 CX7 4WD,"108,000km",경기,"1,670",디젤,빨강색
416,현대,벨로스터 (JS),18/07식,1.4 터보 모던,"48,747km",경기,"1,490",가솔린,빨강색
417,현대,쏘나타 (DN8),19/11식(20년형),1.6 터보,"5,000km",경기,"2,350",가솔린,빨강색
418,기아,뉴모닝,09/07식(10년형),SLX,"105,251km",부산,299,가솔린,빨강색
419,기아,포르테 쿱,09/11식(10년형),2.0 고급 레드프리미엄,"170,567km",서울,380,가솔린,빨강색
420,기아,New 스포티지,06/05식,디젤(VGT) 2WD TLX,"122,817km",서울,300,디젤,빨강색
421,현대,더 뉴 벨로스터,16/04식,1.6 터보 디 스펙,"43,259km",경기,"1,300",가솔린,빨강색
422,기아,올 뉴 K3,18/08식(19년형),프레스티지,"23,308km",서울,"1,520",가솔린,빨강색
423,쌍용,코란도 스포츠,14/07식(15년형),CX7 4WD,"121,896km",대전,"1,130",디젤,빨강색
424,기아,스팅어,18/08식,3.3 터보 AWD,"77,130km",충남,"3,220",가솔린,빨강색
425,제네시스,G70,19/01식,2.0T,"30,958km",경기,"3,290",가솔린,빨강색
426,기아,스팅어,17/08식(18년형),2.0 터보 AWD,"87,072km",경기,"2,570",가솔린,빨강색
427,,,,,,,,,빨강색
428,쌍용,뉴 스타일 코란도 C,17/09식,2.2 익스트림 4WD,"70,249km",서울,"1,470",디젤,빨강색
429,기아,스토닉,18/03식,디젤 1.6,"30,800km",부산,"1,680",디젤,빨강색
430,쉐보레(GM대우),스파크,12/11식,LS,"16,782km",부산,440,가솔린,빨강색
431,현대,더 뉴 벨로스터,16/04식,1.6 터보 디 스펙,"43,259km",경기,"1,300",가솔린,빨강색
432,현대,그랜저 HG,11/04식,HG300 노블,"165,914km",대구,"1,630",가솔린,빨강색
433,기아,셀토스,21/03식(22년형),디젤 1.6 4WD,"9,347km",광주,"3,190",디젤,빨강색
434,쌍용,액티언,10/08식(11년형),2WD CX5 클럽,"124,043km",경기,299,디젤,빨강색
435,제네시스,G80,18/01식,3.3 T-GDI AWD,"61,801km",경기,"3,670",가솔린,빨강색
436,현대,투스카니(신형),07/08식,2.0 GTS (II),"92,870km",부산,500,가솔린,빨강색
437,쌍용,코란도 스포츠,12/05식,CX5 2WD,"225,816km",경기,550,디젤,빨강색
438,기아,올 뉴 모닝,14/06식(15년형),디럭스 트렌디,"79,974km",대구,529,가솔린,빨강색
439,현대,뉴 투싼 ix,15/01식,디젤(e-VGT) 2WD,"55,233km",경기,"1,290",디젤,빨강색
440,현대,벨로스터,11/09식(12년형),익스트림,"167,821km",충남,499,가솔린,빨강색
441,기아,레이,13/03식,터보,"72,126km",광주,850,가솔린,빨강색
442,기아,레이,14/05식,휠체어 리프트/슬로프,"17,000km",서울,990,가솔린,빨강색
443,기아,올 뉴 K3,18/10식(19년형),프레스티지,"15,400km",인천,"1,580",가솔린,빨강색
444,쉐보레(GM대우),올란도,11/11식(12년형),2.0 디젤 LT,"167,169km",대전,530,디젤,빨강색
445,기아,스팅어,17/12식(18년형),3.3 터보 AWD,"74,086km",대구,"3,450",가솔린,빨강색
446,기아,스포티지 R,13/02식,디젤 2WD TLX,"39,647km",광주,"1,299",디젤,빨강색
447,현대,LF 쏘나타,15/03식,2.0 스마트,"34,680km",경남,"1,350",가솔린,빨강색
448,쉐보레(GM대우),더 넥스트 스파크,15/11식(16년형),LTZ,"29,329km",대구,799,가솔린,빨강색
449,르노삼성,QM3,16/07식,RE 시그니처,"83,000km",대구,889,디젤,빨강색
450,현대,벨로스터 (JS),18/12식,1.6 터보 스포츠,"6,661km",서울,"2,099",가솔린,빨강색
451,기아,뉴모닝,08/11식(09년형),LX,"44,181km",충북,250,가솔린,빨강색
452,쉐보레(GM대우),스파크,12/05식,LS,"65,799km",부산,399,가솔린,빨강색
453,제네시스,G70,17/10식(18년형),2.0T,"64,918km",광주,"2,850",가솔린,빨강색
454,현대,더 뉴 맥스크루즈,16/12식(17년형),가솔린 3.3 4WD,"81,750km",경기,"2,450",가솔린,빨강색
455,제네시스,G70,18/04식,2.0T AWD,"79,144km",경기,"3,000",가솔린,빨강색
456,쉐보레(GM대우),더 뉴 트랙스,18/11식(19년형),1.6 디젤 LT,"59,127km",경기,"1,390",디젤,빨강색
457,기아,스팅어,18/03식,3.3 터보 2WD,"15,338km",광주,"3,099",가솔린,빨강색
458,르노삼성,뉴QM3,18/04식,RE,"99,024km",부산,"1,250",디젤,빨강색
459,르노삼성,QM3,16/07식,RE 시그니처,"83,000km",대구,889,디젤,빨강색
460,현대,벨로스터 (JS),18/12식,1.6 터보 스포츠,"6,661km",서울,"2,099",가솔린,빨강색
461,기아,뉴모닝,08/11식(09년형),LX,"44,181km",충북,250,가솔린,빨강색
462,쉐보레(GM대우),스파크,12/05식,LS,"65,799km",부산,399,가솔린,빨강색
463,제네시스,G70,17/10식(18년형),2.0T,"64,918km",광주,"2,850",가솔린,빨강색
464,현대,더 뉴 맥스크루즈,16/12식(17년형),가솔린 3.3 4WD,"81,750km",경기,"2,450",가솔린,빨강색
465,제네시스,G70,18/04식,2.0T AWD,"79,144km",경기,"3,000",가솔린,빨강색
466,쉐보레(GM대우),더 뉴 트랙스,18/11식(19년형),1.6 디젤 LT,"59,127km",경기,"1,390",디젤,빨강색
467,기아,스팅어,18/03식,3.3 터보 2WD,"15,338km",광주,"3,099",가솔린,빨강색
468,르노삼성,뉴QM3,18/04식,RE,"99,024km",부산,"1,250",디젤,빨강색
469,기아,스팅어,19/10식(20년형),2.0 터보 2WD,"13,882km",광주,"3,350",가솔린,빨강색
470,기아,스포티지 4세대,17/08식(18년형),디젤 2.0 2WD 노블레스,"47,158km",경기,"1,930",디젤,빨강색
471,쉐보레(GM대우),올 뉴 크루즈,17/11식(18년형),1.6 디젤 LTZ,"54,358km",경남,"1,100",디젤,빨강색
472,쉐보레(GM대우),올 뉴 크루즈,17/11식(18년형),1.6 디젤 LTZ,"106,636km",경남,950,디젤,빨강색
473,기아,올 뉴 K3,18/05식(19년형),럭셔리,"46,627km",경남,"1,450",가솔린,빨강색
474,기아,스토닉,17/11식(18년형),디젤 1.6,"63,778km",경남,"1,340",디젤,빨강색
475,쌍용,티볼리,17/06식,VX 2WD,"57,980km",경기,"1,250",가솔린,빨강색
476,기아,올 뉴 K3,18/06식(19년형),럭셔리,"48,842km",경기,"1,420",가솔린,빨강색
477,쉐보레(GM대우),All New 마티즈,09/03식,SX,"77,462km",광주,190,가솔린,빨강색
478,현대,쏘나타 (DN8),19/05식(20년형),2.0,"23,579km",충남,"2,259",가솔린,빨강색
479,쉐보레(GM대우),올 뉴 크루즈,17/05식,1.4 터보 LT,"95,102km",대구,860,가솔린,빨강색
480,기아,올 뉴 K3,18/05식(19년형),프레스티지,"49,973km",충남,"1,599",가솔린,빨강색
481,기아,스팅어,18/03식,3.3 터보 2WD,"15,338km",광주,"3,099",가솔린,빨강색
482,쌍용,코란도 스포츠,14/09식(15년형),CX7 4WD,"79,932km",서울,920,디젤,빨강색
483,기아,스팅어,17/09식(18년형),2.0 터보 AWD,"79,657km",충남,"2,430",가솔린,빨강색
484,현대,더 뉴 맥스크루즈,16/12식(17년형),가솔린 3.3 4WD,"81,750km",경기,"2,450",가솔린,빨강색
485,제네시스,G70,18/04식,2.0T AWD,"79,144km",경기,"3,000",가솔린,빨강색
486,쉐보레(GM대우),더 뉴 트랙스,18/11식(19년형),1.6 디젤 LT,"59,127km",경기,"1,390",디젤,빨강색
487,쌍용,티볼리,17/06식,VX 2WD,"57,980km",경기,"1,250",가솔린,빨강색
488,기아,더 뉴 모닝,16/01식,럭셔리,"42,790km",경기,780,가솔린,빨강색
489,기아,올 뉴 K3,18/04식(19년형),프레스티지,"78,234km",경기,"1,490",가솔린,빨강색
490,쉐보레(GM대우),라세티 프리미어,10/04식,디젤 CDX,"92,771km",충남,499,디젤,빨강색
491,쌍용,티볼리,16/03식,LX 2WD,"60,750km",서울,"1,287",가솔린,빨강색
492,기아,올 뉴 카니발,16/04식,9인승 노블레스,"97,170km",광주,"1,920",디젤,빨강색
493,쌍용,코란도 스포츠,16/01식,CX5 2WD,"58,961km",울산,"1,400",디젤,빨강색
494,제네시스,G70,18/09식,2.0T AWD,"32,818km",경기,"3,470",가솔린,빨강색
495,현대,i30 (PD),19/05식,1.6 터보,"83,090km",대구,"1,750",가솔린,빨강색
496,쉐보레(GM대우),올 뉴 크루즈,17/11식(18년형),1.6 디젤 LTZ,"92,518km",대구,940,디젤,빨강색
497,현대,올 뉴 투싼,16/03식,디젤 1.7 2WD,"29,651km",경기,"1,880",디젤,빨강색
498,현대,LF 쏘나타,14/06식(15년형),2.4 익스클루시브,"84,056km",인천,"1,199",가솔린,빨강색
499,기아,올 뉴 K3,18/04식(19년형),프레스티지,"78,234km",경기,"1,490",가솔린,빨강색
500,,,,,,,,,빨강색
501,현대,제네시스 쿠페,09/02식,380 GT-R,"110,729km",울산,730,가솔린,빨강색
502,쌍용,액티언,05/10식(06년형),2WD CX7,"168,900km",전북,190,디젤,빨강색
503,현대,i30 (PD),19/05식,1.6 터보,"83,090km",대구,"1,750",가솔린,빨강색
504,쉐보레(GM대우),올 뉴 카마로,16/11식(17년형),SS 6.2 V8 볼케이노 레드,"21,000km",경기,"4,630",가솔린,빨강색
505,기아,포르테 쿱,12/09식(13년형),1.6 GDI 프레스티지,"51,721km",경기,699,가솔린,빨강색
506,기아,올 뉴 모닝,13/03식,스마트,"111,853km",서울,290,가솔린,빨강색
507,르노삼성,클리오,19/06식,인텐스,"20,294km",경기,"1,445",디젤,빨강색
508,현대,벨로스터,11/05식(12년형),터보 GDi 익스트림,"157,000km",광주,550,가솔린,빨강색
509,현대,벨로스터 (JS),19/12식,1.4 터보 모던,"43,009km",경기,"1,560",가솔린,빨강색
510,기아,올 뉴 K3,18/04식(19년형),프레스티지,"78,234km",경기,"1,490",가솔린,빨강색
511,현대,제네시스 쿠페,09/02식,380 GT-R,"110,729km",울산,730,가솔린,빨강색
512,쌍용,액티언,05/10식(06년형),2WD CX7,"168,900km",전북,190,디젤,빨강색
513,현대,i30 (PD),19/05식,1.6 터보,"83,090km",대구,"1,750",가솔린,빨강색
514,쉐보레(GM대우),올 뉴 카마로,16/11식(17년형),SS 6.2 V8 볼케이노 레드,"21,000km",경기,"4,630",가솔린,빨강색
515,기아,포르테 쿱,12/09식(13년형),1.6 GDI 프레스티지,"51,721km",경기,699,가솔린,빨강색
516,기아,올 뉴 모닝,13/03식,스마트,"111,853km",서울,290,가솔린,빨강색
517,르노삼성,클리오,19/06식,인텐스,"20,294km",경기,"1,445",디젤,빨강색
518,현대,벨로스터,11/05식(12년형),터보 GDi 익스트림,"157,000km",광주,550,가솔린,빨강색
519,현대,벨로스터 (JS),19/12식,1.4 터보 모던,"43,009km",경기,"1,560",가솔린,빨강색
520,,,,,,,,,빨강색
521,쉐보레(GM대우),스파크,11/08식(12년형),LS,"169,682km",전북,280,가솔린,빨강색
522,현대,올 뉴 투싼,16/03식,디젤 1.7 2WD,"29,651km",경기,"1,880",디젤,빨강색
523,기아,스토닉,17/07식(18년형),디젤 1.6,"10,737km",경기,"1,630",디젤,빨강색
524,기아,올 뉴 프라이드,12/11식(13년형),1.6 GDI 세단,"68,843km",경기,590,가솔린,빨강색
525,현대,LF 쏘나타,14/06식(15년형),2.4 익스클루시브,"84,056km",인천,"1,199",가솔린,빨강색
526,현대,벨로스터 (JS),18/06식,1.6 터보 스포츠,"37,974km",광주,"1,890",가솔린,빨강색
527,쌍용,코란도 스포츠,13/04식,CX7 4WD,"84,280km",대전,980,디젤,빨강색
