,brand,name,year,info,km,location,price,type,color
46,르노삼성,뉴QM3,18/12식(19년형),RE,"72,000km",경기,"1,499",디젤,보라색
47,쉐보레(GM대우),더 넥스트 스파크,16/01식,LT,"65,150km",부산,600,가솔린,보라색
48,쉐보레(GM대우),더 넥스트 스파크,15/10식(16년형),LTZ,"143,632km",부산,570,가솔린,보라색
49,쉐보레(GM대우),더 넥스트 스파크,15/09식(16년형),LT,"47,565km",경기,750,가솔린,보라색
50,쉐보레(GM대우),스파크,14/12식,LS+,"99,068km",경기,390,가솔린,보라색
51,쉐보레(GM대우),스파크,14/12식,LS+,"99,068km",경기,390,가솔린,보라색
52,르노삼성,더 뉴 QM6,19/12식(20년형),2.0 dCi 프리미에르 4WD,"29,288km",경기,"3,200",디젤,보라색
53,기아,뉴카렌스,07/01식,LPI 2.0 GLX,"116,163km",경기,360,LPG(일반인 구입),보라색
54,르노삼성,SM6,17/09식,2.0 GDe RE,"91,533km",부산,"1,140",가솔린,보라색
55,르노삼성,SM6,17/09식,2.0 GDe RE,"91,533km",부산,"1,140",가솔린,보라색
56,르노삼성,QM6,18/06식(19년형),가솔린 2WD RE 시그니처,"42,196km",서울,"2,140",가솔린,보라색
57,르노삼성,뉴QM3,18/10식,RE,"50,648km",충북,"1,500",디젤,보라색
58,르노삼성,QM6,18/12식(19년형),디젤 2WD RE,"104,404km",대전,"1,670",디젤,보라색
59,,,,,,,,,보라색
60,쉐보레(GM대우),더 넥스트 스파크,15/11식(16년형),LTZ,"71,052km",대구,630,가솔린,보라색
61,르노삼성,뉴QM3,17/07식(18년형),RE,"67,812km",경기,"1,289",디젤,보라색
62,기아,K5,12/04식(13년형),LPI 프레스티지,"150,393km",대구,840,LPG(일반인 구입),보라색
63,쉐보레(GM대우),스파크,14/06식,LT,"89,000km",서울,420,가솔린,보라색
64,현대,제네시스 DH,14/04식(15년형),G380 파이니스트 에디션,"66,519km",부산,"2,983",가솔린,보라색
65,현대,벨로스터,11/12식(12년형),유니크,"166,955km",경기,490,가솔린,보라색
66,현대,그랜저 HG,12/03식,LPG HG300 이그제큐티브,"152,527km",광주,990,LPG(일반인 구입),보라색
67,쉐보레(GM대우),더 뉴 스파크,20/05식,LT,"17,752km",부산,"1,010",가솔린,보라색
68,쉐보레(GM대우),더 뉴 스파크,20/05식,LT,"17,752km",부산,"1,010",가솔린,보라색
69,쉐보레(GM대우),스파크,14/03식,스파크 S,"161,970km",대구,390,가솔린,보라색
70,쉐보레(GM대우),스파크,14/12식,스파크 S,"94,937km",경남,380,가솔린,보라색
71,현대,제네시스 DH,14/01식,G380 파이니스트 에디션 AWD,"58,605km",부산,"2,890",가솔린,보라색
72,현대,제네시스 DH,14/02식,G380 파이니스트 에디션 AWD,"88,000km",울산,"2,590",가솔린,보라색
73,르노삼성,뉴QM3,18/04식,RE,"26,000km",울산,"1,650",디젤,보라색
74,르노삼성,뉴QM3,18/05식,RE,"34,695km",경기,"1,570",디젤,보라색
75,르노삼성,QM6,19/05식,디젤 4WD RE,"107,803km",대전,"1,830",디젤,보라색
76,르노삼성,뉴QM3,18/02식,RE,"17,096km",광주,"1,500",디젤,보라색
77,쉐보레(GM대우),더 넥스트 스파크,15/10식(16년형),LTZ,"43,200km",대전,770,가솔린,보라색
78,르노삼성,QM6,19/01식,가솔린 2WD RE 시그니처,"19,000km",경남,"2,240",가솔린,보라색
79,쉐보레(GM대우),스파크,14/03식,LS,"80,000km",전남,399,가솔린,보라색
80,르노삼성,뉴QM3,17/09식(18년형),RE,"95,000km",경북,"1,230",디젤,보라색
81,르노삼성,뉴QM3,17/12식(18년형),RE,"37,060km",경기,"1,430",디젤,보라색
82,쉐보레(GM대우),더 넥스트 스파크,15/09식(16년형),LT,"87,299km",경남,640,가솔린,보라색
83,르노삼성,뉴QM3,18/10식,RE,"46,800km",경기,"1,500",디젤,보라색
84,기아,뉴카렌스,06/05식(07년형),LPI 2.0 GLX,"270,000km",광주,299,LPG(일반인 구입),보라색
85,쉐보레(GM대우),스파크,12/06식,LT,"44,000km",대전,440,가솔린,보라색
