,brand,name,year,info,km,location,price,type,color
58,현대,쏘나타 뉴 라이즈,18/07식(19년형),2.0 모던,"8,273km",대구,"1,990",가솔린,갈색
59,쉐보레(GM대우),어메이징 뉴 크루즈,16/02식,1.4 터보 LTZ,"182,770km",광주,595,가솔린,갈색
60,기아,올 뉴 K7,16/12식(17년형),2.4 GDI 프레스티지,"36,201km",광주,"1,850",가솔린,갈색
61,쉐보레(GM대우),올란도,15/05식,LPG LT,"51,993km",경기,"1,100",LPG(일반인 구입),갈색
62,현대,더 뉴 맥스크루즈,16/01식,가솔린 3.3 2WD,"38,900km",경기,"2,320",가솔린,갈색
63,기아,더 K9,18/07식(19년형),3.3 GDI AWD,"97,858km",경기,"3,750",가솔린,갈색
64,,,,,,,,,갈색
65,쉐보레(GM대우),마티즈 크리에이티브,10/09식(11년형),재즈,"140,899km",충남,270,가솔린,갈색
66,현대,그랜저 IG,18/05식(19년형),3.0 익스클루시브,"36,134km",광주,"2,800",가솔린,갈색
67,현대,더 뉴 i40 살룬,15/03식(16년형),1.7 VGT,"87,338km",경기,"1,150",디젤,갈색
68,현대,더 뉴 맥스크루즈,16/03식(17년형),가솔린 3.3 4WD,"84,410km",대구,"2,399",가솔린,갈색
69,현대,더 뉴 맥스크루즈,16/01식,가솔린 3.3 2WD,"38,900km",경기,"2,320",가솔린,갈색
70,기아,더 K9,18/07식(19년형),3.3 GDI AWD,"97,858km",경기,"3,750",가솔린,갈색
71,쉐보레(GM대우),마티즈 크리에이티브,10/11식(11년형),팝,"132,606km",경기,250,가솔린,갈색
72,현대,더 뉴 맥스크루즈,17/02식,가솔린 3.3 4WD,"114,744km",경기,"2,030",가솔린,갈색
73,기아,포르테,08/09식(09년형),1.6 CVVT 프리미엄 Si,"154,195km",충남,380,가솔린,갈색
74,제네시스,더 뉴 G70,21/07식,가솔린 3.3T 2WD,176km,경기,"4,999",가솔린,갈색
75,현대,제네시스 DH,16/06식,G330 프리미엄 AWD,"129,887km",대구,"2,280",가솔린,갈색
76,쌍용,코란도 스포츠,15/01식,CX7 4WD,"136,833km",경기,"1,240",디젤,갈색
77,현대,스타렉스,00/05식,9인승 2WD,"170,926km",충남,277,디젤,갈색
78,제네시스,더 뉴 G70,21/07식,가솔린 3.3T 2WD,176km,경기,"4,999",가솔린,갈색
79,쌍용,더 뉴 코란도 스포츠,16/08식(17년형),2.2 CX7 4WD,"39,642km",대구,"1,580",디젤,갈색
80,쌍용,코란도 스포츠,15/01식,CX7 4WD,"136,833km",경기,"1,240",디젤,갈색
81,현대,쏘나타 뉴 라이즈,18/01식,2.0 스마트,"59,903km",경기,"1,650",가솔린,갈색
82,현대,쏘나타 뉴 라이즈,17/06식(18년형),2.0 모던,"34,582km",광주,"1,980",가솔린,갈색
83,제네시스,G80 (RG3),20/12식(21년형),디젤 2.2 AWD,"7,063km",광주,"6,980",디젤,갈색
84,쌍용,코란도 스포츠,15/01식,어드벤처 60th 에디션 4WD,"97,669km",경기,"1,400",디젤,갈색
85,기아,K5 2세대,15/11식(16년형),2.0 MX,"22,484km",경기,"1,730",가솔린,갈색
86,쌍용,코란도 스포츠,15/12식(16년형),CX7 4WD,"149,000km",서울,"1,150",디젤,갈색
